Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,Prediction horizon,,,,,,
Niger,1,0.7044671053615325,0.8002417988646527,0.9720111420426655,0.5496922839526364,1.5500974528768512,0.3682212672240315
Niger,2,1.3988785103425363,1.8097334059600498,4.158709084159418,2.5485611585525096,1.6721128522796973,0.8277386475526992
Niger,3,2.816038203222669,3.165079656013381,9.162814636007422,4.94903703633363,3.1536966843678402,2.777777545796285
Niger,4,4.291935806670016,4.983728555224136,15.72010762722793,8.466798576907507,3.434611224045021,1.8383972708649894
Niger,5,7.155334000642551,8.2022416124787,24.174025300945644,13.644269949451724,5.399249277287367,3.807091972422086
Niger,6,11.108805226230157,12.929581497925755,38.40448666669573,23.580934944298974,6.449850865897578,4.116072075852779
Niger,7,12.062335193590137,13.988064870421631,34.70315204808524,19.99318159427736,10.38630010923055,5.4116851650502795
Niger,8,11.55984016580617,13.429651474038959,35.85076735810162,19.88017483803163,13.487179261743089,7.6605534252774
Niger,9,10.736624961739405,12.747230162902927,41.996459256866714,23.766586295137685,13.171714401527066,7.850398316130798
Niger,10,11.363819036920987,12.971800686968322,43.38154358922441,27.285453458035487,16.99013182849366,10.379228923362671
Niger,11,9.637658286475904,11.695785641601109,48.16152871635149,28.207747381085724,25.74637409472177,17.48407407984325
Niger,12,12.598212242117821,14.891561641653738,43.78368033500104,24.80905885697232,26.60693278942463,19.851075333826014
Niger,13,12.919201623308302,15.271067920595641,40.33604854603897,29.180525572995112,25.39330262103624,22.70956392452422
Niger,14,12.420017919763293,15.00513939656832,37.0158616401784,28.090445471431,25.31876780357785,23.78787884284639
Niger,15,16.583536449548223,19.83492854778183,37.534134242170836,25.887551421785997,30.48649532913125,26.990009034366246
Niger,16,16.968558348229255,21.272260758069173,45.34824152666033,23.683013252426527,37.08158080637469,23.813028721099922
Niger,17,19.34792280007029,23.96542742485252,60.25484038233027,22.850030771265814,52.155470397578455,24.77880665715704
Niger,18,19.164448516414726,22.879497328834738,82.95903776994439,19.50836397012729,64.74658639826787,27.89982758326263
Niger,19,22.163905569412478,28.110730482506,141.8032722924505,24.544427198214255,94.29545897275963,22.904792005671375
Niger,20,30.051410499572807,35.14934075619632,194.1352258819044,21.469224205637083,136.7424381024797,26.490423606064066
Niger,21,29.6752398723829,34.86057892566288,244.47372500770672,19.990983176265605,192.18384347111302,21.454941153908315
Niger,22,28.222414198038045,33.44160585592884,280.21295335137665,20.509146812409295,251.1435881820515,23.034327879242348
Niger,23,33.56610323355465,42.33620277378124,356.8740395929826,22.11788497852251,343.0463043017037,17.629896704955627
Niger,24,42.00409142781962,58.19395082826627,396.6486024290068,22.631561059496,435.1326819969057,15.221543856157027
Niger,25,40.430194612489366,63.71489904344058,439.6436356533739,24.395478907968155,534.4318315600573,14.66736546592331
Niger,26,37.81436836142389,64.78711007823613,448.91396907774106,24.457919545458175,626.9403268827007,14.765473854244139
Niger,27,32.220539860772575,63.86819735156024,452.42549044715383,23.536294512613956,681.1660092186688,14.404375705310748
Niger,28,33.39094121121086,74.88963755608661,428.44817988402474,26.017358330357375,729.802794909118,13.737157448543126
Niger,29,29.87060664339089,79.56079045141897,362.39654529879954,30.177857292339407,736.1372163006105,15.147913808276705
Niger,30,31.489602878731837,86.69442696058468,261.45787531823566,26.68766801796792,737.7011966844007,13.523675536696242
