Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,AdminStrata,,,,,,
Niger,Agadez,13.033013876640409,1.29685980966962,184.08803911585932,6.1701782219366175,159.5783253525606,7.591162742391412
Niger,Diffa,69.64607963794842,89.53341436192709,88.32730709294674,10.050773105486202,209.48039311986713,2.6390447027260877
Niger,Dosso,4.344665619320044,26.905333204016678,111.84523275742819,9.16760158867663,254.22458147311582,4.211859000837598
Niger,Maradi,6.717789644655572,19.450683895725597,194.55674201349,30.538770226172893,224.54197141496846,14.201716393342766
Niger,Niamey,3.1154521327908085,5.9924851161137065,103.89813854544894,20.83354651408104,274.02228134838316,1.7334571810476553
Niger,Tahoua,10.638623974599765,12.841120133193824,323.3642350386834,70.89411166212118,196.76896223846472,54.58521894521591
Niger,Tillaberi,40.58601477790699,63.891559379735675,153.97695626106875,13.40687229647459,104.36698796543867,31.39739557339736
Niger,Zinder,7.581574406872347,18.875342351464308,80.30360626915174,7.849407950469166,140.20426902864966,2.395696344095284
