AdminStrata,Bamako,Bamako,Bamako,Gao-Menaka,Gao-Menaka,Gao-Menaka,Kayes,Kayes,Kayes,Kidal,Kidal,Kidal,Koulikoro,Koulikoro,Koulikoro,Mopti,Mopti,Mopti,Segou,Segou,Segou,Sikasso,Sikasso,Sikasso,Tombouctou-Taoudeni,Tombouctou-Taoudeni,Tombouctou-Taoudeni
2019-11-09,117.59586270041102,117.75211574203968,470.94560000000007,,,,106.08419805837626,107.41668128736626,370.80769999999995,,,,112.69026925776367,114.05068353875102,322.7147,111.29436026304977,123.08120397381772,4.872000000000002,92.67938925125011,123.43336857499204,9.818400000000004,115.79093234816195,109.50569825452459,475.5420999999999,95.63127883244837,115.42690673186742,0.3243
2019-11-10,117.71960385723978,118.08846708924627,459.0345000000001,,,,105.85249155707407,107.51772145900267,365.3889,,,,112.76641981382178,114.28021837950733,314.24379999999996,110.84883784865679,123.09300134702369,4.536000000000001,92.8953506743485,123.6196115376017,8.974000000000004,116.08359679439056,109.6771555208031,464.0319999999999,95.88065121003767,115.53384300141045,0.3004
2019-11-11,117.81265597957314,118.41453421506182,447.06780000000003,,,,105.64975628181028,107.63551897779864,359.9087,,,,112.81202659389787,114.50553796812913,305.71240000000006,110.39515037352677,123.0818109165696,4.191500000000001,93.13669284498143,123.77798663059801,8.109300000000003,116.34413959709268,109.84026103100807,452.1079,96.13921152328479,115.6451922263534,0.27649999999999997
2019-11-12,117.87501906741103,118.73031711948633,435.1011000000001,,,,105.47599223258489,107.77007384375413,354.4285,,,,112.82708959799183,114.72664230461645,297.18100000000004,109.93329783765971,123.0476326824554,3.8470000000000004,93.40341576314891,123.90849385398097,7.2446,116.57256075626832,109.99501478513953,440.18379999999996,96.40695977218972,115.76095440669629,0.2526
2019-11-13,117.91795914214704,119.03496919006895,420.3011,,,,105.30978931029406,107.9043972542497,340.41,,,,112.81864399916805,114.9412180706105,285.78700000000003,109.4632802410556,122.99046664468109,3.5025000000000004,93.69551942885094,124.01113320775062,6.3799,116.78086684588668,110.14780727718954,429.6817,96.6838959567525,115.8811295424391,0.2287
2019-11-14,117.94147620378106,119.3284904268097,405.5011,,,,105.15114751493782,108.03848920928526,326.39150000000006,,,,112.7866897974265,115.1492652661113,274.39300000000003,108.98509758371446,122.91031280324671,3.158,94.01300384208749,124.08590469190689,5.5152,116.96905786594778,110.29863850715813,419.1796,96.97002007697306,116.00571763358185,0.20479999999999998
2019-11-15,117.94557025231317,119.61088082970855,390.7011,,,,105.00006684651613,108.17234970886086,312.37300000000005,,,,112.73122699276718,115.35078389111884,262.9990000000001,108.49874986563631,122.80717115815227,2.8135,94.3558690028586,124.13280830644983,4.650500000000001,117.13713381645167,110.44750847504528,408.6775,97.26533213285146,116.13471868012448,0.1809
2019-11-16,117.93024128774334,119.88214039876554,375.9011,,,,104.85654730502901,108.30597875297651,298.35450000000003,,,,112.65225558519012,115.54577394563309,251.60499999999996,108.00423708682108,122.6810417093977,2.4689999999999994,94.72411491116425,124.15184405137941,3.7858,117.28509469739826,110.59441718085107,398.17539999999997,97.56983212438767,116.26813268206706,0.157
2019-11-17,117.8954893100716,120.14226913398062,361.1011,,,,104.72058889047648,108.4393763416322,284.336,,,,112.5497755746953,115.73423542965408,240.21099999999996,107.5015592472688,122.53192445698305,2.1245,95.1177415670044,124.14301192669568,2.9211,117.41294050878766,110.73936462457543,387.67330000000004,97.88352005158174,116.40595963940957,0.1331
2019-11-18,117.84131431929788,120.3912670353538,346.30109999999996,,,,104.5921916028585,108.57254247482793,270.3175,,,,112.42378696128269,115.91616834318182,228.81699999999995,107.01961596064096,122.37705601035319,1.9395999999999995,95.40150633118472,124.13607638883182,2.6740000000000004,117.52067125061976,110.88235080621837,377.1712,98.17460950912626,116.55111396075186,0.121
2019-11-19,117.76771631542222,120.62913410288515,331.50109999999995,,,,104.47135544217512,108.70547715256366,256.29900000000004,,,,112.27428974495234,116.0915726862163,217.42299999999994,106.55840722693748,122.2164363695081,1.7546999999999997,95.5754092037051,124.13103743778785,2.4269,117.60828692289462,111.02337572577989,366.6691,98.44310049702122,116.70359564609396,0.1089
2019-11-20,117.67469529844459,120.8558703365746,316.7011,,,,104.35808040842633,108.8381803748395,242.2805000000001,,,,112.10128392570421,116.26044845875751,206.02899999999997,106.11793304615837,122.05006553444778,1.5697999999999999,95.63945018456562,124.12789507356375,2.1798,117.67578752561224,111.16243938326001,356.16700000000003,98.68899301526666,116.86340469543588,0.0968
2019-11-21,117.55527365241302,121.06364931146075,301.9011,,,,104.2545441685153,108.94099372700268,228.2608000000001,,,,111.92421457647067,116.41059694339798,194.63349999999997,105.70091367440578,121.86122355487005,1.3847999999999998,95.68329374224807,124.12433334939699,1.9327,117.7388605681759,111.31002825247292,345.6492,98.91324303794318,116.92338864883428,0.0847
2019-11-22,117.40945137732756,121.25247102754355,287.1011,,,,104.16074672244204,109.01391720905323,214.24110000000007,,,,111.74308169725175,116.5420181401377,183.23799999999997,105.30734911167973,121.64991043077487,1.1997999999999998,95.70693987675244,124.12035226528751,1.6856000000000002,117.79750605058557,111.46614233341866,335.1314,99.11585056505075,116.88354750628913,0.0726
2019-11-23,117.23722847318811,121.42233548482307,272.30109999999996,,,,104.07668807020656,109.05695082099118,200.22140000000005,,,,111.5578852880474,116.65471204897668,171.84249999999997,104.93723935798015,121.41612616216226,1.0148,95.71038858807874,124.11595182123538,1.4385000000000001,117.8517239728413,111.6307816260972,324.6136000000001,99.29681559658937,116.74388126780046,0.0605
2019-11-24,117.00685317295344,121.5704165773776,258.73439999999994,,,,103.9926552735363,109.08161238679452,195.20880000000002,,,,111.34715321700233,116.75006551471114,164.1931,104.59058441330708,121.15987074903218,0.8297999999999999,95.69363987622701,124.11113201724056,1.1914000000000002,117.89696377091951,111.79663507151983,313.86930000000007,99.45613813255906,116.50438993336824,0.0484
2019-11-25,116.71832547662355,121.69671430520714,245.16769999999997,,,,103.90864833243134,109.08790190646319,190.19620000000003,,,,111.11088548411652,116.82807853734106,156.54369999999997,104.26738427766054,120.8811441913847,0.6447999999999998,95.6566937411972,124.10589285330302,0.9443000000000001,117.9332254448202,111.96370266968647,303.12500000000006,99.59381817295979,116.16507350299253,0.0363
2019-11-26,116.3716453841984,121.8012286683117,231.601,,,,103.82466724689164,109.07581937999723,185.1836,,,,110.84908208939002,116.88875111686647,148.8943,103.9676389510405,120.57994648921976,0.45979999999999993,95.59955018298933,124.10023432942283,0.6972000000000002,117.96050899454342,112.13198442059713,292.38070000000005,99.7098557177916,115.7259319766733,0.0242
2019-11-27,115.96681289567802,121.88395966669127,218.03429999999997,,,,103.7407120169172,109.04536480739658,180.17100000000002,,,,110.56174303282275,116.93208325328735,141.24489999999997,103.69134843344696,120.25627764253738,0.27479999999999993,95.52220920160343,124.09415644559995,0.45010000000000006,117.97881442008912,112.30148032425188,281.63640000000004,99.80425076705447,115.18696535441049,0.0121
2019-11-28,115.50382801106237,121.94490730034588,204.46759999999998,,,,103.65678264250803,108.99653818866133,175.15840000000003,,,,110.24886831441472,116.95807494660366,133.59549999999996,103.43851272487996,119.91013765133756,0.0898,95.42467079703943,124.08765920183437,0.203,117.98814172145728,112.47219038065062,270.8921,99.8770033207484,114.5481736362042,0.0
2019-11-29,114.98269073035152,121.98407156927544,190.90089999999998,,,,103.57287912366411,108.92933952379147,170.1458,,,,109.91045793416598,116.9667261968155,125.94609999999997,103.19742914812299,119.55151830027019,0.0812,95.36733418138219,124.04160153463478,0.18270000000000003,117.98849089864797,112.64411458979342,260.1478,99.94053562313498,113.80979817523618,0.0
2019-11-30,114.40340105354538,122.00145247348006,177.33419999999998,,,,103.48900146038547,108.84376881278692,165.13320000000002,,,,109.5465118920765,116.95803700392277,118.29669999999997,102.9680977031761,119.18041958933529,0.0726,95.35019935463171,123.95598344400118,0.16240000000000002,117.97986195166115,112.81725295168025,249.4035,99.99484767421417,112.97183897150646,0.0
2019-12-01,113.78597184829422,121.96819898430645,163.76749999999998,,,,103.3970365574709,108.76352692853077,160.12060000000002,,,,109.15747835488767,116.91945975815555,110.64699999999998,102.75145274715508,118.82952210161336,0.0639,95.33314878577337,123.77724990811184,0.1422,117.94664489776844,112.97462673635056,238.6607,100.04039981751079,112.13836176488253,0.0005
2019-12-02,113.13040311459805,121.88431110175465,150.2008,,,,103.29698441492035,108.68861387102292,155.108,,,,108.74335732259946,116.85099445951384,102.99729999999998,102.54749428005995,118.49882583710448,0.0552,95.31618247480729,123.50540092696681,0.12200000000000003,117.88883973696991,113.11623594380433,227.91789999999997,100.07719205302479,111.30936655536433,0.001
2019-12-03,112.43669485245681,121.74978882582462,136.6341,,,,103.18884503273388,108.61902964026346,150.0954,,,,108.30414879521193,116.75264110799766,95.34759999999999,102.35622230189072,118.18833079580858,0.0465,95.29930042173332,123.14043650056605,0.10180000000000002,117.80644646926551,113.24208057404151,217.1751,100.10522438075624,110.4848533429519,0.0015
2019-12-04,111.75632958445324,121.57748192376886,132.03409999999997,,,,103.06282623820185,108.55023902293227,143.8206,,,,107.86595037035592,116.62994473416781,91.59969999999998,102.1776368126474,117.89803697772571,0.0378,95.28250262655158,122.6823566289096,0.08160000000000002,117.70920849781251,113.35589228853348,210.04849999999996,100.12449680070507,109.6648221276452,0.002
2019-12-05,111.08930731058733,121.36739039558734,127.43409999999997,,,,102.91892803132428,108.48224201902943,137.5458,,,,107.42876204803146,116.48290533802425,87.8518,102.01173781232997,117.62794438285583,0.029099999999999997,95.26578908926199,122.1311613119974,0.061400000000000024,117.5971258226109,113.45767108728023,202.92189999999997,100.13500931287135,108.8492729094443,0.0025
2019-12-06,110.43562803085908,121.11951424128007,122.83409999999998,,,,102.75715041210114,108.41503862855487,131.27100000000002,,,,106.99258382823852,116.31152291956703,84.1039,101.85852530093841,117.37805301119896,0.0204,95.24915980986462,121.4868505498295,0.041200000000000014,117.47019844366072,113.54741697028174,195.79529999999997,100.13676191725503,108.03820568834912,0.003
2019-12-07,109.79529174526847,120.83385346084704,118.23409999999998,,,,102.57749338053249,108.34862885150866,124.99620000000002,,,,106.55741571097708,116.11579747879611,80.356,101.71799927847277,117.14836286275508,0.0117,95.23261478835943,120.74942434240586,0.021,117.32842636096194,113.625129937538,188.66869999999997,100.12975461385611,107.23162046435972,0.0035
2019-12-08,109.16829845381558,120.51040805428822,113.63409999999999,,,,102.37995693661824,108.28301268789076,118.72140000000002,,,,106.12325769624724,115.89572901571157,76.60810000000001,101.59015974493302,116.9388739375242,0.003,95.2161540247464,119.91888268972652,0.0008000000000000001,117.17180957451451,113.69080998904911,181.54209999999995,100.11398740267462,106.42951723747608,0.004
2019-12-09,108.55464815650032,120.14917802160367,109.03409999999998,,,,102.1645410803585,108.21819013770119,112.44660000000002,,,,105.69010978404889,115.6513175303133,72.8602,101.46597482461121,116.74534564507168,0.0028000000000000004,95.24924019860066,119.0324700684629,0.0009000000000000002,117.00034808431849,113.74445712481499,174.41549999999995,100.09963650909847,105.62432729051658,0.0045000000000000005
2019-12-10,107.95434085332269,119.75016336279337,104.43409999999999,,,,101.93124581175319,108.1541612009399,106.17180000000002,,,,105.25797197438212,115.38256302260145,69.1123,101.34544451750737,116.56777798539748,0.0026000000000000003,95.33187330992222,118.09018647861501,0.0010000000000000002,116.81404189037387,113.7860713448356,167.28889999999996,100.08670193312773,104.81605062348117,0.005000000000000001
2019-12-11,107.36492445934788,119.35232783093137,99.83409999999999,,,,101.67690765112675,108.07518431711841,99.89700000000002,,,,104.82648625053,115.10838292342615,65.36400000000002,101.23145989612796,116.39850758352688,0.0024000000000000002,95.46130931224982,117.08241856929274,0.0011000000000000003,116.63280837678568,113.82175544974548,160.13749999999996,100.07607502692073,103.9868468716921,0.009000000000000001
2019-12-12,106.78639897457573,118.95567142601777,95.23409999999998,,,,101.4015265984792,107.98125948623672,93.62220000000002,,,,104.39565261249257,114.82877723278744,61.61570000000001,101.12402096047302,116.23753443945985,0.0022,95.63754820558349,116.00916634049611,0.0012000000000000001,116.45664754355387,113.85150943954457,152.98609999999996,100.06775579047749,103.1367160351493,0.013000000000000001
2019-12-13,106.21876439900639,118.56019414805252,90.63409999999999,,,,101.1051026538105,107.87238670829485,87.34740000000002,,,,103.96547106026976,114.54374595068536,57.86740000000002,101.02312771054252,116.08485855319643,0.002,95.86058998992321,114.87042979222512,0.0013000000000000002,116.28555939067846,113.87533331423293,145.83469999999997,100.06174422379806,102.26565811385278,0.017
2019-12-14,105.68736982405582,118.16732866443569,88.56739999999999,,,,100.84487920158448,107.75639096728298,84.35400000000003,,,,103.5648517672644,114.25496332141844,56.09750000000001,100.92878014633648,115.94047992473656,0.0018000000000000002,96.130434665269,113.66620892447983,0.0014000000000000002,116.11845323278972,113.89545898194031,141.7294,100.05804032688238,101.37367310780256,0.021
2019-12-15,105.19221524972406,117.77707497516721,86.5007,,,,100.62085624180115,107.63327226320114,81.36060000000003,,,,103.19379473347644,113.9624293449867,54.32760000000002,100.84097826785488,115.8043985540803,0.0016,96.44708223162083,112.39650373726012,0.0015000000000000002,115.95532906988757,113.91188644266681,137.6241,100.05664409973045,100.46076101699863,0.025
2019-12-16,104.73330067601108,117.38943308024714,84.434,,,,100.43303377446041,107.50303059604927,78.36720000000003,,,,102.85229995890595,113.66614402139012,52.55770000000001,100.75972207509774,115.67661444122757,0.0014,96.81053268897871,111.06131423056607,0.0016000000000000003,115.79618690197206,113.92461569641235,133.5188,100.05755554234231,99.526921841441,0.029
2019-12-17,104.3106261029169,117.00440297967548,82.36729999999999,,,,100.2814117995624,107.36566596582738,75.37380000000002,,,,102.5403674435529,113.36610735062872,50.78780000000002,100.68501156806504,115.55712758617847,0.0012000000000000001,97.22078603734268,109.66064040439768,0.0017000000000000001,115.64102672904318,113.93364674317694,129.4135,100.06077465471792,98.57215558112965,0.033
2019-12-18,103.9241915304415,116.62198467345222,80.30059999999999,,,,100.16599031710709,107.22117837253548,72.38040000000001,,,,102.25799718741725,113.0623193327025,49.01790000000001,100.61684674675676,115.44593798893291,0.001,97.6778422767127,108.19448225875492,0.0018000000000000004,115.48984855110095,113.93897958296061,125.3082,100.0663014368573,97.59646223606458,0.037000000000000005
2019-12-19,103.57399695858493,116.24217816157736,78.23389999999999,,,,100.08676932709444,107.0695678161736,69.38700000000001,,,,102.00518919049902,112.75477996761144,47.24800000000002,100.55250735507083,115.35976559979316,0.0009,98.09203693860694,106.66515574040041,0.0019000000000000002,115.34265236814534,113.94061421576333,121.2029,100.07317991467987,96.70699426618913,0.04100000000000001
2019-12-20,103.26004238734714,115.86498344405089,76.16719999999998,,,,100.04374882952449,106.91083429674171,66.3936,,,,101.78194345279823,112.44348925535553,45.47810000000001,100.49199339300726,115.29861041875927,0.0008,98.46337002302539,105.07266084933407,0.002,115.19943818017634,113.93855064158512,117.0976,100.08141008818562,95.90375167150333,0.04500000000000001
2019-12-21,102.98232781672812,115.52948818551079,74.10049999999998,,,,100.03704784821146,106.78171702540777,63.400200000000005,,,,101.58827596907427,112.16224236130908,43.70820000000002,100.4353081001771,115.23460200357356,0.0007000000000000001,98.79183828321483,103.5632328335531,0.0021,115.0582802053269,113.96118193595,112.9905,100.09093023546396,95.21906552823556,0.049700000000000015
2019-12-22,102.74085324672792,115.23569238595701,72.03379999999999,,,,100.0666663831554,106.68221600217186,60.4068,,,,101.42418673932715,111.91103928547207,41.93830000000001,100.38245147658037,115.16774035423616,0.0006000000000000001,99.07744171917524,102.1368716930574,0.0021999999999999997,114.91917844359696,114.00850809885792,108.8834,100.10174035651491,94.65293583638584,0.05440000000000002
2019-12-23,102.53561867734649,114.98359604538958,69.96709999999999,,,,100.1326044343563,106.61233122703388,57.413399999999996,,,,101.28967576355687,111.6898800278445,40.16840000000001,100.33342352221709,115.09802547074698,0.0005,99.32018033090664,100.79357742784705,0.0022999999999999995,114.78213289498652,114.0805291303089,104.77629999999999,100.11384045133846,94.2053625959542,0.05910000000000002
2019-12-24,102.37894165014578,114.76957014250404,67.24489999999999,,,,100.17658597275128,106.56772157363064,53.60249999999999,,,,101.18476396204858,111.49738480497028,38.54940000000001,100.28822423708722,115.02545735310606,0.0004,99.52005411840898,99.533350037922,0.0023999999999999994,114.65928791153584,114.17412963774942,101.10309999999998,100.12723051993461,93.87634580694059,0.06380000000000001
2019-12-25,102.27082216512571,114.59361467730042,64.52269999999999,,,,100.19861099834036,106.54838704196204,49.791599999999995,,,,101.10945133480233,111.33355361684941,36.930400000000006,100.2468536211908,114.95003600131339,0.00030000000000000003,99.6770630816823,98.35618952328231,0.0024999999999999996,114.55064349324485,114.28930962117933,97.42989999999999,100.14191056230337,93.66588546934506,0.0685
2019-12-26,102.21126022228634,114.45572964977873,61.800499999999985,,,,100.1986795111235,106.55432763202819,45.98069999999999,,,,101.06373788181807,111.19838646348184,35.311400000000006,100.2093116745278,114.87176141536897,0.0002,99.7912072207266,97.26209588392794,0.0025999999999999994,114.45619964011357,114.42606908059874,93.75669999999998,100.15788057844475,93.57398158316758,0.0732
2019-12-27,102.20025582162768,114.35591505993891,59.07829999999999,,,,100.17679151110076,106.58554334382903,42.169799999999995,,,,101.04762360309583,111.09188334486763,33.692400000000006,100.17559839709823,114.7906335952728,0.0001,99.86248653554188,96.2510691198589,0.0026999999999999993,114.37595635214203,114.58440801600764,90.08349999999999,100.17514056835874,93.60063414840816,0.07789999999999998
2019-12-28,102.23780896314967,114.29417090778104,56.35609999999999,,,,100.1329469982721,106.64203417736451,38.35889999999999,,,,101.06110849863559,111.01404426100673,32.07340000000001,100.14571378890209,114.7066525410249,0.0,99.89090102612815,95.32310923107516,0.0027999999999999995,114.3099136293302,114.76432642740602,86.41029999999998,100.19369053204534,93.7458431650668,0.08259999999999998
2019-12-29,102.32391964685237,114.27049719330505,53.6339,,,,100.06714597263755,106.72380013263472,34.547999999999995,,,,101.10419256843733,110.9648692118992,30.454400000000007,100.11872349282353,114.58713766954466,0.0,99.91656822349991,94.53177123939848,0.0027999999999999995,114.25807147167808,114.96582431479389,82.73709999999998,100.21307012597977,93.905542893276,0.08679999999999999
2019-12-30,102.45858787273573,114.28489391651101,50.911699999999996,,,,99.97938843419706,106.83084120963962,30.737099999999998,,,,101.17687581250112,110.94435819754501,28.835400000000003,100.09462750886262,114.43208898083215,0.0,99.93948812765721,93.87705514482882,0.0027999999999999995,114.22042987918567,115.18890167817125,79.06389999999998,100.233279350162,94.07973333303583,0.09099999999999998
2019-12-31,102.6418136407998,114.33736107739885,48.189499999999995,,,,99.86967438295066,106.9631574083792,26.9262,,,,101.2791582308269,110.95251121794416,27.2164,100.07342583701929,114.24150647488734,0.0,99.95966073860005,93.35896094736617,0.0027999999999999995,114.196988851853,115.4335585175381,75.39069999999998,100.25431820459208,94.26841448434628,0.09519999999999998
2020-01-01,102.87359695104453,114.38840657967978,45.467299999999994,,,,99.73800381889835,107.04484229471598,23.115299999999998,,,,101.41104737569887,110.96233478321632,25.5974,100.05515094482605,114.02416649831748,0.0,99.97701787451025,92.91317482725324,0.0026999999999999997,114.18658620331196,115.68351973486241,71.71679999999998,100.2751435411259,94.45866676053448,0.09469999999999999
2020-01-02,103.15393780346994,114.43803042335375,42.745099999999994,,,,99.58437674204015,107.0758958686499,19.3044,,,,101.57254324711697,110.9738288933614,23.9784,100.03980283228283,113.78006905112258,0.0,99.99155953538776,92.53969678449003,0.0026,114.18922193356254,115.93878533014424,68.04289999999999,100.29575535976349,94.65049016160052,0.09419999999999999
