"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2014,1,1,1.684,1.436
2014,1,2,1.368,1.21
2014,1,3,1.667,1.509
2014,2,1,1.027,0.962
2014,2,2,1.302,1.04
2014,2,3,1.113,1.025
2014,3,1,2.653,2.579
2014,3,2,2.929,3.219
2014,3,3,2.272,3.837
2014,4,1,2.565,2.114
2014,4,2,1.016,2.205
2014,4,3,1.539,2.012
2014,5,1,0.785,0.526
2014,5,2,0.442,0.284
2014,5,3,0.543,0.393
2014,6,1,0.002,0.007
2014,6,2,0.001,0
2014,6,3,0.377,0.423
2014,7,1,3.648,3.426
2014,7,2,1.958,4.949
2014,7,3,6.032,4.734
2014,8,1,6.554,7.628
2014,8,2,4.761,6.457
2014,8,3,9.063,6.826
2014,9,1,3.382,1.38
2014,9,2,1.896,0.565
2014,9,3,0.846,0.26
2014,10,1,1.418,0.107
2014,10,2,0.018,0
2014,10,3,0.032,0.038
2014,11,1,0.992,0.995
2014,11,2,1.128,1.033
2014,11,3,1.954,1.462
2014,12,1,2.017,1.837
2014,12,2,2.081,1.913
2014,12,3,2.242,1.954
2015,1,1,1.574,1.436
2015,1,2,1.328,1.21
2015,1,3,1.578,1.509
2015,2,1,1.012,0.962
2015,2,2,1.217,1.04
2015,2,3,1.061,1.025
2015,3,1,2.385,2.579
2015,3,2,2.363,3.219
2015,3,3,9.926,3.837
2015,4,1,1.239,2.114
2015,4,2,1.109,2.205
2015,4,3,1.149,2.012
2015,5,1,1.073,0.526
2015,5,2,0.234,0.284
2015,5,3,2.689,0.393
2015,6,1,0.063,0.007
2015,6,2,0.065,0
2015,6,3,0.551,0.423
2015,7,1,2.348,3.426
2015,7,2,3.504,4.949
2015,7,3,2.235,4.734
2015,8,1,7.152,7.628
2015,8,2,3.187,6.457
2015,8,3,4.657,6.826
2015,9,1,1.777,1.38
2015,9,2,0.717,0.565
2015,9,3,0.865,0.26
2015,10,1,0.028,0.107
2015,10,2,0.188,0
2015,10,3,0.078,0.038
2015,11,1,3.432,0.995
2015,11,2,1.428,1.033
2015,11,3,1.676,1.462
2015,12,1,2.004,1.837
2015,12,2,2.096,1.913
2015,12,3,2.185,1.954
2016,1,1,1.698,1.436
2016,1,2,1.467,1.21
2016,1,3,1.669,1.509
2016,2,1,1.284,0.962
2016,2,2,1.392,1.04
2016,2,3,3.214,1.025
2016,3,1,3.28,2.579
2016,3,2,2.503,3.219
2016,3,3,2.284,3.837
2016,4,1,2.505,2.114
2016,4,2,7.288,2.205
2016,4,3,3.607,2.012
2016,5,1,1.419,0.526
2016,5,2,0.428,0.284
2016,5,3,0.279,0.393
2016,6,1,0.002,0.007
2016,6,2,0.086,0
2016,6,3,1.597,0.423
2016,7,1,2.837,3.426
2016,7,2,2.705,4.949
2016,7,3,18.281,4.734
2016,8,1,10.548,7.628
2016,8,2,4.338,6.457
2016,8,3,3.198,6.826
2016,9,1,1.317,1.38
2016,9,2,1.076,0.565
2016,9,3,0.885,0.26
2016,10,1,0.255,0.107
2016,10,2,0.082,0
2016,10,3,0.079,0.038
2016,11,1,2.329,0.995
2016,11,2,2.095,1.033
2016,11,3,1.888,1.462
2016,12,1,2.032,1.837
2016,12,2,2.205,1.913
2016,12,3,2.265,1.954