"Year","Month","Dekad","1 Month Anomaly (%)","3 Months Anomaly (%)","Value","Average"
2016,1,1,87.0867712394596,78.5370814784416,27.628,16.486
2016,1,2,107.766235209155,83.2691769892579,15.223,13.967
2016,1,3,101.144466217663,72.3314943631566,8.571,20.274
2016,2,1,64.8776542657535,69.5295296759893,3.909,13.873
2016,2,2,43.5834467195434,64.6501097216901,3.786,16.119
2016,2,3,46.862529521948,63.2260757595053,5.322,9.124
2016,3,1,68.5797542125934,69.8386397092813,13.37,12.115
2016,3,2,89.7472203523595,75.0833636694576,9.972,11.842
2016,3,3,92.4677016610574,78.7539183799614,9.244,12.098
2016,4,1,78.9281667799683,65.5946667489699,5.615,10.19
2016,4,2,70.2952737033841,59.3742754115662,4.471,9.436
2016,4,3,65.1267082393525,62.1553129651946,4.457,8.059
2016,5,1,75.4658664666166,69.1307375993436,6.221,5.83
2016,5,2,83.1507914075749,76.8228635255453,2.857,4.415
2016,5,3,123.049494863741,87.1921464409265,9.91,3.313
2016,6,1,128.024920756367,83.7009755389226,0.659,0.57
2016,6,2,147.937737608493,83.6170645156248,0.055,0.058
2016,6,3,100.99633424194,85.3398095678656,0.031,0.011
2016,7,1,100.168835038236,92.7300201477502,0,0
2016,7,2,100.199780241734,105.995783730159,0,0
2016,7,3,100,122.878869281316,0,0
2016,8,1,100.099990001,128.065113240418,0.011,0.001
2016,8,2,100.299850074963,148.241026008455,0.024,0.004
2016,8,3,100.958083832335,101.89511211183,0.081,0.015
2016,9,1,103.298645199293,103.539391575663,0.417,0.167
2016,9,2,104.729988510149,105.200764818356,0.44,0.262
2016,9,3,107.999649522474,108.825330184553,1.469,0.984
2016,10,1,97.2984036021285,99.6631862579993,2.353,3.412
2016,10,2,85.8709472345836,88.9107373868047,2.387,4.48
2016,10,3,74.1722357229648,79.1386078000648,4.794,8.444
2016,11,1,90.1139890188589,91.2060694545834,13.018,10.588
2016,11,2,83.5583174495418,82.2129822129822,4.19,9.267
2016,11,3,79.3550580350639,75.5799154943917,5.472,11.327
2016,12,1,77.0341207349082,80.8893357912966,13.797,12.84
2016,12,2,100.635197662148,89.9931753247504,20.32,15.109
2016,12,3,126.07623448999,98.1063857721401,20.811,13.55
2017,1,1,120.35361320156,98.1586389629854,15.238,16.486
2017,1,2,99.6666851841564,94.9300037835793,7.774,13.967
2017,1,3,69.0648311294811,89.6115675221876,8.929,20.274
2017,2,1,50.9584609560519,80.0640852128492,2.911,13.873
2017,2,2,38.6469983075034,74.3341809188756,1.451,16.119
2017,2,3,33.1826695985015,72.9910430020801,1.936,9.124
2017,3,1,55.249377085181,72.6427103408549,12.778,12.115
2017,3,2,106.257979155544,74.9115398616673,21.063,11.842
2017,3,3,114.367603951797,66.8964959013378,8.831,12.098
2017,4,1,116.949920688874,67.4287433835897,11.716,10.19
2017,4,2,115.684018790145,77.8245956296823,17.721,9.436
2017,4,3,112.4558843041,80.9429715743957,2.942,8.059
