"Year","Month","Dekad","NDVI","Average"
2014,1,1,0.0959328,0.0964246
2015,1,1,0.0978025,0.0964246
2015,1,1,0.0967846,0.0964246
2016,1,1,0.0946284,0.0964246
2016,1,2,0.0961187,0.0961615
2015,1,2,0.0975594,0.0961615
2014,1,2,0.0997031,0.0961615
2014,1,3,0.0992526,0.0956083
2015,1,3,0.0966983,0.0956083
2016,1,3,0.095775,0.0956083
2016,2,1,0.0956195,0.0953552
2015,2,1,0.0963528,0.0953552
2014,2,1,0.0991194,0.0953552
2014,2,2,0.0990061,0.0951411
2015,2,2,0.0961823,0.0951411
2016,2,2,0.0956789,0.0951411
2016,2,3,0.0959268,0.0949761
2015,2,3,0.0960689,0.0949761
2014,2,3,0.0989204,0.0949761
2014,3,1,0.0986966,0.0948105
2015,3,1,0.0959246,0.0948105
2016,3,1,0.0956579,0.0948105
2016,3,2,0.0951693,0.0949022
2015,3,2,0.0961934,0.0949022
2014,3,2,0.0986604,0.0949022
2014,3,3,0.0987747,0.0951535
2015,3,3,0.0967312,0.0951535
2016,3,3,0.0949711,0.0951535
2016,4,1,0.0951859,0.0955496
2015,4,1,0.0973521,0.0955496
2014,4,1,0.099184,0.0955496
2014,4,2,0.1005046,0.096527
2015,4,2,0.0975834,0.096527
2016,4,2,0.0975032,0.096527
2016,4,3,0.0995413,0.0970149
2015,4,3,0.0974788,0.0970149
2014,4,3,0.1010555,0.0970149
2014,5,1,0.1013618,0.0974231
2015,5,1,0.0975793,0.0974231
2016,5,1,0.1017671,0.0974231
2016,5,2,0.1036037,0.0976677
2015,5,2,0.0978669,0.0976677
2014,5,2,0.101447,0.0976677
2014,5,3,0.1013419,0.0973696
2015,5,3,0.0982773,0.0973696
2016,5,3,0.1042727,0.0973696
2016,6,1,0.1038686,0.0967966
2015,6,1,0.0982946,0.0967966
2014,6,1,0.1010243,0.0967966
2014,6,2,0.1003263,0.096045
2015,6,2,0.0981535,0.096045
2016,6,2,0.1033267,0.096045
2016,6,3,0.1027267,0.095272
2015,6,3,0.0978623,0.095272
2014,6,3,0.0993051,0.095272
2014,7,1,0.0971593,0.0933048
2015,7,1,0.0968351,0.0933048
2016,7,1,0.1005745,0.0933048
2016,7,2,0.0995791,0.0930399
2015,7,2,0.096389,0.0930399
2014,7,2,0.0961788,0.0930399
2014,7,3,0.095484,0.0930971
2015,7,3,0.0961975,0.0930971
2016,7,3,0.0995783,0.0930971
2016,8,1,0.1029701,0.0942093
2015,8,1,0.0970643,0.0942093
2014,8,1,0.0951357,0.0942093
2014,8,2,0.0953672,0.0950757
2015,8,2,0.0977424,0.0950757
2016,8,2,0.1055503,0.0950757
2016,8,3,0.1077216,0.095898
2015,8,3,0.0979805,0.095898
2014,8,3,0.0955879,0.095898
2014,9,1,0.0958766,0.0965735
2015,9,1,0.0979796,0.0965735
2016,9,1,0.1088329,0.0965735
2016,9,2,0.1075365,0.097165
2015,9,2,0.0974783,0.097165
2014,9,2,0.0964837,0.097165
2014,9,3,0.0967626,0.0971655
2015,9,3,0.0969898,0.0971655
2016,9,3,0.1060895,0.0971655
2016,10,1,0.1047494,0.0970842
2015,10,1,0.0965177,0.0970842
2014,10,1,0.0970581,0.0970842
2014,10,2,0.0973134,0.0970046
2015,10,2,0.0961092,0.0970046
2016,10,2,0.1037766,0.0970046
2016,10,3,0.102844,0.0970165
2015,10,3,0.0958008,0.0970165
2014,10,3,0.0977239,0.0970165
2014,11,1,0.097862,0.0970895
2015,11,1,0.095947,0.0970895
2016,11,1,0.102709,0.0970895
2016,11,2,0.1027207,0.0971285
2015,11,2,0.0961919,0.0971285
2014,11,2,0.0978389,0.0971285
2014,11,3,0.0976596,0.0971119
2015,11,3,0.0966788,0.0971119
2016,11,3,0.1028632,0.0971119
2016,12,1,0.1028924,0.0970438
2015,12,1,0.0967876,0.0970438
2014,12,1,0.0976141,0.0970438
2014,12,2,0.0976419,0.0969219
2015,12,2,0.0966988,0.0969219
2016,12,2,0.1028396,0.0969219
2016,12,3,0.1027368,0.096801
2015,12,3,0.0965684,0.096801
2014,12,3,0.097771,0.096801