AdminStrata,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Cascades,Cascades,Cascades,Cascades,Centre,Centre,Centre,Centre,Centre,Centre,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Est,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Centre-Sud,Est,Est,Est,Est,Est,Est,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Nord,Nord,Nord,Nord,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Plateau-Central,Sahel,Sahel,Sahel,Sahel,Sahel,Sahel,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest,Sud-Ouest
Food Group,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers,Price cereals and tubers
Commodity,Maize (white) (KG),Millet (KG),Rice (imported) (KG),Rice (local) (KG),Sorghum (local) (KG),Sorghum (white) (KG),Maize (white) (KG),Millet (KG),Rice (local) (KG),Sorghum (white) (KG),Maize (white) (KG),Millet (KG),Rice (imported) (KG),Rice (local) (KG),Sorghum (local) (KG),Sorghum (white) (KG),Maize (white) (KG),Millet (KG),Rice (imported) (KG),Rice (local) (KG),Sorghum (local) (KG),Sorghum (white) (KG),Maize (white) (KG),Millet (KG),Rice (imported) (KG),Rice (local) (KG),Sorghum (local) (KG),Sorghum (white) (KG),Maize (white) (KG),Millet (KG),Rice (imported) (KG),Rice (local) (KG),Sorghum (white) (KG),Maize (white) (KG),Millet (KG),Rice (imported) (KG),Rice (local) (KG),Sorghum (white) (KG),Maize (white) (KG),Millet (KG),Rice (imported) (KG),Rice (local) (KG),Sorghum (local) (KG),Sorghum (white) (KG),Maize (white) (KG),Millet (KG),Rice (imported) (KG),Rice (local) (KG),Sorghum (local) (KG),Sorghum (white) (KG),Maize (white) (KG),Millet (KG),Rice (imported) (KG),Sorghum (white) (KG),Maize (white) (KG),Millet (KG),Rice (imported) (KG),Rice (local) (KG),Sorghum (white) (KG),Maize (white) (KG),Millet (KG),Rice (imported) (KG),Rice (local) (KG),Sorghum (local) (KG),Sorghum (white) (KG),Maize (white) (KG),Millet (KG),Rice (imported) (KG),Rice (local) (KG),Sorghum (white) (KG)
2019-05-31,0.20915,0.2456494545454545,0.6328999999999999,0.47867999999999994,0.199178,0.2023222222222222,0.2332,0.4058,0.5079,0.26975,0.27054999999999996,0.351356,0.622417,,0.224075,0.3627,0.2304,0.28824500000000003,0.7635,0.42050000000000004,0.215776,0.2506333333333333,0.2672333333333334,0.30143339999999996,0.647327,0.5245,0.27386900000000003,0.278875,0.22406,0.28184,,0.5262,0.23967999999999998,0.244425,0.33237500000000003,,0.4852,0.26666666666666666,0.26224,0.31537075000000003,0.6888145,0.5223,0.215776,0.26695,0.1762,0.301543,0.5876,0.48023333333333335,0.37345799999999996,0.21678000000000003,0.266,0.30915,0.6215999999999999,0.2643,0.2594666666666667,0.2866,,0.4697,0.22572499999999998,0.3353,0.36142037499999996,0.622417,,0.27386900000000003,0.3174857142857143,0.22106000000000003,0.33726,0.7032000000000002,0.5527,0.26822
2019-06-30,0.1987625,0.22815863636363637,0.6274000000000001,0.46175999999999995,0.18257900000000002,0.19344444444444442,0.2166,0.3876,0.5062,0.2324,0.27054999999999996,0.34965599999999997,0.622417,,0.224075,0.3552,0.21676,0.27386166666666667,0.7635,0.41163333333333335,0.215776,0.24509999999999998,0.2672333333333333,0.2914734,0.647327,0.5245,0.27386900000000003,0.271,0.21480000000000002,0.26324,,0.5179,0.2254,0.22654999999999997,0.336525,,0.4642,0.26,0.24531999999999998,0.31059574999999995,0.6888145,0.5223,0.215776,0.25893333333333335,0.17121666666666668,0.27526049999999996,0.5851,0.4946333333333333,0.24897200000000003,0.2045,0.261,0.29917499999999997,0.61825,0.25105,0.24839999999999998,0.26886666666666664,,0.4564,0.205825,0.33775,0.364545375,0.622417,,0.282168,0.31535714285714284,0.20448,0.31965999999999994,0.7031999999999999,0.5388666666666667,0.25727999999999995
2019-07-31,0.19213750000000002,0.21953163636363637,0.6268333333333332,0.51686,0.17013050000000002,0.18166666666666667,0.195,0.3527,0.4233,0.23485,0.2639,0.33415700000000004,0.622417,,0.199178,0.3419,0.2068,0.263062,0.7536,0.4066666666666667,0.207477,0.23843333333333336,0.26389999999999997,0.3001134,0.647327,0.5228,0.257271,0.258525,0.21514000000000003,0.2669,,0.5212,0.22705999999999998,0.2137,0.3054,,0.4592,0.2091333333333333,0.22805999999999998,0.28424575,0.6888145,0.5223,0.215776,0.2370833333333333,0.16461666666666666,0.2616945,0.5851,0.4802333333333333,0.182579,0.18092000000000003,0.26265,0.2855,0.61495,0.236925,0.2556,0.27443333333333336,,0.4764,0.20124999999999998,0.33194999999999997,0.36142037500000007,0.6362446666666667,,0.315364,0.32127142857142854,0.20748000000000003,0.30772000000000005,0.7004333333333334,0.5327999999999999,0.24566000000000004
2019-08-31,0.18818749999999998,0.22302218181818187,0.644,0.474275,0.17013050000000002,0.1761222222222222,0.1925,0.33365,0.5046,0.23904999999999998,0.25229999999999997,0.32698999999999995,0.622417,,0.199178,0.317,0.19684,0.26086166666666666,0.7635,0.3961666666666666,0.215776,0.2368,0.2927,0.2805134,0.597533,0.5212,0.24897200000000003,0.25565000000000004,0.21414,0.27056,,0.5278,0.2141,0.19874999999999998,0.297925,0.4465,0.43376666666666663,0.22406666666666666,0.22240000000000001,0.25457124999999997,0.6888145,0.5200666666666667,0.199178,0.24121666666666666,0.15851666666666667,0.2597445,0.72785,0.49350000000000005,0.199178,0.18956,0.259775,0.27427500000000005,0.6158,0.24232499999999998,0.2517333333333333,0.27496666666666664,,0.4564,0.1996,0.3195,0.35998299999999994,0.6362446666666667,,0.24897200000000003,0.31511428571428574,0.19554,0.32332,0.7031999999999999,0.5322333333333332,0.24266000000000001
2019-09-30,0.18983750000000002,0.23870400000000006,0.6556000000000001,0.46874000000000005,0.17013050000000002,0.1753888888888889,0.1751,0.405,0.5494,0.2357,0.2515,0.31812333333333337,0.6639,,0.182579,0.30705,0.1962,0.2558953333333333,0.7635,0.3972333333333333,0.215776,0.22683333333333333,0.2545,0.27851339999999997,0.597533,0.5212,0.257271,0.2519,0.20615999999999998,0.26588,,0.5262,0.21244000000000002,0.203325,0.30169999999999997,,0.45536666666666664,0.23126666666666665,0.21742,0.2481335,0.6888145,0.5228666666666667,0.199178,0.2354166666666667,0.1618333333333333,0.2655615,0.62825,0.5029333333333333,0.157682,0.19222,0.256025,0.27925,0.60995,0.23362499999999997,0.25006666666666666,0.2760666666666667,,0.4465,0.19917500000000002,0.3071,0.347933,0.6373446666666668,,0.232374,0.2989857142857143,0.18192,0.2918,0.6866,0.5173,0.23038000000000003
2019-10-31,0.1821375,0.2240767272727273,0.6298999999999999,0.46708,0.165981,0.1776,0.161,0.3859,0.5212,0.25229999999999997,0.24485,0.31315666666666664,0.622417,,0.182579,0.30125,0.18392,0.2564455,0.7635,0.3845,0.207477,0.21519999999999997,0.2550666666666667,0.27653340000000004,0.597533,0.5212,0.257271,0.25315,0.20481999999999995,0.26458,,0.5262,0.21048,0.199175,0.268475,,0.4614,0.23903333333333335,0.18788,0.2508811428571428,0.6888145,0.5306000000000001,0.199178,0.22906666666666667,0.1527,0.26667816666666666,0.7129,0.5018,0.165981,0.18622000000000002,0.25145,0.27757499999999996,0.6083000000000001,0.22905,0.24566666666666667,0.2694333333333333,,0.4432,0.192125,0.30625,0.3325955,0.6373446666666668,,0.232374,0.27837142857142855,0.18358,0.29412,0.6827333333333333,0.5289,0.2304
2019-11-30,0.1792625,0.21440454545454546,0.63735,0.48166000000000003,0.1535325,0.1726111111111111,0.1494,0.37925,0.4714,0.2141,0.24230000000000002,0.2998903333333333,0.622417,,0.182579,0.3062,0.18324000000000001,0.25837899999999997,0.7635,0.39503333333333335,0.207477,0.21413333333333331,0.2517333333333333,0.27187340000000004,0.597533,0.5212,0.257271,0.244425,0.20781999999999998,0.25692,,0.5195,0.20248000000000005,0.20334999999999998,0.279275,,0.457,0.21853333333333336,0.19156,0.23192400000000002,0.6888145,0.5117666666666666,0.199178,0.21358333333333332,0.14633333333333334,0.2619615,0.5884,0.4985,0.199178,0.1728833333333333,0.25355,0.28300000000000003,0.6108,0.22325,0.23623333333333338,0.27663333333333334,,0.4432,0.19212500000000002,0.3029,0.33010812500000003,0.6373446666666668,,0.224075,0.2736428571428572,0.18788,0.29081999999999997,0.6871333333333333,0.5344333333333333,0.22542
2019-12-31,0.1716,0.21939527272727274,0.6445333333333333,0.47237999999999997,0.165981,0.17096666666666663,0.15435,0.3892,0.4282,0.21825,0.2498,0.31925633333333336,0.6639,,0.19087800000000002,0.3137,0.1859,0.260312,0.7220115,0.38786666666666664,0.199178,0.21353333333333335,0.24676666666666666,0.2572534,0.597533,0.5245,0.257271,0.228675,0.20052000000000003,0.25728,,0.5262,0.20251999999999998,0.21122500000000002,0.286325,,0.4476,0.2169,0.21876,0.24523375,0.6888145,0.5068,0.182579,0.21633333333333335,0.15573333333333333,0.2672448333333333,0.6382,0.4979333333333333,0.207477,0.17728000000000002,0.25065,0.2747,0.6224000000000001,0.215775,0.22023333333333336,0.2678,,0.4432,0.19545,0.31455,0.323445625,0.6362446666666667,,0.215776,0.26890000000000003,0.18854,0.29346,0.6943333333333334,0.5306,0.2284
2020-01-31,0.18132499999999996,0.2270949090909091,0.6306999999999999,0.47736,0.17013050000000002,0.17243333333333333,0.16185,0.37844999999999995,0.415,0.19505,0.26559999999999995,0.3269896666666667,0.622417,,0.199178,0.3295,0.17992,0.264195,0.7635,0.4000333333333333,0.199178,0.21576666666666666,0.2528333333333333,0.2672334,0.597533,0.5228,0.257271,0.2411,0.200425,0.26349999999999996,,,0.2021,0.22242499999999998,0.311225,,0.4603333333333333,0.24843333333333337,0.22176,0.2639085,0.6888145,0.5123333333333333,0.199178,0.21798333333333333,0.16073333333333334,0.2708281666666667,0.5884,0.49846666666666667,0.207477,0.18458000000000002,0.25315,0.28135,0.60415,0.221575,0.2301666666666667,0.27496666666666664,,0.4564,0.20375000000000001,0.32284999999999997,0.33922050000000004,0.622417,,0.232374,0.28122857142857144,0.18956,0.28747999999999996,0.7026333333333333,0.5256,0.2287
2020-02-29,0.1919,0.2329767272727273,0.6274000000000001,0.45944,0.17428000000000002,0.1801888888888889,0.1602,0.37345,0.4332,0.1975,0.2581,0.3269896666666667,0.622417,,0.199178,0.32035,0.18227999999999997,0.26364533333333334,0.7585,0.39559999999999995,0.19087800000000002,0.21413333333333331,0.25839999999999996,0.3123934,0.597533,0.5228,0.257271,0.24067499999999997,0.20124999999999998,0.261425,,,0.2017,0.209125,0.288825,,0.45589999999999997,0.21743333333333334,0.22574,0.26557100000000006,0.6888145,0.5123333333333333,0.199178,0.22243333333333334,0.16321666666666668,0.2705615,0.7129,0.4935,0.207477,0.18956,0.25395,0.27925,0.6224000000000001,0.23362499999999997,0.24619999999999997,0.2771666666666667,,0.4697,0.20705,0.32284999999999997,0.353120375,0.622417,,0.240673,0.2994857142857143,0.20084,0.29942,0.6838333333333333,0.5333666666666667,0.24463999999999997
2020-03-31,0.18985000000000002,0.24324036363636364,0.6274000000000001,0.4663799999999999,0.17428000000000002,0.18350000000000002,0.166,0.371,0.4581,0.24564999999999998,0.2564,0.32532300000000003,0.6390170000000001,,0.199178,0.31120000000000003,0.18822,0.27137849999999997,0.7004,0.457,0.199178,0.22129999999999997,0.26063333333333333,0.2831534,0.597533,0.5228,0.257271,0.242775,0.20614,0.26592,,0.5411,0.20779999999999998,0.2162,0.29915,,0.45703333333333335,0.21966666666666668,0.21976,0.2684835,0.6888145,0.5117666666666666,0.199178,0.244,0.16708333333333333,0.27746149999999997,0.7378,0.48963333333333336,0.207477,0.19854,0.25395,0.28675000000000006,0.5801000000000001,0.2415,0.24456666666666668,0.29269999999999996,,0.4697,0.205,0.3104,0.35850787500000003,0.6362446666666667,,0.240673,0.30588571428571426,0.20284,0.31335999999999997,0.6921333333333334,0.5261666666666667,0.25164
