C,gamma,l,standardization,loss
0.5889824109681747,0.8460957926534035,152,False,25.73447628633465
0.5785496259355297,0.8401285752292211,98,True,19.082228778124634
0.9490944165507501,0.04775481954823679,19,False,26.943452937572385
0.589182988860995,0.6407283630572486,104,True,20.456639002329588
0.6803629677662204,0.8585445790530606,66,False,16.80569577759008
0.01878925071284567,0.17117943344779823,118,True,21.544017780383555
0.912333346565382,0.5433108854159666,7,True,21.818912273680343
0.3212901578978326,0.4191364666928713,62,True,14.288666869225095
0.2152099849801326,0.19902506459828928,62,False,17.548672744657573
0.2876861608817754,0.18080826343509857,8,True,20.550680499026182
0.6433920659394445,0.4932150336199175,38,True,29.1467612393991
0.7213301176988173,0.6278014656867034,111,False,21.5926865591294
0.5678925030645537,0.66648858778462,33,True,32.88886612532426
0.4428923620912427,0.39676162460158054,114,True,21.152218952670374
0.4331717054292863,0.25183638162429606,97,True,16.93303022155506
0.27276664455238403,0.43931773487366177,125,True,23.405930069095543
0.7015561601743042,0.10673138995097874,193,False,20.254492944862516
0.7013906517380415,0.3658939743014118,121,True,24.281217541130548
0.29338941474326286,0.21347075089017256,155,False,25.932468136018116
0.6833137650792822,0.3413516021100395,5,True,22.05755325820228
0.09896979193073363,0.9964392361363428,103,False,19.462241462020955
0.393790925567447,0.794827554500435,157,False,26.03269753024588
0.8576954902716591,0.9537687579725643,32,False,24.971794901718482
0.8177494257851836,0.7074691768505024,188,False,21.52415929434847
0.09958279927282493,0.5422869964610948,16,False,28.012237883185662
0.5013654805655355,0.9146791116008098,66,False,16.794257137997594
0.3794076118351722,0.2885843391643721,18,False,27.812422899322474
0.17233695239701183,0.7533905814284656,39,True,37.807870850370186
0.49596528516313265,0.9202916137197388,70,False,15.840231376829417
0.5075301491281651,0.47256451784054315,70,True,15.606329834048731
0.7968352436289755,0.48077404922961475,22,True,25.77891561730185
0.3350700990215698,0.6005523607740705,131,True,24.368202133698905
0.515322500126939,0.05751301994720559,168,True,20.691416873354004
0.0014934886896388333,0.3191404506773472,70,True,16.11452619877755
0.22021973314696072,0.437532774977068,62,True,14.646647412300176
0.0775621718601141,0.4096939441939603,62,True,14.877116901734254
0.18651799483764828,0.5654947879716796,161,True,27.21351519260827
0.14275684263554517,0.10446299031779233,62,True,5.612084856047353
0.1397671894944995,0.12383540849837577,50,True,5.93404685014443
0.06921548500956443,0.006006669395769465,28,True,10.640050903184145
