C,gamma,l,standardization,loss
0.03551356006892042,0.16033912287741697,195,True,8.444006316645092
0.15633471034933286,0.6551945593487929,75,True,8.335587635540067
0.9961809578202744,0.05491627898074982,138,True,11.4183720464582
0.19402731559822206,0.4014882830484294,86,True,8.63095854412179
0.8314987427883354,0.40137616425065964,142,True,10.455712649227474
0.4873602429368458,0.39759233088971124,13,False,9.749491060452623
0.894494217991935,0.1460131680935781,148,True,10.221854795807566
0.9928575632887983,0.027736484207094486,89,True,18.725306256153534
0.6433171154532863,0.561957667507848,107,True,9.469960230131745
0.7544941140599767,0.9267522495520971,84,True,8.698806765924958
0.38012912287903206,0.9147005428938678,91,False,8.706884758275915
0.26258645564631794,0.11157517003206571,168,False,10.572874063062734
0.9769093339926982,0.13415197158914655,44,False,7.7243517507352495
0.374524500190579,0.4172896284876086,12,True,20.678020594739646
0.3004276764224606,0.5965334416299406,83,False,8.397102720754189
0.7453643034303676,0.7912238076625472,123,False,10.19214895636123
0.9762238806576115,0.020487844878614495,7,False,12.871834466930787
0.5206322408790452,0.38434326549384384,95,False,8.989649613995136
0.45497905259303334,0.16428182087938295,184,True,8.613934251418113
0.4970612262252656,0.39948308760356177,30,True,7.412065627846172
0.6032662996334343,0.26163405397111883,141,False,10.677575058393069
0.6071908752821209,0.26484207525565695,30,False,8.152817483134676
0.7128053637005023,0.2649177171315672,20,False,8.66377525908383
0.020805046702959573,0.6913438178487477,39,False,7.791219252390131
0.8709061002744873,0.5001848648152482,44,False,7.7263901877727506
0.5458972694578251,0.2745488843281123,132,True,10.193661955799648
0.42725077596757655,0.5096452101174888,61,True,7.974090653010769
0.3084249317183273,0.3294418422610056,110,False,9.42606438235131
0.17724847244166364,0.2003988497408818,111,True,9.479796256800263
0.095073269368321,0.0794271789239776,100,False,9.104333429498547
0.6651530134320611,0.7775973169403492,192,True,8.210016412581526
0.7946915862089157,0.21418748519355613,191,True,8.444008187155447
0.5717440240993462,0.48376764546484063,125,True,10.047058826369936
0.08520726093415876,0.6775733175398043,44,False,7.748051322296637
0.9059135645948557,0.3281158233263513,149,True,10.289163436680349
0.23870711130113803,0.4463860160290534,104,True,9.422624671729515
0.3807317893850335,0.33702701082783376,59,False,8.076507900150757
0.9282041729309795,0.007232226555315885,46,True,30.24643064975368
0.6921983450454243,0.5963417759919406,19,True,16.137712204367045
0.814143739172283,0.08205283356712698,163,False,10.314233869128765
0.44790000715936185,0.14682285836447856,93,True,8.980429519903902
0.6272876956889765,0.7416846982740417,58,False,8.059421117649457
0.5102414800697184,0.20080332480896051,198,True,7.621784176693628
0.48981293493589867,0.9692599778403761,161,True,9.841518946845062
0.3397440742570907,0.5447370592481889,174,True,9.624696082207622
0.21882919344266466,0.20227711144908433,171,True,9.93611833209133
0.12537364362920894,0.8544451169521226,57,True,8.025299022276807
0.5686379689784843,0.445000735245535,63,True,8.04250092172137
0.4140504630410075,0.6276536343608865,198,True,7.667891742681408
0.5084594793385013,0.3485313040684764,178,True,9.130234046026208
0.7403973795914054,0.39483843711153976,53,True,8.830890053856832
0.2732463706526802,0.2900427591612851,85,True,8.44702620810021
0.35353303995390134,0.039246743182194066,166,True,9.02376696541679
0.47101833272073834,0.5508626415384754,70,True,8.192265213289735
0.6667017992413509,0.22775687463467725,24,True,8.37793853729987
0.5331956354388746,0.10561391695924977,78,True,9.54794810221812
0.8448523666818382,0.45482711428862144,90,True,8.944272310173414
0.5872092923445658,0.17593014976098603,198,True,7.683021252048772
0.7814296397504881,0.36865800099278545,42,True,8.315584898506165
0.3164723316023049,0.301048732038578,81,True,8.339187786773387
0.4160730736985768,0.24275682355911163,40,True,6.270613665894017
0.19741722155381214,0.4285279951451991,179,True,9.481930389083507
0.055307394252814224,0.5223435882084494,30,True,8.499310228224006
0.38690520645588267,0.587752400946319,66,True,8.065017808456915
0.41932962330324325,0.4788229344377805,5,True,12.179886715556487
0.5604816258335863,0.17284914999002302,45,True,5.905189475020843
0.6291998891544549,0.23820455144612218,45,True,6.295078203763641
0.6354617109676742,0.24100538133595814,45,True,6.380864415861221
0.7022983926344348,0.06268081694345165,23,True,15.508034379401431
0.557051614096518,0.12079170317430231,45,True,12.32333114466058
0.6606466899697994,0.09778077969741036,115,True,9.916273201619106
0.6031264019871713,0.17525906215885179,50,True,9.038964796012083
0.4650187890643193,0.2467564907014583,40,True,6.214969359236818
0.26182362436605644,0.314964163688765,67,True,7.950411893447515
0.44625449767359876,0.0059954843668701685,49,True,23.298084850754538
0.4037188408598598,0.1423127662266967,40,False,7.773128668170306
0.46931728579713416,0.05610438982579363,60,True,32.45745340092867
0.1647583976119587,0.3707484677813906,43,True,8.199644803084778
0.3437040772180894,0.2741288334770666,22,True,8.452263110811218
0.533942509845949,0.1567760953529762,189,False,9.29050537241766
0.27850188714175633,0.18342519475195854,33,True,7.1627748067080885
0.7384186202840448,0.12474433171495854,126,True,10.253970705712565
0.14347457773859412,0.2479995468790562,124,True,10.142943546164558
0.32040479435271196,0.2896753288215762,40,False,7.7781039115102635
0.23400299757752427,0.03294687301323884,109,True,14.96574365766532
0.4824396814337804,0.421417237800309,197,True,7.721274169314559
0.43372556652499095,0.08721508900956781,73,True,10.795097567906483
0.3629718538940063,0.35134230034749925,48,False,7.839153977874452
0.39723142556256286,0.22192219484109799,131,True,10.107891618782226
0.2896678335436065,0.19378378149988695,32,True,7.707114462219998
0.5073330458616249,0.31832244371353124,190,True,8.33326576654125
0.5799611927945358,0.25216182958062383,175,True,9.287277960996244
0.9473827723190915,0.4813369796675384,112,False,9.642124071577726
0.6786196800153177,0.6253928631867278,31,True,11.324235089129639
0.7759888249141064,0.37130907836500116,92,True,8.952106433127168
0.5544727182852016,0.7231398571247096,140,True,10.261804829859358
0.724331411887624,0.839373026649832,3,True,18.593681765799634
0.3283532206840176,0.07623813422346247,21,False,9.834940726711917
0.8311629759305268,0.40940587684416174,25,True,14.906525086463141
0.596803750919195,0.5274399364365194,96,True,9.052123147765622
0.36882428263690215,0.2956973058644423,186,True,8.71869795611996
0.19436998921001625,0.15500633172168055,34,True,6.198392219793086
0.045360386757593046,0.019758784997831597,127,False,10.323132040651723
0.12525734651488338,0.1663525225694465,8,True,8.831145849300036
0.013145392323594324,0.13574031816971022,154,True,10.259038669001905
0.07872159182764199,0.04127551491481518,47,True,20.994086538169427
0.19051430302042788,0.22311812628443287,188,True,8.872362567797184
0.5260722772803973,0.4623691699937158,16,False,8.773170567479523
0.8706301613761289,0.2081954250125061,10,True,17.959331687897247
0.2569267899195628,0.9933692942083922,88,True,8.763711737732498
0.6484866774915371,0.3436585149567917,153,True,9.97547561134176
0.0016348418101221895,0.005986372414697155,76,True,8.549880354858692
