C,gamma,l,standardization,loss
0.08326621310550916,0.8211271709454349,162,True,19.12404423163977
0.47552378918160404,0.9631409800257822,23,True,14.358639521754663
0.815212449203114,0.03846397830775544,103,True,15.111491203237014
0.06512360626743621,0.005036996123234428,160,True,12.777000780102776
0.3555837871864363,0.4156934323280544,37,False,12.64219238892243
0.4746639716914513,0.5403265034402931,156,True,16.58032801626643
0.05465054838204614,0.21018041860196382,199,True,23.69390042934248
0.16047543434952458,0.0683770880947122,182,True,19.891413542371136
0.0052656482925932,0.4428154884965606,167,True,19.846366354880228
0.7820369722930534,0.3710448705862432,169,False,20.37578853269463
0.38821933470984066,0.3305620394473091,74,True,12.80647089694245
0.509671699270623,0.3418324869763231,130,False,16.541959259031326
0.3926121622323413,0.17494214229826596,129,False,16.363288722037648
0.5360525717366328,0.5616335787047527,92,False,13.577484556079773
0.6845976541250517,0.92506638855434,90,True,12.951288966927658
0.5002940308911086,0.2588391651164375,158,False,19.13352276448534
0.8619221497049151,0.43759586631798836,102,True,14.626736541058051
0.4613049254013504,0.968086024456658,168,True,17.939420977948767
0.43825706225647704,0.9400381650793973,176,False,21.573658946679956
0.625204545420131,0.5204684697736707,71,False,12.044990015365409
0.9938174304626559,0.670508159509998,37,False,12.366077367447682
0.9800018193634599,0.6511482416319715,91,False,13.573944938762068
0.982718468008617,0.7176963596682154,149,False,18.159581241821645
0.6337979949737179,0.6392262798416981,52,False,11.87518791326706
0.6160389043343565,0.8369949976598379,53,False,11.863773135450257
0.6304311830492084,0.8323974995854986,52,False,11.875015700939647
0.2522996415119405,0.8303483206857467,174,False,21.388290726911734
0.7142258503107168,0.8282069848671255,53,False,11.86846957967839
0.731940308486933,0.7944461696969851,198,False,23.626719485094046
0.9010472045874823,0.7639183682263059,87,False,13.118573987712061
0.5717174303638481,0.8874876096788719,53,False,11.857493164613237
0.25787026867034396,0.9980857891696434,121,False,15.284456923561379
0.5644202486178059,0.8879849943200311,53,False,11.856286043543335
0.23220145822696459,0.9041376151734929,131,False,16.87920025260117
0.31613094707785183,0.8843306992771534,126,False,15.871569701078576
0.5489782793474283,0.7319992048856947,26,False,13.524811485676667
0.5660500317033037,0.6327273093955935,150,False,18.46163000538383
0.7611672198406412,0.9963133537004885,89,False,13.352965727659445
0.838879594773543,0.6015605141067966,123,False,15.447243893734246
0.31293841762442204,0.7151439488410534,25,True,8.821963270698669
0.11278424614010532,0.6946701908571314,25,True,12.17543620155135
0.16956755051322348,0.4868250644777549,59,True,11.530124124936558
0.009209874318749367,0.09964335352482417,155,True,18.5739284578079
0.15195347024413,0.483414861961503,9,True,17.22514032259257
0.1873940149079516,0.2998949829097793,45,True,13.327059989514277
0.3067834339070614,0.1647217507918487,62,True,15.520093925533658
0.049402233091976444,0.5755154494203182,25,True,12.853406465070618
0.39973774859907774,0.48241509332262866,59,True,12.213605351132466
0.3204361094348845,0.4267105165418646,18,True,26.541381161257664
0.08752059823592113,0.26771676679794126,196,True,22.764791652636163
0.199612660736851,0.3806164504124302,41,True,12.949540277652096
0.42993014582847167,0.5380843612292956,35,True,12.415323944228717
0.3545263999920213,0.3754191407873217,135,True,15.746574150032032
0.12564140052806083,0.7545628948315853,13,True,17.767588810110574
0.02120965784765083,0.5909875681655188,29,True,12.608250671845163
0.2818993225459763,0.4659711238493043,96,True,13.595184600754834
0.4638554205211859,0.21600455549505254,63,True,16.099387965419222
0.35201167041046416,0.045452389331626486,3,True,2.4882144044311807
0.5076404203163832,0.15550271755366388,70,True,17.871208815273295
0.3716600225559357,0.022232208448358645,170,True,16.210975020367147
0.43668980966424864,0.11509274947269729,6,True,6.451549199900678
0.6666965258730042,0.08106767542353355,125,True,22.325678707341037
0.35372997723974114,0.12955261314360067,3,True,3.5684068813729124
0.21594614979772436,0.04764370880675846,60,True,24.9996481218415
0.4060462064858873,0.19907914143344588,119,True,15.533562862830273
0.5946971219187198,0.12004668395566273,69,True,22.149646961536977
0.34464640375063,0.12531640299389726,3,True,3.3897192681783963
0.35506996595488505,0.009568040770573855,109,True,14.272735687327254
0.2799266527455629,0.2316559636867948,145,True,16.908644479764188
0.48654831023595535,0.04692505302625635,77,True,25.876464423680414
0.5308498382591044,0.30870625635230703,3,True,4.434247911683527
0.2425027504616138,0.1348927158148605,194,True,21.126222268399378
0.33964001984336023,0.2537661570266993,3,True,4.079832863867121
0.2655133473341741,0.07858823825061079,193,True,20.58274895801333
0.3853856529226041,0.19641011071005715,3,True,4.0435547449818126
0.13995374925806275,0.34652484064952893,152,True,17.84119566846102
0.4273821718654241,0.2918634828838249,48,True,15.16060734381422
0.6636088910718284,0.01098103400170708,120,True,11.7134721880805
0.5216492726436877,0.15073771701538596,28,True,24.43044372557136
0.09869729602376592,0.18411300786762913,43,True,11.090563987346462
0.05810681343328622,0.05655528767230558,184,True,21.2332775834475
0.4813900765343429,0.39200280133716503,76,True,12.715596306115637
0.18240346881882996,0.23458277327451263,83,True,13.053753052301616
0.22292850605841996,0.09773808594258707,3,True,2.417362266054971
0.29133699607277186,0.09574210179409644,84,True,17.360518881484623
0.2106420583005128,0.3468325456631318,81,True,12.524282310680045
0.3324166991509792,0.026305109118309983,101,True,15.718392564814494
0.21945678880606614,0.2778820041626968,141,True,16.885741419202102
0.4586559414993034,0.06731893795495478,166,True,20.206529854591537
0.16235540604455312,0.4075459874973095,112,True,14.678406294157371
0.4159258609666767,0.17098126494416535,38,True,15.215392528889305
0.03638665994216739,0.32424799626135137,73,False,11.864465793217393
