C,gamma,l,standardization,loss
0.7497922959344988,0.29347138440471304,10,True,12.665487785236555
0.27712992649451146,0.864378245074822,89,True,17.005720856949385
0.3995203934546142,0.3983000906389977,52,True,16.066943158404317
0.913634789045386,0.6485420721593899,26,True,9.483612905403943
0.6168544988859251,0.19136447376176688,182,True,21.01692379523326
0.6572358855570702,0.23813709820750573,96,True,17.571863416250384
0.09519585466069515,0.4292809299583129,27,False,20.788693918475378
0.19086460436154457,0.7248575502220844,66,False,18.799211231078676
0.7115093909208426,0.1475983681488732,124,False,16.7468243657643
0.31638016041127903,0.11680604338584245,8,True,9.411970093503507
0.9153918878685265,0.533947915921552,24,True,12.614327214843094
0.46758959564939545,0.5642968727349126,26,True,10.07838014447597
0.9539532452098173,0.07493184164929327,136,False,17.252447483646517
0.2602741141962698,0.7789999253163397,80,False,17.531639500966673
0.3910572759713624,0.39615295262690065,40,False,20.728868303032467
0.7374421387347868,0.6811613755986664,6,False,20.941515098943473
0.8651740712093594,0.38970610158881375,79,False,17.80193606044806
0.5517774853259246,0.7386579866629367,161,False,18.300832180218638
0.10118948829288739,0.9127656705016289,134,False,17.048244052777246
0.3078455976513093,0.9559375516088873,175,True,19.85608137206727
0.839355897959605,0.6155551801852505,145,True,19.57303042418
0.006897088067640222,0.05588640314722358,188,True,21.205064304009095
0.5081109039457568,0.6313652261863268,196,True,22.30211607509588
0.3871635593447337,0.8453544028191875,186,True,21.01709682787448
0.18398975734447007,0.30102110822707195,153,True,18.784097223328626
0.44925005053122025,0.5200556180664709,70,True,19.062786324646844
0.5830457780080696,0.46033478780831155,174,True,20.164303030306503
0.027483185371265373,0.3232258598404483,128,True,16.82488613288413
0.7818631997805139,0.5974937219161647,78,True,19.096924535914575
0.9885710116746538,0.11405176884558549,142,True,20.432611223953852
0.33770222506024833,0.00896421559282956,129,True,18.331744853857348
0.22798888076434723,0.8211830848372539,139,True,17.865446278790454
0.6744792437171374,0.978903597351919,8,True,10.584885316538534
0.1057457604327445,0.25500242377298227,112,True,16.60005362097973
0.3517638001296458,0.6737511617150734,97,True,16.56673871596685
0.526933872135645,0.34910830844885515,172,True,20.054033883780953
0.6011779333691204,0.45812509516734723,125,True,18.467464313901107
0.44034579141183233,0.19992549836136514,26,True,11.900633751873606
0.17388074315252322,0.8864396843294903,108,True,16.514108790389283
0.7888679655907934,0.013733245032463134,74,True,14.179230721788732
0.6407037872968189,0.781219524756976,165,True,19.607287116536906
0.2735522516737411,0.17882874189584808,179,True,20.234125636979623
0.04747345651416707,0.5556223872208266,187,False,21.346538126387653
0.9978200940601288,0.49152583274993855,17,True,8.166403553253733
0.14445247788804355,0.26414857796449653,25,True,9.389703452041852
0.6963976110400185,0.26812752195961315,17,True,7.701036600891807
0.9859038740646312,0.3631630436928373,17,False,21.069297244391976
0.89635772842043,0.47618057579459916,189,True,21.812725940871164
0.6995634102423748,0.4233657534903238,17,False,21.13352708469551
0.8212054318301554,0.22022405592467892,122,True,19.43057085505033
0.9455195589411955,0.14079904033613208,130,True,20.20570851224899
0.7535970690443905,0.4996974057649721,38,False,20.673065309035824
0.8819925968731546,0.08209681566224408,169,True,20.91295170664051
0.9400441015168516,0.5825750103278868,5,True,14.55948000972031
0.8444866377592781,0.7036897024714991,99,False,16.103803572754916
0.5674197227832374,0.2896517112412667,29,True,10.415002668989425
0.7160739753315916,0.4160496940180809,149,True,19.663512031324274
0.6176888710969947,0.36540881764745314,199,False,23.481361163503326
0.48734397265272444,0.6473135915260106,22,True,13.021530861219505
0.8134317404118143,0.16621466119984418,138,True,20.5227435308034
0.9931524809700167,0.5370029043455616,100,True,18.18078099627397
0.764795246344883,0.31860102236346544,16,False,21.15632978817413
0.9060259592861426,0.7580451936832335,156,True,20.073279240175882
0.6761758258265277,0.49482429983754384,51,True,18.366465142083552
0.8674421457020268,0.2251089381291733,104,True,18.26729528670089
0.42430592828083746,0.26532164571415673,135,True,18.468315720216854
0.13563802374591294,0.44460291337146507,197,True,22.87887809896243
0.21520369724236205,0.2703015298390602,82,True,17.416742986531556
0.5350767955555582,0.04420304949301032,25,True,12.646009493251986
0.3667186404242538,0.11449110206529442,133,True,18.504763868425094
0.48748814335900614,0.40319944747045494,34,True,9.092710732669213
0.47999958497918105,0.40349702578126584,34,True,9.116246046449245
0.41865751030310594,0.3890369786792615,35,True,9.589844886887436
0.5160699175435969,0.345269212622221,34,True,8.240728091308553
0.6351685490684301,0.33117959105293626,75,True,19.041962945261336
0.3030346676391459,0.2999053485416173,131,True,17.89068057718045
0.5817575508629608,0.20785228702075398,42,True,13.31419809861918
0.5139214152696295,0.5925107761265391,91,True,17.467560874453728
0.7298720028693578,0.5262438322237547,120,False,16.605737243654783
0.5486765287836011,0.47065315127667773,141,True,18.71228192596999
0.4571213503611055,0.37278071613989,101,True,17.140023782597414
0.6637401469978043,0.14599480518521346,17,True,9.097948083070479
0.7001115636657668,0.23977230316843512,46,True,10.649787780529016
0.3787881076281078,0.6214017805592748,90,False,16.55799405706992
0.7951050538312572,0.43757400948572345,140,True,19.477197320341066
0.24350121547974707,0.564596886558331,72,True,18.586404205084648
0.6037113825744165,0.3321435470006332,151,True,19.600077746631673
0.32793252595000744,0.08401238895186042,190,False,21.59645025126592
0.9580196681672968,0.18486694855259114,147,True,21.33630174113307
0.2947471929643339,0.6614945653264682,81,True,17.86911470755761
0.41367452599547133,0.2862828562688053,113,True,17.439417688542836
0.9244603887499393,0.48259440628210604,191,False,22.05374111918903
0.9696298283165422,0.6932625468676581,39,True,18.86246095850832
0.8442701801928223,0.8111087907077881,28,True,11.469327018364027
0.6528507165753046,0.3476353075297886,13,True,10.433539995631223
0.5721500657633017,0.035625141428913265,69,True,12.741596707836663
0.7647157871354496,0.3124286822657504,49,False,19.987260501565654
0.8181238697762327,0.5130591214862303,18,True,7.035527037353597
0.8838437151059465,0.7385811362300526,168,True,20.440157259574708
0.8109880169748098,0.5431186101381177,9,True,7.967240053581641
0.6874460058305669,0.8913544081255316,123,True,18.33358179255912
0.8027044409434531,0.5108391928612194,18,False,21.050125037080925
0.7748293954049393,0.5539636124617839,71,True,19.77146505396061
0.7211260348072714,0.9345928227572698,31,True,17.81858159870725
0.7423833138199457,0.7049244344274133,9,True,10.49920453345504
0.8135191762626114,0.633899375579764,43,True,18.925320835334876
0.8633791990171381,0.6097409694819653,178,True,20.826941390437337
0.8320573024059212,0.4528703296476392,152,False,18.466141033832894
0.9328178817301964,0.5739630054981626,41,True,17.102220942310712
0.6226222097272478,0.7705866490742018,36,True,18.097032276940745
0.9721578598801753,0.8169786848722369,3,True,12.828247287123707
0.9115384400443365,0.4284939001855183,171,True,20.839676957956765
0.8610667252545326,0.5439583893274184,32,False,20.60960919487349
0.888285085484415,0.8452241664961604,57,True,21.038921146878206
0.6526211659445181,0.6716037400158218,127,True,18.53254091232823
0.7501520966536919,0.7140034089552246,7,True,8.016715583863368
0.6028537686847123,0.16660141009889914,109,True,17.619990779259094
0.6791667487001828,0.600511830394273,106,False,16.245039378336664
0.7024521543264628,0.6485372243589215,126,True,18.654500977281177
0.7323488744776483,0.5295583345764477,116,True,18.18280827140987
0.5457210382401733,0.9926964128499762,105,True,17.13958360922075
0.7877068932835042,0.3845598708332414,146,True,19.759608289269266
0.6373200956022752,0.5050545397647065,181,False,20.342778436580947
0.8276943748357728,0.41237752429730545,158,True,20.132716353576704
0.8522707045066171,0.1268654055507875,54,True,10.475353317183009
0.8994027824545159,0.2272519559965659,107,True,18.457657817454177
0.7671559385208627,0.7391777420826111,150,True,19.62381482498672
0.5884485477244289,0.2546983516530259,143,False,17.84801485520589
0.9455412349961487,0.4752278610452738,137,True,19.733707325455182
0.7209895942160369,0.3681456791539161,12,True,7.792310093187223
0.562956462639884,0.10202819687428805,45,True,19.202973728386862
0.4975186777205488,0.36070319736533013,12,True,7.884865371555712
0.4677177315302029,0.289848565404155,18,True,7.027182167173525
0.4529225038939823,0.20872623791479272,162,False,18.160823586842465
0.34569497417053274,0.019491431725530695,18,True,15.038922601193505
0.40341839149082304,0.289348511574442,18,True,7.10115177702787
0.26698416753915055,0.2849950335042052,117,True,17.06911316904382
0.052815946420085746,0.3107293490919956,111,True,16.517621597866295
0.19252468760526292,0.24303314770795154,56,False,19.348696220219786
0.37680176498372875,0.1607343055862488,63,True,9.769801987775088
