C,gamma,l,standardization,loss
0.009351958606814573,0.8416610762539746,170,False,3.284233387182732
0.7826637893468252,0.42067532091053905,149,False,3.6295731154793107
0.9671580160390512,0.5911115625467774,9,False,3.2615041528598923
0.5230124589465206,0.528402318089068,189,False,3.2022714145982296
0.48074489693867956,0.7926208547495025,73,False,5.605629825597405
0.8580084469122307,0.6418949956416734,165,False,3.480453113775809
0.8224463371091748,0.6525446269138516,116,True,4.2218969151107375
0.4735712437928136,0.737091443655888,126,True,4.249756190845343
0.5633032414532633,0.17759041959142866,73,True,3.165642770095633
0.9867794921682217,0.8313891803182528,46,True,3.68295328965368
0.7677304767713071,0.20541768039940198,101,True,3.742336843976154
0.7942389074660005,0.5975083044373638,81,False,5.60590924642819
0.5033272251043508,0.9363132137911598,106,False,4.839211599400351
0.4793570150475108,0.33071802533204103,179,True,3.587001389822928
0.32489267465076505,0.8698804696019797,35,False,4.000934618092708
0.3736638103180154,0.04606684345235147,64,False,5.132611510663039
0.6317553729275828,0.668912383379088,90,False,5.4878785555439435
0.20888629032009992,0.5946687688574447,178,True,3.48622937341992
0.5996116416535275,0.755558376280675,146,True,3.7574329281496817
0.3156973371251651,0.9044451855230151,166,False,3.3757703689477183
0.6418313582944561,0.04156851002674933,69,True,3.714640415378483
0.11627479693308068,0.19655937185949418,164,True,3.544156351347072
0.6784039994379087,0.4699921774258108,115,True,4.231144784711698
0.5745470461242974,0.27573577000120314,189,True,3.3360881842788217
0.3907108523542905,0.39150883634704536,29,True,4.653614984437129
0.7105299819372494,0.4913087423347702,37,False,4.064856680633381
0.8987903071297663,0.16153659575433624,147,True,3.1705819541978513
0.9401056559011984,0.11178325815038356,30,True,6.324438073693332
0.9020586157543327,0.12318967027693728,160,True,3.184575532185247
0.08574406378702937,0.009273870180346366,147,True,2.807267997737585
0.013945452168005412,0.03220702759699476,27,True,5.018299952464112
0.005734684598226694,0.2956176287657123,42,True,4.104813366534124
0.1916038830003302,0.0894007089070831,83,True,3.4594487162024308
0.08882026587449866,0.00565534276884988,22,True,5.253653202977391
0.25068738868225715,0.3753692365618909,176,True,3.521724102305565
0.4333275847788095,0.24373853716832378,16,True,8.280503339993869
0.578929043012954,0.16367062404105498,47,True,3.55344916591874
0.544897200574275,0.4571750200071709,73,True,4.4581451738382825
0.7349052866679789,0.5332693685716464,33,True,2.9832735482515207
0.7356873988367839,0.7057451807862004,33,True,3.2522153471068354
0.8258230651925433,0.5384912882478377,65,True,4.02293072303821
0.11323287434458537,0.5522975467219828,169,True,3.528205260619336
