C,gamma,l,standardization,loss
0.722181775675818,0.13613331963498895,23,True,19.018917100954027
0.5273529785320239,0.8084951187609234,144,False,44.08205362434827
0.7286271357244856,0.8730447447164684,54,False,51.17467035414719
0.47926855927016354,0.3595489457058962,59,False,50.92669563913015
0.07460977987914073,0.5621418079984957,18,True,18.125219339766094
0.415847484016094,0.7034584282199003,141,True,45.78662867324085
0.1549449663727874,0.1838901061424078,140,False,44.331357544893145
0.3446416080474595,0.16382084870267238,194,True,42.590568466343136
0.003925505107548825,0.6217519222563898,79,True,50.96150176864094
0.9007490511415042,0.5731526662764382,104,False,47.0627487055315
0.1776666635231893,0.9475827205954158,186,True,41.2602058984479
0.15096848690496706,0.6617276365015311,21,False,47.86321765518223
0.6661364469755969,0.5344739326371111,50,False,51.145576485579205
0.15197963735106315,0.7207891643693684,185,True,41.30329409800104
0.6819759880506548,0.822581199906869,80,True,52.81651250491485
0.6535172606563068,0.38142472187208887,122,False,44.0687009733626
0.19560895462326397,0.3928195233266082,57,False,51.213386773241815
0.1655833721582408,0.6754326153987424,23,False,48.33289693457372
0.35783173853464684,0.7007051283677445,145,False,43.83844631796535
0.16784695859798004,0.879625449666775,7,False,44.731862969898636
0.9140442995975157,0.015506386927988003,18,True,26.325702719512446
0.8025309336268052,0.24514011871026514,193,True,43.420795903784246
0.004069522591454433,0.011802898405468262,153,True,43.5477576136812
0.8155329882646811,0.4920929075252896,164,True,44.660157034004946
0.5684309789864821,0.29946775561058936,13,True,15.523808164154195
0.5804475456641218,0.45715641049855293,13,True,17.189796113008345
0.5851491216028715,0.30171699014236325,53,True,55.92863122844585
0.287872354489763,0.45612174472619527,13,True,17.53018263719234
0.5578803024553516,0.05360162212153649,13,True,20.219899672919706
0.4538847931671366,0.0959135743485394,161,True,43.80752530477082
0.9830172551786442,0.27416784401656225,9,True,18.01110854866457
0.5968976668520529,0.46523832404116094,174,True,43.71189363998303
0.7550529526925197,0.2193188948704204,138,True,46.20060411167063
0.49940188520485795,0.3216073557322146,176,True,43.382363717533
0.41311360591872004,0.42913259946743876,48,True,55.2511085269496
0.5360344655556604,0.11848359871102865,160,True,44.02320021374363
0.6208150441819626,0.357161784664487,156,True,45.04162859417273
0.2578227257380587,0.5821407310816481,105,True,47.711387646271156
0.7083288362010258,0.16992764203155686,110,True,47.156954597690145
0.7894187046490626,0.7492099884683157,68,True,54.2630576094156
0.8537021509342266,0.22502684163604508,3,True,25.43133647754013
0.41342096743465784,0.529028677955069,181,True,42.67221667097317
0.455426536046208,0.6295886410667526,155,True,44.26748276601228
0.998941596892355,0.9812704610674248,139,True,46.60382167747063
0.37208810379715584,0.07980446461941915,93,False,49.359056357291195
0.30408070821513744,0.42401108367415846,81,True,52.173946610689036
0.7369346962144128,0.342618792780128,74,True,55.47252347753795
0.5071845625708329,0.7736513772320273,178,False,40.76233867836318
0.6147177488255796,0.29724297862405374,115,True,47.581725113939946
0.09419054458571358,0.588602921288673,14,False,46.006167875407506
0.23292296162480242,0.5298150900563793,34,True,51.39949467619723
0.6497005282868653,0.1953483513579442,173,False,40.71361117409075
0.9049880236049633,0.39353302235879445,15,True,14.991908544505387
0.932860481435989,0.14553439748004915,49,True,55.05102692084376
0.8753840208361113,0.4113314893218007,40,False,51.157826015902685
0.9644309304117422,0.25667527711600346,127,True,46.54884567222202
0.8413518728793616,0.6297385905781072,65,True,55.1741178691492
0.07191720115205336,0.3740654357460062,192,True,40.682800914527384
0.7742564517890852,0.4864943644448072,60,False,51.169103529453594
0.6922060198709277,0.2837235254061893,38,True,50.06314413973723
0.9460383550560119,0.8521574912787248,83,True,53.09184139281533
0.8907416807006611,0.040586537463121686,15,False,17.71950948351405
0.32611816654627745,0.33125854800751964,5,True,23.806978100667525
0.38452918690143545,0.2047019370878142,100,True,50.02750411904304
0.5458360306096731,0.6812553900776301,199,True,43.14473974072482
0.5646441268711314,0.39095657095869374,92,True,51.294721567234376
0.4652054840746707,0.45336070321662014,13,True,16.723862591956642
0.4571431653673879,0.5490779739566416,106,True,48.131191055135936
0.22619032290383295,0.447463118552341,166,True,41.6323580666565
0.5012928354775774,0.6072592174957264,42,True,54.59262337166649
0.6304403972397188,0.5040848293771722,17,True,21.94857724333482
0.10918667031403062,0.24327293611522935,12,True,17.236255172007333
0.4339170821502723,0.5042194493806142,13,True,17.198044832886353
0.34451719445654216,0.31763851802242615,44,True,54.4417107385817
0.7349976051581021,0.6526906116380256,167,True,44.34724117548584
0.6750928145512988,0.35349825157132453,72,True,55.535845474526184
0.27736219766141107,0.411528479687241,135,True,45.00020031292822
0.39595840607173366,0.13477833424708496,117,True,47.01302152701487
0.47662749925488185,0.5653884610147761,85,True,51.945216304473796
0.8175375023926755,0.17080537066774862,86,False,50.35933985109986
0.1936759627404162,0.38232680026061544,70,True,52.50594391002365
0.7092154692975589,0.47842460420403915,103,True,49.486913016647634
0.5164453724161273,0.2699876644064948,102,True,49.63091279274861
0.5921894215536287,0.7125119159279516,196,False,40.64785521651325
0.6534981858021769,0.10214735948497564,24,True,21.71650607945237
0.7588294106911297,0.29976818859315757,58,True,56.12096746396474
0.04584746811268403,0.9069971484639001,150,True,42.8345291832754
0.13880757628566964,0.2311572215576734,91,True,50.38817423877447
0.47975499677632233,0.436549637231367,129,False,43.94070870825528
0.3156777649230016,0.5238194847695257,11,True,18.203500437679608
0.997321793262788,0.6007651189908402,26,True,33.67222108287261
0.8608229710294621,0.46874734907469334,133,True,46.78209219991343
0.9150352462180421,0.7383011193666096,84,False,50.60275056179737
0.5336174163636398,0.7722632097749044,19,True,18.419178539456002
0.34353142818342297,0.05139434838839474,69,True,57.843833960590274
0.4372679591279891,0.3633794301506002,51,True,55.76999342727498
0.6326681109337474,0.20026251160662953,39,True,52.397173541803305
0.5679562013962975,0.4187603450827707,97,False,48.412725210511724
0.25339291743189557,0.31945891237194624,56,True,54.245415210359944
0.7759477527266061,0.15398928670798828,15,True,17.08237294927916
0.8188198429886695,0.3414827802168696,36,True,45.0663322719989
0.6089628131514241,0.4017204757215162,157,True,44.91418759712596
0.3638237733864208,0.6575061974203449,76,False,51.6661388155265
0.4813783904085336,0.5555327074744711,13,True,18.62240805506313
0.21462769977912594,0.2590351884536376,131,True,45.01505139472339
0.6994347354732081,0.45140508985318123,88,True,52.18924031695739
0.9760308239649576,0.12776751297273853,43,True,55.09372514257107
0.3899067475683981,0.681308655009876,46,False,51.16251263670361
0.27744458446634035,0.08136933321041626,107,True,47.74758089348082
0.42397067755621354,0.5161642969261571,197,True,42.36340355897843
0.7985803202086721,0.2870740588678527,112,True,48.00838916988969
0.717651926661647,0.4925217320808942,114,True,47.538059467626105
0.5583905917297665,0.37129313780759576,6,False,34.660138798017364
0.022847357981971905,0.17747540212869567,198,True,40.87163878899366
0.9412276291065299,0.021608571581597735,119,True,41.500109473123565
0.7462454243590028,0.5762657632465712,120,True,47.02121879984199
0.6695660327846812,0.54816795452357,149,True,45.77431250517466
0.2985324089000514,0.6369986943041264,147,False,43.35684169813055
0.8390065181816956,0.21008029722811644,152,True,44.9063783566805
0.12808267009032903,0.7991399150018821,77,True,51.51784007367869
0.5834100507527481,0.23049724111482212,8,True,19.02823817449446
0.9115261223640093,0.3104330480775346,67,True,55.653653285635805
0.32969965233528337,0.39784838398874667,111,False,44.96985455287074
0.4065260952693095,0.4304284272803402,125,True,46.084295408585355
0.18105362910544653,0.4634633174798214,190,True,41.09104357451273
0.5270910774822473,0.35054837783593806,130,True,46.62871769761474
0.6422328198420635,0.24919331670040684,28,True,31.37871366161461
0.49410695523291775,0.6103272452133021,63,False,50.99390236227139
0.6821934247473322,0.2859695161749214,171,True,44.052563135435356
0.8802867184432619,0.3341404197439425,10,True,15.652153262877981
0.8877453737192356,0.11127314879193997,116,True,45.016916542251
0.9534971042773905,0.06686853790673825,182,True,40.69231096044834
0.8318949448045525,0.14711198161537098,162,True,43.53164638765676
0.873884541754196,0.19393247486059856,45,False,51.23417826379433
0.9661828256205252,0.022556912488192415,142,True,40.656807750276386
0.9278641329606195,0.2637257817708532,99,True,49.59444543364896
0.7793133174549959,0.3399245126012725,10,True,15.825225365484187
0.8505558543667082,0.17803132141233327,126,True,45.95549699762217
0.7543266365188817,0.3769946091495928,61,False,51.15851354374979
0.9975758337826762,0.9914214815033839,118,True,47.28692490162257
0.7276813400878075,0.32600261913401896,10,True,16.08892475970221
0.889384975763295,0.2213924576035457,177,True,43.412705901718034
0.8193147081799118,0.5102661062291982,31,True,51.333627991914376
0.9043315407582886,0.08720211999181196,123,False,44.366496429998186
0.8703797712276234,0.5364419228436847,27,True,36.94308202933053
0.7708685929771977,0.3368924494054781,94,True,51.32433770107307
0.7925342741513798,0.30713089711537556,154,True,45.209391030725214
0.9848273033420146,0.43648724384928084,29,True,40.29814294160979
0.7828830952132779,0.3922240185751329,10,True,15.858663900673813
0.7036311185120815,0.2733931918144282,159,True,44.878287237970945
0.8036353086192006,0.354395787247844,90,True,52.173890332372714
0.6069096370337566,0.4780348387376915,169,True,43.96118277237391
0.9272178087711823,0.4146000078347074,10,True,15.15177232841195
0.9514559541353365,0.4173342771728104,95,True,51.351774853285576
0.9319949863104265,0.48948332329287003,98,True,50.71997985942104
0.9800877047626185,0.24454896915701682,188,True,43.04251475333293
0.8478266681101398,0.588614963039338,20,True,37.003116535140144
0.92394403693482,0.36534350229164647,170,True,44.10807078585305
0.9985331329483474,0.29961091860084066,148,True,45.50849660049419
0.8913599523064775,0.4090425921271618,136,True,46.69624310595756
0.9662892060253724,0.44054320452995666,33,True,50.08581259295902
0.6666034384667529,0.2718517720957373,30,True,40.11752202793367
0.7287758755271019,0.38319073296644623,73,True,55.366610372822684
0.8647724642054925,0.46803123185747614,113,True,47.962510192494186
0.8283594148449653,0.2360771797226832,62,True,54.63091988386577
0.9074443851711969,0.15673991691643963,52,False,51.32546572473486
0.7532080126377232,0.5320116275483133,109,True,48.2514021336948
0.8081060496727963,0.31918051156947647,183,True,43.581909169874386
0.688021756976243,0.2055419006778628,82,True,53.24456459806574
0.9565401340202193,0.2882301010739411,184,True,43.36118686611516
0.9395265634911294,0.7002371371538594,180,True,43.7017400524956
0.6379774575440884,0.5731532436621096,32,False,49.86940347699237
0.8776614454658329,0.45529335541478017,16,True,16.24342101295188
0.8383019897915666,0.42030855404827877,137,True,46.700538442102754
0.5460519353991051,0.11647364373726996,124,True,45.938991143628265
0.9904777477770419,0.3705366355852773,78,True,54.54824784992187
0.8552794719393308,0.6203051790073157,4,False,27.378211400607892
0.901196312691591,0.5037625451509453,165,True,44.57365505732451
0.7621919268646037,0.3382948675806897,35,True,43.71798969076917
0.4433807741274963,0.1894898504566686,96,True,50.63515643401629
0.2546354301803588,0.3982739123965479,143,True,44.60707385269156
0.6195692071445664,0.2506866719330091,189,True,43.21265046252793
0.7223992321475023,0.21823683662531118,108,False,45.86646314859627
0.912904663857801,0.5506644138869753,134,True,46.74212065904777
0.07179320138182821,0.48619826514931286,179,True,41.36619645169794
0.5862827618150884,0.8416512204791409,191,True,43.05157919247379
0.7951148677893789,0.6478904861074618,195,True,43.62505053472237
0.7368202038530729,0.1334566703183459,64,True,53.58600732149481
0.9350370902597341,0.3025405538306639,15,False,46.08435606159586
0.6549671219597806,0.16281425437735178,172,True,43.538261105377735
0.7037664609774053,0.35578154443537585,146,True,46.29229742372993
0.5174515229025473,0.5216181537373235,132,True,46.410283735373845
0.8765298267630475,0.43280412977410354,144,True,46.31611018230958
0.9724838295098704,0.38286215513792804,187,True,43.305105037685486
0.9983506751738095,0.3313202533870308,75,False,51.807307306583006
