C,gamma,l,standardization,loss
0.40021758639083044,0.7336528543570904,132,True,31.12168115678855
0.07690799106197803,0.580464121029558,151,True,30.478215889519177
0.7582064181617025,0.9187706761889542,22,True,26.9537036472007
0.2529041548014188,0.4852072354066476,5,False,42.10745341483456
0.44834821539642905,0.5346016546937231,82,False,32.80114341036797
0.8659210897068443,0.6037387148344361,178,True,32.21634991704741
0.2996932244051782,0.8673288889251659,63,False,33.47799010883061
0.6157384835905538,0.370914923708332,133,False,30.746030617672634
0.48592749814852687,0.5065227725751161,3,True,3.9343490736434585
0.4687628006041288,0.8213253984756664,33,False,35.55207669081971
0.23276776318214978,0.5027604999474793,4,False,41.61081746678568
0.28653676130274985,0.5891859755294232,93,True,32.16780523656961
0.02913674150474925,0.886052928136106,110,False,31.30469959327951
0.7546112088712728,0.638720288569642,38,False,35.09532242592739
0.8078131164358429,0.15468927009550063,152,False,30.530955299669063
0.7973587208819546,0.6056564360915729,54,True,32.38114555602485
0.685685662681975,0.029365679748271447,198,False,30.119798249091843
0.873103946174568,0.4150585567742422,120,True,30.96414992245735
0.38545579257233836,0.7907266723628943,126,False,30.79532517725974
0.3659051831117225,0.09614536409154373,112,False,31.187374688999125
0.5842929259517847,0.26275912385442834,22,True,29.458149327354366
0.9541712985516171,0.9570470389638306,171,True,32.013613334583816
0.5562328918549668,0.9971582435045943,13,True,8.945345841420243
0.5303090881250039,0.6896571354579808,28,True,30.570885868970947
0.6433764299001552,0.9934284022944697,138,True,31.022542309581194
0.16683875651479335,0.27666842947724213,103,True,31.664789608656132
0.5464965033737437,0.23024501580326612,3,True,3.180249849661715
0.4878896638815183,0.24221017950977958,3,True,3.179823449569964
0.7061302284607218,0.2093276724222885,125,True,30.411163788156856
0.41356313387836924,0.007988444836606656,3,True,4.894796091523147
0.17654779416224803,0.3619578794101189,149,True,30.49543588422593
0.36098117532026586,0.09062754718569904,10,True,10.907309116788952
0.12221758420956919,0.2251132618196153,72,True,32.332875851296414
0.5073054341584874,0.3023406728798312,25,True,19.491552285221427
0.9814823778497459,0.14537695277613477,101,True,28.759568356273537
0.6747695243985976,0.4227136191220583,108,True,31.376036172113242
0.31143454185825004,0.0732850920231514,141,True,28.976377221969283
0.5831002684415454,0.33076267117109115,105,True,31.351331195508795
0.4316355336985012,0.43885965887610767,71,True,32.422577549407265
0.8947242180798662,0.1739763239441946,147,True,29.928040037860853
0.46386435862159126,0.24099367068090305,3,True,3.2273232165424806
0.2370229787098434,0.5468312567432374,191,True,31.38352705255964
0.6122431507941459,0.47035135215802315,163,True,31.370181911244515
0.33087443993287546,0.04590440921868849,87,True,29.164594747836265
0.003232996329429638,0.3618316883953195,79,True,32.624974959191356
0.7282534459902147,0.18606909947480632,67,False,33.25766401622656
0.7922380285097059,0.11846252509830378,14,True,10.6973504043689
0.5221205648453404,0.31950310291058537,6,False,45.119652522733396
0.20121279787582919,0.6949124470088945,39,True,34.51874326397117
0.2701069079866192,0.5499882025165078,137,False,30.72670764717667
0.47441785260182506,0.46687587698908894,84,True,32.37582968835097
0.6426357753576364,0.3998324116132287,115,True,31.172352171792927
0.8299894894348095,0.12265653657260861,29,False,35.60537965208708
0.7509084483517893,0.05097711485530887,94,True,25.759386032240865
0.07851617889530371,0.7577291251531667,187,False,30.881272285252624
0.9114822899720658,0.5071060653752433,90,True,31.6744065307936
0.5675696200620558,0.2803859988330972,104,True,31.15325188131008
0.3927401326206621,0.21158689836765843,99,True,31.16785284343327
0.34834705523453974,0.388623057532835,21,False,36.10738872575618
0.4411771276794711,0.614959014556157,117,True,31.343191896840466
0.621679372908596,0.3389921971193783,42,True,31.468228525424152
0.5433892184020477,0.2535065117900973,199,True,31.426957217972994
0.6757822275276105,0.653018732339721,130,False,30.692566398560473
0.09803159651336762,0.01439401734955631,111,True,27.45389419431078
0.4894511899645592,0.1835627968194166,9,True,12.570525463850196
0.4583527880179326,0.23040804807015658,182,True,31.74923234010588
0.4038916202602587,0.13042016972841167,3,True,8.366544553732336
0.499009718913615,0.2952556685220401,98,True,31.421496530413748
0.6006645685416313,0.24900631958350944,27,True,28.802994416919613
0.32354364742036834,0.07539745927626518,3,True,5.285499023202466
0.27271092361764737,0.1592842953239313,3,True,8.801458184909029
0.3715507780771466,0.3474627500122966,156,True,30.94368391221717
0.4235076033585079,0.44759842840734665,123,True,31.15576016825871
0.6972310734431486,0.5203588884009289,37,True,31.62916552553001
0.6374110688264232,0.5730298305106545,127,True,31.239721236682968
