AdminStrata,Bamako,Gao-Menaka,Kayes,Kidal,Koulikoro,Mopti,Segou,Sikasso,Tombouctou-Taoudeni
Indicator,SvyDateRange,SvyDateRange,SvyDateRange,SvyDateRange,SvyDateRange,SvyDateRange,SvyDateRange,SvyDateRange,SvyDateRange
2020-09-23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-09-24,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-09-25,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-09-26,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-09-27,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-09-28,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-09-29,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-09-30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-01,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-02,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-03,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-04,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-05,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-06,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-07,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-08,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-09,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-10,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-11,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-12,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-13,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-14,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-15,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-16,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-17,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-18,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-19,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-20,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-21,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-22,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-24,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-25,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-26,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-27,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-28,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-29,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-10-31,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-01,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-02,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-03,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-04,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-05,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-06,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-07,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-08,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-09,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-10,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-11,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-12,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-13,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-14,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-15,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-16,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-17,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-18,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-19,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-20,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-21,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-22,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-23,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-24,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-25,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-26,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-27,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-28,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-29,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-11-30,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-12-01,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-12-02,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-12-03,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-12-04,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-12-05,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-12-06,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-12-07,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-12-08,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-12-09,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-12-10,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-12-11,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-12-12,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-12-13,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
2020-12-14,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0,30.0
