"Year","Month","Dekad","NDVI","Average"
2014,1,1,0.0743375,0.07835
2015,1,1,0.07675,0.07835
2015,1,1,0.078625,0.07835
2016,1,1,0.0729458,0.07835
2016,1,2,0.0784417,0.0784542
2015,1,2,0.084075,0.0784542
2014,1,2,0.0772833,0.0784542
2014,1,3,0.0777833,0.0786
2015,1,3,0.0840125,0.0786
2016,1,3,0.0783625,0.0786
2016,2,1,0.0781792,0.078575
2015,2,1,0.083625,0.078575
2014,2,1,0.0778833,0.078575
2014,2,2,0.0778625,0.0784792
2015,2,2,0.0830792,0.0784792
2016,2,2,0.0779333,0.0784792
2016,2,3,0.0775875,0.0782875
2015,2,3,0.0824583,0.0782875
2014,2,3,0.0776708,0.0782875
2014,3,1,0.0770375,0.0778
2015,3,1,0.0812042,0.0778
2016,3,1,0.0766667,0.0778
2016,3,2,0.0762083,0.0775292
2015,3,2,0.0806292,0.0775292
2014,3,2,0.0767208,0.0775292
2014,3,3,0.0764208,0.0772625
2015,3,3,0.0800917,0.0772625
2016,3,3,0.0758875,0.0772625
2016,4,1,0.0757083,0.0769958
2015,4,1,0.0795125,0.0769958
2014,4,1,0.0761542,0.0769958
2014,4,2,0.0755458,0.0763833
2015,4,2,0.0779333,0.0763833
2016,4,2,0.075875,0.0763833
2016,4,3,0.0761333,0.0760208
2015,4,3,0.0769875,0.0760208
2014,4,3,0.0751417,0.0760208
2014,5,1,0.0746792,0.0756208
2015,5,1,0.0760292,0.0756208
2016,5,1,0.076375,0.0756208
2016,5,2,0.07655,0.075175
2015,5,2,0.0751042,0.075175
2014,5,2,0.0741792,0.075175
2014,5,3,0.0730708,0.0741958
2015,5,3,0.0733667,0.0741958
2016,5,3,0.0763667,0.0741958
2016,6,1,0.0760333,0.0736958
2015,6,1,0.0726083,0.0736958
2014,6,1,0.0724708,0.0736958
2014,6,2,0.0718208,0.0732292
2015,6,2,0.0719042,0.0732292
2016,6,2,0.0756583,0.0732292
2016,6,3,0.0752833,0.072775
2015,6,3,0.0712292,0.072775
2014,6,3,0.071125,0.072775
2014,7,1,0.0699417,0.0726917
2015,7,1,0.0702542,0.0726917
2016,7,1,0.0748958,0.0726917
2016,7,2,0.0750208,0.0725875
2015,7,2,0.0700542,0.0725875
2014,7,2,0.069525,0.0725875
2014,7,3,0.0692625,0.0726375
2015,7,3,0.0700333,0.0726375
2016,7,3,0.0753292,0.0726375
2016,8,1,0.0766083,0.0731792
2015,8,1,0.0705583,0.0731792
2014,8,1,0.069425,0.0731792
2014,8,2,0.0698375,0.0736583
2015,8,2,0.0710458,0.0736583
2016,8,2,0.0774875,0.0736583
2016,8,3,0.0784542,0.0742333
2015,8,3,0.0716792,0.0742333
2014,8,3,0.0704042,0.0742333
2014,9,1,0.0710667,0.0748417
2015,9,1,0.0724083,0.0748417
2016,9,1,0.0795,0.0748417
2016,9,2,0.0814625,0.0760042
2015,9,2,0.0738625,0.0760042
2014,9,2,0.0725,0.0760042
2014,9,3,0.073225,0.0764875
2015,9,3,0.0744542,0.0764875
2016,9,3,0.0823125,0.0764875
2016,10,1,0.0830958,0.0769208
2015,10,1,0.0749958,0.0769208
2014,10,1,0.0739708,0.0769208
2014,10,2,0.0747292,0.0772625
2015,10,2,0.0755125,0.0772625
2016,10,2,0.0837917,0.0772625
2016,10,3,0.0848542,0.0777583
2015,10,3,0.0765208,0.0777583
2014,10,3,0.076275,0.0777583
2014,11,1,0.0770875,0.0779083
2015,11,1,0.0769667,0.0779083
2016,11,1,0.085175,0.0779083
2016,11,2,0.0853625,0.0779958
2015,11,2,0.07735,0.0779958
2014,11,2,0.0779792,0.0779958
2014,11,3,0.0798333,0.0780792
2015,11,3,0.0778875,0.0780792
2016,11,3,0.0852625,0.0780792
2016,12,1,0.0849667,0.0781083
2015,12,1,0.0780875,0.0781083
2014,12,1,0.0807917,0.0781083
2014,12,2,0.0817208,0.0781458
2015,12,2,0.07825,0.0781458
2016,12,2,0.0846208,0.0781458
2016,12,3,0.0842667,0.0781958
2015,12,3,0.0783542,0.0781958
2014,12,3,0.0825708,0.0781958