"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2014,1,1,0,0
2014,1,2,0,0
2014,1,3,0,0
2014,2,1,0,0
2014,2,2,0,0
2014,2,3,0,0
2014,3,1,0.062,0.01
2014,3,2,0.253,0.073
2014,3,3,1.865,0.789
2014,4,1,2.412,3.384
2014,4,2,3.284,5.021
2014,4,3,10.405,7.74
2014,5,1,27.709,11.848
2014,5,2,27.007,15.799
2014,5,3,14.824,21.699
2014,6,1,24.82,31.339
2014,6,2,39.644,25.889
2014,6,3,27.37,34.439
2014,7,1,63.758,53.723
2014,7,2,38.879,54.249
2014,7,3,46.997,64.349
2014,8,1,45.024,68.837
2014,8,2,107.059,74.72
2014,8,3,62.619,78.215
2014,9,1,88.17,48.834
2014,9,2,44.657,40.99
2014,9,3,50.218,31.862
2014,10,1,14.938,14.128
2014,10,2,4.422,6.983
2014,10,3,3.26,3.651
2014,11,1,0.301,0.107
2014,11,2,0,0
2014,11,3,0,0
2014,12,1,0,0
2014,12,2,0,0
2014,12,3,0,0
2015,1,1,0,0
2015,1,2,0,0
2015,1,3,0,0
2015,2,1,0,0
2015,2,2,0,0
2015,2,3,0,0
2015,3,1,0.408,0.01
2015,3,2,1.024,0.073
2015,3,3,1.834,0.789
2015,4,1,1.09,3.384
2015,4,2,1.398,5.021
2015,4,3,1.422,7.74
2015,5,1,15.121,11.848
2015,5,2,7.149,15.799
2015,5,3,9.125,21.699
2015,6,1,24.142,31.339
2015,6,2,34.384,25.889
2015,6,3,41.266,34.439
2015,7,1,42.394,53.723
2015,7,2,88.1,54.249
2015,7,3,68.28,64.349
2015,8,1,163.183,68.837
2015,8,2,86.301,74.72
2015,8,3,86.668,78.215
2015,9,1,46.948,48.834
2015,9,2,69.128,40.99
2015,9,3,51.242,31.862
2015,10,1,3.055,14.128
2015,10,2,17.879,6.983
2015,10,3,7.042,3.651
2015,11,1,0.183,0.107
2015,11,2,0,0
2015,11,3,0,0
2015,12,1,0,0
2015,12,2,0,0
2015,12,3,0,0
2016,1,1,0,0
2016,1,2,0,0
2016,1,3,0,0
2016,2,1,0,0
2016,2,2,0,0
2016,2,3,0,0
2016,3,1,0.571,0.01
2016,3,2,2.031,0.073
2016,3,3,1.837,0.789
2016,4,1,11.138,3.384
2016,4,2,2.903,5.021
2016,4,3,7.834,7.74
2016,5,1,13.799,11.848
2016,5,2,22.599,15.799
2016,5,3,23.159,21.699
2016,6,1,21.564,31.339
2016,6,2,29.907,25.889
2016,6,3,31.886,34.439
2016,7,1,84.768,53.723
2016,7,2,59.578,54.249
2016,7,3,80.91,64.349
2016,8,1,111.087,68.837
2016,8,2,81.208,74.72
2016,8,3,125.606,78.215
2016,9,1,39.82,48.834
2016,9,2,54.903,40.99
2016,9,3,25.689,31.862
2016,10,1,2.453,14.128
2016,10,2,2.574,6.983
2016,10,3,2.27,3.651
2016,11,1,0.612,0.107
2016,11,2,0,0
2016,11,3,0,0
2016,12,1,0,0
2016,12,2,0,0
2016,12,3,0,0