Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,Prediction horizon,,,,,,
Niger,1,0.5560118938701439,0.8002417988646527,0.49602975270176475,0.5496922839526364,0.4585427971467745,0.3682212672240315
Niger,2,1.2706394925841948,1.8097334059600498,2.9749116281357693,2.5485611585525096,1.4766729410209802,0.8277386475526992
Niger,3,2.693131987862464,3.165079656013381,7.134410231419147,4.94903703633363,3.1732817914034204,2.777777545796285
Niger,4,4.5312020173083845,4.983728555224136,12.738608500286274,8.466798576907507,4.09602682715647,1.8383972708649894
Niger,5,8.078112789643951,8.2022416124787,20.173373884650363,13.644269949451724,5.1938367101837635,3.807091972422086
Niger,6,12.92665098468454,12.929581497925755,32.94781237768582,23.580934944298974,5.25075829261885,4.116072075852779
Niger,7,14.163578455628247,13.988064870421631,29.040221379277227,19.99318159427736,7.811433768060406,5.4116851650502795
Niger,8,13.499424352283333,13.429651474038959,30.00205938204236,19.88017483803163,9.174862802843332,7.6605534252774
Niger,9,13.092109544826458,12.747230162902927,38.13915109977077,23.766586295137685,8.710678140074751,7.850398316130798
Niger,10,13.701541064612021,12.971800686968322,43.76910843719048,27.285453458035487,11.083201729431364,10.379228923362671
Niger,11,11.636440723758252,11.695785641601109,46.416784790550196,28.207747381085724,15.59508081347116,17.48407407984325
Niger,12,14.089318026246193,14.891561641653738,41.13819182520677,24.80905885697232,17.244174330111477,19.851075333826014
Niger,13,14.264596306050095,15.271067920595641,39.57854779551273,29.180525572995112,19.563462142650398,22.70956392452422
Niger,14,13.109325163165927,15.00513939656832,36.89788816426925,28.090445471431,19.031900194228555,23.78787884284639
Niger,15,16.840275448059195,19.83492854778183,39.009954209125226,25.887551421785997,21.180913868791514,26.990009034366246
Niger,16,16.353731298844114,21.272260758069173,38.372594029458945,23.683013252426527,26.724568985362623,23.813028721099922
Niger,17,18.485874390789792,23.96542742485252,52.550467315458505,22.850030771265814,35.76998528006803,24.77880665715704
Niger,18,16.53229200590326,22.879497328834738,62.71053332787372,19.50836397012729,35.785268785518426,27.89982758326263
Niger,19,19.86690687002409,28.110730482506,87.28030715691176,24.544427198214255,50.51478286851281,22.904792005671375
Niger,20,27.79351253799157,35.14934075619632,99.36985582375198,21.469224205637083,75.24527655503267,26.490423606064066
Niger,21,27.643748836146628,34.86057892566288,126.8173492896249,19.990983176265605,96.0077866177642,21.454941153908315
Niger,22,24.83223877104384,33.44160585592884,153.9717998681753,20.509146812409295,110.84899053549192,23.034327879242348
Niger,23,34.626082861166765,42.33620277378124,205.214053793335,22.11788497852251,170.69322604601246,17.629896704955627
Niger,24,46.75782360321869,58.19395082826627,238.65939582352405,22.631561059496,229.64796792217808,15.221543856157027
Niger,25,49.77317112753644,63.71489904344058,278.4120328110729,24.395478907968155,298.7075351621676,14.66736546592331
Niger,26,51.3060404272408,64.78711007823613,294.72323775543316,24.457919545458175,369.45272296165524,14.765473854244139
Niger,27,50.23487002528012,63.86819735156024,305.16184810912387,23.536294512613956,414.28009577357705,14.404375705310748
Niger,28,58.775333029604035,74.88963755608661,289.4437902420892,26.017358330357375,461.3886640058706,13.737157448543126
Niger,29,63.14183437279935,79.56079045141897,235.75756957740163,30.177857292339407,476.1405890945217,15.147913808276705
Niger,30,74.5532199050876,86.69442696058468,150.25307222813427,26.68766801796792,488.7905630173351,13.523675536696242
