"Year","Month","Dekad","NDVI","Average"
2020,1,1,0.2900322,0.2759958
2020,1,2,0.2803358,0.2682777
2020,1,3,0.2635657,0.2556166
2020,2,1,0.2568932,0.2502062
2020,2,2,0.2507974,0.2453592
2020,2,3,0.2456948,0.2415865
2020,3,1,0.2375117,0.2378509
2020,3,2,0.2375416,0.2384036
2020,3,3,0.2406133,0.2408333
2020,4,1,0.2454577,0.2450161
2020,4,2,0.2585509,0.2592582
2020,4,3,0.2668034,0.2694579
2020,5,1,0.2758748,0.2816387
2020,5,2,0.2694631,0.2959133
2020,5,3,0.2936914,0.3318327
2020,6,1,0.3061673,0.3539865
2020,6,2,0.3254743,0.3787104
2020,6,3,0.3524787,0.4058439
2020,7,1,0.4261462,0.4647878
2020,7,2,0.4694376,0.4976748
2020,7,3,0.5104366,0.5310192
2020,8,1,0.5749532,0.5906865
2020,8,2,0.6022987,0.6137878
2020,8,3,0.6270771,0.6312452
2020,9,1,0.647107,0.6428094
2020,9,2,0.6661883,0.6472036
2020,9,3,0.6641904,0.6396475
2020,10,1,0.6572678,0.6245756
2020,10,2,0.6432992,0.6007312
2020,10,3,0.5777483,0.527533
2020,11,1,0.5285226,0.4836626
2020,11,2,0.479266,0.4401673
2020,11,3,0.3976722,0.3652499
2020,12,1,0.3696691,0.3369964
2020,12,2,0.3482371,0.3147774
2020,12,3,0.3315483,0.2979774
2021,1,1,0.3057457,0.2759958
2021,1,2,0.295694,0.2682777
2021,1,3,0.2771971,0.2556166
2021,2,1,0.2697966,0.2502062
2021,2,2,0.2625143,0.2453592
2021,2,3,0.2562018,0.2415865
2021,3,1,0.2469036,0.2378509
2021,3,2,0.2449039,0.2384036
2021,3,3,0.2442839,0.2408333
2021,4,1,0.24462,0.2450161
2021,4,2,0.2523756,0.2592582
2021,4,3,0.2599886,0.2694579
2021,5,1,0.2689088,0.2816387
2021,5,2,0.2795439,0.2959133
2021,5,3,0.3131083,0.3318327
2021,6,1,0.3369327,0.3539865
2021,6,2,0.3658081,0.3787104
2021,6,3,0.3985992,0.4058439
2021,7,1,0.466825,0.4647878
2021,7,2,0.5046512,0.4976748
2021,7,3,0.5433382,0.5310192
2021,8,1,0.6112865,0.5906865
2021,8,2,0.6336143,0.6137878
2021,8,3,0.6477437,0.6312452
2021,9,1,0.6559088,0.6428094
2021,9,2,0.6598919,0.6472036
2021,9,3,0.6533182,0.6396475
2021,10,1,0.6382473,0.6245756
2021,10,2,0.6147403,0.6007312
2021,10,3,0.5369883,0.527533
2021,11,1,0.4880647,0.4836626
2021,11,2,0.4400034,0.4401673
2021,11,3,0.3629574,0.3652499
2021,12,1,0.3366522,0.3369964
2021,12,2,0.315452,0.3147774
2021,12,3,0.2997548,0.2979774
2022,1,1,0.2795345,0.2759958
2022,1,2,0.2716377,0.2682777
2022,1,3,0.25764,0.2556166
2022,2,1,0.2519797,0.2502062
2022,2,2,0.2471114,0.2453592
2022,2,3,0.2433356,0.2415865
2022,3,1,0.2384086,0.2378509
2022,3,2,0.2376309,0.2384036
2022,3,3,0.2378218,0.2408333
2022,4,1,0.2388156,0.2450161
2022,4,2,N/A,0.2592582
2022,4,3,N/A,0.2694579
2022,5,1,N/A,0.2816387
2022,5,2,N/A,0.2959133
2022,5,3,N/A,0.3318327
2022,6,1,N/A,0.3539865
2022,6,2,N/A,0.3787104
2022,6,3,N/A,0.4058439
2022,7,1,N/A,0.4647878
2022,7,2,N/A,0.4976748
2022,7,3,N/A,0.5310192
2022,8,1,N/A,0.5906865
2022,8,2,N/A,0.6137878
2022,8,3,N/A,0.6312452
2022,9,1,N/A,0.6428094
2022,9,2,N/A,0.6472036
2022,9,3,N/A,0.6396475
2022,10,1,N/A,0.6245756
2022,10,2,N/A,0.6007312
2022,10,3,N/A,0.527533
2022,11,1,N/A,0.4836626
2022,11,2,N/A,0.4401673
2022,11,3,N/A,0.3652499
2022,12,1,N/A,0.3369964
2022,12,2,N/A,0.3147774
2022,12,3,N/A,0.2979774