AdminStrata,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Yobe,Yobe,Yobe
2016-01-28,10.0,10.5931011663496,0.0005,10.0,9.96003898635478,0.0,10.0,9.988188976377952,0.0
2016-01-29,10.0,10.5931011663496,0.0005,10.0,9.96003898635478,0.0,10.0,9.988188976377952,0.0
2016-01-30,10.0,10.5931011663496,0.0005,10.0,9.96003898635478,0.0,10.0,9.988188976377952,0.0
2016-01-31,10.0,10.5931011663496,0.0005,10.0,9.96003898635478,0.0,10.0,9.988188976377952,0.0
2016-02-01,10.0,10.2018586989108,0.0002,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-02,10.0,10.2018586989108,0.0002,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-03,10.0,10.2018586989108,0.0002,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-04,10.0,10.2018586989108,0.0002,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-05,10.0,10.2018586989108,0.0002,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-06,10.0,10.2018586989108,0.0002,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-07,10.0,10.2018586989108,0.0002,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-08,10.0,10.2018586989108,0.0002,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-09,10.0,10.2018586989108,0.0002,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-10,10.0,10.2018586989108,0.0002,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-11,10.0019958088015,10.203572497754699,0.0016,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-12,10.0019958088015,10.203572497754699,0.0016,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-13,10.0019958088015,10.203572497754699,0.0016,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-14,10.0019958088015,10.203572497754699,0.0016,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-15,10.0019958088015,10.203572497754699,0.0016,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-16,10.0019958088015,10.203572497754699,0.0016,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-17,10.0019958088015,10.203572497754699,0.0016,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-18,10.0019958088015,10.203572497754699,0.0016,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-19,10.0019958088015,10.203572497754699,0.0016,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-20,10.0019958088015,10.203572497754699,0.0016,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-21,10.0473046220558,10.2462568951931,0.0177,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-22,10.0473046220558,10.2462568951931,0.0177,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-23,10.0473046220558,10.2462568951931,0.0177,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-24,10.0473046220558,10.2462568951931,0.0177,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-25,10.0473046220558,10.2462568951931,0.0177,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-26,10.0473046220558,10.2462568951931,0.0177,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-27,10.0473046220558,10.2462568951931,0.0177,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-28,10.0473046220558,10.2462568951931,0.0177,10.0,10.0,0.0,10.0,10.0,0.0
2016-02-29,10.0473046220558,10.2462568951931,0.0177,10.0,10.0,0.0,10.0,10.0,0.0
2016-03-01,11.5949049156799,11.593904078888398,0.2733,10.001999999999999,10.001999999999999,0.0002,10.0,10.0,0.0
2016-03-02,11.5949049156799,11.593904078888398,0.2733,10.001999999999999,10.001999999999999,0.0002,10.0,10.0,0.0
2016-03-03,11.5949049156799,11.593904078888398,0.2733,10.001999999999999,10.001999999999999,0.0002,10.0,10.0,0.0
2016-03-04,11.5949049156799,11.593904078888398,0.2733,10.001999999999999,10.001999999999999,0.0002,10.0,10.0,0.0
2016-03-05,11.5949049156799,11.593904078888398,0.2733,10.001999999999999,10.001999999999999,0.0002,10.0,10.0,0.0
2016-03-06,11.5949049156799,11.593904078888398,0.2733,10.001999999999999,10.001999999999999,0.0002,10.0,10.0,0.0
2016-03-07,11.5949049156799,11.593904078888398,0.2733,10.001999999999999,10.001999999999999,0.0002,10.0,10.0,0.0
2016-03-08,11.5949049156799,11.593904078888398,0.2733,10.001999999999999,10.001999999999999,0.0002,10.0,10.0,0.0
2016-03-09,11.5949049156799,11.593904078888398,0.2733,10.001999999999999,10.001999999999999,0.0002,10.0,10.0,0.0
2016-03-10,11.5949049156799,11.593904078888398,0.2733,10.001999999999999,10.001999999999999,0.0002,10.0,10.0,0.0
2016-03-11,15.1478692851044,15.1410415375078,0.6605000000000001,10.019998000200001,10.019998000200001,0.0019,10.0,10.0,0.0
2016-03-12,15.1478692851044,15.1410415375078,0.6605000000000001,10.019998000200001,10.019998000200001,0.0019,10.0,10.0,0.0
2016-03-13,15.1478692851044,15.1410415375078,0.6605000000000001,10.019998000200001,10.019998000200001,0.0019,10.0,10.0,0.0
2016-03-14,15.1478692851044,15.1410415375078,0.6605000000000001,10.019998000200001,10.019998000200001,0.0019,10.0,10.0,0.0
2016-03-15,15.1478692851044,15.1410415375078,0.6605000000000001,10.019998000200001,10.019998000200001,0.0019,10.0,10.0,0.0
2016-03-16,15.1478692851044,15.1410415375078,0.6605000000000001,10.019998000200001,10.019998000200001,0.0019,10.0,10.0,0.0
2016-03-17,15.1478692851044,15.1410415375078,0.6605000000000001,10.019998000200001,10.019998000200001,0.0019,10.0,10.0,0.0
2016-03-18,15.1478692851044,15.1410415375078,0.6605000000000001,10.019998000200001,10.019998000200001,0.0019,10.0,10.0,0.0
2016-03-19,15.1478692851044,15.1410415375078,0.6605000000000001,10.019998000200001,10.019998000200001,0.0019,10.0,10.0,0.0
2016-03-20,15.1478692851044,15.1410415375078,0.6605000000000001,10.019998000200001,10.019998000200001,0.0019,10.0,10.0,0.0
2016-03-21,16.019229606337298,15.9931691533345,0.7152999999999999,10.065448861971301,10.065448861971301,0.028300000000000002,10.009984025559099,10.009984025559099,0.0026000000000000003
2016-03-22,16.019229606337298,15.9931691533345,0.7152999999999999,10.065448861971301,10.065448861971301,0.028300000000000002,10.009984025559099,10.009984025559099,0.0026000000000000003
2016-03-23,16.019229606337298,15.9931691533345,0.7152999999999999,10.065448861971301,10.065448861971301,0.028300000000000002,10.009984025559099,10.009984025559099,0.0026000000000000003
2016-03-24,16.019229606337298,15.9931691533345,0.7152999999999999,10.065448861971301,10.065448861971301,0.028300000000000002,10.009984025559099,10.009984025559099,0.0026000000000000003
2016-03-25,16.019229606337298,15.9931691533345,0.7152999999999999,10.065448861971301,10.065448861971301,0.028300000000000002,10.009984025559099,10.009984025559099,0.0026000000000000003
2016-03-26,16.019229606337298,15.9931691533345,0.7152999999999999,10.065448861971301,10.065448861971301,0.028300000000000002,10.009984025559099,10.009984025559099,0.0026000000000000003
2016-03-27,16.019229606337298,15.9931691533345,0.7152999999999999,10.065448861971301,10.065448861971301,0.028300000000000002,10.009984025559099,10.009984025559099,0.0026000000000000003
2016-03-28,16.019229606337298,15.9931691533345,0.7152999999999999,10.065448861971301,10.065448861971301,0.028300000000000002,10.009984025559099,10.009984025559099,0.0026000000000000003
2016-03-29,16.019229606337298,15.9931691533345,0.7152999999999999,10.065448861971301,10.065448861971301,0.028300000000000002,10.009984025559099,10.009984025559099,0.0026000000000000003
2016-03-30,16.019229606337298,15.9931691533345,0.7152999999999999,10.065448861971301,10.065448861971301,0.028300000000000002,10.009984025559099,10.009984025559099,0.0026000000000000003
2016-03-31,16.019229606337298,15.9931691533345,0.7152999999999999,10.065448861971301,10.065448861971301,0.028300000000000002,10.009984025559099,10.009984025559099,0.0026000000000000003
2016-04-01,16.551080190406402,16.9098893377832,2.1443000000000003,11.9891780468951,11.9908958172292,0.3657,10.656307306244601,10.656307306244601,0.10149999999999999
2016-04-02,16.551080190406402,16.9098893377832,2.1443000000000003,11.9891780468951,11.9908958172292,0.3657,10.656307306244601,10.656307306244601,0.10149999999999999
2016-04-03,16.551080190406402,16.9098893377832,2.1443000000000003,11.9891780468951,11.9908958172292,0.3657,10.656307306244601,10.656307306244601,0.10149999999999999
2016-04-04,16.551080190406402,16.9098893377832,2.1443000000000003,11.9891780468951,11.9908958172292,0.3657,10.656307306244601,10.656307306244601,0.10149999999999999
2016-04-05,16.551080190406402,16.9098893377832,2.1443000000000003,11.9891780468951,11.9908958172292,0.3657,10.656307306244601,10.656307306244601,0.10149999999999999
2016-04-06,16.551080190406402,16.9098893377832,2.1443000000000003,11.9891780468951,11.9908958172292,0.3657,10.656307306244601,10.656307306244601,0.10149999999999999
2016-04-07,16.551080190406402,16.9098893377832,2.1443000000000003,11.9891780468951,11.9908958172292,0.3657,10.656307306244601,10.656307306244601,0.10149999999999999
2016-04-08,16.551080190406402,16.9098893377832,2.1443000000000003,11.9891780468951,11.9908958172292,0.3657,10.656307306244601,10.656307306244601,0.10149999999999999
2016-04-09,16.551080190406402,16.9098893377832,2.1443000000000003,11.9891780468951,11.9908958172292,0.3657,10.656307306244601,10.656307306244601,0.10149999999999999
2016-04-10,16.551080190406402,16.9098893377832,2.1443000000000003,11.9891780468951,11.9908958172292,0.3657,10.656307306244601,10.656307306244601,0.10149999999999999
2016-04-11,14.3600128134725,15.5117147270855,2.4163,13.4092672261796,13.423131170662902,0.5073000000000001,11.0841744772891,11.0841744772891,0.1258
2016-04-12,14.3600128134725,15.5117147270855,2.4163,13.4092672261796,13.423131170662902,0.5073000000000001,11.0841744772891,11.0841744772891,0.1258
2016-04-13,14.3600128134725,15.5117147270855,2.4163,13.4092672261796,13.423131170662902,0.5073000000000001,11.0841744772891,11.0841744772891,0.1258
2016-04-14,14.3600128134725,15.5117147270855,2.4163,13.4092672261796,13.423131170662902,0.5073000000000001,11.0841744772891,11.0841744772891,0.1258
2016-04-15,14.3600128134725,15.5117147270855,2.4163,13.4092672261796,13.423131170662902,0.5073000000000001,11.0841744772891,11.0841744772891,0.1258
2016-04-16,14.3600128134725,15.5117147270855,2.4163,13.4092672261796,13.423131170662902,0.5073000000000001,11.0841744772891,11.0841744772891,0.1258
2016-04-17,14.3600128134725,15.5117147270855,2.4163,13.4092672261796,13.423131170662902,0.5073000000000001,11.0841744772891,11.0841744772891,0.1258
2016-04-18,14.3600128134725,15.5117147270855,2.4163,13.4092672261796,13.423131170662902,0.5073000000000001,11.0841744772891,11.0841744772891,0.1258
2016-04-19,14.3600128134725,15.5117147270855,2.4163,13.4092672261796,13.423131170662902,0.5073000000000001,11.0841744772891,11.0841744772891,0.1258
2016-04-20,14.3600128134725,15.5117147270855,2.4163,13.4092672261796,13.423131170662902,0.5073000000000001,11.0841744772891,11.0841744772891,0.1258
2016-04-21,11.320440470223,12.651217768178999,1.4403,11.9102249944308,11.9221678667619,0.2656,10.4349554707379,10.4423443456163,0.08499999999999999
2016-04-22,11.320440470223,12.651217768178999,1.4403,11.9102249944308,11.9221678667619,0.2656,10.4349554707379,10.4423443456163,0.08499999999999999
2016-04-23,11.320440470223,12.651217768178999,1.4403,11.9102249944308,11.9221678667619,0.2656,10.4349554707379,10.4423443456163,0.08499999999999999
2016-04-24,11.320440470223,12.651217768178999,1.4403,11.9102249944308,11.9221678667619,0.2656,10.4349554707379,10.4423443456163,0.08499999999999999
2016-04-25,11.320440470223,12.651217768178999,1.4403,11.9102249944308,11.9221678667619,0.2656,10.4349554707379,10.4423443456163,0.08499999999999999
2016-04-26,11.320440470223,12.651217768178999,1.4403,11.9102249944308,11.9221678667619,0.2656,10.4349554707379,10.4423443456163,0.08499999999999999
2016-04-27,11.320440470223,12.651217768178999,1.4403,11.9102249944308,11.9221678667619,0.2656,10.4349554707379,10.4423443456163,0.08499999999999999
2016-04-28,11.320440470223,12.651217768178999,1.4403,11.9102249944308,11.9221678667619,0.2656,10.4349554707379,10.4423443456163,0.08499999999999999
2016-04-29,11.320440470223,12.651217768178999,1.4403,11.9102249944308,11.9221678667619,0.2656,10.4349554707379,10.4423443456163,0.08499999999999999
2016-04-30,11.320440470223,12.651217768178999,1.4403,11.9102249944308,11.9221678667619,0.2656,10.4349554707379,10.4423443456163,0.08499999999999999
2016-05-01,8.1251407672755,10.1958870873882,2.7192,10.0761002980887,10.8405729822933,1.1003,8.66471303770873,9.05946766411883,0.3563
2016-05-02,8.1251407672755,10.1958870873882,2.7192,10.0761002980887,10.8405729822933,1.1003,8.66471303770873,9.05946766411883,0.3563
2016-05-03,8.1251407672755,10.1958870873882,2.7192,10.0761002980887,10.8405729822933,1.1003,8.66471303770873,9.05946766411883,0.3563
2016-05-04,8.1251407672755,10.1958870873882,2.7192,10.0761002980887,10.8405729822933,1.1003,8.66471303770873,9.05946766411883,0.3563
2016-05-05,8.1251407672755,10.1958870873882,2.7192,10.0761002980887,10.8405729822933,1.1003,8.66471303770873,9.05946766411883,0.3563
2016-05-06,8.1251407672755,10.1958870873882,2.7192,10.0761002980887,10.8405729822933,1.1003,8.66471303770873,9.05946766411883,0.3563
2016-05-07,8.1251407672755,10.1958870873882,2.7192,10.0761002980887,10.8405729822933,1.1003,8.66471303770873,9.05946766411883,0.3563
2016-05-08,8.1251407672755,10.1958870873882,2.7192,10.0761002980887,10.8405729822933,1.1003,8.66471303770873,9.05946766411883,0.3563
2016-05-09,8.1251407672755,10.1958870873882,2.7192,10.0761002980887,10.8405729822933,1.1003,8.66471303770873,9.05946766411883,0.3563
2016-05-10,8.1251407672755,10.1958870873882,2.7192,10.0761002980887,10.8405729822933,1.1003,8.66471303770873,9.05946766411883,0.3563
2016-05-11,9.014201568315691,11.003198011936501,4.8185,11.571315057608299,12.6361053325892,1.7116,8.629526211493419,9.21030042918455,0.4748
2016-05-12,9.014201568315691,11.003198011936501,4.8185,11.571315057608299,12.6361053325892,1.7116,8.629526211493419,9.21030042918455,0.4748
2016-05-13,9.014201568315691,11.003198011936501,4.8185,11.571315057608299,12.6361053325892,1.7116,8.629526211493419,9.21030042918455,0.4748
2016-05-14,9.014201568315691,11.003198011936501,4.8185,11.571315057608299,12.6361053325892,1.7116,8.629526211493419,9.21030042918455,0.4748
2016-05-15,9.014201568315691,11.003198011936501,4.8185,11.571315057608299,12.6361053325892,1.7116,8.629526211493419,9.21030042918455,0.4748
2016-05-16,9.014201568315691,11.003198011936501,4.8185,11.571315057608299,12.6361053325892,1.7116,8.629526211493419,9.21030042918455,0.4748
2016-05-17,9.014201568315691,11.003198011936501,4.8185,11.571315057608299,12.6361053325892,1.7116,8.629526211493419,9.21030042918455,0.4748
2016-05-18,9.014201568315691,11.003198011936501,4.8185,11.571315057608299,12.6361053325892,1.7116,8.629526211493419,9.21030042918455,0.4748
2016-05-19,9.014201568315691,11.003198011936501,4.8185,11.571315057608299,12.6361053325892,1.7116,8.629526211493419,9.21030042918455,0.4748
2016-05-20,9.014201568315691,11.003198011936501,4.8185,11.571315057608299,12.6361053325892,1.7116,8.629526211493419,9.21030042918455,0.4748
2016-05-21,11.1058347689312,11.7136901349732,6.2897,12.5305160367034,12.786084833689399,2.1421,10.2668651137032,10.4218149477496,1.1351
2016-05-22,11.1058347689312,11.7136901349732,6.2897,12.5305160367034,12.786084833689399,2.1421,10.2668651137032,10.4218149477496,1.1351
2016-05-23,11.1058347689312,11.7136901349732,6.2897,12.5305160367034,12.786084833689399,2.1421,10.2668651137032,10.4218149477496,1.1351
2016-05-24,11.1058347689312,11.7136901349732,6.2897,12.5305160367034,12.786084833689399,2.1421,10.2668651137032,10.4218149477496,1.1351
2016-05-25,11.1058347689312,11.7136901349732,6.2897,12.5305160367034,12.786084833689399,2.1421,10.2668651137032,10.4218149477496,1.1351
2016-05-26,11.1058347689312,11.7136901349732,6.2897,12.5305160367034,12.786084833689399,2.1421,10.2668651137032,10.4218149477496,1.1351
2016-05-27,11.1058347689312,11.7136901349732,6.2897,12.5305160367034,12.786084833689399,2.1421,10.2668651137032,10.4218149477496,1.1351
2016-05-28,11.1058347689312,11.7136901349732,6.2897,12.5305160367034,12.786084833689399,2.1421,10.2668651137032,10.4218149477496,1.1351
2016-05-29,11.1058347689312,11.7136901349732,6.2897,12.5305160367034,12.786084833689399,2.1421,10.2668651137032,10.4218149477496,1.1351
2016-05-30,11.1058347689312,11.7136901349732,6.2897,12.5305160367034,12.786084833689399,2.1421,10.2668651137032,10.4218149477496,1.1351
2016-05-31,11.1058347689312,11.7136901349732,6.2897,12.5305160367034,12.786084833689399,2.1421,10.2668651137032,10.4218149477496,1.1351
2016-06-01,12.197418385853599,11.300242862048599,5.1087,12.1489457155675,11.925044497828,2.4579,11.136931789194401,10.5712606770341,1.7559999999999998
2016-06-02,12.197418385853599,11.300242862048599,5.1087,12.1489457155675,11.925044497828,2.4579,11.136931789194401,10.5712606770341,1.7559999999999998
2016-06-03,12.197418385853599,11.300242862048599,5.1087,12.1489457155675,11.925044497828,2.4579,11.136931789194401,10.5712606770341,1.7559999999999998
2016-06-04,12.197418385853599,11.300242862048599,5.1087,12.1489457155675,11.925044497828,2.4579,11.136931789194401,10.5712606770341,1.7559999999999998
2016-06-05,12.197418385853599,11.300242862048599,5.1087,12.1489457155675,11.925044497828,2.4579,11.136931789194401,10.5712606770341,1.7559999999999998
2016-06-06,12.197418385853599,11.300242862048599,5.1087,12.1489457155675,11.925044497828,2.4579,11.136931789194401,10.5712606770341,1.7559999999999998
2016-06-07,12.197418385853599,11.300242862048599,5.1087,12.1489457155675,11.925044497828,2.4579,11.136931789194401,10.5712606770341,1.7559999999999998
2016-06-08,12.197418385853599,11.300242862048599,5.1087,12.1489457155675,11.925044497828,2.4579,11.136931789194401,10.5712606770341,1.7559999999999998
2016-06-09,12.197418385853599,11.300242862048599,5.1087,12.1489457155675,11.925044497828,2.4579,11.136931789194401,10.5712606770341,1.7559999999999998
2016-06-10,12.197418385853599,11.300242862048599,5.1087,12.1489457155675,11.925044497828,2.4579,11.136931789194401,10.5712606770341,1.7559999999999998
2016-06-11,11.443864282402298,11.0462032803093,4.631100000000001,11.4987479354254,12.069325217957198,3.0328000000000004,13.655827777017402,12.6158000093106,3.0929
2016-06-12,11.443864282402298,11.0462032803093,4.631100000000001,11.4987479354254,12.069325217957198,3.0328000000000004,13.655827777017402,12.6158000093106,3.0929
2016-06-13,11.443864282402298,11.0462032803093,4.631100000000001,11.4987479354254,12.069325217957198,3.0328000000000004,13.655827777017402,12.6158000093106,3.0929
2016-06-14,11.443864282402298,11.0462032803093,4.631100000000001,11.4987479354254,12.069325217957198,3.0328000000000004,13.655827777017402,12.6158000093106,3.0929
2016-06-15,11.443864282402298,11.0462032803093,4.631100000000001,11.4987479354254,12.069325217957198,3.0328000000000004,13.655827777017402,12.6158000093106,3.0929
2016-06-16,11.443864282402298,11.0462032803093,4.631100000000001,11.4987479354254,12.069325217957198,3.0328000000000004,13.655827777017402,12.6158000093106,3.0929
2016-06-17,11.443864282402298,11.0462032803093,4.631100000000001,11.4987479354254,12.069325217957198,3.0328000000000004,13.655827777017402,12.6158000093106,3.0929
2016-06-18,11.443864282402298,11.0462032803093,4.631100000000001,11.4987479354254,12.069325217957198,3.0328000000000004,13.655827777017402,12.6158000093106,3.0929
2016-06-19,11.443864282402298,11.0462032803093,4.631100000000001,11.4987479354254,12.069325217957198,3.0328000000000004,13.655827777017402,12.6158000093106,3.0929
2016-06-20,11.443864282402298,11.0462032803093,4.631100000000001,11.4987479354254,12.069325217957198,3.0328000000000004,13.655827777017402,12.6158000093106,3.0929
2016-06-21,11.038009193216002,11.1799638523109,6.6699,11.813878344179301,12.3516987102938,3.9659999999999997,13.4374572483925,12.742796891832999,2.9912
2016-06-22,11.038009193216002,11.1799638523109,6.6699,11.813878344179301,12.3516987102938,3.9659999999999997,13.4374572483925,12.742796891832999,2.9912
2016-06-23,11.038009193216002,11.1799638523109,6.6699,11.813878344179301,12.3516987102938,3.9659999999999997,13.4374572483925,12.742796891832999,2.9912
2016-06-24,11.038009193216002,11.1799638523109,6.6699,11.813878344179301,12.3516987102938,3.9659999999999997,13.4374572483925,12.742796891832999,2.9912
2016-06-25,11.038009193216002,11.1799638523109,6.6699,11.813878344179301,12.3516987102938,3.9659999999999997,13.4374572483925,12.742796891832999,2.9912
2016-06-26,11.038009193216002,11.1799638523109,6.6699,11.813878344179301,12.3516987102938,3.9659999999999997,13.4374572483925,12.742796891832999,2.9912
2016-06-27,11.038009193216002,11.1799638523109,6.6699,11.813878344179301,12.3516987102938,3.9659999999999997,13.4374572483925,12.742796891832999,2.9912
2016-06-28,11.038009193216002,11.1799638523109,6.6699,11.813878344179301,12.3516987102938,3.9659999999999997,13.4374572483925,12.742796891832999,2.9912
2016-06-29,11.038009193216002,11.1799638523109,6.6699,11.813878344179301,12.3516987102938,3.9659999999999997,13.4374572483925,12.742796891832999,2.9912
2016-06-30,11.038009193216002,11.1799638523109,6.6699,11.813878344179301,12.3516987102938,3.9659999999999997,13.4374572483925,12.742796891832999,2.9912
2016-07-01,9.233455861302918,10.0038041871763,3.8256,11.234344807843701,11.4931128866036,4.559399999999999,12.419734856299101,11.8802216571733,4.3546000000000005
2016-07-02,9.233455861302918,10.0038041871763,3.8256,11.234344807843701,11.4931128866036,4.559399999999999,12.419734856299101,11.8802216571733,4.3546000000000005
2016-07-03,9.233455861302918,10.0038041871763,3.8256,11.234344807843701,11.4931128866036,4.559399999999999,12.419734856299101,11.8802216571733,4.3546000000000005
2016-07-04,9.233455861302918,10.0038041871763,3.8256,11.234344807843701,11.4931128866036,4.559399999999999,12.419734856299101,11.8802216571733,4.3546000000000005
2016-07-05,9.233455861302918,10.0038041871763,3.8256,11.234344807843701,11.4931128866036,4.559399999999999,12.419734856299101,11.8802216571733,4.3546000000000005
2016-07-06,9.233455861302918,10.0038041871763,3.8256,11.234344807843701,11.4931128866036,4.559399999999999,12.419734856299101,11.8802216571733,4.3546000000000005
2016-07-07,9.233455861302918,10.0038041871763,3.8256,11.234344807843701,11.4931128866036,4.559399999999999,12.419734856299101,11.8802216571733,4.3546000000000005
2016-07-08,9.233455861302918,10.0038041871763,3.8256,11.234344807843701,11.4931128866036,4.559399999999999,12.419734856299101,11.8802216571733,4.3546000000000005
2016-07-09,9.233455861302918,10.0038041871763,3.8256,11.234344807843701,11.4931128866036,4.559399999999999,12.419734856299101,11.8802216571733,4.3546000000000005
2016-07-10,9.233455861302918,10.0038041871763,3.8256,11.234344807843701,11.4931128866036,4.559399999999999,12.419734856299101,11.8802216571733,4.3546000000000005
2016-07-11,9.719834908960092,10.112980599727502,7.956999999999999,12.9581184844748,12.532160480583599,8.9705,11.5199547127087,11.946249194924299,5.8991999999999996
2016-07-12,9.719834908960092,10.112980599727502,7.956999999999999,12.9581184844748,12.532160480583599,8.9705,11.5199547127087,11.946249194924299,5.8991999999999996
2016-07-13,9.719834908960092,10.112980599727502,7.956999999999999,12.9581184844748,12.532160480583599,8.9705,11.5199547127087,11.946249194924299,5.8991999999999996
2016-07-14,9.719834908960092,10.112980599727502,7.956999999999999,12.9581184844748,12.532160480583599,8.9705,11.5199547127087,11.946249194924299,5.8991999999999996
2016-07-15,9.719834908960092,10.112980599727502,7.956999999999999,12.9581184844748,12.532160480583599,8.9705,11.5199547127087,11.946249194924299,5.8991999999999996
2016-07-16,9.719834908960092,10.112980599727502,7.956999999999999,12.9581184844748,12.532160480583599,8.9705,11.5199547127087,11.946249194924299,5.8991999999999996
2016-07-17,9.719834908960092,10.112980599727502,7.956999999999999,12.9581184844748,12.532160480583599,8.9705,11.5199547127087,11.946249194924299,5.8991999999999996
2016-07-18,9.719834908960092,10.112980599727502,7.956999999999999,12.9581184844748,12.532160480583599,8.9705,11.5199547127087,11.946249194924299,5.8991999999999996
2016-07-19,9.719834908960092,10.112980599727502,7.956999999999999,12.9581184844748,12.532160480583599,8.9705,11.5199547127087,11.946249194924299,5.8991999999999996
2016-07-20,9.719834908960092,10.112980599727502,7.956999999999999,12.9581184844748,12.532160480583599,8.9705,11.5199547127087,11.946249194924299,5.8991999999999996
2016-07-21,11.245478519627198,11.192106818580701,12.4617,12.0877999266924,12.219196013130501,6.906000000000001,10.3927003927004,11.2635671127651,5.3925
2016-07-22,11.245478519627198,11.192106818580701,12.4617,12.0877999266924,12.219196013130501,6.906000000000001,10.3927003927004,11.2635671127651,5.3925
2016-07-23,11.245478519627198,11.192106818580701,12.4617,12.0877999266924,12.219196013130501,6.906000000000001,10.3927003927004,11.2635671127651,5.3925
2016-07-24,11.245478519627198,11.192106818580701,12.4617,12.0877999266924,12.219196013130501,6.906000000000001,10.3927003927004,11.2635671127651,5.3925
2016-07-25,11.245478519627198,11.192106818580701,12.4617,12.0877999266924,12.219196013130501,6.906000000000001,10.3927003927004,11.2635671127651,5.3925
2016-07-26,11.245478519627198,11.192106818580701,12.4617,12.0877999266924,12.219196013130501,6.906000000000001,10.3927003927004,11.2635671127651,5.3925
2016-07-27,11.245478519627198,11.192106818580701,12.4617,12.0877999266924,12.219196013130501,6.906000000000001,10.3927003927004,11.2635671127651,5.3925
2016-07-28,11.245478519627198,11.192106818580701,12.4617,12.0877999266924,12.219196013130501,6.906000000000001,10.3927003927004,11.2635671127651,5.3925
2016-07-29,11.245478519627198,11.192106818580701,12.4617,12.0877999266924,12.219196013130501,6.906000000000001,10.3927003927004,11.2635671127651,5.3925
