AdminStrata,Adamawa,Adamawa,Borno,Borno,Yobe,Yobe
Indicator,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly
2018-02-09,0.27902211935483867,93.90425058859009,0.2243518153225807,95.64766906348432,0.20206702258064518,93.86437987597265
2018-02-10,0.2776240451612903,93.87854882873911,0.22328596532258072,95.5447987460524,0.20140968064516132,93.80729371516907
2018-02-11,0.2762964193548387,93.86764173716224,0.22227912709677428,95.46096026965041,0.20078995419354842,93.76375078553482
2018-02-12,0.27503924193548385,93.87152931385948,0.22133130064516138,95.39615363427838,0.20020784322580648,93.73375108706995
2018-02-13,0.27385251290322576,93.89021155883083,0.22044248596774202,95.35037883993627,0.19966334774193553,93.71729461977442
2018-02-14,0.2727362322580645,93.9236884720763,0.21961268306451626,95.3236358866241,0.19915646774193552,93.71438138364826
2018-02-15,0.2716904,93.97196005359585,0.218841891935484,95.31592477434187,0.1986872032258065,93.72501137869143
2018-02-16,0.2707150161290322,94.03502630338951,0.21813011258064532,95.32724550308957,0.19825555419354843,93.74918460490399
2018-02-17,0.2698100806451612,94.11288722145727,0.21747734500000016,95.3575980728672,0.19786152064516133,93.78690106228589
2018-02-18,0.268975593548387,94.20554280779916,0.21688358919354855,95.40698248367477,0.1975051025806452,93.83816075083716
2018-02-19,0.26821155483870956,94.31299306241515,0.2163488451612905,95.47539873551226,0.19718630000000004,93.90296367055777
2018-02-20,0.2675179645161289,94.43523798530525,0.215873112903226,95.56284682837972,0.19690511290322582,93.98130982144774
2018-02-21,0.26685618900293245,94.55705214792243,0.21541426957478027,95.65197490584355,0.19664265465542527,94.06427779228774
2018-02-22,0.2662262282991201,94.6784355502667,0.2149723151759533,95.74278296790376,0.19639892525659827,94.15186758307779
2018-02-23,0.26562808240469205,94.79938819233804,0.21454724970674507,95.83527101456038,0.1961739247067449,94.24407919381787
2018-02-24,0.26506175131964804,94.91991007413647,0.21413907316715564,95.92943904581338,0.19596765300586516,94.34091262450798
2018-02-25,0.2645272350439883,95.04000119566199,0.213747785557185,96.02528706166277,0.19578011015395902,94.44236787514815
2018-02-26,0.26402453357771266,95.15966155691457,0.21337338687683308,96.12281506210856,0.1956112961510265,94.54844494573835
2018-02-27,0.2635536469208211,95.27889115789424,0.21301587712609993,96.22202304715073,0.19546121099706754,94.65914383627859
2018-02-28,0.26311457507331376,95.39768999860101,0.21267525630498554,96.3229110167893,0.1953298546920822,94.77446454676887
2018-03-01,0.26271641545454544,95.520013590764,0.21234263005865123,96.4266605236111,0.195213036510264,94.89623703498727
2018-03-02,0.26235916806451615,95.64586193438323,0.21201799838709695,96.53327156761613,0.19511075645161297,95.02446130093378
2018-03-03,0.26204283290322583,95.7752350294587,0.21170136129032277,96.64274414880438,0.19502301451612908,95.15913734460842
2018-03-04,0.26174573290322584,95.91086466958264,0.21138108677419373,96.75689324173955,0.19493888419354843,95.30066237088103
2018-03-05,0.26146786806451616,96.05275085475508,0.21105717483870987,96.87571884642163,0.194858365483871,95.4490363797516
2018-03-06,0.2612092383870968,96.20089358497599,0.21072962548387114,96.99922096285064,0.19478145838709685,95.60425937122014
2018-03-07,0.2609698438709677,96.35529286024537,0.2103984387096776,97.12739959102653,0.19470816290322585,95.76633134528666
2018-03-08,0.26074968451612907,96.51594868056324,0.21006361451612918,97.26025473094934,0.19463847903225812,95.93525230195115
2018-03-09,0.2605487603225807,96.6828610459296,0.20972515290322594,97.39778638261906,0.19457240677419363,96.11102224121362
2018-03-10,0.26036707129032266,96.85602995634443,0.20938305387096787,97.53999454603569,0.19450994612903233,96.29364116307406
2018-03-11,0.26020490161290327,97.02840295565149,0.20904785677419366,97.6833600089513,0.19444749612903234,96.47611049661695
2018-03-12,0.2600622512903226,97.19998004385077,0.2087195616129033,97.82788277136589,0.19438505677419363,96.65843024184228
