AdminStrata,Adamawa,Adamawa,Adamawa,Borno,Borno,Borno,Yobe,Yobe,Yobe
Indicator,1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm),1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm),1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm)
2019-01-18,100.25967741935484,93.03713999023248,0.0,100.0,117.36723763980798,0.0,100.0,143.24929608421672,0.0
2019-01-19,100.24483870967742,93.97796888666511,0.0,100.0,117.99589239806434,0.0,100.0,143.21081265495616,0.0
2019-01-20,100.23,95.03153799863743,0.0,100.0,118.63326435662073,0.0,100.0,143.0532437397956,0.0
2019-01-21,100.21519060118035,96.06102989972922,0.0006000000000000001,100.0,119.14894585750926,0.0,100.0,142.69316647374188,0.0
2019-01-22,100.20041051321847,97.06644458994045,0.0012000000000000001,100.0,119.54293690072997,0.0,100.0,142.130580856795,0.0
2019-01-23,100.18565973611435,98.04778206927116,0.0018000000000000002,100.0,119.81523748628283,0.0,100.0,141.36548688895502,0.0
2019-01-24,100.170938269868,99.00504233772132,0.0024000000000000002,100.0,119.96584761416783,0.0,100.0,140.3978845702219,0.0
2019-01-25,100.15624611447942,99.93822539529093,0.003,100.0,119.994767284385,0.0,100.0,139.22777390059565,0.0
2019-01-26,100.1415832699486,100.84733124198003,0.0036,100.0,119.9019964969343,0.0,100.0,137.85515488007624,0.0
2019-01-27,100.12694973627555,101.73235987778855,0.0042,100.0,119.6875352518158,0.0,100.0,136.28002750866372,0.0
2019-01-28,100.11234551346027,102.59331130271657,0.0048,100.0,119.35138354902942,0.0,100.0,134.5023917863581,0.0
2019-01-29,100.09777060150279,103.43018551676404,0.005399999999999999,100.0,118.8935413885752,0.0,100.0,132.52224771315926,0.0
2019-01-30,100.08322500040306,104.24298251993096,0.005999999999999999,100.0,118.31400877045314,0.0,100.0,130.33959528906738,0.0
2019-01-31,100.06870871016109,105.03170231221735,0.006599999999999999,100.0,117.61278569466323,0.0,100.0,127.9544345140823,0.0
2019-02-01,100.05612758143833,105.78702405605333,0.008199999999999999,100.0,116.94225378384462,0.0,100.0,125.70373855125415,0.0
2019-02-02,100.04548161423473,106.5089477514389,0.009800000000000001,100.0,116.3024130379973,0.0,100.0,123.58750740058291,0.0
2019-02-03,100.03677080855034,107.19747339837407,0.011400000000000002,100.0,115.69326345712128,0.0,100.0,121.60574106206862,0.0
2019-02-04,100.02999516438518,107.85260099685883,0.013000000000000003,100.0,115.11480504121653,0.0,100.0,119.75843953571122,0.0
2019-02-05,100.02515468173917,108.4743305468932,0.014600000000000004,100.0,114.56703779028308,0.0,100.0,118.04560282151074,0.0
2019-02-06,100.02224936061238,109.06266204847716,0.016200000000000003,100.0,114.04996170432092,0.0,100.0,116.4672309194672,0.0
2019-02-07,100.02127920100475,109.61759550161071,0.017800000000000003,100.0,113.56357678333005,0.0,100.0,115.02332382958056,0.0
2019-02-08,100.02224420291633,110.13913090629387,0.019400000000000004,100.0,113.10788302731046,0.0,100.0,113.71388155185087,0.0
2019-02-09,100.0251443663471,110.62726826252663,0.021000000000000005,100.0,112.68288043626218,0.0,100.0,112.53890408627807,0.0
2019-02-10,100.02997969129709,111.08200757030896,0.022600000000000006,100.0,112.28856901018517,0.0,100.0,111.4983914328622,0.0
2019-02-11,100.03487872164924,111.40968733340968,0.024200000000000006,100.0,111.83927598804188,0.0,100.0,110.49711020457374,0.0
2019-02-12,100.0398414574036,111.61030755182875,0.025800000000000007,100.0,111.3350013698323,0.0,100.0,109.53506040141272,0.0
2019-02-13,100.04486789856016,111.68386822556621,0.027400000000000008,100.0,110.77574515555642,0.0,100.0,108.61224202337907,0.0
2019-02-14,100.04995804511888,111.63036935462202,0.02900000000000001,100.0,110.16150734521423,0.0,100.0,107.72865507047285,0.0
2019-02-15,100.05511189707981,111.44981093899621,0.030600000000000006,100.0,109.49228793880579,0.0,100.0,106.88429954269404,0.0
2019-02-16,100.06032945444294,111.14219297868875,0.032200000000000006,100.0,108.768086936331,0.0,100.0,106.07917544004265,0.0
2019-02-17,100.06561071720826,110.7075154736997,0.033800000000000004,100.0,107.98890433778996,0.0,100.0,105.31328276251867,0.0
2019-02-18,100.07095568537578,110.14577842402896,0.0354,100.0,107.15474014318261,0.0,100.0,104.58662151012211,0.0
2019-02-19,100.07636435894547,109.45698182967665,0.037,100.0,106.26559435250896,0.0,100.0,103.89919168285296,0.0
2019-02-20,100.0818367379174,108.64112569064267,0.038599999999999995,100.0,105.32146696576902,0.0,100.0,103.2509932807112,0.0
2019-02-21,100.1299503811927,107.90799660722274,0.1586,100.00004032258065,104.45800767242099,0.0001,100.0,102.66163541495463,0.0
2019-02-22,100.22070528877133,107.25759457941685,0.2786,100.00012096774194,103.67521647246485,0.0002,100.0,102.1311180855832,0.0
2019-02-23,100.3541014606534,106.68991960722502,0.39859999999999995,100.00024193548386,102.97309336590062,0.00030000000000000003,100.0,101.65944129259694,0.0
2019-02-24,100.53013889683884,106.20497169064723,0.5186,100.00040322580645,102.35163835272827,0.0004,100.0,101.24660503599583,0.0
2019-02-25,100.74881759732767,105.8027508296835,0.6386000000000001,100.00060483870966,101.81085143294784,0.0005,100.0,100.89260931577988,0.0
2019-02-26,101.0101375621199,105.48325702433382,0.7586,100.00084677419355,101.35073260655932,0.0006000000000000001,100.0,100.59745413194909,0.0
2019-02-27,101.31409879121547,105.2464902745982,0.8786000000000002,100.00112903225806,100.97128187356267,0.0007000000000000001,100.0,100.36113948450345,0.0
2019-02-28,101.66070128461446,105.09245058047662,0.9986000000000002,100.00145161290324,100.67249923395796,0.0008000000000000001,100.0,100.18366537344298,0.0
2019-03-01,101.99174652685264,104.96189034794305,1.0568000000000002,100.0017741935484,100.45434436516449,0.0008000000000000001,100.0,100.06503179876765,0.0
2019-03-02,102.30723451792998,104.85480957699744,1.1150000000000002,100.00209677419356,100.31681726718227,0.0008000000000000001,100.0,100.0052387604775,0.0
2019-03-03,102.60716525784655,104.77120826763986,1.1732,100.00241935483874,100.2599179400113,0.0008000000000000001,100.0,100.00428625857249,0.0
2019-03-04,102.89111676690858,104.70860347013785,1.2304,100.00274193548391,100.20874080362196,0.0008000000000000001,100.0,100.003429006858,0.0
2019-03-05,103.15908904511612,104.66699518449144,1.2875999999999999,100.00306451612907,100.16328585801423,0.0008000000000000001,100.0,100.00266700533399,0.0
2019-03-06,103.41108209246917,104.64638341070065,1.3447999999999998,100.00338709677423,100.12355310318812,0.0008000000000000001,100.0,100.0020002540005,0.0
2019-03-07,103.64709590896773,104.64676814876547,1.4019999999999997,100.00370967741941,100.0895425391436,0.0008,100.0,100.00142875285749,0.0
2019-03-08,103.86713049461181,104.66814939868588,1.4591999999999998,100.00403225806456,100.0612541658807,0.0008,100.0,100.000952501905,0.0
2019-03-09,104.07118584940136,104.7105271604619,1.5163999999999997,100.00435483870973,100.03868798339941,0.0008,100.0,100.000571501143,0.0
2019-03-10,104.25926197333642,104.77390143409353,1.5735999999999997,100.00467741935489,100.02184399169974,0.0008,100.0,100.00028575057149,0.0
2019-03-11,104.43048536638946,104.85845205872184,1.6918999999999995,100.00499999677456,100.01072218755617,0.0009000000000000001,100.0,100.0000952501905,0.0
2019-03-12,104.58485602856054,104.96417903434677,1.8101999999999996,100.00532257096874,100.00532257096874,0.001,100.0,100.0,0.0
2019-03-13,104.72237395984958,105.09108236096846,1.9284999999999997,100.00564514193745,100.00564514193745,0.0011,100.0,100.0,0.0
2019-03-14,104.84342674540588,105.20152135576026,2.0467999999999997,100.00596770968068,100.00596770968068,0.0012000000000000001,100.0,100.0,0.0
2019-03-15,104.94801438522941,105.29549601872229,2.1650999999999994,100.0062902741984,100.0062902741984,0.0013000000000000002,100.0,100.0,0.0
2019-03-16,105.03613687932021,105.3730063498545,2.2833999999999994,100.00661283549066,100.00661283549066,0.0014000000000000002,100.0,100.0,0.0
2019-03-17,105.10779422767827,105.43405234915689,2.4016999999999995,100.00693539355743,100.00693539355743,0.0015000000000000002,100.0,100.0,0.0
2019-03-18,105.16298643030356,105.47863401662944,2.519999999999999,100.00725794839872,100.00725794839872,0.0016000000000000003,100.0,100.0,0.0
2019-03-19,105.20171348719612,105.50675135227223,2.638299999999999,100.00758050001453,100.00758050001453,0.0017000000000000003,100.0,100.0,0.0
2019-03-20,105.22397539835593,105.51840435608516,2.7565999999999993,100.00790304840484,100.00790304840484,0.0018000000000000004,100.0,100.0,0.0
2019-03-21,105.21935736222972,105.52220701411652,3.0928999999999993,100.00670665158434,100.00673529817337,0.0202,100.00017567200398,100.00017567200398,0.0022
2019-03-22,105.18785937881749,105.51815932636629,3.4291999999999994,100.003991309553,100.00407724932012,0.038599999999999995,100.00052701601192,100.00052701601192,0.0044
2019-03-23,105.12948144811922,105.50626129283445,3.765499999999999,99.99975702231085,99.99992890184507,0.056999999999999995,100.00105403202384,100.00105403202384,0.0066
2019-03-24,105.00161670037599,105.44390949046588,3.982799999999999,99.99396346727724,99.99424993316761,0.0753,100.00175672003974,100.00175672003974,0.0088
2019-03-25,104.80426513558778,105.33110391926056,4.200099999999999,99.98661064445209,99.98704034328765,0.0936,100.0026350800596,100.0026350800596,0.011000000000000001
2019-03-26,104.5374267537546,105.1678445792185,4.4174,99.97769855383555,99.97830013220532,0.1119,100.00368911208345,100.00368911208345,0.013200000000000002
2019-03-27,104.20110155487643,104.95413147033969,4.6347,99.9672271954275,99.96802929992053,0.13019999999999998,100.00491881611126,100.00491881611126,0.015400000000000002
2019-03-28,103.7952895389533,104.68996459262414,4.852,99.95519656922798,99.9562278464333,0.1485,100.00632419214305,100.00632419214305,0.0176
2019-03-29,103.31999070598515,104.37534394607182,5.0693,99.941606675237,99.94289577174365,0.1668,100.00790524017881,100.00790524017881,0.0198
2019-03-30,102.77520505597205,104.01026953068276,5.2866,99.92645751345454,99.92803307585154,0.18510000000000001,100.00966196021855,100.00966196021855,0.022000000000000002
2019-03-31,102.16093258891395,103.59474134645694,5.503900000000001,99.90974908388061,99.91163975875699,0.2034,100.01159435226226,100.01159435226226,0.024200000000000003
2019-04-01,101.56288656057936,103.18387235766568,6.497800000000002,99.89534418255468,99.89754616463566,0.3516,100.02348322909761,100.02348322909761,0.0907
2019-04-02,100.98106697096819,102.7776625643089,7.491700000000002,99.88324280947681,99.88575229348754,0.4998,100.04532859072458,100.04532859072458,0.1572
2019-04-03,100.4154738200805,102.37611196638669,8.4856,99.87344496464688,99.8762581453126,0.648,100.07713043714318,100.07713043714318,0.2237
2019-04-04,99.8661071079163,101.97922056389899,9.4795,99.86595064806502,99.86906372011089,0.7962,100.11888876835341,100.11888876835341,0.2902
2019-04-05,99.33296683447557,101.58698835684584,10.4734,99.86075985973117,99.86416901788238,0.9443999999999999,100.17060358435529,100.17060358435529,0.3567
2019-04-06,98.81605299975833,101.19941534522722,11.4673,99.85787259964532,99.86157403862707,1.0926,100.2322748851488,100.2322748851488,0.4232
2019-04-07,98.31536560376453,100.81650152904315,12.461199999999998,99.8572888678075,99.86127878234498,1.2408000000000001,100.30390267073395,100.30390267073395,0.4897
2019-04-08,97.83090464649422,100.43824690829358,13.455099999999998,99.85900866421767,99.86328324903609,1.3890000000000002,100.3854869411107,100.3854869411107,0.5562
2019-04-09,97.36267012794738,100.06465148297856,14.448999999999998,99.86303198887587,99.86758743870038,1.5372000000000003,100.4770276962791,100.4770276962791,0.6227
2019-04-10,96.910662048124,99.69571525309807,15.442899999999998,99.8693588417821,99.87419135133793,1.6854000000000005,100.57852493623913,100.57852493623913,0.6892
2019-04-11,96.45147039624025,99.31483905459392,16.630399999999998,99.88186868277602,99.886972812149,1.9667000000000003,100.7031305864916,100.7031305864916,0.8445
2019-04-12,95.98509517229613,98.92202288746616,17.8179,99.90056151185759,99.90593182113365,2.2480000000000007,100.8508446470365,100.8508446470365,0.9998
2019-04-13,95.51153637629163,98.51726675171474,19.0054,99.92543732902686,99.93106837829188,2.5293000000000005,101.02166711787383,101.02166711787383,1.1551
2019-04-14,95.03079400822675,98.10057064733967,20.192900000000005,99.9564961342838,99.96238248362368,2.8106000000000004,101.2155979990036,101.2155979990036,1.3104
2019-04-15,94.54286806810148,97.67193457434095,21.380400000000005,99.99373792762842,99.99987413712907,3.0919000000000008,101.43263729042582,101.43263729042582,1.4657
2019-04-16,94.04775855591585,97.23135853271859,22.567900000000005,100.03716270906068,100.04354333880799,3.3732000000000006,101.67278499214046,101.67278499214046,1.621
2019-04-17,93.5454654716698,96.7788425224726,23.755400000000005,100.08677047858066,100.09339008866053,3.6545000000000005,101.93604110414755,101.93604110414755,1.7763
2019-04-18,93.0359888153634,96.31438654360296,24.942900000000012,100.14256123618829,100.14941438668662,3.9358000000000004,102.22240562644708,102.22240562644708,1.9316
2019-04-19,92.5193285869966,95.83799059610968,26.130400000000012,100.20453498188364,100.21161623288624,4.2171,102.53187855903901,102.53187855903901,2.0869
2019-04-20,91.99548478656942,95.34965467999277,27.31790000000001,100.27269171566662,100.27999562725947,4.4984,102.86445990192341,102.86445990192341,2.2422
2019-04-21,91.4881331821194,94.85934190675019,28.654800000000012,100.3357350471817,100.34230361577303,4.847199999999999,103.18058806726036,103.18072019828092,2.342
2019-04-22,90.99727377364653,94.36705227638193,29.991700000000012,100.39366497642885,100.39854019842693,5.196,103.48026305504985,103.48065944811157,2.4417999999999997
2019-04-23,90.52290656115076,93.872785788888,31.328600000000012,100.4464815034081,100.4487053752212,5.5448,103.76348486529191,103.76427765141536,2.5416
2019-04-24,90.06503154463218,93.37654244426841,32.66550000000001,100.49418462811938,100.49279914615578,5.893600000000001,104.03025349798655,104.03157480819227,2.6413999999999995
2019-04-25,89.62364872409069,92.87832224252313,34.00240000000001,100.53677435056277,100.53082151123071,6.2424,104.28056895313372,104.28255091844233,2.7411999999999996
2019-04-26,89.19875809952637,92.37812518365217,35.33930000000001,100.57425067073821,100.56277247044598,6.591200000000001,104.51443123073346,104.51720598216552,2.8409999999999993
2019-04-27,88.79035967093917,91.87595126765557,36.6762,100.60661358864574,100.5886520238016,6.940000000000003,104.73184033078579,104.73553999936185,2.940799999999999
2019-04-28,88.3984534383291,91.37180049453326,38.0131,100.63386310428534,100.60846017129755,7.288800000000002,104.93279625329062,104.9375529700313,3.040599999999999
2019-04-29,88.02303940169617,90.8656728642853,39.349999999999994,100.65599921765701,100.62219691293384,7.637600000000003,105.11729899824803,105.12324489417385,3.140399999999999
2019-04-30,87.66411756104038,90.35756837691167,40.686899999999994,100.67302192876076,100.62986224871051,7.9864000000000015,105.28534856565801,105.2926157717896,3.2401999999999993
2019-05-01,87.34889604163567,89.87226809318696,44.4458,100.70457250983189,100.65248084003868,9.287800000000002,105.44316217348472,105.45718385652803,3.8280999999999996
2019-05-02,87.04986010317776,89.41390664286592,47.4899,100.74682848741155,100.68626266532344,10.459400000000002,105.58095900894051,105.60716833560156,4.351699999999999
2019-05-03,86.76700974566671,88.98248402594857,50.534,100.79978986149975,100.73120772456475,11.631000000000004,105.69873907202539,105.74256920901011,4.875299999999999
2019-05-04,86.50034496910249,88.57800024243491,53.5781,100.86345663209644,100.78731601776262,12.802600000000004,105.79650236273933,105.86338647675375,5.398899999999999
2019-05-05,86.24986577348506,88.20045529232495,56.62220000000001,100.9378287992017,100.85458754491705,13.974200000000003,105.87424888108237,105.96962013883244,5.922499999999999
2019-05-06,86.01557215881446,87.84984917561867,59.666300000000014,101.02290636281546,100.93302230602804,15.145800000000005,105.93197862705449,106.06127019524622,6.446099999999999
2019-05-07,85.7974641250907,87.52618189231606,62.710400000000014,101.11868932293777,101.0226203010956,16.317400000000003,105.9696916006557,106.13833664599503,6.969699999999999
2019-05-08,85.59554167231377,87.22945344241717,65.75450000000001,101.22517767956859,101.12338153011972,17.489000000000004,105.98738780188597,106.20081949107892,7.493299999999999
2019-05-09,85.40980480048364,86.95966382592195,68.79860000000001,101.34237143270794,101.2353059931004,18.660600000000006,105.98506723074533,106.24871873049786,8.016899999999998
2019-05-10,85.24025350960038,86.71681304283042,71.84270000000001,101.47027058235582,101.35839369003763,19.832200000000004,105.96272988723376,106.28203436425188,8.540499999999998
2019-05-11,85.13519849434648,86.52843654425183,75.8468,101.62794652863982,101.50938223431847,21.015700000000006,105.93746263811053,106.32203704502672,9.098299999999998
2019-05-12,85.1189232655334,86.4109536551033,79.5962,101.81151981494571,101.68439380396809,22.066000000000006,105.89611355787483,106.35557484732155,9.567299999999998
2019-05-13,85.19142782316105,86.3643643753848,83.34559999999999,102.02099044127351,101.88342839898644,23.116300000000006,105.83868264652668,106.38264777113642,10.036299999999999
2019-05-14,85.35271216722948,86.38866870509632,87.09499999999998,102.25635840762322,102.10648601937356,24.166600000000006,105.76516990406606,106.40325581647132,10.505299999999998
2019-05-15,85.60277629773869,86.4838666442379,90.84439999999998,102.51762371399485,102.3535666651294,25.216900000000006,105.67557533049295,106.41739898332622,10.974299999999998
2019-05-16,85.94162021468864,86.64995819280952,94.59379999999997,102.80478636038836,102.62467033625398,26.26720000000001,105.5698989258074,106.42507727170113,11.443299999999999
2019-05-17,86.36924391807936,86.88694335081117,98.34319999999998,103.11784634680379,102.91979703274734,27.31750000000001,105.44814069000935,106.42629068159607,11.912299999999998
2019-05-18,86.88564740791087,87.19482211824285,102.09259999999998,103.45680367324114,103.23894675460943,28.36780000000001,105.31030062309885,106.42103921301104,12.381299999999998
2019-05-19,87.49083068418314,87.57359449510459,105.84199999999997,103.82165833970039,103.58211950184025,29.41810000000001,105.15637872507587,106.409322865946,12.850299999999999
2019-05-20,88.18479374689618,88.02326048139635,109.59139999999998,104.21241034618154,103.94931527443981,30.46840000000001,104.98637499594044,106.391141640401,13.319299999999997
2019-05-21,88.94231156401104,88.52146454281993,114.21679999999999,104.68095550528476,104.3778124660044,33.31510000000001,104.86143175349538,106.40378486380884,14.635199999999998
2019-05-22,89.75012316904342,89.04962958182914,118.47479999999999,105.24010914935096,104.88135032596357,36.07600000000001,104.82093491357661,106.48650632098486,16.004399999999997
2019-05-23,90.60822856199334,89.60775559842394,122.7328,105.88987127838016,105.45992885431731,38.836900000000014,104.8648844761841,106.63930601192907,17.373599999999996
2019-05-24,91.51662774286085,90.1958425926044,126.9908,106.63024189237234,106.1135480510656,41.59780000000001,104.99328044131792,106.86218393664149,18.7428
2019-05-25,92.47532071164592,90.81389056437044,131.24880000000002,107.46122099132754,106.84220791620848,44.35870000000001,105.20612280897797,107.15514009512206,20.112
2019-05-26,93.4843074683485,91.46189951372212,135.5068,108.3828085752457,107.64590844974593,47.11960000000002,105.50341157916431,107.51817448737083,21.481199999999998
2019-05-27,94.54358801296867,92.13986944065938,139.76480000000004,109.39500464412689,108.52464965167793,49.88050000000001,105.88514675187695,107.9512871133878,22.850399999999997
2019-05-28,95.65316234550637,92.8478003451823,144.02280000000002,110.49780919797107,109.47843152200448,52.64140000000002,106.35132832711584,108.45447797317298,24.219599999999996
2019-05-29,96.81303046596166,93.58569222729082,148.2808,111.69122223677824,110.50725406072563,55.402300000000025,106.90195630488103,109.02774706672629,25.5888
2019-05-30,98.02319237433447,94.35354508698495,152.53879999999998,112.97524376054841,111.61111726784132,58.16320000000003,107.53703068517247,109.67109439404781,26.957999999999995
2019-05-31,99.28364807062484,95.1513589242647,156.79679999999996,114.34987376928157,112.7900211433516,60.924100000000024,108.25655146799023,110.3845199551375,28.327199999999998
2019-06-01,100.52579884465179,95.92800988617546,157.6554,115.73951519101745,113.96717739743133,63.254200000000026,109.0433823006552,111.1392189548791,30.338299999999997
2019-06-02,101.74964469641529,96.68349797271722,158.51399999999995,117.14416802575612,115.14258603008054,65.58430000000003,109.89752318316737,111.93519139327255,32.349399999999996
2019-06-03,102.95518562591538,97.41782318389,159.37259999999998,118.56383227349751,116.31624704129923,67.91440000000003,110.8189741155268,112.77243727031782,34.360499999999995
2019-06-04,104.14242163315203,98.13098551969377,160.2312,119.99850793424166,117.48816043108738,70.24450000000002,111.80773509773344,113.65095658601501,36.371599999999994
2019-06-05,105.31135271812526,98.82298498012855,161.08979999999997,121.44819500798855,118.65832619944501,72.57460000000002,112.86380612978736,114.57074934036403,38.38269999999999
2019-06-06,106.46197888083506,99.49382156519432,161.9484,122.91289349473816,119.82674434637208,74.90470000000002,113.98718721168846,115.53181553336493,40.39379999999999
2019-06-07,107.59430012128142,100.14349527489111,162.807,124.39260339449055,120.99341487186865,77.23480000000002,115.17787834343682,116.5341551650177,42.40489999999999
2019-06-08,108.70831643946438,100.77200610921894,163.66559999999998,125.88732470724567,122.15833777593468,79.56490000000001,116.43587952503238,117.57776823532232,44.41599999999999
2019-06-09,109.80402783538388,101.37935406817772,164.5242,127.39705743300355,123.32151305857018,81.89500000000001,117.76119075647519,118.66265474427881,46.427099999999996
2019-06-10,110.88143430903996,101.96553915176756,165.38279999999997,128.92180157176415,124.48294071977516,84.22510000000001,119.15381203776523,119.78881469188717,48.438199999999995
2019-06-11,111.85759402024009,102.50698987807624,164.6389,130.38482214490222,125.59921400201867,85.78950000000002,120.47003609422752,120.84472050911829,49.07359999999999
