SvyDate,Date,Dmgrph,DmgrphCode,Mean_crrnt,Pop,PopNmbr
2019-9-2_2019-9-29,2019-09-29,DIFFA,2203,17.70486,765478,135526
2019-9-2_2019-9-29,2019-09-29,MARADI,2205,17.45293,4373921,763377
2019-9-2_2019-9-29,2019-09-29,TAHOUA,2207,21.964660000000002,4634664,1017988
2019-9-2_2019-9-29,2019-09-29,TILLABERI,2208,25.08651,3924865,984611
2019-7-8_2019-9-29,2019-09-29,AGADEZ,2202,16.37509,510554,83603
2019-7-8_2019-9-29,2019-09-29,DOSSO,2204,23.86284,2446823,583881
2019-7-8_2019-9-29,2019-09-29,NIAMEY,2206,11.62988,897588,104388
2019-7-8_2019-9-29,2019-09-29,ZINDER,2209,21.96765,4889058,1074011
2019-9-3_2019-9-30,2019-09-30,DIFFA,2203,16.95084,765478,129754
2019-9-3_2019-9-30,2019-09-30,MARADI,2205,17.81925,4373921,779399
2019-9-3_2019-9-30,2019-09-30,TAHOUA,2207,21.737560000000002,4634664,1007462
2019-9-3_2019-9-30,2019-09-30,TILLABERI,2208,24.0624,3924865,944416
2019-7-9_2019-9-30,2019-09-30,AGADEZ,2202,15.98361,510554,81604
2019-7-9_2019-9-30,2019-09-30,DOSSO,2204,23.664120000000004,2446823,579019
2019-7-9_2019-9-30,2019-09-30,NIAMEY,2206,11.9685,897588,107427
2019-7-9_2019-9-30,2019-09-30,ZINDER,2209,20.59381,4889058,1006843
2019-9-4_2019-10-1,2019-10-01,DIFFA,2203,17.80406,765478,136286
2019-9-4_2019-10-1,2019-10-01,MARADI,2205,17.78893,4373921,778073
2019-9-4_2019-10-1,2019-10-01,TAHOUA,2207,22.140610000000002,4634664,1026142
2019-9-4_2019-10-1,2019-10-01,TILLABERI,2208,24.071420000000003,3924865,944770
2019-7-10_2019-10-1,2019-10-01,AGADEZ,2202,15.98361,510554,81604
2019-7-10_2019-10-1,2019-10-01,DOSSO,2204,23.181510000000006,2446823,567210
2019-7-10_2019-10-1,2019-10-01,NIAMEY,2206,11.9685,897588,107427
2019-7-10_2019-10-1,2019-10-01,ZINDER,2209,20.4005,4889058,997392
2019-9-5_2019-10-2,2019-10-02,DIFFA,2203,17.861150000000006,765478,136723
2019-9-5_2019-10-2,2019-10-02,MARADI,2205,17.871679999999998,4373921,781693
2019-9-5_2019-10-2,2019-10-02,TAHOUA,2207,20.782,4634664,963175
2019-9-5_2019-10-2,2019-10-02,TILLABERI,2208,24.30388,3924865,953894
2019-7-11_2019-10-2,2019-10-02,AGADEZ,2202,15.98361,510554,81604
2019-7-11_2019-10-2,2019-10-02,DOSSO,2204,23.181510000000006,2446823,567210
2019-7-11_2019-10-2,2019-10-02,NIAMEY,2206,11.9685,897588,107427
2019-7-11_2019-10-2,2019-10-02,ZINDER,2209,20.4005,4889058,997392
2019-9-6_2019-10-3,2019-10-03,DIFFA,2203,17.39274,765478,133137
2019-9-6_2019-10-3,2019-10-03,MARADI,2205,18.047220000000006,4373921,789371
2019-9-6_2019-10-3,2019-10-03,TAHOUA,2207,20.70518,4634664,959615
2019-9-6_2019-10-3,2019-10-03,TILLABERI,2208,24.825229999999998,3924865,974356
2019-7-12_2019-10-3,2019-10-03,AGADEZ,2202,15.66265,510554,79966
2019-7-12_2019-10-3,2019-10-03,DOSSO,2204,23.181510000000006,2446823,567210
2019-7-12_2019-10-3,2019-10-03,NIAMEY,2206,11.828789999999998,897588,106173
2019-7-12_2019-10-3,2019-10-03,ZINDER,2209,20.4005,4889058,997392
2019-9-7_2019-10-4,2019-10-04,DIFFA,2203,17.97168,765478,137569
2019-9-7_2019-10-4,2019-10-04,MARADI,2205,16.85635,4373921,737283
2019-9-7_2019-10-4,2019-10-04,TAHOUA,2207,20.35381,4634664,943330
2019-9-7_2019-10-4,2019-10-04,TILLABERI,2208,22.69331,3924865,890681
2019-7-13_2019-10-4,2019-10-04,AGADEZ,2202,15.58935,510554,79592
2019-7-13_2019-10-4,2019-10-04,DOSSO,2204,23.51792,2446823,575441
2019-7-13_2019-10-4,2019-10-04,NIAMEY,2206,10.74965,897588,96487
2019-7-13_2019-10-4,2019-10-04,ZINDER,2209,22.2091,4889058,1085815
2019-9-8_2019-10-5,2019-10-05,DIFFA,2203,17.85023,765478,136639
2019-9-8_2019-10-5,2019-10-05,MARADI,2205,17.72632,4373921,775335
2019-9-8_2019-10-5,2019-10-05,TAHOUA,2207,19.063140000000004,4634664,883512
2019-9-8_2019-10-5,2019-10-05,TILLABERI,2208,22.588069999999995,3924865,886551
2019-7-14_2019-10-5,2019-10-05,AGADEZ,2202,14.70412,510554,75072
2019-7-14_2019-10-5,2019-10-05,DOSSO,2204,22.92419,2446823,560914
2019-7-14_2019-10-5,2019-10-05,NIAMEY,2206,10.37543,897588,93128
2019-7-14_2019-10-5,2019-10-05,ZINDER,2209,21.910420000000002,4889058,1071213
2019-9-9_2019-10-6,2019-10-06,DIFFA,2203,17.634280000000004,765478,134986
2019-9-9_2019-10-6,2019-10-06,MARADI,2205,16.89406,4373921,738932
2019-9-9_2019-10-6,2019-10-06,TAHOUA,2207,18.02773,4634664,835524
2019-9-9_2019-10-6,2019-10-06,TILLABERI,2208,21.26312,3924865,834548
2019-7-15_2019-10-6,2019-10-06,AGADEZ,2202,14.559820000000002,510554,74335
2019-7-15_2019-10-6,2019-10-06,DOSSO,2204,22.03586,2446823,539178
2019-7-15_2019-10-6,2019-10-06,NIAMEY,2206,9.81278,897588,88078
2019-7-15_2019-10-6,2019-10-06,ZINDER,2209,20.94943,4889058,1024229
2019-9-10_2019-10-7,2019-10-07,DIFFA,2203,19.17581,765478,146786
2019-9-10_2019-10-7,2019-10-07,MARADI,2205,14.43237,4373921,631260
2019-9-10_2019-10-7,2019-10-07,TAHOUA,2207,17.75476,4634664,822873
2019-9-10_2019-10-7,2019-10-07,TILLABERI,2208,22.522829999999995,3924865,883990
2019-7-16_2019-10-7,2019-10-07,AGADEZ,2202,15.51339,510554,79204
2019-7-16_2019-10-7,2019-10-07,DOSSO,2204,22.57323,2446823,552326
2019-7-16_2019-10-7,2019-10-07,NIAMEY,2206,10.373179999999998,897588,93108
2019-7-16_2019-10-7,2019-10-07,ZINDER,2209,20.78853,4889058,1016363
2019-9-11_2019-10-8,2019-10-08,DIFFA,2203,18.91805,765478,144813
2019-9-11_2019-10-8,2019-10-08,MARADI,2205,14.747159999999996,4373921,645029
2019-9-11_2019-10-8,2019-10-08,TAHOUA,2207,17.063630000000003,4634664,790841
2019-9-11_2019-10-8,2019-10-08,TILLABERI,2208,22.8674,3924865,897514
2019-7-17_2019-10-8,2019-10-08,AGADEZ,2202,15.158120000000002,510554,77390
2019-7-17_2019-10-8,2019-10-08,DOSSO,2204,22.0415,2446823,539316
2019-7-17_2019-10-8,2019-10-08,NIAMEY,2206,9.921359999999998,897588,89052
2019-7-17_2019-10-8,2019-10-08,ZINDER,2209,19.970489999999998,4889058,976368
2019-9-12_2019-10-9,2019-10-09,DIFFA,2203,17.71748,765478,135623
2019-9-12_2019-10-9,2019-10-09,MARADI,2205,14.798379999999998,4373921,647269
2019-9-12_2019-10-9,2019-10-09,TAHOUA,2207,15.745420000000001,4634664,729747
2019-9-12_2019-10-9,2019-10-09,TILLABERI,2208,23.566270000000006,3924865,924944
2019-7-18_2019-10-9,2019-10-09,AGADEZ,2202,15.158120000000002,510554,77390
2019-7-18_2019-10-9,2019-10-09,DOSSO,2204,22.0415,2446823,539316
2019-7-18_2019-10-9,2019-10-09,NIAMEY,2206,9.921359999999998,897588,89052
2019-7-18_2019-10-9,2019-10-09,ZINDER,2209,19.970489999999998,4889058,976368
2019-9-13_2019-10-10,2019-10-10,DIFFA,2203,18.12762,765478,138762
2019-9-13_2019-10-10,2019-10-10,MARADI,2205,14.510489999999999,4373921,634677
2019-9-13_2019-10-10,2019-10-10,TAHOUA,2207,15.231670000000001,4634664,705936
2019-9-13_2019-10-10,2019-10-10,TILLABERI,2208,23.88084,3924865,937290
