AdminStrata,Boucle-Du-Mouhoun,Cascades,Centre,Centre-Est,Centre-Nord,Centre-Ouest,Centre-Sud,Est,Hauts-Bassins,Nord,Plateau-Central,Sahel,Sud-Ouest
Indicator,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG
2019-09-08,30.9217,22.7324,22.09378,44.18605,61.948840000000004,37.85264,45.020920000000004,51.91793,15.69571,44.60564,44.77659,36.42857,36.2381
2019-09-09,31.10393,23.83459,21.56779,43.90676,62.25956,37.5657,44.07216,53.054759999999995,17.36668,44.780440000000006,44.84152,36.709509999999995,35.82863
2019-09-10,32.0303,23.62324,18.630570000000002,41.93071,61.385180000000005,38.058679999999995,44.53125,52.192609999999995,16.500239999999998,44.04698,44.11489,36.335879999999996,36.25421
2019-09-11,32.1673,23.374670000000002,20.02577,41.57336,61.208819999999996,36.363640000000004,43.03627,52.272729999999996,16.548,43.04547,44.91979,35.13097,35.88378
2019-09-12,31.77005,23.65392,19.98443,41.39942,59.33316,35.9159,46.0679,52.83906999999999,14.84315,42.18201,44.81541,35.3756,34.99501
2019-09-13,31.173470000000002,23.71249,19.72127,41.9295,58.52036999999999,35.407790000000006,48.06794,52.80605,13.772620000000002,42.897090000000006,46.39275,36.00204,35.52632
2019-09-14,30.601090000000003,22.72557,19.04004,41.16505,57.80975,36.42403,48.24968,52.016009999999994,12.99435,43.02292,47.68148,36.661770000000004,36.553779999999996
2019-09-15,30.12714,22.29978,19.04004,41.43322,57.854980000000005,36.2029,48.05472,51.98847,13.1692,43.32457,47.86517,36.236090000000004,40.13807
2019-09-16,30.14085,22.49815,21.2262,41.90051,57.59398,35.17868,48.03456,52.459019999999995,12.92104,44.84795,48.34913,36.61202,39.901959999999995
2019-09-17,29.220779999999998,23.2009,21.465970000000002,43.22502,56.91395,35.88166,48.14655,52.168820000000004,12.849739999999999,44.96902,48.30425,36.39506,39.09702
2019-09-18,29.262159999999998,23.65672,21.08611,43.39508,58.48725,36.6074,48.407920000000004,51.97935,12.30443,44.28179,47.28171,36.07262,39.50967
