"Year","Month","Dekad","NDVI","Average"
2014,1,1,0.1506231,0.1642594
2015,1,1,0.1692805,0.1642594
2015,1,1,0.1771256,0.1642594
2016,1,1,0.140802,0.1642594
2016,1,2,0.1930651,0.1616531
2015,1,2,0.1898669,0.1616531
2014,1,2,0.1607054,0.1616531
2014,1,3,0.1546812,0.15561
2015,1,3,0.1752934,0.15561
2016,1,3,0.1786889,0.15561
2016,2,1,0.1714111,0.1523837
2015,2,1,0.1685032,0.1523837
2014,2,1,0.1519955,0.1523837
2014,2,2,0.1496113,0.1491066
2015,2,2,0.1625306,0.1491066
2016,2,2,0.1646708,0.1491066
2016,2,3,0.1581186,0.1459018
2015,2,3,0.1565193,0.1459018
2014,2,3,0.1470769,0.1459018
2014,3,1,0.142707,0.140988
2015,3,1,0.1475014,0.140988
2016,3,1,0.1479295,0.140988
2016,3,2,0.1436789,0.1396084
2015,3,2,0.1454757,0.1396084
2014,3,2,0.1408569,0.1396084
2014,3,3,0.1385721,0.1384889
2015,3,3,0.1444161,0.1384889
2016,3,3,0.1397111,0.1384889
2016,4,1,0.1369714,0.1376814
2015,4,1,0.1432211,0.1376814
2014,4,1,0.1367834,0.1376814
2014,4,2,0.1336746,0.1363682
2015,4,2,0.1362007,0.1363682
2016,4,2,0.1363404,0.1363682
2016,4,3,0.1374095,0.136063
2015,4,3,0.1336338,0.136063
2014,4,3,0.1325735,0.136063
2014,5,1,0.1323088,0.1361277
2015,5,1,0.1331617,0.1361277
2016,5,1,0.1390292,0.1361277
2016,5,2,0.1410159,0.136519
2015,5,2,0.1347488,0.136519
2014,5,2,0.1327336,0.136519
2014,5,3,0.134922,0.1372551
2015,5,3,0.1401723,0.1372551
2016,5,3,0.1415227,0.1372551
2016,6,1,0.1396274,0.1368118
2015,6,1,0.1421537,0.1368118
2014,6,1,0.1348515,0.1368118
2014,6,2,0.1330925,0.1353916
2015,6,2,0.1426617,0.1353916
2016,6,2,0.136771,0.1353916
2016,6,3,0.1330009,0.1333535
2015,6,3,0.1417862,0.1333535
2014,6,3,0.130215,0.1333535
2014,7,1,0.1225345,0.1282825
2015,7,1,0.1360159,0.1282825
2016,7,1,0.1257544,0.1282825
2016,7,2,0.1268635,0.126941
2015,7,2,0.1324873,0.126941
2014,7,2,0.1186138,0.126941
2014,7,3,0.1172336,0.1268746
2015,7,3,0.1290964,0.1268746
2016,7,3,0.1324948,0.1268746
2016,8,1,0.1536506,0.1311279
2015,8,1,0.1253744,0.1311279
2014,8,1,0.1241041,0.1311279
2014,8,2,0.1306424,0.1356288
2015,8,2,0.1271045,0.1356288
2016,8,2,0.1642766,0.1356288
2016,8,3,0.1744179,0.1415265
2015,8,3,0.1323283,0.1415265
2014,8,3,0.1388163,0.1415265
2014,9,1,0.1489708,0.1483501
2015,9,1,0.1402628,0.1483501
2016,9,1,0.1840141,0.1483501
2016,9,2,0.2015093,0.164602
2015,9,2,0.1609932,0.164602
2014,9,2,0.1764465,0.164602
2014,9,3,0.1928011,0.1733728
2015,9,3,0.1721469,0.1733728
2016,9,3,0.2094463,0.1733728
2016,10,1,0.2158231,0.1816537
2015,10,1,0.1832912,0.1816537
2014,10,1,0.209525,0.1816537
2014,10,2,0.2241082,0.1884018
2015,10,2,0.1936966,0.1884018
2016,10,2,0.2196705,0.1884018
2016,10,3,0.2187138,0.1937095
2015,10,3,0.2096381,0.1937095
2014,10,3,0.2357428,0.1937095
2014,11,1,0.2332798,0.1919946
2015,11,1,0.2131927,0.1919946
2016,11,1,0.2135989,0.1919946
2016,11,2,0.2058823,0.1886381
2015,11,2,0.2148546,0.1886381
2014,11,2,0.2273184,0.1886381
2014,11,3,0.2146612,0.1801154
2015,11,3,0.2142889,0.1801154
2016,11,3,0.1890469,0.1801154
2016,12,1,0.1817202,0.1761678
2015,12,1,0.2131059,0.1761678
2014,12,1,0.2101113,0.1761678
2014,12,2,0.2057519,0.1727993
2015,12,2,0.2119116,0.1727993
2016,12,2,0.17609,0.1727993
2016,12,3,0.1716066,0.1697349
2015,12,3,0.2096107,0.1697349
2014,12,3,0.2014249,0.1697349