"Year","Month","Dekad","NDVI","Average"
2020,1,1,0.1170086,0.1101232
2019,1,1,0.1154917,0.1101232
2021,1,1,0.1237186,0.1101232
2021,1,2,0.1231565,0.110187
2020,1,2,0.1166739,0.110187
2019,1,2,0.1155295,0.110187
2019,1,3,0.1155152,0.1101997
2020,1,3,0.1163923,0.1101997
2021,1,3,0.1217508,0.1101997
2021,2,1,0.1209157,0.1101178
2019,2,1,0.1152874,0.1101178
2020,2,1,0.1161522,0.1101178
2019,2,2,0.114897,0.1099777
2021,2,2,0.1199857,0.1099777
2020,2,2,0.1157435,0.1099777
2021,2,3,0.1191177,0.1097822
2020,2,3,0.1152531,0.1097822
2019,2,3,0.1144587,0.1097822
2019,3,1,0.1133746,0.1092799
2021,3,1,0.1174112,0.1092799
2020,3,1,0.1139563,0.1092799
2020,3,2,0.1132708,0.1090234
2021,3,2,0.1167113,0.1090234
2019,3,2,0.1128057,0.1090234
2019,3,3,0.1123253,0.1087785
2021,3,3,0.1162637,0.1087785
2020,3,3,0.112674,0.1087785
2020,4,1,0.11209,0.1085357
2021,4,1,0.1160265,0.1085357
2019,4,1,0.1120265,0.1085357
2019,4,2,0.1117433,0.1079556
2021,4,2,0.1152458,0.1079556
2020,4,2,0.1106869,0.1079556
2021,4,3,0.1145004,0.1075759
2019,4,3,0.1115768,0.1075759
2020,4,3,0.1098873,0.1075759
2019,5,1,0.1112648,0.1071146
2021,5,1,0.1136047,0.1071146
2020,5,1,0.1093384,0.1071146
2020,5,2,0.1078741,0.106577
2021,5,2,0.1126745,0.106577
2019,5,2,0.110898,0.106577
2019,5,3,0.1099099,0.1052608
2021,5,3,0.11159,0.1052608
2020,5,3,0.1086589,0.1052608
2021,6,1,0.1110672,0.1045624
2019,6,1,0.1092924,0.1045624
2020,6,1,0.1082696,0.1045624
2020,6,2,0.1079138,0.1039314
2019,6,2,0.1086426,0.1039314
2021,6,2,0.1103248,0.1039314
2021,6,3,0.1094777,0.1034027
2020,6,3,0.1077081,0.1034027
2019,6,3,0.10795,0.1034027
2019,7,1,0.1067361,0.1026271
2020,7,1,0.1072417,0.1026271
2021,7,1,0.1083752,0.1026271
2021,7,2,0.1080169,0.1026305
2020,7,2,0.1072191,0.1026305
2019,7,2,0.1064313,0.1026305
2020,7,3,0.1076651,0.1028571
2019,7,3,0.106483,0.1028571
2021,7,3,0.1080721,0.1028571
2020,8,1,0.1115641,0.1042079
2019,8,1,0.1082441,0.1042079
2021,8,1,0.1114618,0.1042079
2021,8,2,0.1146504,0.1053146
2019,8,2,0.109951,0.1053146
2020,8,2,0.1152029,0.1053146
2019,8,3,0.111999,0.1065665
2020,8,3,0.1195539,0.1065665
2021,8,3,0.1179729,0.1065665
2021,9,1,0.120584,0.1077958
2019,9,1,0.1142765,0.1077958
2020,9,1,0.1240233,0.1077958
2020,9,2,0.1304278,0.109455
2019,9,2,0.1182431,0.109455
2021,9,2,0.1214051,0.109455
2021,9,3,0.1201096,0.1097656
2020,9,3,0.131098,0.1097656
2019,9,3,0.1193511,0.1097656
2019,10,1,0.119711,0.1098102
2020,10,1,0.1305049,0.1098102
2021,10,1,0.1187018,0.1098102
2021,10,2,0.1176349,0.1097044
2020,10,2,0.1292505,0.1097044
2019,10,2,0.1196055,0.1097044
2019,10,3,0.1188461,0.1095012
2020,10,3,0.126835,0.1095012
2021,10,3,0.116236,0.1095012
2021,11,1,0.1160664,0.1094965
2020,11,1,0.1260944,0.1094965
2019,11,1,0.1185521,0.1094965
2019,11,2,0.1183795,0.1095253
2020,11,2,0.1255591,0.1095253
2021,11,2,0.115982,0.1095253
2021,11,3,0.1157854,0.1096771
2020,11,3,0.1250583,0.1096771
2019,11,3,0.1181958,0.1096771
2019,12,1,0.1180547,0.1097765
2020,12,1,0.124978,0.1097765
2021,12,1,0.1156803,0.1097765
2021,12,2,0.1156301,0.1098518
2020,12,2,0.1247764,0.1098518
2019,12,2,0.1178075,0.1098518
2019,12,3,0.1174886,0.1099518
2020,12,3,0.1245743,0.1099518
2021,12,3,0.1155108,0.1099518