n,loss
101,18.154430470550874
330,29.583367470921633
335,29.621070488767728
5,15.12828972690217
282,23.16757526834652
284,23.55411564248504
107,18.947866990065286
104,18.54751952556886
363,28.13635508866953
69,14.376499050167437
276,21.903004116376596
156,25.414084402791143
122,19.99884674489041
347,29.28822692937634
232,14.768188409184901
234,14.86883968791742
322,29.37984197557512
213,16.170922512780624
361,28.33145381021599
5,15.12828972690217
319,29.23685059951465
25,15.516954717380175
130,20.02478417807789
218,15.338028215434894
93,17.145738088686056
301,26.988976953619396
84,16.099925693753512
320,29.291970793609874
134,20.149195808976533
232,14.768188409184901
279,22.549456944940683
69,14.376499050167437
243,15.786054492243025
255,17.709613627293724
342,29.47688131233693
296,26.020170793326812
194,22.171606134665947
345,29.362431271905773
171,28.286331435180106
69,14.376499050167437
72,14.739884585384038
32,15.032670776907167
139,20.6631554599488
16,15.103662487762795
123,20.018058649198696
106,18.81338467974902
220,15.108433054088627
99,17.8863601233074
161,26.961048518171484
323,29.41682577171441
317,29.101870334742216
271,20.835072630095528
69,14.376499050167437
69,14.376499050167437
17,15.14135538669863
33,14.93103616125338
88,16.532479112836942
181,26.709175227664474
228,14.696442201329011
165,27.83904349066411
207,17.632772965790927
11,15.505055933873471
142,21.22394773438801
43,13.88097238071506
35,14.70180013834672
103,18.417282934424737
286,23.943846562997862
258,18.26199307282578
315,28.934900875561734
115,19.711252676325888
21,15.352505704801994
274,21.470173891100945
70,14.48895558716972
287,24.14467022427523
129,20.022354061539225
74,14.987814831049613
189,23.968621022722687
43,13.88097238071506
261,18.841460510895462
325,29.47984356914155
223,14.854378767933426
43,13.88097238071506
43,13.88097238071506
43,13.88097238071506
166,27.97746701806821
52,13.108862686262844
110,19.29067888206062
138,20.5261288300041
61,13.453676481119217
135,20.221925606077644
197,21.083401684017897
275,21.686023095997587
47,13.472733913961031
47,13.472733913961031
52,13.108862686262844
62,13.541422813710833
64,13.751826823870156
336,29.6157962989496
82,15.901950029515467
186,25.05916767587919
160,26.679979249793366
226,14.723312233410537
308,28.101798066509485
61,13.453676481119217
61,13.453676481119217
39,14.397499049904171
52,13.108862686262844
332,29.607717829391138
8,15.694145851678437
57,13.165500694025104
133,20.091924724313333
195,21.80773611960117
346,29.326462172299628
365,27.92880799640722
295,25.809414733708024
52,13.108862686262844
45,13.684088506887955
52,13.108862686262844
52,13.108862686262844
52,13.108862686262844
178,27.47901743100176
155,25.076025674757332
55,13.106886954497178
334,29.62041104500896
26,15.512054429671991
182,26.40696340319443
121,19.97336421952859
147,22.478943076612627
199,20.361996143879164
313,28.732053831618373
215,15.800081515006857
278,22.333250097548888
240,15.3995953256344
87,16.41635246883314
192,22.897655297543633
311,28.49818259594898
169,28.240264976793554
55,13.106886954497178
102,18.286488424217087
36,14.614590744056079
235,14.934842362214363
90,16.765044565468873
48,13.362428453198968
65,13.884644786125842
266,19.81048444032936
222,14.924081323622582
113,19.551006249999805
79,15.56253005861197
358,28.60288873128415
119,19.920834836200424
291,24.968189723978764
51,13.134679085975415
100,18.020190650457064
81,15.796520937237906
340,29.536589203006255
230,14.709397595316196
71,14.612803289958402
337,29.60225276914984
144,21.68688851703945
159,26.386086145874312
12,15.41499726888003
324,29.45100444934621
27,15.446966552141992
152,24.057442755365525
55,13.106886954497178
280,22.761138930508736
120,19.94844065965619
180,26.99111646296539
112,19.466166875220406
53,13.0949366439145
55,13.106886954497178
53,13.0949366439145
53,13.0949366439145
53,13.0949366439145
137,20.41036174911953
244,15.924770713754329
314,28.83895502457563
101,18.154430470550874
53,13.0949366439145
221,15.009903557649485
53,13.0949366439145
246,16.212199450695312
305,27.64927488158018
53,13.0949366439145
201,19.643232774575836
109,19.192415611024764
136,20.308566926757138
170,28.278906050567144
127,20.01879869125641
357,28.68358626480979
191,23.25524918699514
263,19.22854151889077
77,15.324970115108407
105,18.679139737378698
53,13.0949366439145
157,25.74890320766802
307,27.954715671909312
349,29.19471218559525
96,17.52529723579206
306,27.80390373810792
37,14.551263677475754
294,25.59886746623212
66,14.019606219522757
268,20.210230396936215
216,15.630918015744179
364,28.034466943032573
304,27.491588664735634
80,15.681912498045762
68,14.268154755782936
53,13.0949366439145
150,23.388827389311388
164,27.66749904440687
177,27.69035808364464
78,15.442390508542225
2,10.596049580668174
353,28.96762133599948
241,15.522355352127379
341,29.507780221141232
92,17.011093141958764
309,28.24310559754196
326,29.505326361796687
285,23.746907745184412
2,10.596049580668174
125,20.02561934368715
174,28.13544607342851
23,15.437572371083414
248,16.519556973744084
229,14.697527590698634
196,21.444523862386777
22,15.3834050564004
167,28.086998151626037
2,10.596049580668174
89,16.649813503689675
173,28.2172062912679
359,28.515726160452502
2,10.596049580668174
343,29.440840240765358
321,29.338683581853058
209,17.091840292924648
2,10.596049580668174
29,15.25178142735159
149,23.06779941559434
2,10.596049580668174
151,23.720969188324176
30,15.173974062529515
95,17.40720192828579
2,10.596049580668174
118,19.88512517951344
2,10.596049580668174
108,19.07659077724746
46,13.582420866222444
187,24.698883395934867
193,22.535827870551397
288,24.346491774615625
257,18.073992356626736
251,17.009789531930277
267,20.008770706965993
148,22.76550554891234
2,10.596049580668174
73,14.866462156942452
162,27.225889399068876
168,28.17427144926629
273,21.256609983685287
2,10.596049580668174
20,15.321904822093217
2,10.596049580668174
86,16.304093411135046
97,17.640012296897417
233,14.81289309714016
303,27.32930746902254
141,21.017536454758115
283,23.361935609149153
224,14.79607495490294
204,18.590756051308983
348,29.24290024987775
292,25.17805417052659
217,15.475891225756245
264,19.421386856834868
237,15.09527732824312
41,14.134192397458946
83,16.00016275990933
328,29.54793932801815
190,23.605878020998233
111,19.379613256789472
344,29.4018166266044
203,18.936025934366228
188,24.333098579286837
176,27.870920798289163
76,15.212075246993805
330,29.583367470921633
28,15.347094477221503
290,24.757135489813635
355,28.828902329747617
58,13.222771491909995
318,29.172949658803518
154,24.73515013336257
302,27.162992362464205
253,17.356236047342737
163,27.463648816282543
124,20.02633112477248
131,20.030810473849453
7,15.742790707094507
352,29.03175274619296
98,17.759903023747547
331,29.596859550727235
231,14.731957243373289
126,20.02171380017983
297,26.226954574894744
259,18.4539069039587
225,14.751951267349426
256,17.890686184747892
63,13.638412034747915
212,16.377109853804843
2,10.596049580668174
333,29.61419771640152
179,27.246559031762672
117,19.840252200270744
360,28.42441651270151
67,14.148763665042452
270,20.62647131429169
338,29.583416602986258
140,20.828352788050204
54,13.09386592003358
42,13.998102520689386
300,26.809042997221045
10,15.540424004105645
362,28.23550850775288
250,16.8423407923525
56,13.130171826243853
34,14.813653096505616
252,17.18203594960854
219,15.217123109433418
202,19.287296232596358
247,16.363912557455144
91,16.883526870976983
351,29.08977529532628
316,29.022689460054625
339,29.56150397188665
50,13.18229434759815
132,20.051073319141185
312,28.617543776511592
200,20.00174195280322
14,15.167917861708014
289,24.549901622504127
49,13.261600576472617
31,15.108009847505377
128,20.019926496606107
24,15.488092994200171
238,15.187147169908735
4,13.996677834406336
242,15.651693475459647
183,26.08879463206397
272,21.044677325963303
15,15.111215654742649
145,21.938229145081255
44,13.77741066845953
265,19.614883482327915
239,15.288329261464371
158,26.074595599445086
153,24.394049526441318
60,13.373845268104162
354,28.89961746647283
227,14.705796788524937
2,10.596049580668174
210,16.841655764800212
172,28.266661443333003
236,15.009999183390512
327,29.527118567462693
19,15.277007522043741
254,17.53123332217096
214,15.980915676840132
208,17.34966300558448
6,15.516689447510544
299,26.622047107443148
116,19.781631318645683
262,19.035648662043965
40,14.275727838331251
205,18.25377588822027
350,29.14406186626826
143,21.44693929549791
3,12.246347928682292
281,22.968064508716036
329,29.567293032074762
218,15.338028215434894
206,17.9327810368235
356,28.75797056602571
298,26.427520226824374
245,16.06521713395215
361,28.33145381021599
114,19.63415326891533
146,22.20248032915657
5,15.12828972690217
38,14.48687385074531
156,25.414084402791143
9,15.589856720470431
363,28.13635508866953
211,16.600605802886133
175,28.020425146585865
277,22.11825101986662
296,26.020170793326812
94,17.278916081155902
184,25.756895054174862
18,15.218035873255937
322,29.37984197557512
85,16.199638324492494
319,29.23685059951465
347,29.28822692937634
260,18.64628752835129
75,15.10203875773559
2,10.596049580668174
13,15.287594499356006
104,18.54751952556886
310,28.37410414810499
284,23.55411564248504
2,10.596049580668174
2,10.596049580668174
123,20.018058649198696
269,20.416973133815034
32,15.032670776907167
301,26.988976953619396
35,14.70180013834672
93,17.145738088686056
198,20.72360807031977
255,17.709613627293724
282,23.16757526834652
2,10.596049580668174
213,16.170922512780624
293,25.388513011572382
317,29.101870334742216
185,25.411449601906074
320,29.291970793609874
72,14.739884585384038
62,13.541422813710833
197,21.083401684017897
25,15.516954717380175
130,20.02478417807789
107,18.947866990065286
171,28.286331435180106
342,29.47688131233693
194,22.171606134665947
21,15.352505704801994
106,18.81338467974902
139,20.6631554599488
99,17.8863601233074
207,17.632772965790927
134,20.149195808976533
276,21.903004116376596
220,15.108433054088627
161,26.961048518171484
16,15.103662487762795
228,14.696442201329011
249,16.679622415242847
335,29.621070488767728
178,27.47901743100176
271,20.835072630095528
232,14.768188409184901
234,14.86883968791742
103,18.417282934424737
287,24.14467022427523
189,23.968621022722687
311,28.49818259594898
59,13.295827900997475
243,15.786054492243025
115,19.711252676325888
122,19.99884674489041
258,18.26199307282578
345,29.362431271905773
70,14.48895558716972
2,10.596049580668174
332,29.607717829391138
165,27.83904349066411
223,14.854378767933426
315,28.934900875561734
84,16.099925693753512
365,27.92880799640722
160,26.679979249793366
186,25.05916767587919
64,13.751826823870156
155,25.076025674757332
192,22.897655297543633
33,14.93103616125338
261,18.841460510895462
166,27.97746701806821
286,23.943846562997862
323,29.41682577171441
17,15.14135538669863
11,15.505055933873471
181,26.709175227664474
274,21.470173891100945
169,28.240264976793554
346,29.326462172299628
51,13.134679085975415
278,22.333250097548888
39,14.397499049904171
79,15.56253005861197
129,20.022354061539225
279,22.549456944940683
2,10.596049580668174
334,29.62041104500896
88,16.532479112836942
215,15.800081515006857
138,20.5261288300041
308,28.101798066509485
110,19.29067888206062
295,25.809414733708024
48,13.362428453198968
8,15.694145851678437
147,22.478943076612627
280,22.761138930508736
2,10.596049580668174
182,26.40696340319443
325,29.47984356914155
