AdminStrata,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Cascades,Cascades,Centre,Centre,Centre-Est,Centre-Est,Centre-Nord,Centre-Nord,Centre-Ouest,Centre-Ouest,Centre-Sud,Centre-Sud,Est,Est,Hauts-Bassins,Hauts-Bassins,Nord,Nord,Plateau-Central,Plateau-Central,Sahel,Sahel,Sud-Ouest,Sud-Ouest
Indicator,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly
2016-03-05,0.269558196875,104.4710574472412,0.3414090709821428,102.90855367313324,0.22417991250000005,100.50698487756738,0.23505014687499992,97.69490327614842,0.19739326116071426,98.04803705427214,0.25911242857142863,99.77651106598202,0.25395689687500006,99.73083910967708,0.23824997544642848,98.0550627568119,0.312083571875,104.91612958540591,0.21707021428571432,102.51795889765567,0.22419768348214292,99.79593314974144,0.16727680401785716,98.50899336286179,0.2950045357142857,100.67962143756044
2016-03-06,0.26882361205357147,104.48755334367992,0.34024570544642846,102.80879842516325,0.22369452000000004,100.55336802782138,0.23432971705357136,97.66744496975049,0.19687074133928567,98.02313099802593,0.25831519250000007,99.7482701706323,0.2532172181250001,99.70576901948498,0.2376136824107142,98.05635143611366,0.31108591598214286,104.91733351296486,0.21656256500000004,102.52962558062268,0.22365069758928577,99.81715971419577,0.1668984516964286,98.45982509568007,0.29429473999999994,100.59472556674493
2016-03-07,0.26806179357142856,104.49484759980649,0.33912896374999996,102.70631068193192,0.2232151160714286,100.60333836496433,0.23363356196428567,97.64725095703473,0.1963603296428571,98.00508549109138,0.25754752625000005,99.72469324895492,0.25249979053571436,99.68566735527894,0.23699610249999994,98.06394924492797,0.3100766083928571,104.90788718553651,0.21603700196428574,102.53710045368896,0.22310726642857145,99.84141736102744,0.16653442464285714,98.41929760785813,0.29365200124999996,100.51489902402712
2016-03-08,0.26727274142857144,104.4929402156209,0.3380588458928571,102.60109044343928,0.22274170071428573,100.65689588899623,0.23296168160714278,97.6343212380011,0.19586202607142852,97.99390053346853,0.2568094298214286,99.70578030094987,0.25180461410714294,99.67053411705896,0.23639723571428564,98.07785618325487,0.30905564910714284,104.88779060312086,0.21549352517857145,102.54038351685456,0.22256739000000003,99.86870609023644,0.16618472285714286,98.38741089939602,0.29307631946428575,100.44014180940702
2016-03-09,0.26645645562500003,104.48183119112313,0.33703535187499994,102.49313770968529,0.22227427392857144,100.7140405999171,0.2323140759821428,97.62865581264964,0.19537583062499997,97.98957612515736,0.25610090321428575,99.69153132661715,0.2511316888392858,99.66036930482505,0.23581708205357138,98.09807225109432,0.3080230381249999,104.85704376571793,0.21493213464285718,102.53947477011943,0.22203106830357147,99.8990259018228,0.16584934633928575,98.3641649702937,0.29256769464285715,100.37045392288466
2016-03-10,0.2656129361607143,104.4615205263132,0.33605848169642855,102.38245248066995,0.2218128357142857,100.77477249772691,0.23169074508928564,97.63025468098033,0.19490174330357138,97.99211226615785,0.25542194642857147,99.68194632595679,0.25048101473214296,99.65517291857721,0.23525564151785708,98.12459744844634,0.30697877544642843,104.81564667332769,0.2143528303571429,102.53437421348359,0.22149830133928572,99.93237679578648,0.16552829508928574,98.34955982055119,0.2921261267857143,100.30583536446004
2016-03-11,0.26475528910714285,104.43298637177347,0.3351321292857143,102.27125399582356,0.22135880374999997,100.83624442427681,0.23109868589285706,97.63885442089791,0.19444205732142852,97.99956802909233,0.2547728271428572,99.67501450359416,0.24985784839285724,99.65411576907562,0.2347180917857142,98.1563368350046,0.3059379357142856,104.76618242068665,0.21376372232142862,102.52499498012166,0.22097219214285715,99.96667160461209,0.16522278464285717,98.34180470845708,0.2917410041071428,100.24459248507178
2016-03-12,0.26388351446428576,104.39622872750394,0.3342562946428571,102.15954225514606,0.22091217803571425,100.89845637956674,0.23053789839285707,97.65445503240242,0.19399677267857138,98.01194341396082,0.2541535453571429,99.67073585952927,0.24926218982142864,99.65719785632031,0.2342044328571428,98.1932904107691,0.30490051892857134,104.70865100779481,0.21316481053571437,102.51133707003366,0.22045274071428572,100.0019103282996,0.16493281500000004,98.34089963401134,0.29141232660714284,100.18672528471988
2016-03-13,0.26299761223214285,104.3512475935046,0.33343097776785713,102.04731725863749,0.22047295857142854,100.96140836359675,0.23000838258928563,97.67705651549383,0.19356588937499994,98.02923842076332,0.2535641010714286,99.66911039376217,0.2486940390178572,99.66441918031127,0.23371466473214278,98.23545817573982,0.30386652508928563,104.64305243465216,0.21255609500000008,102.4934004832196,0.21993994705357142,100.03809296684902,0.16465838616071432,98.34684459721402,0.29114009428571425,100.13223376340436
2016-03-14,0.2620975824107143,104.29804296977547,0.33265617866071423,101.93457900629785,0.22004114535714286,101.02510037636678,0.2295101384821428,97.70665887017212,0.19314940741071424,98.05145304949978,0.2530044942857143,99.67013810629282,0.24815339598214292,99.6757797410485,0.23324878741071423,98.2828401299168,0.3028359541964285,104.56938670125871,0.21193757571428581,102.47118521967946,0.21943381116071428,100.07521952026035,0.16439949812500004,98.35963959806507,0.29092430714285716,100.0811179211252
2016-03-15,0.261183425,104.23661485631654,0.3319318973214285,101.8213274981271,0.21961673839285714,101.08953241787687,0.22904316607142852,97.74326209643732,0.19274732678571424,98.07858730017028,0.25247472500000007,99.67381899712122,0.2476402607142858,99.69127953853202,0.23280680089285707,98.33543627330003,0.30180880624999995,104.48765380761446,0.21130925267857154,102.44469127941326,0.21893433303571427,100.11328998853358,0.16415615089285715,98.37928463656452,0.2907649651785715,100.0333777578824
2016-03-16,0.26025514000000005,104.1669632531278,0.33125813374999996,101.70756273412529,0.21919973767857145,101.15470448812701,0.22860746535714283,97.7868661942894,0.19235964749999995,98.11064117277476,0.2519747932142858,99.68015306624739,0.2471546332142858,99.71091857276178,0.23238870517857135,98.3932466058895,0.3007850812499999,104.39785375371942,0.21067112589285725,102.41391866242098,0.2184415126785714,100.15230437166873,0.16392834446428575,98.40577971271237,0.2906620683928572,99.98901327367598
2016-03-17,0.25935732681818185,104.10002319458408,0.3306569223538961,101.59725773366435,0.21879764477272728,101.22098330264225,0.2281974489123376,97.83354739070789,0.19198084493506487,98.14391006278174,0.2515166507467533,99.69084200106249,0.2467056803246754,99.73557859897129,0.2319996564448051,98.45593656422466,0.2998122543831168,104.30929895216103,0.21004731810064947,102.38571412483452,0.2179645069480519,100.19327634441508,0.16370668931818183,98.43415173902632,0.29063071045454547,99.95220161101356
