AdminStrata,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Boucle-Du-Mouhoun,Cascades,Cascades,Cascades,Centre,Centre,Centre,Centre-Est,Centre-Est,Centre-Est,Centre-Nord,Centre-Nord,Centre-Nord,Centre-Ouest,Centre-Ouest,Centre-Ouest,Centre-Sud,Centre-Sud,Centre-Sud,Est,Est,Est,Hauts-Bassins,Hauts-Bassins,Hauts-Bassins,Nord,Nord,Nord,Plateau-Central,Plateau-Central,Plateau-Central,Sahel,Sahel,Sahel,Sud-Ouest,Sud-Ouest,Sud-Ouest
Indicator,1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm),1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm),1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm),1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm),1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm),1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm),1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm),1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm),1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm),1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm),1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm),1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm),1 Month Anomaly (%) Rainfall,3 Months Anomaly (%) Rainfall,Rainfall (mm)
2016-03-05,100.08376526760328,114.16273561178734,1.9780000000000004,105.99154778309912,124.38330408274533,33.154,100.22955357142857,109.3436707488476,4.285,100.54957276744543,110.44706597708783,6.430000000000001,100.02598214285715,112.30931961069898,0.48499999999999993,100.44852481648259,110.01430514709675,6.646,101.84270232060271,113.64877629352812,9.282,100.0811525496238,111.2117805576131,1.702,100.27160981894527,124.39032193465106,7.099,100.01125,113.8293457416197,0.21000000000000002,100.15011773940346,111.81735913409507,2.8550000000000004,100.0,104.6217796974079,0.0,100.18475051514794,113.21782050456014,22.024
2016-03-06,100.10405708893029,112.58322446468026,2.3500000000000005,105.73875099318582,123.15718978718526,34.233000000000004,100.32137499999999,108.45039998931273,5.142,100.59463485566197,109.64777010577806,7.5520000000000005,100.036375,110.91027900253233,0.582,100.49375617164705,109.04164251948778,7.922,101.87137764342808,112.93815070350605,10.817,100.10993564064485,110.28234288834346,2.028,100.24336115959808,122.7099602568305,8.032000000000002,100.01575000000001,112.1379356702741,0.252,100.21016483516485,110.64081135565972,3.4260000000000006,100.0,104.07151580901542,0.0,99.99671247788375,112.09732494121569,23.673000000000002
2016-03-07,100.12737373762134,111.12250021736317,2.7220000000000004,105.4611786120324,121.95219210193159,35.982000000000006,100.42849999999999,107.63591667843566,5.9990000000000006,100.64973481703628,108.90332638716168,8.674000000000001,100.0485,109.61203497659935,0.6789999999999999,100.5481629907675,108.14800164814828,9.198,101.91417450633256,112.28635856645194,12.352,100.14345642539323,109.39912816841888,2.355,100.20948437248076,121.09392513563344,9.004000000000003,100.021,110.57433045823306,0.294,100.2802197802198,109.552931121609,3.9970000000000008,100.0,103.56119183864185,0.0,99.78730746736751,110.97763943018609,25.415000000000003
2016-03-08,100.1537152136764,109.7805628698361,3.0940000000000003,105.15883063963882,120.76831102698434,37.73100000000001,100.55092857142856,106.90022081621639,6.856000000000001,100.71487265156838,108.21373482123866,9.796000000000001,100.06235714285715,108.4145875329,0.7759999999999999,100.61174527384391,107.33338253307828,10.474,101.97109290931618,111.69339988236577,13.887,100.18171490386894,108.56213639783934,2.682,100.16997945759329,119.54221657105988,9.976000000000004,100.02700000000002,109.13853010549663,0.33599999999999997,100.3602825745683,108.5537184319429,4.5680000000000005,100.0,103.09080778628716,0.0,99.5565354835992,109.85876397147133,27.157000000000004
2016-03-09,100.1830815170955,108.55741242209903,3.466,104.83170707600509,119.6055465623435,39.48000000000001,100.68866071428569,106.24331240265495,7.713000000000001,100.7900483592583,107.57899540800899,10.918000000000001,100.07794642857142,107.31793667143431,0.8729999999999999,100.68450302087633,106.59778517427777,11.75,102.04213285237893,111.15927465124753,15.422,100.22471107607196,107.77136757660485,3.009,100.12484641493567,118.05483456310984,10.948000000000006,100.03375000000001,107.83053461206475,0.37799999999999995,100.45035321821038,107.64317328666141,5.139,100.0,102.66036365195136,0.0,99.30439652657886,108.74069856507141,28.899000000000004
2016-03-10,100.21547264787863,107.453048874152,3.838,104.47980792113121,118.46389870800908,41.22900000000001,100.8416964285714,105.66519143775132,8.57,100.87526194010597,106.99910814747271,12.040000000000001,100.09526785714286,106.3220823922023,0.9699999999999999,100.76643623186473,105.94120957174677,13.026,102.1272943355208,110.68398287309722,16.957,100.27244494200231,107.0268217047154,3.336,100.07408524450793,116.63177911178329,11.920000000000007,100.04125,106.65034397793747,0.41999999999999993,100.55043171114603,106.82129568576454,5.71,100.0,102.26985943563446,0.0,99.03089059630645,107.62344321098635,30.641000000000005
2016-03-11,100.25547607363583,106.4722419660214,4.985,104.14664890444469,117.3861016251371,48.673000000000016,101.0528722809678,105.2086944881876,12.07,101.06039008113179,106.56397745569605,20.252000000000002,100.11957142857143,105.43227469520393,1.3609999999999998,100.9236521242001,105.4298729533353,20.096,102.32631492534821,110.36714738305493,26.822000000000003,100.35526424922459,106.35883555333317,5.632,100.01875229965644,115.27667911050193,14.052000000000008,100.05667683606136,105.60513503917609,0.8659999999999999,100.68511421917087,106.11268179504792,7.741,100.00016071428571,101.91945585162219,0.009000000000000001,98.85227107072832,106.62565548903069,47.06100000000001
2016-03-12,100.30309179436713,105.61499169770725,6.132000000000001,103.83223002594549,116.37215531372752,56.11700000000002,101.3221882714749,104.87382155396382,15.57,101.34543278233569,106.27360333267903,28.464000000000002,100.15085714285715,104.64851358043926,1.7519999999999998,101.15615069788248,105.06377531904339,27.166,102.63919462186115,110.20876818112065,36.687000000000005,100.4731689977388,105.76740912245815,7.927999999999999,99.95884758038126,113.98953455926578,16.184000000000008,100.08003050818408,104.69490779578068,1.3119999999999998,100.85440074228492,105.51733161451155,9.772,100.00048214285714,101.60915289991453,0.018000000000000002,98.76853794984447,105.74733539920443,63.48100000000001
2016-03-13,100.35831981007253,104.88129806920956,7.279000000000001,103.53655128563362,115.42205977378038,63.56100000000002,101.64964440009267,104.66057263507996,19.07,101.73039004371772,106.12798577842163,36.676,100.189125,103.97079904790823,2.143,101.46393195291185,104.842916668871,34.236000000000004,103.06593342505961,110.20884526729438,46.55200000000001,100.62615918754493,105.25254241209034,10.223999999999998,99.89437108668233,112.77034545807484,18.316000000000006,100.11131101636816,103.91966224775122,1.7579999999999998,101.05829128048818,105.03524514415543,11.803,100.00096428571429,101.33895058051148,0.027000000000000003,98.7796912336549,104.9884829415076,79.90100000000001
