"Year","Month","Dekad","NDVI","Average"
2015,1,1,0.1295313,0.1332957
2015,1,1,0.1412701,0.1332957
2016,1,1,0.1300917,0.1332957
2017,1,1,0.1373258,0.1332957
2017,1,1,0.1373832,0.1332957
2017,1,2,0.1426408,0.1323073
2016,1,2,0.1363126,0.1323073
2015,1,2,0.135701,0.1323073
2015,1,3,0.132719,0.1301813
2016,1,3,0.1332663,0.1301813
2017,1,3,0.1388306,0.1301813
2017,2,1,0.1374448,0.1288694
2016,2,1,0.1310318,0.1288694
2015,2,1,0.1317453,0.1288694
2015,2,2,0.1301268,0.1273841
2016,2,2,0.1288192,0.1273841
2017,2,2,0.1376711,0.1273841
2017,2,3,0.1395481,0.1257708
2016,2,3,0.1264187,0.1257708
2015,2,3,0.1277223,0.1257708
2015,3,1,0.1234002,0.1226208
2016,3,1,0.1227057,0.1226208
2017,3,1,0.1436424,0.1226208
2017,3,2,0.1444327,0.1217505
2016,3,2,0.1211564,0.1217505
2015,3,2,0.1227097,0.1217505
2015,3,3,0.1225711,0.1215633
2016,3,3,0.1204972,0.1215633
2017,3,3,0.144668,0.1215633
2017,4,1,0.1448066,0.1222872
2016,4,1,0.1212619,0.1222872
2015,4,1,0.1223827,0.1222872
2015,4,2,0.1203199,0.1265789
2016,4,2,0.1303893,0.1265789
2017,4,2,0.1456457,0.1265789
2017,4,3,0.1472014,0.1298919
2016,4,3,0.1379564,0.1298919
2015,4,3,0.1209521,0.1298919
2015,5,1,0.1237152,0.1332379
2016,5,1,0.145496,0.1332379
2017,5,1,0.1505927,0.1332379
2017,5,2,0.1554005,0.136214
2016,5,2,0.1518656,0.136214
2015,5,2,0.127895,0.136214
2015,5,3,0.1343825,0.1392163
2016,5,3,0.1568306,0.1392163
2017,5,3,0.1638272,0.1392163
2017,6,1,0.1647583,0.1389652
2016,6,1,0.1556775,0.1389652
2015,6,1,0.1359595,0.1389652
2015,6,2,0.1356927,0.1375848
2016,6,2,0.1531126,0.1375848
2017,6,2,0.1626735,0.1375848
2017,6,3,0.1583915,0.135586
2016,6,3,0.1493502,0.135586
2015,6,3,0.1343275,0.135586
2015,7,1,0.1311761,0.1301159
2016,7,1,0.1437645,0.1301159
2017,7,1,0.1463595,0.1301159
2017,7,2,0.1422036,0.1293294
2016,7,2,0.1458175,0.1293294
2015,7,2,0.1294813,0.1293294
2015,7,3,0.1286467,0.1301
2016,7,3,0.1520592,0.1301
2017,7,3,0.1412469,0.1301
2017,8,1,0.1495429,0.1361107
2016,8,1,0.1714765,0.1361107
2015,8,1,0.1322611,0.1361107
2015,8,2,0.1355756,0.1401827
2016,8,2,0.1793775,0.1401827
2017,8,2,0.1561381,0.1401827
2017,8,3,0.1611597,0.1436457
2016,8,3,0.1844272,0.1436457
2015,8,3,0.1380218,0.1436457
2015,9,1,0.1398329,0.1457419
2016,9,1,0.186191,0.1457419
2017,9,1,0.1637133,0.1457419
2017,9,2,0.159472,0.1447306
2016,9,2,0.1796728,0.1447306
2015,9,2,0.1407919,0.1447306
2015,9,3,0.1383742,0.1424583
2016,9,3,0.1731415,0.1424583
2017,9,3,0.155109,0.1424583
2017,10,1,0.1506718,0.1398725
2016,10,1,0.1663983,0.1398725
2015,10,1,0.1353604,0.1398725
2015,10,2,0.1328832,0.1375019
2016,10,2,0.1607493,0.1375019
2017,10,2,0.1469448,0.1375019
2017,10,3,0.1426739,0.1346128
2016,10,3,0.153319,0.1346128
2015,10,3,0.1310751,0.1346128
2015,11,1,0.131168,0.134081
2016,11,1,0.151709,0.134081
2017,11,1,0.1423282,0.134081
2017,11,2,0.1422161,0.1339474
2016,11,2,0.1513218,0.1339474
2015,11,2,0.1314441,0.1339474
2015,11,3,0.132401,0.1345751
2016,11,3,0.1508218,0.1345751
2017,11,3,0.1414237,0.1345751
2017,12,1,0.1405633,0.1348687
2016,12,1,0.149913,0.1348687
2015,12,1,0.1329905,0.1348687
2015,12,2,0.1338635,0.134868
2016,12,2,0.1487208,0.134868
2017,12,2,0.1393647,0.134868
2017,12,3,0.1381126,0.1346576
2016,12,3,0.1474983,0.1346576
2015,12,3,0.1352294,0.1346576