AdminStrata,Abyan,Abyan,Abyan,Aden,Aden,Aden,Al Bayda,Al Bayda,Al Bayda,Al Dhale'e,Al Dhale'e,Al Dhale'e,Al Hudaydah,Al Hudaydah,Al Hudaydah,Al Jawf,Al Jawf,Al Jawf,Al Maharah,Al Maharah,Al Maharah,Al Mahwit,Al Mahwit,Al Mahwit,Amanat Al Asimah,Amanat Al Asimah,Amanat Al Asimah,Amran,Amran,Amran,Dhamar,Dhamar,Dhamar,Hadramaut,Hadramaut,Hadramaut,Hajjah,Hajjah,Hajjah,Ibb,Ibb,Ibb,Lahj,Lahj,Lahj,Marib,Marib,Marib,Raymah,Raymah,Raymah,Sa'ada,Sa'ada,Sa'ada,Sana'a,Sana'a,Sana'a,Shabwah,Shabwah,Shabwah,Socotra,Socotra,Socotra,Taizz,Taizz,Taizz
2016-01-19,111.75767480573211,127.1218255421,0.434,110.5275757575762,115.689311455298,0.0,119.80947223074101,127.8766423695447,0.6759999999999999,113.43103072865298,130.6407226727895,0.028999999999999998,112.75556994312458,131.78572529177939,0.7170000000000001,104.32964346483,110.10341987850111,1.557,104.0749461417151,111.61729394760681,4.566,111.53986064631479,150.4699546821086,0.769,122.37270416633261,126.2253791778187,0.35700000000000004,115.2219919161056,128.3967757636978,1.361,117.4260544769021,138.83779836609438,0.695,107.43612552334571,122.8386470038815,3.554,115.89997569337271,127.1425076177442,1.043,117.7977196617576,140.27609387954442,0.603,114.71085491530441,125.1168265203945,0.33299999999999996,104.8410154788686,110.39714086836489,1.9069999999999998,110.30198735305069,152.90465626542832,0.032,119.7322606998542,128.6330797573548,1.249,112.7251125971146,125.43611296685799,0.831,105.06503112022989,119.21200665484639,1.4669999999999999,98.87767545718695,125.8080412357537,0.008,122.49227565569369,136.72156555949448,0.679
2016-01-20,111.75179400591001,126.61725466943399,0.434,109.845454545455,115.657107805551,0.0,119.95964204246401,128.020839871948,0.6759999999999999,113.49922523015199,129.362081988601,0.028999999999999998,112.59644278404899,131.241450068399,0.7170000000000001,104.273212088062,110.13619439545401,1.557,104.125104875548,111.541511620814,4.566,111.567442245591,149.488799540494,0.769,121.827861579414,126.470386383913,0.35700000000000004,115.158845347525,128.43034128097202,1.361,117.846999541915,137.93352601156099,0.695,107.339210265505,122.695875939595,3.554,115.71031059637501,126.831951260789,1.043,117.738275340393,138.29327395376302,0.603,114.68141592920401,124.50030489870599,0.33299999999999996,104.87772897135,110.42331904023399,1.9069999999999998,109.77651062264299,150.887131918073,0.032,119.318360295273,128.587100871875,1.249,112.634861766689,125.41013712046998,0.831,105.13698630136999,119.13337599414899,1.4669999999999999,96.7539563686405,125.834689718373,0.008,122.48193416004999,135.864835847884,0.679
2016-01-21,111.61449553304828,126.81918235780954,0.905,109.10132231405,115.71974835469672,0.083,119.48473810851347,127.92707907511254,1.0,113.89111384559273,130.23596328425964,0.9490000000000001,112.33940700591226,132.3159840814599,1.297,104.29582752153327,110.14042183681265,1.734,104.19496609735683,111.56730343239292,4.1080000000000005,111.35234915055872,149.82387673637209,1.167,121.90704127659782,127.03551411464245,1.0,115.03908379790228,128.15214350505238,1.4140000000000001,118.23600159501564,138.55441949709135,1.0,107.23147887226901,122.63411093648182,3.3369999999999997,114.80803260277928,127.19805851484473,1.229,118.08626375125928,139.6994891801063,1.067,114.69061527160837,125.1417486124358,0.9670000000000001,104.91333524407109,110.45012677001763,2.031,110.52289001071944,152.54839957518865,1.0,118.60524941395772,128.68997932852855,1.545,112.8926188302959,125.69183355629707,1.219,105.1060685974048,119.07051483954481,1.669,97.25162041417909,125.97161293219573,0.0,122.07768353215981,137.20656767244037,1.33
2016-01-22,111.47719706018655,127.02111004618509,0.905,108.357190082645,115.78238890384245,0.083,119.00983417456293,127.83331827827709,1.0,114.28300246103345,131.10984457991827,0.9490000000000001,112.08237122777554,133.39051809452081,1.297,104.31844295500454,110.14464927817129,1.734,104.26482731916563,111.59309524397182,4.1080000000000005,111.13725605552645,150.15895393225017,1.167,121.98622097378164,127.60064184537191,1.0,114.91932224827954,127.87394572913274,1.4140000000000001,118.62500364811626,139.1753129826217,1.0,107.123747479033,122.57234593336864,3.3369999999999997,113.90575460918355,127.56416576890045,1.229,118.43425216212555,141.10570440644958,1.067,114.69981461401274,125.78319232616563,0.9670000000000001,104.94894151679217,110.47693449980126,2.031,111.2692693987959,154.20966723230427,1.0,117.89213853264245,128.7928577851821,1.545,113.15037589390282,125.97352999212417,1.219,105.07515089343963,119.00765368494064,1.669,97.74928445971769,126.10853614601845,0.0,121.67343290426963,138.54829949699672,1.33
2016-01-23,111.33989858732483,127.22303773456063,0.905,107.61305785124,115.84502945298819,0.083,118.53493024061237,127.73955748144164,1.0,114.67489107647418,131.9837258755769,0.9490000000000001,111.82533544963881,134.46505210758173,1.297,104.34105838847582,110.14887671952992,1.734,104.33468854097445,111.61888705555073,4.1080000000000005,110.92216296049418,150.49403112812828,1.167,122.06540067096546,128.16576957610135,1.0,114.79956069865682,127.5957479532131,1.4140000000000001,119.0140057012169,139.7962064681521,1.0,107.016016085797,122.51058093025546,3.3369999999999997,113.00347661558783,127.93027302295619,1.229,118.78224057299182,142.51191963279283,1.067,114.7090139564171,126.42463603989545,0.9670000000000001,104.98454778951327,110.5037422295849,2.031,112.01564878687235,155.8709348894199,1.0,117.17902765132717,128.89573624183564,1.545,113.40813295750972,126.25522642795126,1.219,105.04423318947444,118.94479253033644,1.669,98.24694850525627,126.24545935984118,0.0,121.26918227637944,139.8900313215531,1.33
2016-01-24,111.2026001144631,127.42496542293618,0.905,106.868925619835,115.90767000213391,0.083,118.06002630666183,127.64579668460618,1.0,115.0667796919149,132.85760717123554,0.9490000000000001,111.56829967150209,135.53958612064264,1.297,104.36367382194709,110.15310416088856,1.734,104.40454976278328,111.64467886712964,4.1080000000000005,110.7070698654619,150.82910832400637,1.167,122.14458036814928,128.73089730683083,1.0,114.6797991490341,127.31755017729347,1.4140000000000001,119.40300775431754,140.41709995368245,1.0,106.908284692561,122.44881592714228,3.3369999999999997,112.1011986219921,128.2963802770119,1.229,119.1302289838581,143.9181348591361,1.067,114.71821329882145,127.06607975362526,0.9670000000000001,105.02015406223437,110.53054995936854,2.031,112.76202817494881,157.53220254653556,1.0,116.4659167700119,128.99861469848918,1.545,113.66589002111664,126.53692286377834,1.219,105.01331548550925,118.88193137573226,1.669,98.74461255079486,126.3823825736639,0.0,120.86493164848926,141.23176314610944,1.33
2016-01-25,111.06530164160137,127.62689311131173,0.905,106.12479338842999,115.97031055127964,0.083,117.58512237271128,127.55203588777073,1.0,115.45866830735564,133.73148846689418,0.9490000000000001,111.31126389336536,136.61412013370355,1.297,104.38628925541836,110.1573316022472,1.734,104.4744109845921,111.67047067870854,4.1080000000000005,110.49197677042963,151.16418551988446,1.167,122.2237600653331,129.29602503756027,1.0,114.56003759941136,127.03935240137383,1.4140000000000001,119.79200980741818,141.0379934392128,1.0,106.800553299325,122.3870509240291,3.3369999999999997,111.19892062839637,128.66248753106763,1.229,119.47821739472437,145.32435008547938,1.067,114.72741264122583,127.70752346735509,0.9670000000000001,105.05576033495545,110.55735768915218,2.031,113.50840756302526,159.1934702036512,1.0,115.75280588869663,129.10149315514272,1.545,113.92364708472354,126.81861929960544,1.219,104.98239778154408,118.81907022112809,1.669,99.24227659633345,126.51930578748663,0.0,120.46068102059908,142.57349497066582,1.33
2016-01-26,110.92800316873965,127.82882079968726,0.905,105.380661157025,116.03295110042536,0.083,117.11021843876074,127.45827509093527,1.0,115.85055692279636,134.60536976255284,0.9490000000000001,111.05422811522863,137.68865414676443,1.297,104.40890468888963,110.16155904360582,1.734,104.5442722064009,111.69626249028745,4.1080000000000005,110.27688367539736,151.49926271576254,1.167,122.3029397625169,129.86115276828974,1.0,114.44027604978864,126.76115462545418,1.4140000000000001,120.18101186051881,141.65888692474317,1.0,106.692821906089,122.3252859209159,3.3369999999999997,110.29664263480063,129.02859478512337,1.229,119.82620580559065,146.73056531182266,1.067,114.73661198363018,128.3489671810849,0.9670000000000001,105.09136660767655,110.58416541893581,2.031,114.25478695110172,160.85473786076682,1.0,115.03969500738137,129.2043716117963,1.545,114.18140414833046,127.10031573543253,1.219,104.95148007757889,118.75620906652391,1.669,99.73994064187204,126.65622900130936,0.0,120.0564303927089,143.91522679522217,1.33
2016-01-27,110.79070469587792,128.0307484880628,0.905,104.63652892562,116.09559164957109,0.083,116.6353145048102,127.36451429409982,1.0,116.24244553823709,135.47925105821147,0.9490000000000001,110.7971923370919,138.76318815982535,1.297,104.43152012236091,110.16578648496446,1.734,104.61413342820973,111.72205430186635,4.1080000000000005,110.06179058036508,151.83433991164063,1.167,122.38211945970072,130.42628049901919,1.0,114.3205145001659,126.48295684953455,1.4140000000000001,120.57001391361945,142.27978041027353,1.0,106.585090512853,122.26352091780272,3.3369999999999997,109.3943646412049,129.3947020391791,1.229,120.17419421645691,148.13678053816594,1.067,114.74581132603456,128.99041089481472,0.9670000000000001,105.12697288039763,110.61097314871945,2.031,115.00116633917817,162.51600551788246,1.0,114.3265841260661,129.30725006844983,1.545,114.43916121193736,127.38201217125963,1.219,104.92056237361372,118.69334791191973,1.669,100.23760468741064,126.79315221513208,0.0,119.65217976481873,145.25695861977854,1.33
2016-01-28,110.65340622301619,128.23267617643836,0.905,103.892396694215,116.15823219871682,0.083,116.16041057085965,127.27075349726437,1.0,116.63433415367781,136.3531323538701,0.9490000000000001,110.54015655895518,139.83772217288626,1.297,104.45413555583218,110.1700139263231,1.734,104.68399465001855,111.74784611344526,4.1080000000000005,109.84669748533281,152.1694171075187,1.167,122.46129915688454,130.99140822974866,1.0,114.20075295054318,126.20475907361491,1.4140000000000001,120.95901596672009,142.9006738958039,1.0,106.47735911961699,122.20175591468954,3.3369999999999997,108.49208664760917,129.76080929323481,1.229,120.52218262732319,149.54299576450921,1.067,114.75501066843891,129.63185460854453,0.9670000000000001,105.16257915311873,110.6377808785031,2.031,115.74754572725463,164.1772731749981,1.0,113.61347324475082,129.41012852510337,1.545,114.69691827554428,127.66370860708672,1.219,104.88964466964853,118.63048675731555,1.669,100.73526873294922,126.93007542895481,0.0,119.24792913692855,146.5986904443349,1.33
2016-01-29,110.51610775015446,128.4346038648139,0.905,103.14826446280999,116.22087274786256,0.083,115.6855066369091,127.17699270042891,1.0,117.02622276911855,137.22701364952874,0.9490000000000001,110.28312078081845,140.91225618594717,1.297,104.47675098930345,110.17424136768173,1.734,104.75385587182737,111.77363792502418,4.1080000000000005,109.63160439030054,152.50449430339683,1.167,122.54047885406835,131.5565359604781,1.0,114.08099140092045,125.92656129769527,1.4140000000000001,121.34801801982073,143.52156738133428,1.0,106.369627726381,122.13999091157636,3.3369999999999997,107.58980865401345,130.12691654729053,1.229,120.87017103818947,150.94921099085246,1.067,114.76421001084327,130.27329832227437,0.9670000000000001,105.19818542583982,110.66458860828673,2.031,116.49392511533108,165.83854083211375,1.0,112.90036236343555,129.51300698175692,1.545,114.95467533915118,127.9454050429138,1.219,104.85872696568335,118.56762560271136,1.669,101.23293277848781,127.06699864277753,0.0,118.84367850903836,147.94042226889127,1.33
2016-01-30,110.37880927729273,128.63653155318946,0.905,102.404132231405,116.28351329700828,0.083,115.21060270295855,127.08323190359346,1.0,117.41811138455927,138.10089494518738,0.9490000000000001,110.02608500268173,141.98679019900808,1.297,104.49936642277473,110.17846880904037,1.734,104.82371709363618,111.79942973660307,4.1080000000000005,109.41651129526826,152.8395714992749,1.167,122.61965855125217,132.12166369120757,1.0,113.96122985129772,125.64836352177564,1.4140000000000001,121.73702007292135,144.14246086686464,1.0,106.26189633314499,122.07822590846318,3.3369999999999997,106.68753066041772,130.49302380134628,1.229,121.21815944905573,152.35542621719574,1.067,114.77340935324764,130.91474203600418,0.9670000000000001,105.2337916985609,110.69139633807036,2.031,117.24030450340754,167.49980848922937,1.0,112.18725148212027,129.61588543841046,1.545,115.2124324027581,128.2271014787409,1.219,104.82780926171817,118.50476444810718,1.669,101.7305968240264,127.20392185660026,0.0,118.43942788114818,149.28215409344762,1.33
2016-01-31,110.241510804431,128.838459241565,0.905,101.66,116.34615384615401,0.083,114.73569876900801,126.989471106758,1.0,117.81,138.974776240846,0.9490000000000001,109.769049224545,143.061324212069,1.297,104.521981856246,110.182696250399,1.734,104.893578315445,111.82522154818199,4.1080000000000005,109.20141820023599,153.174648695153,1.167,122.69883824843599,132.68679142193702,1.0,113.841468301675,125.370165745856,1.4140000000000001,122.126022126022,144.763354352395,1.0,106.154164939909,122.01646090535,3.3369999999999997,105.78525266682199,130.859131055402,1.229,121.56614785992201,153.76164144353902,1.067,114.782608695652,131.556185749734,0.9670000000000001,105.269397971282,110.718204067854,2.031,117.98668389148399,169.161076146345,1.0,111.474140600805,129.718763895064,1.545,115.470189466365,128.508797914568,1.219,104.79689155775299,118.441903293503,1.669,102.22826086956499,127.34084507042299,0.0,118.035177253258,150.623885918004,1.33
2016-02-01,110.316791052611,128.011350906061,1.5430000000000001,102.2198298654795,116.80559081284741,1.0,114.47049261688231,126.9506196788305,2.154,117.69627075027181,138.2024287437654,1.8980000000000001,109.8342037654698,142.3871978914122,3.213,104.441161130371,110.14426012934341,1.203,104.9865498011696,111.38859137923109,1.879,110.03769069760229,153.0960283799819,2.91,122.69883824843599,133.65942587012592,1.0,113.70289825848559,125.4214099466657,1.526,121.63042553869019,143.71779439421599,1.844,106.1686425039559,121.1605633441805,1.571,106.05581926051799,130.9031409919623,2.2430000000000003,121.52476590739471,152.3492115391624,2.145,114.74070674276071,131.1329189560147,1.9169999999999998,105.3313275987596,110.8048572212456,1.778,118.196741505826,167.5265880947492,2.73,111.20691471888671,129.6155202133324,1.545,115.3314232279068,128.6011846655157,1.746,104.85736759458058,117.53741102556981,1.284,102.05335810529219,124.580484523353,0.055999999999999994,117.3659665607946,148.69064238830418,2.0180000000000002
2016-02-02,110.392071300791,127.184242570557,1.5430000000000001,102.779659730959,117.2650277795408,1.0,114.20528646475661,126.91176825090301,2.154,117.5825415005436,137.4300812466848,1.8980000000000001,109.8993583063946,141.7130715707554,3.213,104.360340404496,110.10582400828781,1.203,105.07952128689419,110.95196121028019,1.879,110.8739631949686,153.0174080648108,2.91,122.69883824843599,134.6320603183148,1.0,113.5643282152962,125.4726541474754,1.526,121.13482895135839,142.672234436037,1.844,106.1831200680028,120.304665783011,1.571,106.326385854214,130.9471509285226,2.2430000000000003,121.4833839548674,150.93678163478583,2.145,114.6988047898694,130.7096521622954,1.9169999999999998,105.39325722623721,110.8915103746372,1.778,118.40679912016799,165.89210004315342,2.73,110.9396888369684,129.5122765316008,1.545,115.19265698944861,128.69357141646339,1.746,104.91784363140819,116.6329187576366,1.284,101.87845534101939,121.82012397628301,0.055999999999999994,116.6967558683312,146.7573988586044,2.0180000000000002
2016-02-03,110.46735154897101,126.357134235053,1.5430000000000001,103.3394895964385,117.7244647462342,1.0,113.94008031263091,126.8729168229755,2.154,117.4688122508154,136.6577337496042,1.8980000000000001,109.9645128473194,141.0389452500986,3.213,104.279519678621,110.0673878872322,1.203,105.1724927726188,110.51533104132929,1.879,111.71023569233489,152.9387877496397,2.91,122.69883824843599,135.6046947665037,1.0,113.4257581721068,125.5238983482851,1.526,120.6392323640266,141.626674477858,1.844,106.19759763204969,119.4487682218415,1.571,106.59695244791,130.99116086508292,2.2430000000000003,121.4420020023401,149.52435173040922,2.145,114.6569028369781,130.2863853685761,1.9169999999999998,105.4551868537148,110.9781635280288,1.778,118.61685673451,164.2576119915576,2.73,110.67246295505011,129.4090328498692,1.545,115.0538907509904,128.78595816741108,1.746,104.97831966823578,115.72842648970341,1.284,101.7035525767466,119.05976342921302,0.055999999999999994,116.0275451758678,144.8241553289046,2.0180000000000002
