AdminStrata,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Agadez,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Diffa,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Dosso,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Maradi,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Niamey,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tahoua,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Tillaberi,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder,Zinder
Indicator,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI,1 Month Anomaly Rainfalls (%),3 Months Anomaly Rainfalls (%),Code,FCG,Fatalities,Lat,Lon,NDVI,NDVI Anomaly,Population,Price cereals and tubers,Rainfalls (mm),Ramadan,rCSI
2019-09-29,122.21783306186,125.27686278583386,32,16.515050000000002,0.0,19.494389980863577,10.523129973762938,0.10805678809523807,101.9893338846983,510554,0.4710974330276572,42.3023,0.0,16.37509,136.63705394274297,145.38604826177826,33,55.65888999999999,1.0,15.865876830098081,13.217074555052465,0.1389549260714286,99.35260820193123,765478,0.39701513638441066,3.6762000000000006,0.0,17.70486,97.87460858166908,105.77446693343626,34,37.298809999999996,0.0,13.195701407046213,3.542856740001413,0.3342150707142857,103.75136314065857,2446823,0.23288191676122294,389.84009999999984,0.0,23.86284,105.401649025268,103.4753799874101,35,44.98886,2.0,14.112154687379766,7.3072445145775875,0.3433789346428571,102.37999444107555,4373921,0.11721050336718633,47.65340000000001,0.0,17.45293,102.9491979228362,105.75244483602863,36,27.50424000000001,0.0,13.52834035677645,2.1060504265393947,0.222582713452381,95.27109907222713,897588,0.34633137663320984,386.30060000000014,0.0,11.62988,108.20367931405147,103.68838789629936,37,46.5324,0.0,15.77085293821082,5.2475524756137055,0.24276759857142854,104.33150771697979,4634664,0.2681234299182103,33.73030000000001,0.0,21.964660000000002,104.03863514302216,100.85060066152872,38,55.95156,0.0,14.18701717470973,2.1916183554430124,0.2878865932142857,103.54991729452652,3924865,0.3270382845748032,45.3911,0.0,25.08651,123.9484954858175,129.81191205304418,39,40.83558,0.0,14.993623038774476,10.039600500601788,0.1934117258333333,99.8565085671072,4889058,0.17639936949155366,207.7035,0.0,21.96765
2019-09-30,122.06443128263642,125.53970238817452,32,16.12022,0.0,19.494389980863577,10.523129973762938,0.10814182499999997,102.00920673182777,510554,0.4713758884548887,42.16929999999999,0.0,15.98361,133.5946243964248,144.97934680047857,33,55.73581,1.0,15.865876830098081,13.217074555052465,0.13881333535714285,99.55012598976965,765478,0.39701513638441066,3.5108000000000006,0.0,16.95084,98.08490019396446,105.5283975895823,34,36.9882,0.0,13.195701407046213,3.542856740001413,0.3361345545238095,103.70605312129194,2446823,0.2327050110898199,386.1884999999999,0.0,23.664120000000004,104.38840139449863,103.24395311344,35,44.77407,2.0,14.112154687379766,7.3072445145775875,0.3433006610714285,102.45954728476791,4373921,0.11721050336718633,45.87200000000001,0.0,17.81925,102.82182664356048,105.61897753636916,36,29.055119999999995,0.0,13.52834035677645,2.1060504265393947,0.2234136322619048,95.15269818117956,897588,0.3461599683592268,383.25770000000017,0.0,11.9685,107.28355492042009,103.47436666929157,37,46.66546999999999,0.0,15.77085293821082,5.2475524756137055,0.24261466714285715,104.47417628318442,4634664,0.2681234299182103,32.412800000000004,0.0,21.737560000000002,103.16127158237877,100.65462142347285,38,56.10687000000001,0.0,14.18701717470973,2.1916183554430124,0.2875534939285714,103.52532806654541,3924865,0.3270382845748032,43.2718,0.0,24.0624,123.35051001407957,129.70282913755534,39,42.830070000000006,0.0,14.993623038774476,10.039600500601788,0.19425668440476196,99.8580407097393,4889058,0.1770455978592204,206.3575,0.0,20.59381
2019-10-01,121.92369818831543,125.80637682758513,32,16.12022,0.0,19.494389980863577,10.523129973762938,0.10822597541666663,102.02923395561031,510554,0.4714509770587864,42.038000000000004,0.0,15.98361,130.66265490882023,144.61130577119982,33,55.87342000000001,2.0,15.865876830098081,13.217074555052465,0.1386436225,99.74664625578993,765478,0.3978418123584983,3.4820000000000007,0.0,17.80406,98.3324280052859,105.29184048980379,34,36.23385,0.0,13.195701407046213,3.542856740001413,0.33800265511904765,103.66268653914273,2446823,0.23175833247069175,383.9217999999999,0.0,23.18151000000001,103.49182948781035,103.04867608236836,35,44.491609999999994,2.0,14.112154687379766,7.3072445145775875,0.3430923207142857,102.53860503711981,4373921,0.11746514643471052,44.65650000000001,0.0,17.78893,102.70675175283777,105.49930242737983,36,29.055119999999995,0.0,13.52834035677645,2.1060504265393947,0.2242266088690477,95.03814805072685,897588,0.34581536601334384,381.01480000000015,0.0,11.9685,106.53246647016836,103.30784929093308,37,47.37671,0.0,15.77085293821082,5.2475524756137055,0.2423406707142857,104.60596428743293,4634664,0.266907042869072,31.7497,0.0,22.140610000000002,102.32697787010679,100.47689570306622,38,56.16133000000001,0.0,14.18701717470973,2.1916183554430124,0.2870808989285714,103.48711935272331,3924865,0.3258473696908056,41.7524,0.0,24.071420000000003,122.79671489206757,129.61634694766795,39,43.36671,0.0,14.993623038774476,10.039600500601788,0.1950765419047619,99.86099289708888,4889058,0.17763295782938368,205.3485,0.0,20.4005
2019-10-02,121.79563377889718,126.07688610406565,32,16.12022,0.0,19.494389980863577,10.523129973762938,0.10830923934523808,102.04941555604593,510554,0.471526065662684,41.906699999999994,0.0,15.98361,127.84114547992931,144.281925173942,33,55.731919999999995,2.0,15.865876830098081,13.217074555052465,0.1384457875,99.94216899999209,765478,0.3986684883325859,3.4532000000000007,0.0,17.861150000000006,98.61719201563338,105.06479563410069,34,36.23385,0.0,13.195701407046213,3.542856740001413,0.3398193725,103.62126339421086,2446823,0.2308116538515637,381.65509999999983,0.0,23.18151000000001,102.71193330520306,102.88954889419513,35,44.46598,2.0,14.112154687379766,7.3072445145775875,0.3427539135714285,102.61716769813118,4373921,0.1177197895022347,43.441,0.0,17.871679999999994,102.60397325066805,105.39341950906065,36,29.055119999999995,0.0,13.52834035677645,2.1060504265393947,0.2250216432738096,94.927448680869,897588,0.3454707636674608,378.77190000000013,0.0,11.9685,105.9504139632963,103.18883576122387,37,46.4917,0.0,15.77085293821082,5.2475524756137055,0.24194560928571426,104.7268717297254,4634664,0.2656906558199337,31.0866,0.0,20.782,101.53575400620626,100.31742350030888,38,55.73797,0.0,14.18701717470973,2.1916183554430124,0.2864688082142857,103.4352911530602,3924865,0.324656454806808,40.23299999999999,0.0,24.30388,122.28711011978157,129.55246548338195,39,43.36671,0.0,14.993623038774476,10.039600500601788,0.19587129833333336,99.86536512915602,4889058,0.17822031779954697,204.3395,0.0,20.4005
2019-10-03,121.66901392959237,126.34811590517904,32,15.796520000000001,0.0,19.494389980863577,10.523129973762938,0.10839143761904764,102.06978428790673,510554,0.4716011542665816,41.61939999999999,0.0,15.66265,125.13009610975205,143.9912050087051,33,55.37954000000001,2.0,15.865876830098081,13.217074555052465,0.13821983035714286,100.13669422237614,765478,0.3994951643066735,3.4244000000000008,0.0,17.39274,98.92659929056782,104.84721395254694,34,36.23385,0.0,13.195701407046213,3.542856740001413,0.34159798202380953,103.58195567630756,2446823,0.2298649752324356,379.57409999999993,0.0,23.18151000000001,102.04871284667676,102.76657154892038,35,44.85794,2.0,14.112154687379766,7.3072445145775875,0.3422854396428571,102.69523526780209,4373921,0.1179744325697589,42.22550000000001,0.0,18.047220000000006,102.49782557092036,105.30206090088863,36,28.71595,0.0,13.52834035677645,2.1060504265393947,0.22579667761904765,94.818334999629,897588,0.3451261613215778,376.98620000000017,0.0,11.828789999999998,105.53739739980385,103.11732608016399,37,46.77418999999999,0.0,15.77085293821082,5.2475524756137055,0.2414294828571429,104.83689861006174,4634664,0.26447426877079544,30.4235,0.0,20.70518,100.78759999067715,100.17620481520076,38,57.3572,0.0,14.18701717470973,2.1916183554430124,0.28571722178571424,103.36984346755602,3924865,0.3234655399228105,38.71359999999999,0.0,24.825229999999998,121.79070237939031,129.49850309463164,39,43.36671,0.0,14.993623038774476,10.039600500601788,0.1966394466666667,99.87055379714852,4889058,0.17880767776971032,202.21,0.0,20.4005
2019-10-04,121.54383864040086,126.62006623092535,32,19.51838,0.0,19.494389980863577,10.523129973762938,0.10847257023809524,102.09034015119262,510554,0.4716762428704792,41.33209999999999,0.0,15.58935,122.52950679828844,143.7391452754891,33,54.43594,1.0,15.865876830098081,13.217074555052465,0.13796575107142856,100.33022192294209,765478,0.4003218402807612,3.3956000000000013,0.0,17.97168,99.26064983008922,104.63909544514256,34,36.02606,0.0,13.195701407046213,3.542856740001413,0.3433384836904761,103.54476338543276,2446823,0.2289182966133075,377.49309999999986,0.0,23.51792,101.50216811223152,102.67974404654407,35,47.69165,2.0,14.112154687379766,7.3072445145775875,0.3416868989285713,102.77280774613251,4373921,0.11822907563728308,41.01000000000001,0.0,16.85635,102.38830871359457,105.22522660286371,36,30.339459999999995,0.0,13.52834035677645,2.1060504265393947,0.2265517119047619,94.71080700700684,897588,0.34478155897569485,375.20050000000015,0.0,10.74965,105.29341677969109,103.09332024775343,37,49.03598,0.0,15.77085293821082,5.2475524756137055,0.24079229142857145,104.93604492844202,4634664,0.2632578817216572,29.7604,0.0,20.35381,100.08251582351942,100.05323964774195,38,58.50565,0.0,14.18701717470973,2.1916183554430124,0.28482613964285713,103.29077629621086,3924865,0.3222746250388129,37.19419999999999,0.0,22.69331,121.30749167089373,129.45445978141706,39,43.88659000000001,0.0,14.993623038774476,10.039600500601788,0.1973809869047619,99.8765589010664,4889058,0.17939503773987364,200.08050000000003,0.0,22.2091
2019-10-05,121.42010791132286,126.89273708130457,32,21.09982,0.0,19.494389980863577,10.523129973762938,0.10855263720238094,102.11108314590368,510554,0.4717513314743767,41.0448,0.0,14.70412,120.03937754553844,143.5257459742941,33,54.5836,1.0,15.865876830098081,13.217074555052465,0.13768354964285714,100.52275210168983,765478,0.4011485162548488,3.3668000000000005,0.0,17.85023,99.61934363419756,104.4404401118875,34,36.28159,0.0,13.195701407046213,3.542856740001413,0.34504087749999995,103.50968652158647,2446823,0.22797161799417934,375.41209999999984,0.0,22.92419,101.07229910186732,102.62906638706616,35,48.02105,2.0,14.112154687379766,7.3072445145775875,0.3409582914285713,102.84988513312244,4373921,0.11848371870480726,39.794500000000006,0.0,17.72632,102.27542267869076,105.16291661498596,36,30.102390000000003,0.0,13.52834035677645,2.1060504265393947,0.22728674613095234,94.60486470300249,897588,0.3444369566298119,373.4148000000001,0.0,10.37543,105.21847210295792,103.11681826399214,37,49.89817,0.0,15.77085293821082,5.2475524756137055,0.240034035,105.0243106848662,4634664,0.2620414946725189,29.0973,0.0,19.063140000000004,99.42050150473312,99.94852799793242,38,60.6125,0.0,14.18701717470973,2.1916183554430124,0.28379556178571425,103.19808963902464,3924865,0.3210837101548153,35.67479999999999,0.0,22.588069999999995,120.83747799429186,129.4203355437381,39,41.98597,0.0,14.993623038774476,10.039600500601788,0.19809591904761906,99.88338044090963,4889058,0.17998239771003696,197.95100000000005,0.0,21.910420000000002
2019-10-06,121.2978217423582,127.1661284563167,32,23.1377,0.0,19.494389980863577,10.523129973762938,0.10863163851190476,102.13201327203991,510554,0.4718264200782744,40.75749999999999,0.0,14.559820000000002,117.65970835150209,143.35100710511992,33,55.01396999999999,4.0,15.865876830098081,13.217074555052465,0.13737322607142854,100.71428475861951,765478,0.4019751922289365,3.3380000000000005,0.0,17.634280000000004,100.00268070289286,104.25124795278171,34,37.59398,2.0,13.195701407046213,3.542856740001413,0.3467051634523809,103.47672508476866,2446823,0.22702493937505125,373.3310999999998,0.0,22.03586,100.75910581558412,102.61453857048677,35,48.8764,2.0,14.112154687379766,7.3072445145775875,0.3400996171428571,102.92646742877186,4373921,0.11873836177233145,38.57900000000001,0.0,16.89406,102.15916746620891,105.11513093725534,36,28.46998,0.0,13.52834035677645,2.1060504265393947,0.22800178029761906,94.50050808761598,897588,0.3440923542839289,371.62910000000016,0.0,9.81278,105.31256336960439,103.18782012888016,37,50.308170000000004,0.0,15.77085293821082,5.2475524756137055,0.23915471357142856,105.1016958793343,4634664,0.2608251076233807,28.4342,0.0,18.02773,98.80155703431825,99.86206986577213,38,62.42293000000001,0.0,14.18701717470973,2.1916183554430124,0.2826254882142857,103.09178349599743,3924865,0.3198927952708178,34.15539999999999,0.0,21.26312,120.3806613495847,129.3961303815949,39,42.72446,0.0,14.993623038774476,10.039600500601788,0.1987842430952381,99.89101841667828,4889058,0.18056975768020025,195.82150000000004,0.0,20.94943
2019-10-07,121.17698013350694,127.44024035596172,32,23.99554,0.0,19.494389980863577,10.523129973762938,0.10870957416666667,102.15313052960127,510554,0.471901508682172,40.47019999999999,0.0,15.51339,115.3904992161794,143.21492866796672,33,56.46394,4.0,15.865876830098081,13.217074555052465,0.13703478035714284,100.90481989373104,765478,0.4028018682030241,3.3092000000000006,0.0,19.17581,100.41066103617511,104.07151896782531,34,38.02412,2.0,13.195701407046213,3.542856740001413,0.34833134154761897,103.44587907497936,2446823,0.2260782607559232,371.25009999999986,0.0,22.57323,100.56258825338196,102.63616059680577,35,49.79871,3.0,14.112154687379766,7.3072445145775875,0.3391108760714285,103.00255463308085,4373921,0.11899300483985566,37.363500000000016,0.0,14.43237,102.03954307614904,105.08186956967184,36,29.91777,0.0,13.52834035677645,2.1060504265393947,0.2286968144047619,94.3977371608473,897588,0.3437477519380459,369.84340000000014,0.0,10.373179999999998,105.57569057963056,103.30632584241744,37,52.74644000000001,0.0,15.77085293821082,5.2475524756137055,0.23815432714285714,105.16820051184631,4634664,0.25960872057424245,27.7711,0.0,17.75476,98.2256824122748,99.79386525126115,38,62.39431999999999,1.0,14.18701717470973,2.1916183554430124,0.2813159189285714,102.97185786712922,3924865,0.31870188038682024,32.635999999999996,0.0,22.522829999999995,119.93704173677223,129.38184429498742,39,42.39631,0.0,14.993623038774476,10.039600500601788,0.19944595904761905,99.89947282837228,4889058,0.1811571176503636,193.69200000000006,0.0,20.78853
