Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3,Split 4,Split 4,Split 5,Split 5,Split 6,Split 6,Split 7,Split 7
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,Prediction horizon,,,,,,,,,,,,,,
Syria,1,21.104681681494792,22.126782360765365,3.955006132437999,3.8258200874558166,4.399433840421391,3.266914280898195,0.32208020474379334,0.004219801406496005,2.931875396174704,2.8056296987618654,2.194435926450913,2.242602379429671,4.176202874336468,2.615780252428782
Syria,2,26.023080227246734,26.56327616201412,8.245955435369732,8.054212802085175,10.79364306764329,9.682389375331145,0.9668245356160442,1.3300780208632772,8.025388962489064,7.680554513402444,6.60925619935477,7.892392815792136,4.63609050871451,3.652968441347598
Syria,3,24.919118833646667,26.997340393690482,25.230365478607705,24.74062355237506,12.388136664230352,11.167701509952321,7.560104117585037,6.818906816231461,17.338025471123807,17.429645726892236,12.591981474293007,14.104878107496331,6.532703778936355,5.821295526365713
Syria,4,41.272822625664546,41.9313050192689,27.884501510291866,29.316883410093755,22.136935044029418,21.11737723280463,9.960745727715102,9.00107234230786,24.77274855237724,25.085577643003884,20.273621056632027,23.579691702262384,4.477922495742038,3.956173448327769
Syria,5,47.22769308839278,49.55871376461075,34.91693434428752,36.468553597778005,22.332436531381504,20.437016701916438,14.737575144130593,16.64226383687422,25.330000664090985,25.685248596612492,23.090652512475348,29.98297949971699,6.317601988168691,6.150599850183803
Syria,6,56.79207157170089,60.474861607609164,41.37598974843563,42.798251504353196,18.045537895938438,16.896066059293332,18.908667689667762,25.86428049205125,29.322128935927594,27.460691827882968,20.595019534750353,30.54717945693059,6.732129012690855,5.294397831500443
Syria,7,57.90976922867522,60.14163288776007,45.71785323311886,48.27048226632948,16.909240626291684,15.35471674732112,23.292893214519314,31.893246254740273,30.2499175542988,28.072181423615362,16.690075026249747,25.635203597922867,9.188206290663086,5.964895802033047
Syria,8,49.76905781886555,51.58212940555756,50.63484409035817,52.51363158862559,16.049655137546363,15.215228268521415,22.076743401765743,31.893246254740273,30.653867075164243,28.946994875084428,21.255496443500494,34.99215490126673,8.656433073621871,5.4347083630415165
Syria,9,50.80093745539594,52.12704849612726,47.249703096046694,48.09443858738464,20.768577989638473,19.86280536950574,25.360800298651938,37.569404307960255,40.88432229855074,35.14367729686169,23.66276351690695,37.55531137128578,18.238809092880285,10.000893156050372
Syria,10,36.25251298686406,38.0333424684048,50.724699994138625,49.954948619616225,20.73020926127687,20.083984689780536,25.170607098214827,42.5598095728366,51.02513066013435,43.75389804623268,19.699530825393612,34.048881969285056,18.73253681036925,10.360800584791813
Syria,11,43.96993348668224,45.06655265006635,55.062095251189156,54.60049270266243,40.41108915822117,36.041886770958804,24.313544919342306,43.917020495306275,55.33152430891884,46.76659995446327,24.837518923473322,43.989875411120096,19.419555323312636,10.62064670706526
Syria,12,43.42999062369366,45.06655265006635,44.952100275966785,42.31174345776423,39.94591536311895,33.30130993343506,24.409196290438004,42.54529102526198,60.63937867923702,52.7695823853097,17.837684144199326,36.94041888149908,23.66626797901122,12.164947179666525
Syria,13,43.46814168952369,45.06655265006635,60.98289979755734,56.831113203126684,36.262961307003934,37.84887138678918,27.6540856783176,46.48207961623846,69.38930814898113,58.943050962351826,16.57927931577689,37.66067057420281,23.692335855014864,12.387492291158367
Syria,14,43.71989354953768,45.06655265006635,58.95504275252109,53.08558207372602,51.23997417569709,51.3485707004206,23.92797290450042,49.26034138424592,89.84540590126738,75.54582766933405,20.58636829658536,46.1892959908241,25.550215408783284,14.19068807501605
Syria,15,44.07338478568306,45.06655265006635,56.78864253252288,51.101052137720934,64.01579362684696,66.8809268159208,25.891356904694828,55.656449352831096,90.9083904681156,77.74035161707674,19.605133219456604,45.34296858164649,28.149775377313684,16.602169537807875
Syria,16,43.56785564008097,45.06655265006635,58.92637145306849,53.318825575026715,56.1059779579354,61.3655670924495,30.30507481020442,58.44272431936656,87.79289159009984,77.69042948136247,23.830490370579046,51.55481935112607,25.30060859325866,14.819177108790457
Syria,17,43.77725446725364,45.06655265006635,55.85576809543688,50.19330146858956,60.75495057909634,59.295680331909985,28.015805268249395,58.808680034788445,85.69974675703963,78.0089104051571,23.192222217796623,52.352524412242076,27.4374916684023,16.051994587048238
Syria,18,43.37678209605617,45.06655265006635,52.69348917093802,48.501122575112625,48.048713510102125,46.63367773061679,27.7327720181856,58.13128750820547,95.73613624740841,85.8156921166972,26.22543316780379,52.49155377901366,26.397076372879784,14.988215511581345
Syria,19,41.54531749205271,45.06655265006635,49.884902546434695,47.433620945427776,50.66031547253116,46.12241323355506,31.057781040984793,59.05361369270572,110.11012251758223,101.26990373823327,28.227183522027662,55.37037202563845,27.1095245406086,15.187053678748498
Syria,20,39.89750901700935,45.06655265006635,50.22116810485693,47.433620945427776,50.56977355687268,42.69541284411387,25.279743872999564,52.33404431598418,115.17866695056667,104.20004257827235,37.64775923423368,62.00673891833977,32.01976243120619,18.74165846553382
Syria,21,39.03916588919693,45.06655265006635,48.1530455663894,46.920533768185926,49.94509953767872,42.403963805074746,30.19303694158987,57.510395709641934,123.3617484833657,108.0835415244057,48.399425621777375,69.76076127845637,31.703922584258223,19.442412266754665
Syria,22,39.20137589936856,45.06655265006635,44.484835290634926,45.79305116041118,41.238763226137365,32.70568542329807,32.12787224841515,60.60663030339894,141.64030975669525,119.16813658822055,48.32171054176157,66.12676858966073,28.42875266822845,17.341624536404904
Syria,23,42.58497232481984,45.06655265006635,39.925305199508855,40.14453767866461,42.23034073711563,29.80860896434517,33.47485436551573,58.081439175269765,152.03562202122524,121.06573726025265,51.37762326718133,75.29599263801711,33.67808235606673,20.683692236497986
Syria,24,44.46827430685146,45.06655265006635,40.425134573693306,39.78073148403637,43.54479282360352,28.94407404311443,37.25529220575854,67.85959712737112,158.56599697570678,122.7575069562202,62.735703979802764,84.66739738374288,33.681499135432354,19.983669847992708
Syria,25,46.04161522807545,45.06655265006635,41.93584639638923,40.23453424535534,41.4757787121257,26.994037377209157,36.74534095501242,67.85959712737112,161.56470576309545,121.06185219769803,70.54164794740045,78.42254141152232,37.19856055981273,21.37064538483447
Syria,26,46.75042236742312,45.06655265006635,43.88852331117091,40.38935845931287,41.59008471308075,27.60560160649425,38.014985641369506,66.10611809630342,163.91806798503447,120.29862556621963,89.47084659839021,99.64224063127392,37.94989480350806,22.386034537668692
Syria,27,46.15232399111849,45.06655265006635,46.285223419422614,40.38935845931287,37.86408709652962,24.524486489668277,42.3984861372948,68.30888246166641,166.504487156875,123.0150940859452,90.94486527111246,100.90753349689273,38.69924410394163,23.935143859831815
Syria,28,44.23500795648846,45.06655265006635,49.45253873579378,40.332582774577865,32.51068940965201,23.21730231441211,46.295565555567286,69.39321020908291,162.94376242602257,123.67586474472988,105.39323888875008,113.71038084730397,36.968607979802925,24.92971978855391
Syria,29,41.84700474670074,45.06655265006635,54.393221685670134,40.35282699547642,33.35806575916062,29.93038079992377,51.2793744674758,69.64726734261451,155.36925685490903,123.5292297385671,114.63645137100472,121.7259994978608,36.21936812314865,26.05132901191365
Syria,30,27.380663047241498,30.190495245340426,61.6825651626392,39.59609858112097,37.85878539820299,33.707316689301585,63.651480888295715,75.10558648672644,140.49875517246173,122.19074735733066,127.92726220790416,133.33617593943754,29.30496013738362,23.02247801051519
