batch_size,dropout,n_epochs,n_input,n_nodes,optimizer,shuffle,loss
59,0.6569366730894423,43,17,622,adam,True,1.15361643495956
15,0.4783375688898499,33,24,969,adam,True,1.126438634940944
3,0.2476424052794307,61,85,144,rmsprop,True,0.5847559042636048
15,0.6457738500447856,85,106,204,rmsprop,True,0.38157341667583167
18,0.4809658317265916,89,83,792,rmsprop,True,1.9009809224919973
48,0.589696588191923,84,47,78,adam,False,0.09272697502348422
27,0.9700447545092955,8,95,495,rmsprop,False,0.13569094027072004
54,0.3861505232695266,97,58,223,adam,True,0.6740825179747352
10,0.5356296541330072,73,92,163,adam,True,1.0481607522431502
27,0.32293115854313537,29,10,484,rmsprop,False,0.14152210362210088
15,0.6099550423129448,17,82,507,rmsprop,False,0.05710674845612872
33,0.14613606565798232,63,83,782,adam,False,0.06202422545504287
26,0.8282393064835466,33,40,92,rmsprop,False,0.08546975033910696
36,0.8201507095766257,69,119,219,rmsprop,True,0.21087557547600863
57,0.39357172640822,9,21,958,rmsprop,False,0.15004336637547946
3,0.18265656405811215,86,73,537,rmsprop,False,0.061741942793730555
53,0.5556021139277119,33,96,74,adam,False,0.08841706508005831
11,0.8069248482088559,92,98,770,adam,True,0.47683290447818794
14,0.39674042804996057,61,87,177,adam,True,0.4550487147965333
3,0.679339242827866,99,79,638,adam,False,0.05456818405006756
62,0.7256544256961409,99,93,290,rmsprop,False,0.03993852955998982
62,0.7305080792210865,99,93,671,adam,False,0.04049299903222665
34,0.999067744686593,99,93,278,rmsprop,False,0.1615880785600223
21,0.036983988256408584,99,93,704,adam,False,0.08094987818492924
62,0.9080746380035164,26,9,980,adam,False,0.14135162546604663
62,0.7336864481572879,1,61,576,rmsprop,False,0.2445833172684056
23,0.9049542981540892,27,34,117,adam,False,0.12440800812404762
1,0.7390238666873951,3,20,984,rmsprop,False,0.09135522354245187
25,0.7210821665008366,58,32,30,adam,False,0.1077495777090601
13,0.9044432368011212,62,93,752,rmsprop,False,0.05121207388751081
43,0.8025038114376675,10,70,966,adam,False,0.07437586455205251
62,0.672725774614072,42,65,136,adam,False,0.08704112064640743
45,0.4467979378706665,34,48,42,rmsprop,False,0.11253565178215193
38,0.951725601855645,37,100,671,rmsprop,False,0.06339931992110388
41,0.6248266486936919,14,91,298,adam,False,0.05639092410163708
2,0.5062446917527591,91,43,430,rmsprop,True,1.9541928789885603
51,0.8641348790785703,28,78,730,adam,False,0.06434966068650413
16,0.7041261922140967,83,5,989,rmsprop,True,1.0683423645474002
20,0.7695440836315645,80,60,159,adam,False,0.07107233625970519
37,0.566448101979439,90,101,566,rmsprop,False,0.041270069364980885
46,0.2852782095674946,22,112,258,adam,True,0.5417430670885515
32,0.4593203935602932,94,113,864,rmsprop,False,0.058139680801618486
55,0.6484273049813734,88,42,53,rmsprop,False,0.07477806772997835
28,0.9953636790789143,93,90,985,adam,True,0.35121915786627617
52,0.8644846726004469,53,74,265,rmsprop,False,0.07556499908945588
4,0.6095627281079896,79,36,28,adam,False,0.08884009805117245
47,0.762205388664773,25,84,516,rmsprop,False,0.04804570621529945
35,0.5090625216358917,57,41,779,adam,True,0.9557032958511223
39,0.3255327341375504,6,109,788,rmsprop,False,0.08672166314554375
40,0.9607739051838973,77,6,617,adam,False,0.1162272641656426
58,0.04898900633955339,71,99,825,rmsprop,True,1.16262362583554
61,0.5694569358320613,7,56,836,adam,False,0.10973451974227892
29,0.42719027426317663,15,115,936,rmsprop,False,0.06549736937098578
50,0.3363533955528133,45,116,290,adam,True,0.21553964874727755
31,0.8372150932416044,50,111,666,rmsprop,False,0.0447391764225311
56,0.22985682974647348,66,31,318,adam,False,0.07695181124847525
22,0.7769277169552791,2,11,876,rmsprop,False,0.12099580021649411
12,0.5350148379981939,78,50,62,adam,False,0.0810648147576538
7,0.9388553775850007,44,81,654,rmsprop,True,1.9367432262590722
8,0.6839800257023307,99,76,705,adam,False,0.10135223378180455
19,0.8576402612565597,54,53,868,rmsprop,False,0.06772040853642694
49,0.5962083758920986,52,16,515,adam,False,0.1427311574031179
5,0.6421674599614238,67,108,259,rmsprop,False,0.047055752198878656
63,0.1520372674745818,40,93,944,adam,True,0.9499718919293134
17,0.8019568559857444,59,49,608,rmsprop,False,0.07712992009102065
37,0.418116730038281,90,94,875,rmsprop,False,0.04707967791302271
9,0.5722232935812797,70,77,671,rmsprop,False,0.04714501222786044
62,0.3712352971034222,11,7,727,rmsprop,False,0.13006390746874918
6,0.4907947724895495,90,59,708,rmsprop,False,0.08824853495975751
24,0.7094966355289138,75,55,213,rmsprop,False,0.0847030477490478
42,0.6712933224752492,95,101,678,rmsprop,False,0.05559429590137597
59,0.5424766876567324,20,13,228,rmsprop,False,0.16873611893868684
37,0.7370310122533571,55,114,535,rmsprop,False,0.049050364312137634
44,0.6368732349128966,39,8,795,rmsprop,False,0.1453226604320706
48,0.8935105727696127,31,88,805,rmsprop,False,0.047659323291355846
18,0.7571009658630687,46,29,884,rmsprop,False,0.08401441638321032
30,0.4657226355906429,13,66,343,adam,False,0.07819969230181015
62,0.6979482065788353,49,46,35,rmsprop,False,0.11751163299545161
36,0.5146352657622052,16,26,395,adam,True,1.0086748582587028
54,0.5927249840721553,30,57,420,rmsprop,False,0.07316008516600848
15,0.9277635870191647,12,97,895,adam,False,0.07047589905557086
10,0.7903965629064109,74,15,290,rmsprop,False,0.12109528259075822
33,0.0034351878367148703,47,33,482,adam,False,0.08050271694621695
60,0.6645475326932679,87,71,169,rmsprop,True,0.7951572425103508
27,0.8379391336737401,82,18,566,adam,False,0.13519812815052218
26,0.9928779351502612,5,75,161,rmsprop,False,0.20006587942155613
57,0.3618465764053249,96,63,586,rmsprop,False,0.067325837868968
23,0.6250564804830406,21,37,216,adam,True,0.3104409967586696
43,0.5645742353163986,35,45,613,rmsprop,False,0.07325372329808567
11,0.7253678956938939,72,28,396,adam,False,0.11475138343649831
14,0.23148708444500232,99,22,156,rmsprop,False,0.10200571589259703
13,0.8169249270687545,98,62,36,adam,False,0.10681199773031569
37,0.2940808410781124,36,104,647,rmsprop,True,0.3644364136798014
21,0.8851190705925108,32,30,863,adam,False,0.11113872254218655
53,0.9743471421133272,4,64,446,rmsprop,False,0.1598970273921323
62,0.5274753334595266,56,93,206,rmsprop,False,0.04563916107231639
25,0.6152741721514253,41,110,478,adam,True,0.3072157307027893
1,0.44051382275307394,51,39,865,rmsprop,False,0.08752791691372794
34,0.8533992287097263,68,67,347,adam,False,0.07890750621243157
16,0.4887813605573952,38,12,367,rmsprop,False,0.12360019020969279
55,0.7454260159729548,19,86,665,rmsprop,False,0.04546203319412375
38,0.4109216011177719,65,107,97,adam,True,0.3329219906269024
51,0.7844916874423383,85,118,269,rmsprop,False,0.04208522218850377
2,0.10584092043437054,48,101,967,adam,False,0.10783295295858639
3,0.694512171047458,60,35,570,rmsprop,False,0.07959830236969437
45,0.6468621133522745,81,117,218,rmsprop,False,0.041874935920266844
32,0.5875427773632387,18,68,313,adam,True,0.7392573478771466
20,0.8799372618945128,17,102,199,rmsprop,False,0.08811906662638384
46,0.9249445782973063,76,25,296,adam,False,0.12179399929638184
41,0.5466847800896382,43,103,926,rmsprop,False,0.03982599336848021
41,0.47399598853027386,97,103,652,rmsprop,False,0.04340527340815421
41,0.2631810858139981,24,38,639,rmsprop,False,0.08273662113540284
28,0.1944562746872921,64,19,178,adam,True,1.7134103949912913
62,0.5490031148685577,84,14,892,rmsprop,False,0.12228332290054574
35,0.7557445556008904,73,27,592,adam,False,0.10445672653718607
4,0.6628997762609197,43,72,688,rmsprop,False,0.09699469705641635
52,0.7173137877594467,89,54,629,rmsprop,False,0.07384783180418016
39,0.3527334470004139,29,80,89,adam,True,1.0869027484666056
61,0.4516541374788992,26,105,690,rmsprop,False,0.05217137295022643
40,0.38069722797161953,99,23,550,adam,False,0.10658258331110759
22,0.3033290618422395,8,69,820,rmsprop,False,0.08935258727519073
29,0.828656324042226,63,89,926,rmsprop,False,0.03899325133948289
58,0.911442795273496,69,103,763,rmsprop,False,0.05033829773957219
29,0.8274329573901333,27,40,728,rmsprop,True,0.6013582756164764
29,0.800247323598299,63,89,344,rmsprop,False,0.03954020380399313
50,0.9862305692561762,63,85,716,rmsprop,False,0.09420658317934234
29,0.866823095393945,43,89,721,rmsprop,False,0.044560113848075254
29,0.9499652254292952,63,52,293,rmsprop,False,0.09069926062911564
8,0.8101588935517774,63,89,801,rmsprop,False,0.0426324069968242
29,0.8432857903829958,86,47,91,rmsprop,True,0.381669768924903
56,0.9680650908808108,23,82,65,rmsprop,False,0.1689937968870403
31,0.7748672608928838,10,89,350,rmsprop,False,0.08725225731336697
5,0.7975456411065015,1,10,695,rmsprop,False,0.11419957123535449
47,0.6914522569423736,62,24,149,rmsprop,False,0.11347100217165051
49,0.13316930382865538,61,73,726,rmsprop,True,0.7515995546888796
24,0.05521333225090913,3,44,718,rmsprop,False,0.10900776692016256
7,0.5116385003169835,9,58,510,rmsprop,False,0.09785228372292257
9,0.5856605983531266,92,17,140,rmsprop,False,0.11005090040504192
19,0.6093325154655229,63,119,962,rmsprop,False,0.03917456056733801
19,0.6233115284684153,63,119,439,rmsprop,True,0.3813388275269035
19,0.9044790358172231,42,95,929,rmsprop,False,0.043725113939557456
12,0.679444479198591,63,119,183,rmsprop,False,0.0458081783993565
63,0.7383994486447129,37,83,475,rmsprop,False,0.04267735724229458
17,0.7123813838073239,33,51,926,rmsprop,False,0.0770746957292058
59,0.39720373313343055,14,79,839,rmsprop,True,0.8420532853818132
41,0.43201540188234433,58,87,548,rmsprop,False,0.04043474954123697
