batch_size,dropout,n_epochs,n_input,n_nodes,optimizer,shuffle,loss
24,0.4464376414829404,45,23,931,rmsprop,True,1.7034049798264603
4,0.7076498275490786,54,65,412,adam,False,0.10328191467660339
17,0.34258765009569847,33,51,340,adam,False,0.08080713054880269
1,0.13705683107051664,64,75,118,rmsprop,True,0.7916957665066782
41,0.5285656708098183,78,105,460,adam,False,0.07245633045380022
42,0.24267692411192465,99,38,133,adam,True,1.2751793518010828
12,0.04261660824894792,95,35,74,rmsprop,False,0.19187533487016603
51,0.33046150831864446,84,112,430,adam,False,0.11532702147230482
10,0.28741188583500005,6,103,188,adam,True,0.6593976602219955
37,0.68768707395862,3,58,512,adam,False,0.11085607870967215
40,0.5836472066575713,92,49,185,rmsprop,False,0.07926040047094995
38,0.5184857354537512,66,55,303,adam,False,0.13186029144377215
13,0.7452848491188788,19,107,396,adam,True,0.9128688471321121
23,0.43081726825397393,40,16,761,adam,False,0.0853352703973382
53,0.08060115644333338,28,26,704,rmsprop,False,0.10255551249565378
7,0.21176825445925004,89,14,32,adam,False,0.06801377043422005
43,0.37339024111145713,12,76,946,adam,False,0.14162347892436464
26,0.830026545130665,68,10,159,adam,True,0.8130278055672269
50,0.1690938509207671,86,116,298,adam,False,0.15389685917186413
16,0.27337498825024664,61,99,455,rmsprop,False,0.18724678009646062
55,0.40007504713597886,65,8,129,adam,False,0.0641241370424997
63,0.9444345610142303,83,53,889,adam,False,0.06261562632859675
39,0.4931695794755729,39,33,762,adam,True,1.2447499693561288
62,0.7522558589091044,83,7,366,adam,False,0.061053238022603595
62,0.6425105281140814,36,7,624,adam,False,0.062441865646214435
3,0.9709332411828488,83,68,552,adam,False,0.14439030576497727
35,0.9032480602588573,88,90,746,adam,False,0.07992558266276366
32,0.8125453474214169,52,37,970,adam,False,0.11230682125887703
34,0.6177729073323218,29,111,319,adam,False,0.07950511728372174
20,0.45336158874573756,72,109,535,adam,False,0.11478992754296757
59,0.3135263155402468,60,42,643,adam,False,0.1340126201781872
49,0.7624532517561111,10,61,980,adam,False,0.0785267504387612
22,0.5470851670288908,53,80,278,adam,False,0.09653094095416614
18,0.6776094247939578,27,32,181,adam,False,0.14514961422850706
41,0.5974478388667633,14,7,620,adam,False,0.0636362894609193
25,0.13317050884922504,67,62,770,rmsprop,False,0.12386505506285934
21,0.20644283639206049,5,6,144,adam,False,0.08310438287363316
56,0.8667781931508328,24,28,707,adam,False,0.07045031182747974
57,0.7260896701044821,16,74,751,adam,True,1.674523105102367
47,0.2280845620628342,34,100,815,rmsprop,False,0.3398961978678042
60,0.47161499678993407,42,25,195,adam,False,0.07101709793472408
36,0.420937481855067,96,92,436,adam,False,0.18569106124184315
62,0.3724286213372998,50,5,328,adam,True,0.7518488566330689
10,0.6684166539512222,46,102,618,adam,False,0.26849908257667837
6,0.2690794798245283,75,94,561,rmsprop,False,0.5647814328465512
30,0.5143606111577453,21,84,759,adam,False,0.112342413982166
8,0.04898219330131087,85,40,688,adam,False,0.090392370805129
9,0.5534198421862409,73,87,505,adam,True,1.4465233346618553
46,0.10230335806951123,48,50,163,rmsprop,False,0.09062152722451504
5,0.14595849307976053,81,46,337,adam,False,0.09393835455732263
58,0.3082703511021086,79,63,366,adam,False,0.09903505238078168
19,0.025200704038298605,94,29,860,adam,True,1.6522121232166422
14,0.1772609871242009,83,8,579,adam,False,0.09972870790589025
31,0.32964471513628946,47,70,528,rmsprop,False,0.11587410068042865
52,0.78771938729055,98,86,911,adam,False,0.16919528743591222
11,0.6311648636921015,44,30,243,adam,False,0.08420279069108456
29,0.7237076828797877,69,64,704,adam,True,1.1163786159309341
27,0.9970067902795818,9,91,68,adam,False,0.9929923067918555
41,0.8794519943850083,62,69,564,rmsprop,False,0.06870498827989145
28,0.8478001935661406,11,83,306,adam,False,0.14530784508860264
45,0.70137241011362,17,73,576,adam,False,0.06770887727264846
44,0.3632588869294874,51,18,598,adam,True,0.7244748049116944
15,0.447296501632269,70,108,153,adam,False,0.16012224142865766
48,0.6025036011089074,37,59,900,rmsprop,False,0.14003253959761275
10,0.39135577834811675,90,67,260,adam,False,0.1717995621053264
54,0.9344224245386412,56,60,65,adam,False,0.35690087775004836
37,0.0011125908489066083,83,98,695,adam,True,1.1305139616336612
24,0.2488893751616118,23,56,377,adam,False,0.11425915568292244
33,0.08429074445212312,1,114,88,rmsprop,False,0.5233587831496415
4,0.5092871007386892,87,31,401,adam,False,0.0747045033366365
61,0.41841185961974303,71,104,253,adam,False,0.17402082485958115
2,0.5770093924731949,22,15,865,adam,True,0.8872073044826732
1,0.29095004999811624,25,39,990,adam,False,0.1278140965871351
62,0.18756664424279954,41,47,329,rmsprop,False,0.07232672996770947
42,0.6602753230047915,43,20,846,adam,False,0.06557275627728434
17,0.538392280731819,57,81,534,adam,False,0.1708636449638155
12,0.47976648432469843,8,72,546,adam,True,1.6317757882615473
50,0.7677198764202282,31,118,927,adam,False,0.07700738335631793
51,0.22133261201997761,77,79,59,adam,False,0.08144939176833607
40,0.35665376366991963,13,113,439,rmsprop,False,0.36446445025291474
38,0.15065112285117177,74,96,891,adam,False,0.1429465846555952
55,0.8018314790751557,49,9,869,adam,False,0.06459964121321482
26,0.3343649575189081,55,41,367,adam,True,0.9895040858004874
53,0.27321756143052756,80,21,252,adam,False,0.12010860618777108
23,0.4555909688848611,32,66,998,rmsprop,False,0.1295444824179621
43,0.117335204428901,26,43,943,adam,False,0.17497784588404353
13,0.7387730345812409,83,89,101,adam,False,0.07435513011731543
20,0.0719396876258138,97,52,801,adam,True,0.8371935764882155
35,0.40757959059432086,93,24,542,adam,False,0.23779126871750306
16,0.9104615648737552,82,8,386,rmsprop,False,0.06677928968934223
7,0.8301119978816276,15,12,744,adam,False,0.125246759041984
41,0.9778417437062551,58,7,758,adam,False,0.07170827397573654
49,0.23290214679902949,76,44,459,adam,True,1.1870822298106298
3,0.4995889217593736,4,34,234,adam,False,0.14120031989989
59,0.43263517524363004,38,57,691,rmsprop,False,0.10416879248940034
34,0.5638739577295651,91,27,513,adam,False,0.06767233846920373
63,0.6912465112464808,54,101,645,adam,False,0.16259249984183624
39,0.3108579296511699,20,54,508,adam,True,0.6817994921622174
18,0.03240230091821256,2,22,24,adam,False,1.2311925832626267
25,0.6204972449454205,7,19,852,rmsprop,False,0.08218929143706775
22,0.2599468018588039,30,117,853,adam,False,0.17092605699210495
10,0.3816949927368087,83,115,979,adam,False,0.08693230776506373
32,0.6017275674784878,33,95,42,adam,True,1.194318844682533
62,0.638319888831135,45,7,134,adam,False,0.06445163107648033
62,0.7091656134862201,3,88,610,adam,False,0.247577682151574
21,0.7517885411883016,36,7,366,adam,False,0.06336975058384155
62,0.656398800262335,36,119,393,adam,False,0.05904117739761513
47,0.7986249735114245,64,119,991,adam,False,0.07877620276646351
56,0.5279574570503417,18,119,455,adam,False,0.23250507021928524
60,0.834320945584268,63,8,39,adam,False,0.1842090141899931
57,0.6779793703265505,35,11,840,adam,False,0.06162203170444288
62,0.6605633613915124,99,106,214,adam,False,0.05764692955540233
6,0.590982570003953,99,106,902,adam,False,0.41038508711622707
36,0.6669348554908386,6,93,183,adam,False,0.20432019373945493
9,0.7758258008112308,99,48,79,adam,False,0.12404268372859224
30,0.5459550185330042,36,106,109,adam,False,0.09760143542892176
31,0.46502933573564126,40,97,944,adam,False,0.10501033706405978
58,0.6501739222950745,68,71,225,adam,False,0.07346041332533068
62,0.5623548379679016,19,36,258,adam,False,0.07837370576336228
19,0.8554237295800315,59,65,214,adam,False,0.14460414385824816
46,0.5810431068832119,28,77,362,adam,False,0.08129480620897443
41,0.6188850008363371,92,105,870,rmsprop,False,0.24656794450543584
5,0.7260783496469438,95,45,984,adam,False,0.0813680293142377
52,0.4974421083080404,14,112,905,adam,False,0.223698257703593
29,0.09307747233137265,52,110,416,adam,True,0.9647237826761129
8,0.43287550543174574,89,13,70,adam,False,0.06675901207164367
11,0.7052592647670796,61,35,35,adam,False,0.09530766376780847
14,0.16215092468776265,12,23,629,rmsprop,False,0.14849242327859602
10,0.5289791301979957,84,17,280,adam,False,0.07825980663867886
27,0.8144297126527955,88,82,61,adam,False,0.10350447417255401
44,0.6499155397071141,66,78,967,adam,True,1.07972765329847
2,0.8862631643506772,27,51,20,adam,False,0.2627857942151882
15,0.19421764431540428,39,99,128,rmsprop,False,0.3397497839349615
54,0.4794791838045127,73,103,527,adam,False,0.14733288245370207
45,0.05350236566315916,72,16,299,adam,False,0.07129565511935557
48,0.32233616215802174,29,75,103,adam,True,1.3015510273088864
1,0.3516351789484675,67,49,380,adam,False,0.08408386635517569
24,0.9210013130250148,78,107,769,adam,False,0.08710664692197924
28,0.2887962494895534,65,58,934,rmsprop,False,0.08085250243108376
12,0.7389891663575594,24,85,893,adam,False,0.19782178080241256
33,0.3996377306875984,10,90,524,adam,False,0.1447604850533289
61,0.9571278385109735,86,55,58,adam,True,1.2340494304636649
4,0.6084798311762089,34,38,572,adam,False,0.14052992940699655
17,0.5128855069544528,60,68,351,adam,False,0.17949224735641822
51,0.6785771974423693,53,53,490,rmsprop,False,0.08930793463000554
37,0.12142328593602092,5,26,786,adam,False,0.08588269340797654
50,0.6340762225465995,96,8,987,adam,False,0.06915011462853547
42,0.5765709828941602,46,76,214,adam,True,1.1199216560294218
62,0.772228006829826,50,116,776,adam,False,0.18367381358167784
40,0.5492619860828823,16,33,409,adam,False,0.07553412222583065
43,0.4924435705734585,98,37,305,rmsprop,False,0.068419455050522
13,0.20740012845678296,42,80,686,adam,False,0.1460207215840203
53,0.4549897409380916,99,14,593,adam,False,0.06582510249016323
41,0.009090131402242019,9,42,296,adam,True,1.469821579264202
26,0.38931417418960385,47,109,678,adam,False,0.2128106295273075
16,0.7188038838220974,79,111,393,adam,False,0.17101371693109918
3,0.6935459918798619,48,74,137,rmsprop,False,0.15911077004428775
38,0.4171207364259284,85,61,465,adam,False,0.0900858019991305
