batch_size,dropout,n_epochs,n_input,n_nodes,optimizer,shuffle,loss
25,0.5781650315793445,23,24,619,rmsprop,True,0.8191745666144146
16,0.34535544104409854,22,107,227,adam,False,0.0921132111128416
60,0.2132729323798971,20,10,997,adam,False,0.1005548763357578
26,0.5074287779460089,4,63,243,adam,False,0.19587025052312088
5,0.42871760129229514,53,104,469,adam,False,0.10224848941759124
52,0.38339510759261664,25,104,938,adam,False,0.14462015150509955
61,0.5883003290965678,84,26,540,adam,False,0.11112297591382365
21,0.32421704918096694,98,75,358,adam,False,0.11078362925954433
55,0.47787129569982856,27,84,779,adam,False,0.09611463653157719
61,0.12972568573231363,77,62,440,adam,False,0.0663631341794437
2,0.6542940333710866,7,116,64,adam,False,0.1490245799322552
28,0.2634899441866621,44,99,54,adam,False,0.0960666348075758
45,0.22218554734649976,57,79,707,adam,False,0.11406181176679978
44,0.16865902564375262,78,31,814,adam,False,0.09519492134556887
22,0.4298089681173065,31,59,737,adam,False,0.06566137605491809
10,0.36602695764820614,39,61,584,adam,False,0.08576856315039583
22,0.10779280949783471,73,59,437,adam,False,0.07291533786240131
22,0.06767343806259643,31,103,357,rmsprop,True,0.6289642184696527
35,0.5471202146611344,64,28,151,adam,False,0.10018889532734668
40,0.291189171926764,62,35,929,adam,False,0.08261131849082226
33,0.4464277237772579,63,90,52,adam,False,0.08835019403075564
56,0.7252427817332583,19,85,829,adam,True,0.7414188456038513
34,0.4050101837272072,41,111,56,rmsprop,False,0.11902953381869918
63,0.24356419238083338,12,101,204,adam,False,0.20151645607401408
37,0.31168067571644525,58,70,84,adam,False,0.1028277801210821
27,0.5214916198303642,52,97,767,adam,False,0.07436298718605538
3,0.16074652583036061,54,59,526,rmsprop,True,0.9704539431779405
11,0.05929670939123913,47,110,909,adam,False,0.0927044511579851
59,0.6221818065466266,59,119,242,adam,False,0.11778312460325166
14,0.3370560122722842,66,81,974,adam,False,0.061245083091879184
14,0.03254045979587905,48,81,976,rmsprop,True,1.0805154720485837
14,0.345826719733572,66,92,479,adam,False,0.08127665494309913
7,0.18454615148561082,80,8,186,adam,False,0.13503895790996961
20,0.12900953659925662,33,29,129,adam,False,0.11155599263021285
51,0.2740968242937494,92,81,237,adam,False,0.10449022778308883
48,0.21499080165121606,16,25,738,rmsprop,True,0.7821143456460293
6,0.3793638711965331,13,22,153,adam,False,0.14092343800445892
49,0.09574915227507601,55,91,615,adam,False,0.07844447969048646
23,0.46164478706796014,5,67,383,adam,False,0.11652883132677397
31,0.01834876016367848,60,37,817,adam,False,0.10352978229792983
1,0.14738144462050273,6,105,674,rmsprop,True,0.9608151937938352
15,0.23404400977394227,30,42,261,adam,False,0.10060646527718053
33,0.33349268716952685,91,102,232,adam,False,0.0737655177840933
30,0.19605407436632832,71,106,311,adam,False,0.06422263804193248
58,0.2925946667493529,68,68,974,adam,False,0.06603147780516859
9,0.4035205813996653,99,108,537,rmsprop,True,1.1890940739503126
17,0.26276077314281543,29,13,185,adam,False,0.104162675545773
56,0.9558615182504697,82,52,696,adam,False,0.0779091771386859
53,0.49396980426220893,1,72,822,adam,False,0.1343691129342584
18,0.11969657631926453,18,45,886,adam,False,0.11464940048618574
57,0.00491032816068665,66,41,527,adam,True,0.967435736829455
4,0.07451034883764743,36,11,81,rmsprop,False,0.12064092892421083
54,0.35423191264821513,79,118,198,adam,False,0.138232624655572
8,0.30899425358579546,61,40,331,adam,False,0.12605287700560713
36,0.17442272085759675,43,44,555,adam,False,0.1019787404839321
41,0.5643936872158078,94,96,935,adam,True,1.3361576662623278
32,0.14729548712728568,83,86,847,rmsprop,False,0.09103334600858796
43,0.20705268689487608,76,7,986,adam,False,0.09920945864008955
38,0.25134336770528376,56,69,22,adam,False,0.1049883143072777
46,0.4094327854769918,69,50,510,adam,False,0.12184825931931746
50,0.464386622103045,95,30,309,adam,False,0.0957949639254881
14,0.04526176767854706,28,76,878,rmsprop,True,1.20433730758626
47,0.3239385688109624,74,65,833,adam,False,0.10082861097776855
62,0.8045921811090535,49,16,838,adam,False,0.09523567582315884
24,0.3769357988330449,97,56,855,adam,False,0.10257023667478722
26,0.09839627047345072,50,95,655,adam,False,0.13602544836007605
13,0.5189480310394108,2,53,881,rmsprop,True,1.1156160599956155
55,0.2318223281036759,85,98,182,adam,False,0.07120954392146556
29,0.27759807031569195,93,17,748,adam,False,0.11877614250893025
16,0.5949052845223383,14,48,409,adam,False,0.12382116295756655
42,0.6969436072412094,46,82,252,adam,False,0.07920622573138501
60,0.06307481041439955,42,89,55,rmsprop,True,0.6223706298246269
19,0.6452489367295187,10,77,524,adam,False,0.11150070910430805
21,0.3901073829319962,9,55,428,adam,False,0.10088849677608065
12,0.3603789113043541,66,49,974,adam,False,0.10792364264257884
25,0.4421686976327244,21,112,752,adam,False,0.09188938313553785
5,0.5400108636189811,40,32,908,rmsprop,True,0.9044377342822528
33,0.17649799352006615,67,33,960,adam,False,0.08854784165451379
28,0.20023088757122603,35,83,707,adam,False,0.09955415875653865
44,0.3385343001022884,75,9,120,adam,False,0.09445417556800798
56,0.11624385071894044,37,14,867,adam,False,0.09941385652320782
2,0.4193972832891505,71,51,159,rmsprop,True,1.0766928558791187
63,0.29145046167746,65,36,307,adam,False,0.09115114609373262
52,0.14557002092090848,15,114,370,adam,False,0.14488441876683072
30,0.26417504713473183,57,87,857,adam,False,0.13982361260218357
30,0.22942013294073207,38,106,382,adam,False,0.08966769386933224
45,0.30941134099088086,17,60,653,adam,False,0.07697458120348334
30,0.19279589622606141,71,39,911,adam,False,0.09367541613141503
10,0.0889193981703891,71,81,585,adam,False,0.08231411335679545
11,0.022746578179323962,34,102,311,adam,False,0.09001872022378586
40,0.247636253387181,86,106,399,adam,False,0.07149194404845108
14,0.0006218139898571673,89,104,202,adam,False,0.0509534209931368
34,0.053259482468130254,70,12,983,adam,False,0.10556395115145975
27,0.16162279587903688,90,104,782,adam,False,0.0957446308327098
59,0.03607905026779312,11,104,769,adam,False,0.20840721387129757
14,0.12244645047639,8,73,732,adam,False,0.15475510221981828
14,0.21579615760015455,89,5,241,adam,False,0.11040484263705767
14,0.48450726285459933,45,54,270,adam,False,0.07573320177350301
35,0.005530721628065449,3,71,913,adam,False,0.1181629605634766
37,0.2817834204642866,81,43,622,adam,False,0.11036255705284534
48,0.06880879330297593,98,94,924,adam,False,0.08735752058322847
33,0.1023279201003509,89,15,372,adam,False,0.10902504422319603
39,0.32218126801241037,32,74,202,adam,False,0.08217348359059859
7,0.13740700675987877,26,6,161,rmsprop,True,1.1300704670983974
56,0.00042469011552526137,96,104,698,adam,False,0.10476904190417477
51,0.36205177293240887,4,100,917,adam,False,0.15271929054096972
31,0.16190290187828807,87,21,332,adam,False,0.11508490170538839
6,0.45969440425667396,23,20,635,adam,False,0.11447753770424088
3,0.08458330735278254,84,107,112,adam,True,1.3206348115277227
23,0.1876728926761012,7,34,607,rmsprop,False,0.16980797737720044
1,0.3972812251669692,51,80,925,adam,False,0.29197948011123465
17,0.24602433020136708,24,57,921,adam,False,0.07904211152652979
15,0.34022882306169305,88,117,491,adam,False,0.072903780514706
49,0.8546199356991161,20,93,178,adam,False,0.10833563576030876
58,0.43133659950838815,44,113,633,rmsprop,True,1.1890955358527995
9,0.49893232518546954,72,18,180,adam,False,0.13751365839318103
18,0.2668629617078041,25,109,416,adam,False,0.06540930807193168
20,0.2912683679337513,53,97,506,adam,False,0.075475090908984
53,0.21762544921128674,77,24,890,adam,False,0.11600007523966278
8,0.3786797732800735,27,88,23,adam,False,0.12952834609867714
54,0.11611666922894326,22,38,792,rmsprop,True,0.6000206127375886
61,0.3053186092710304,78,47,191,adam,False,0.08881186417928352
41,0.04285676477857947,64,66,424,adam,False,0.06742233928910005
57,0.16206080817062882,39,26,95,adam,False,0.11769143333793777
14,0.018483438904128485,19,79,798,adam,False,0.10489826324086864
36,0.7632815640163129,12,27,257,adam,False,0.09570183605905082
4,0.18062810319234107,62,78,448,rmsprop,True,1.4267746354216782
32,0.14067233754247538,41,63,53,adam,False,0.08542030324593446
43,0.0805741037286538,73,10,650,adam,False,0.10111120860223355
42,0.2336695183166501,57,64,973,adam,False,0.06814114311762023
50,0.5623050935388489,66,115,953,adam,False,0.09083913510417059
46,0.3430508451265577,92,99,202,adam,False,0.07512861254457572
62,0.19638593496154466,47,75,303,rmsprop,True,0.845968133467581
38,0.25516345774217086,99,61,931,adam,False,0.07050526463815446
47,0.36868504753721965,29,19,594,adam,False,0.10643976460180815
24,0.928831355858331,58,31,518,adam,False,0.08326598788643713
13,0.42114495836725807,89,102,404,adam,False,0.11029780086848925
33,0.3167200682641256,13,84,710,adam,False,0.16780410310527577
29,0.05807856778463295,33,35,595,rmsprop,True,1.1479336295285427
