batch_size,dropout,n_epochs,n_input,n_nodes,optimizer,shuffle,loss
50,0.22502856391100778,81,57,429,adam,False,0.9883904002977136
13,0.43105962367898576,39,36,285,adam,False,0.9145941224989442
51,0.3346674538049146,27,16,407,adam,False,0.3093697699678216
56,0.4849299346649478,51,61,639,adam,False,1.16155155671771
10,0.23565406998667196,28,81,734,adam,False,1.8289575005808796
44,0.10949356794113285,12,86,516,adam,False,1.2782045583379766
63,0.6222689205948277,80,115,644,rmsprop,False,1.6624378520671867
34,0.37311927036872716,96,54,261,adam,True,1.382205331662771
47,0.750463423834413,9,65,819,adam,False,0.813279778891929
43,0.45496037845969894,35,9,454,rmsprop,True,0.8831312092965204
23,0.8843877109274312,26,50,129,adam,False,0.5287368767621349
53,0.6911974931367764,83,20,931,adam,False,0.5368635863191378
52,0.5475436944763276,5,95,136,rmsprop,True,0.6632447027122631
62,0.6128802484794063,38,89,680,adam,False,1.2275560058430093
27,0.0227826204826882,61,119,936,adam,True,1.5812209989355959
16,0.24770921763089265,63,103,992,adam,False,1.9923218441606696
49,0.18187126202110823,99,93,701,rmsprop,False,1.5100417863570608
59,0.7890061542308353,22,29,83,adam,True,1.3338356518241308
30,0.529686939458669,67,112,217,rmsprop,False,1.251507123741565
4,0.9994921965773285,25,64,884,adam,False,1.6833210690303115
57,0.5808942311119003,6,88,374,adam,True,0.887056237296721
21,0.08251635254354134,93,6,307,adam,False,0.24991292008540347
7,0.6627373615458234,40,47,214,rmsprop,False,0.6294632127537643
24,0.1975835588059809,1,7,188,adam,False,0.9768087824131569
29,0.9535359814710376,2,17,826,adam,True,0.9629551085963287
60,0.4488503805911337,64,116,698,rmsprop,False,2.0299568045894407
18,0.2716425858686934,55,31,344,adam,False,1.1384873798667485
42,0.31470465846088613,4,28,782,adam,False,0.6165731428546033
1,0.39006222768687415,53,100,379,adam,True,2.4320307378793995
8,0.6986622761000718,82,84,650,adam,False,1.5954046458473938
38,0.350666005631651,72,99,973,rmsprop,False,2.4398603468234388
22,0.5113256327328234,50,96,322,adam,False,1.567671723051249
5,0.5817320750058155,14,23,187,adam,False,0.54732429263331
40,0.019914907859719222,33,108,53,adam,True,1.2925352600330466
35,0.4160625739476172,76,7,934,adam,False,0.23464946321458205
35,0.4608038604010446,86,7,934,adam,False,0.24540654778970902
15,0.36860922525277096,76,51,173,adam,False,1.120071214582066
41,0.27761546573008644,65,43,206,adam,False,0.7776249064560131
35,0.6442807974673611,79,111,934,adam,False,1.069253557438018
9,0.4263054319182145,7,5,281,adam,False,0.2537457404974776
48,0.3326355619949867,15,67,502,adam,False,1.0797507713324095
11,0.386989584583894,66,118,754,adam,False,0.6121707143489891
2,0.14237707494822976,60,14,424,adam,False,0.30820787199793387
26,0.47748603520920296,52,13,317,adam,False,0.2892751627781318
32,0.2568855526039767,11,26,111,adam,False,0.44164924375903736
46,0.2083931511253053,23,59,553,adam,False,1.2133623191507463
16,0.42726442399069886,37,8,215,rmsprop,False,0.30862985013322375
3,0.29622569175872404,54,85,160,adam,False,2.5806658977952495
12,0.5396546035696066,34,98,356,adam,False,1.5919158151929438
14,0.5686314597971495,45,32,149,adam,False,0.7053637248936567
36,0.5971328432651506,10,41,208,adam,True,1.1832414180538613
58,0.5120352933335713,41,7,989,rmsprop,False,0.3068015585891561
37,0.09877511317645093,49,35,811,adam,False,1.2217908035067688
25,0.772226951445872,42,80,110,adam,False,0.784781860842329
9,0.6365554903519275,46,113,101,adam,True,1.7208279512511104
17,0.3295588890461417,77,63,541,rmsprop,False,0.6817382973481602
6,0.8277512134756893,87,49,291,adam,False,1.6401651809674604
28,0.3552765489153659,36,75,984,adam,False,1.9325886796403537
61,0.7160906654174136,89,97,851,adam,True,1.833397888240246
19,0.8628442262280998,59,72,830,adam,False,2.03333101745499
54,0.18758582123562909,48,77,445,rmsprop,False,1.8217136006230334
55,0.22076801881005972,92,40,283,adam,False,0.9376626817670054
35,0.05905059372086746,16,66,717,adam,False,1.3879627810734199
39,0.404067888163696,47,27,422,adam,True,1.1916192383644908
31,0.47050039466912663,21,106,886,rmsprop,False,1.2861588600008813
50,0.4406508336943005,97,53,213,adam,False,1.175294948165304
33,0.15935846348405458,20,87,376,adam,False,1.307254980502837
45,0.4977829689115497,56,22,647,adam,True,1.3094649535539755
10,0.5248810736197029,19,74,365,adam,False,1.908855669471435
56,0.26296495767089895,95,76,746,rmsprop,False,1.4166548840539184
51,0.3070497769396018,70,110,952,adam,False,1.077040533152625
20,0.6004644963267213,93,90,329,adam,False,1.512374655414004
13,0.12689786068721481,78,39,604,adam,True,1.4161200313634832
27,0.6828937276292701,88,44,870,adam,False,0.7519342167970487
16,0.3724638448747829,85,10,577,rmsprop,False,0.2907307762015619
44,0.23427227724211447,29,78,159,adam,False,1.143305864394129
63,0.41451909458880454,44,107,505,adam,False,1.2003361279062916
47,0.4936830469991612,74,42,113,adam,False,0.7040884309542992
30,0.3439152836257087,76,70,209,adam,True,1.0234040213479971
34,0.2913447213216481,98,104,142,adam,False,1.2521065557621973
4,0.3935233713783425,3,15,747,rmsprop,False,0.3975299552041073
52,0.5672371538306544,91,30,41,adam,False,0.6351013892821674
7,0.31915931493318217,94,38,926,adam,False,0.9736485476730877
49,0.44556984688296547,18,7,472,adam,True,0.9565021941225371
53,0.1717292499767346,84,117,986,adam,False,1.066153223659105
62,0.6591834337375311,31,34,578,rmsprop,False,0.6444402972950958
43,0.6281770200191019,57,82,598,adam,False,1.5304235678809328
59,0.5428054011003239,73,114,205,adam,False,0.888705687842051
57,0.7283428137908028,32,24,322,adam,True,1.2148796483005584
21,0.46035745352170093,69,94,341,adam,False,1.605078178200045
23,0.2438843496266205,13,56,753,rmsprop,False,0.9502430229308076
60,0.94462985803214,30,48,73,adam,False,0.9717192807192087
9,0.798231294264679,43,92,534,adam,False,1.7431016101216177
29,0.5179778242130649,71,68,427,adam,True,1.4587901400633432
24,0.424790221147473,17,19,45,adam,False,0.3540307797979754
18,0.3791206813907961,54,46,34,rmsprop,False,0.5188109219567169
22,0.19925227320855537,75,12,782,adam,False,0.41798010773136995
1,0.06887913404359414,93,83,460,adam,False,12.929106285071134
35,0.35350663478739247,24,18,631,adam,True,1.1293196123683764
8,0.03894714887890921,62,7,651,adam,False,0.24062620915677063
40,0.7560600234539617,58,105,865,rmsprop,False,1.970446451960047
15,0.27843855713356336,90,25,991,adam,False,3.133842983197657
16,0.09892470990244318,76,57,699,adam,False,1.0502529757751558
2,0.7035209854228988,8,33,672,adam,True,1.093172542389159
41,0.4823696231146644,68,79,115,adam,False,1.2213315731510672
11,0.1415868349214013,27,21,683,rmsprop,False,0.4104090239671991
42,0.5824193318112004,81,58,633,adam,False,0.5779625088571271
26,0.3027043783525298,51,109,43,adam,False,0.9664681142151569
38,0.4055185079015026,28,69,723,adam,True,0.7940291596534339
46,0.5493514407773046,12,55,182,adam,False,0.5634273141021268
5,0.22344444342101882,96,37,282,rmsprop,False,0.8708537784554707
3,0.4544079845724629,9,62,827,adam,False,1.8742581318656728
12,0.6110418052534461,26,52,969,adam,False,1.7147781678434
14,0.3350568750466368,80,102,252,adam,True,0.8007756428843514
6,0.3697654693074208,63,7,917,adam,False,0.2415201179924419
48,0.5049624689535753,67,60,844,adam,False,1.3211670128502437
32,0.26002504347596855,76,71,885,adam,False,0.9550986870028151
58,0.4342274771028354,35,7,868,adam,False,0.23659299414131402
6,0.47333835262456303,38,101,930,adam,False,0.906577296862609
19,0.40014231724869126,6,16,163,adam,False,0.2973205424262866
9,0.0002726251229541732,64,61,114,adam,False,1.7035957893563665
54,0.31521818054932416,40,73,944,adam,False,0.983806294030374
25,0.36153864664953317,76,11,378,adam,False,0.26070286256426334
17,0.5327090725794013,25,36,780,adam,False,1.0897199616698976
39,0.4186372867430796,83,86,920,adam,False,1.5890248921480277
36,0.566984506091526,99,81,478,adam,False,1.714128778223
37,0.3907522745739298,61,50,744,adam,False,0.4653394271282685
35,0.28506837943471347,22,100,462,adam,False,1.5554308312986784
55,0.5903973639708897,39,91,124,adam,False,0.7552619486501289
6,0.6465790935365248,2,20,645,adam,False,0.46943532053475734
31,0.337422151458328,5,9,359,adam,False,0.31773289844412245
28,0.4837445944617565,82,45,993,rmsprop,False,0.8287608831076037
33,0.6714678818037172,4,89,978,adam,False,0.9306260248115971
45,0.4454344264177525,54,7,432,adam,False,0.24966237557638876
16,0.2078841692556469,1,119,492,adam,False,0.8133638974250733
61,0.24842379997171166,33,115,602,adam,True,0.9854841646900642
20,0.5074270024220269,53,65,569,adam,False,1.4682083503746906
50,0.38654956435449483,65,29,934,rmsprop,False,0.799545401650551
10,0.5536695203606337,79,93,66,adam,False,1.2851644749997262
51,0.4637546975451715,45,103,673,adam,False,1.5654184067788226
56,0.1218161966438937,23,95,22,adam,True,1.1308570977012127
44,0.3195711827645943,50,6,663,adam,False,0.236950371408125
47,0.16175694980032063,72,7,521,rmsprop,False,0.32290565838126195
23,0.6226511991046444,93,112,233,adam,False,0.8781056052828002
63,0.41306662710314346,7,23,766,adam,False,0.41697419967971266
43,0.528451924331648,55,64,360,adam,False,1.442192103767823
34,0.26938104515508227,15,54,340,adam,True,0.7452681375106829
53,0.2997185968243412,49,43,467,adam,False,0.7494977554938005
30,0.18479442806078256,34,88,425,rmsprop,False,1.9328196235147364
13,0.491737490053837,97,47,410,adam,False,0.7220084725852639
9,0.22641311901603683,60,96,797,adam,False,1.7427466126492082
27,0.3397742764549794,37,31,499,adam,True,1.1961073002658977
59,0.36834329076254524,41,17,246,adam,False,0.31755770099217234
7,0.44916016755151744,66,67,773,adam,False,4.582943452397935
52,0.4312555036557303,52,116,978,adam,False,1.1326440723549438
35,0.5157517861864224,11,80,835,rmsprop,False,0.9362626055518237
62,0.3542967811224239,46,99,543,adam,False,1.6332300609889738
21,0.28501610820728507,87,51,318,adam,True,0.922385202236436
4,0.6094697393275353,42,28,222,adam,False,1.343135437439197
57,0.4731215927995721,76,5,722,adam,False,0.2319750775472261
49,0.5733736401048911,16,5,288,adam,False,0.3116129912903166
57,0.4718031104451282,14,13,913,rmsprop,False,0.3312306039302887
57,0.689508675696632,48,26,384,adam,False,0.7341974059791812
16,0.5425231719531236,86,5,890,adam,False,0.219906369926681
41,0.9051363587164276,77,5,276,adam,False,0.24842515047403652
16,0.7143271401261476,86,8,563,adam,True,1.0227157098586661
16,0.6428060189177861,86,5,234,adam,False,0.22944345884709075
16,0.7850751713407316,59,118,938,adam,False,0.6920962874206179
16,0.7426390356284395,86,14,476,rmsprop,False,0.2746931017376991
