batch_size,dropout,n_epochs,n_input,n_nodes,optimizer,shuffle,loss
22,0.22672100584661908,48,48,348,rmsprop,False,0.41463353134369274
63,0.3879558247228061,29,12,739,rmsprop,False,0.29254454392679274
9,0.9361198455617035,13,102,211,rmsprop,False,0.5231922213983518
41,0.6394327289403945,75,50,417,adam,True,0.7334739393648244
14,0.99928492747121,10,59,53,rmsprop,False,0.3712825015353161
54,0.06733910401750814,72,6,340,rmsprop,False,0.3413481106480091
35,0.8778682329874421,93,88,113,rmsprop,False,0.4937223642762397
15,0.439815152493817,11,27,277,rmsprop,True,0.9435674002780996
4,0.5273527432926535,23,51,893,adam,False,0.6118300010649267
50,0.668519485918474,54,107,307,rmsprop,False,0.26962477359308484
50,0.9709445012273681,54,52,279,rmsprop,False,0.3665157714511303
23,0.7812653978711503,40,106,849,rmsprop,False,0.3902439706152106
50,0.8411816704799147,98,107,223,adam,True,0.6681167538789061
3,0.9034728690940423,54,29,446,rmsprop,False,0.33488516125619044
7,0.7195574575679129,61,105,877,rmsprop,False,0.3094923479550741
62,0.657633695649412,69,23,173,rmsprop,False,0.3300544766180085
53,0.6175574627415119,66,73,502,rmsprop,True,0.528372008209454
36,0.923816678248764,60,107,271,adam,False,0.4631116181774632
11,0.6862497480735572,38,87,265,rmsprop,False,0.39561564618936146
25,0.952682008267242,63,111,189,rmsprop,False,0.44143058513064765
42,0.8029159638878637,53,95,87,rmsprop,False,0.44801391562142107
50,0.5754799470344182,20,116,641,rmsprop,True,0.7425212849596223
16,0.739878659316806,12,71,538,adam,False,0.38365419334035095
37,0.8226375497003833,4,108,719,rmsprop,False,0.5575249425890485
29,0.8827229415458389,24,94,439,rmsprop,False,0.4433123423005324
34,0.9764859907275589,21,82,393,rmsprop,False,0.49384027208562503
28,0.49216896388306347,16,83,317,rmsprop,False,0.47065100294672196
12,0.35576502244435293,82,92,715,adam,True,0.5757905623111218
5,0.8670728241308691,96,81,228,rmsprop,False,0.47250634621455057
55,0.2634708630973219,49,98,151,rmsprop,False,0.38909991231043395
50,0.7916217174568967,5,7,319,rmsprop,False,0.30127022072008114
1,0.7624403933587249,88,38,132,rmsprop,False,0.41770168160621973
2,0.7287416365253935,67,30,516,adam,True,0.6291686020837564
6,0.9981620532601085,57,11,107,rmsprop,False,0.4259506366402066
48,0.6618945690405885,19,69,544,rmsprop,False,0.4399586741935527
24,0.9411388740313106,90,8,181,rmsprop,False,0.2979613136439377
47,0.6980604474569896,62,32,747,rmsprop,False,0.36330326799105217
57,0.8355262077327874,37,96,489,adam,True,0.5881494043280061
18,0.5976706822527778,17,10,751,rmsprop,False,0.28330308423980377
40,0.5834251788570172,17,10,553,rmsprop,False,0.30729423999021466
31,0.44593980379791986,77,57,201,rmsprop,False,0.41967132927151846
30,0.39333369164653303,17,118,951,rmsprop,False,0.33984082564332185
18,0.5385983887805657,47,90,913,rmsprop,False,0.48714926244628065
18,0.3074304475218241,50,10,456,adam,True,1.3101054884857393
58,0.4645288922599536,35,75,781,rmsprop,False,0.43614933391210187
32,0.5098138723790426,36,9,852,rmsprop,False,0.31046886713358113
46,0.6090035787932441,73,45,917,rmsprop,False,0.37435345897832734
56,0.19906829922008124,15,80,868,rmsprop,False,0.44969485787093716
52,0.6271097431423357,87,15,411,adam,True,0.9650795664807262
17,0.4317484646685853,14,86,687,rmsprop,False,0.3892245379503453
10,0.32631157411749495,94,60,75,rmsprop,False,0.4419415130878364
45,0.6001410800429772,39,100,307,rmsprop,False,0.37274747167694405
22,0.5580590585565727,18,33,236,rmsprop,False,0.32720507498489515
49,0.6416725145372613,34,65,648,adam,True,0.5457104692986057
38,0.37122113804452733,84,64,725,rmsprop,False,0.5274391290434007
21,0.6795898755545748,46,85,23,rmsprop,False,0.448184693353328
44,0.4983594560939226,51,103,153,rmsprop,False,0.408284818170081
13,0.47469388967875104,30,62,577,rmsprop,False,0.4585863354795622
60,0.39852827817274866,33,112,515,adam,True,0.4769013515848132
20,0.2637403676142913,31,26,360,rmsprop,False,0.32614604477001286
18,0.5378964623283138,74,34,203,rmsprop,False,0.3588725439654558
39,0.41394452092064554,95,19,414,rmsprop,False,0.3417266128290434
43,0.7066628874873498,81,104,856,rmsprop,False,0.42703892303231256
63,0.7434271773673639,54,72,254,adam,True,0.5641125489948031
8,0.13271083887851332,92,43,646,rmsprop,False,0.5183192854957216
27,0.028085028368691423,41,67,431,rmsprop,False,0.5321251915232773
33,0.6504532823390412,28,17,322,rmsprop,False,0.30010894904258995
50,0.9200328072948842,21,6,508,rmsprop,False,0.2866888137783507
9,0.9155019919694021,83,6,508,rmsprop,False,0.3043899435439183
50,0.7750055623003282,76,84,864,rmsprop,False,0.40311921959963176
59,0.8545294863933005,21,6,826,rmsprop,False,0.31337081878339995
50,0.9554521597604374,71,89,541,rmsprop,False,0.4243086318086563
23,0.9020519186843999,55,36,590,rmsprop,False,0.3412201493000563
51,0.7993882392422755,65,13,775,rmsprop,False,0.3130913055660526
4,0.8216963196686827,8,79,47,rmsprop,False,0.48924128737841277
3,0.6781669600077918,70,107,751,rmsprop,False,0.36455214494393007
61,0.5808242432445295,67,63,426,rmsprop,False,0.4682866109755398
35,0.9748275185728703,3,25,495,rmsprop,False,0.40890576243426446
19,0.8797972051337404,44,114,626,rmsprop,False,0.36929835980377124
14,0.7267660401987341,22,66,105,rmsprop,False,0.3940390001889646
50,0.9867057100912474,59,28,765,rmsprop,False,0.30829166704894206
15,0.5186595865150774,56,41,487,rmsprop,False,0.37810040834270564
62,0.6312521162443306,45,76,333,rmsprop,False,0.41983805675211305
53,0.7622484462275524,2,70,849,rmsprop,False,0.6401807734588294
11,0.8494552003519,86,54,238,rmsprop,False,0.3822100596123272
41,0.8956195630493623,17,56,857,adam,True,0.7048484548875166
25,0.925470923213769,64,31,691,rmsprop,False,0.306105776102087
54,0.5528335112050563,27,37,737,rmsprop,False,0.3764556145455309
37,0.7126086748136616,79,78,108,rmsprop,False,0.39219040674121664
55,0.6679943207532087,26,68,406,rmsprop,False,0.4407908073035583
7,0.6005282989520336,99,35,619,rmsprop,False,0.40813673936952466
18,0.7860667453135258,80,109,498,adam,True,0.570741956234139
34,0.4512648812325077,68,14,397,rmsprop,False,0.31004870317192174
16,0.8274047174408796,43,97,886,rmsprop,False,0.423957244124966
28,0.9979033379802579,25,47,154,rmsprop,False,0.3981886400383492
29,0.8642928487889101,6,42,653,rmsprop,False,0.36614025354462604
50,0.7497815877631534,58,101,967,adam,True,0.597798251491292
57,0.3373430298967632,89,39,622,rmsprop,False,0.4642516645615169
36,0.4834629416659928,32,44,400,rmsprop,False,0.3686152339401925
58,0.9554660177632168,9,117,375,rmsprop,False,0.5903259086372561
12,0.8081637688419376,78,46,604,rmsprop,False,0.38526452259926725
6,0.5732987120153293,7,10,299,rmsprop,False,0.2748823562550395
47,0.5720035323494159,7,40,469,rmsprop,False,0.3845714546938781
6,0.5160093012874651,42,99,545,adam,True,0.6088272838511593
6,0.42900000949272793,29,10,655,rmsprop,False,0.2657236309756637
5,0.27866806539665445,7,10,912,rmsprop,False,0.24424933424079498
6,0.22368883970455167,29,10,598,rmsprop,False,0.2667193733266772
6,0.1523546558573174,29,10,783,rmsprop,False,0.25765116170971714
6,0.16346866536866655,29,20,783,rmsprop,False,0.2830254137260487
5,0.28011864948292514,29,10,956,adam,True,0.8154830043786779
6,0.08918613448999949,29,10,478,rmsprop,False,0.261423702442632
6,0.09660397475739152,29,110,655,rmsprop,False,0.37681970927309344
6,0.0027514638631189747,29,113,162,rmsprop,False,0.3339818174675608
24,0.09013985591605583,75,53,721,rmsprop,False,0.4314945808330549
42,0.14357987103673453,48,10,447,rmsprop,False,0.30962341459331644
5,0.027557248858807164,52,5,94,adam,True,0.5310950509961484
48,0.19215364292773318,1,61,912,rmsprop,False,0.6159958880892472
6,0.2509655069920602,93,16,870,rmsprop,False,0.22956539990974711
5,0.23769266818565632,93,58,237,rmsprop,False,0.6118962224009079
1,0.07934976132497584,93,74,770,rmsprop,False,0.8178874042928335
2,0.16361204255013032,23,16,351,rmsprop,False,0.2617828934634116
31,0.21218602660130598,38,16,60,rmsprop,False,0.29805772204052705
