batch_size,dropout,n_epochs,n_input,n_nodes,optimizer,shuffle,loss
48,0.9227467629694479,73,22,116,adam,False,0.255831361126947
58,0.2321315138382773,10,16,836,rmsprop,False,0.11779753898986085
17,0.16113270069626895,67,41,172,rmsprop,False,0.1324956363647904
10,0.9871334299253398,34,108,722,rmsprop,True,0.8240118029982607
25,0.40556705750602784,32,11,647,adam,False,0.1106125071985901
37,0.801886613332113,14,116,436,rmsprop,False,0.10022726837505788
29,0.6501539201049642,77,88,755,rmsprop,False,0.09818603364328311
13,0.7308259822171572,5,83,593,rmsprop,False,0.1318227011224827
2,0.5601620083096315,81,91,307,adam,True,0.8836199371791598
56,0.8922545783663767,51,119,537,rmsprop,False,0.10894657002808568
8,0.27934423390619467,22,33,644,rmsprop,False,0.09756833997594941
26,0.5927144034370733,50,46,567,rmsprop,False,0.12068848968999282
22,0.45533160261872574,94,18,596,rmsprop,False,0.10613501734343037
50,0.4825198294866781,72,28,748,adam,True,1.3581081069171241
34,0.7476977680412327,8,89,221,rmsprop,False,0.26839155730446584
21,0.681274691113975,49,27,331,rmsprop,False,0.10807373535654283
14,0.7180341487295676,55,115,120,rmsprop,False,0.08258433144739535
53,0.050477594280733895,57,113,651,rmsprop,False,0.23845211564773336
30,0.3773409289442135,13,45,631,adam,True,1.0879588944782799
35,0.5089191966683925,17,93,871,rmsprop,False,0.25860291363668897
27,0.7727842754821037,58,40,570,rmsprop,False,0.1093967353555414
40,0.5295138482193629,30,109,874,rmsprop,False,0.36910999573188225
23,0.8343834530655841,19,105,720,rmsprop,False,0.23418861516991418
39,0.331390364853788,68,43,451,adam,True,0.9532781480950195
54,0.957352391619427,79,118,833,rmsprop,False,0.06600765577655665
24,0.9671820336512643,79,35,418,rmsprop,False,0.12362225425585564
1,0.9241560935201231,48,92,191,rmsprop,False,0.0994165767411267
9,0.8816629140080083,27,5,250,rmsprop,False,0.1400199093236439
6,0.9474178196148579,75,30,867,adam,True,1.2244492960387352
54,0.9124532676790263,79,42,178,rmsprop,False,0.11709987943333888
61,0.8535778574837226,76,38,160,rmsprop,False,0.10842401886141786
15,0.7881409687829547,91,118,719,rmsprop,False,0.09397951796969434
13,0.8123399705660123,65,86,455,rmsprop,False,0.14883726947170955
47,0.6295734479409419,64,118,419,rmsprop,False,0.07887605231494603
54,0.9883159022600233,71,85,295,rmsprop,False,0.3429954807499178
18,0.8668916001417812,9,63,443,rmsprop,False,0.10304090233433709
16,0.6861122068119437,88,52,89,rmsprop,False,0.11917549940301313
28,0.6100134238172117,18,106,624,rmsprop,False,0.13873379992832496
5,0.66411683934544,12,51,802,rmsprop,False,0.13621510491516292
54,0.7373606506459407,63,60,954,rmsprop,False,0.17879323336849057
59,0.7109492251636365,47,94,833,rmsprop,False,0.13888360218082968
20,0.7594467742827259,6,118,600,rmsprop,False,0.14494528120260863
41,0.9977224652417225,24,104,61,rmsprop,False,1.3534798551959724
22,0.5831670965306104,16,56,887,rmsprop,False,0.10730612371422292
51,0.8412340730885088,60,50,466,rmsprop,False,0.09473376318138295
3,0.8209272007191653,93,7,577,rmsprop,False,0.11649921544649237
13,0.5538602008772648,44,53,516,rmsprop,False,0.10111531303575386
42,0.480535971410221,54,21,658,rmsprop,False,0.12532036956735204
4,0.4196775834396115,95,9,216,rmsprop,False,0.08667927602907022
19,0.6502825124782858,3,81,828,rmsprop,False,0.17536872387168448
46,0.9632161834638201,96,47,490,adam,True,0.7378783085594847
57,0.9294072809572398,74,67,735,rmsprop,False,0.0849802177701735
38,0.8952632471097519,2,32,586,rmsprop,False,0.21638435562122332
62,0.7074996766751332,31,29,511,rmsprop,False,0.10753610748978489
63,0.7936537123710066,1,71,922,rmsprop,False,0.1573085531409594
32,0.8742403692470575,53,65,287,adam,False,0.1540260443831115
44,0.7713773037599866,85,23,659,rmsprop,True,0.8159824214795881
12,0.5407633316918935,37,24,80,rmsprop,False,0.11333078963208236
45,0.9400763003080598,66,107,38,rmsprop,False,0.37992199355288003
31,0.4438787327519875,45,68,266,rmsprop,False,0.08472375580574118
11,0.6389961356853441,59,62,298,rmsprop,False,0.108371731925225
33,0.601991239333764,98,118,601,adam,True,1.0431863511827684
52,0.7447211799420911,33,73,556,rmsprop,False,0.1895129375551487
13,0.8102456643743984,19,6,602,rmsprop,False,0.12361281441362566
48,0.5734235458340008,46,110,105,rmsprop,False,0.11284504621614881
10,0.8495503444419861,26,77,122,rmsprop,False,0.1324524662682926
36,0.6200399063239795,28,31,656,rmsprop,False,0.09583491270865842
58,0.3522701905614454,69,13,558,adam,True,1.406564220483314
49,0.9998801346504658,83,114,381,rmsprop,False,0.7972990444835719
8,0.4991205084040052,82,19,603,rmsprop,False,0.10066114429842674
60,0.6921613761335224,52,26,546,rmsprop,False,0.10621063047538168
56,0.7293740122409009,40,112,270,rmsprop,False,0.07729204852805496
29,0.284179499804103,36,84,236,rmsprop,False,0.2773436130907093
17,0.9070109661106568,90,57,283,adam,True,0.8948413934722886
22,0.7866165408721983,64,39,549,rmsprop,False,0.10768087611846996
2,0.6664627871320563,79,20,53,rmsprop,False,0.12473601871483338
25,0.760644815572249,20,55,708,rmsprop,False,0.06799638769115077
54,0.8324518336340581,20,44,305,rmsprop,False,0.07628629150094927
25,0.9780523442463518,20,55,552,rmsprop,False,0.22798205750272532
26,0.9501428302303018,42,55,242,adam,False,0.21976980974787602
14,0.8868720698211788,92,48,380,rmsprop,True,1.5823606095830614
50,0.8736193911833542,21,54,351,rmsprop,False,0.09982640435491455
25,0.8540673519752076,73,80,723,rmsprop,False,0.10469418482967437
7,0.7648597620961654,35,75,563,rmsprop,False,0.1437292574809797
21,0.8226525005153256,99,17,646,rmsprop,False,0.11663447263069689
53,0.9110644737198096,7,61,910,adam,False,0.15153882470423088
