batch_size,dropout,n_epochs,n_input,n_nodes,optimizer,shuffle,loss
5,0.8190774798568915,35,22,176,rmsprop,False,0.22269728303391276
48,0.7913704983437654,90,71,78,rmsprop,False,0.2059552762656857
55,0.5692905493084791,33,44,563,rmsprop,True,1.1599296398271752
13,0.7422095338901895,89,41,158,rmsprop,False,0.1406837401812184
35,0.940859126745183,38,56,230,adam,False,0.20804283778291924
8,0.2502204061358676,48,37,834,rmsprop,False,0.16934586434498305
29,0.8917542886570289,88,28,839,rmsprop,False,0.2132693140718353
46,0.433712319875398,64,18,274,rmsprop,True,0.8915476602895108
53,0.4865949137477561,8,66,870,rmsprop,False,0.3022776432478174
50,0.8319831750571335,59,26,825,adam,False,0.21920953413447983
6,0.6155853511101376,21,55,562,rmsprop,False,0.20577445705786004
21,0.6752308384293293,96,15,381,rmsprop,False,0.24239905293368555
11,0.8658599298929546,29,96,118,rmsprop,True,1.2308199392438957
52,0.7075340839437849,31,6,799,rmsprop,False,0.22544564680391685
58,0.7705766346370002,7,32,720,adam,False,0.21128868033912332
43,0.5927660927087685,15,63,898,rmsprop,False,0.28092851634494265
49,0.9679823680390791,17,54,647,rmsprop,False,0.19721814782505165
16,0.3864233431789259,58,99,608,rmsprop,True,0.9779270197048635
1,0.5504606893940902,69,5,721,rmsprop,False,0.2971230294435554
28,0.2236498948069393,80,33,123,adam,False,0.19155545475866748
63,0.2779957737920642,46,36,459,rmsprop,False,0.18026242977036092
38,0.9965061920520606,36,116,908,rmsprop,False,0.6995095526798829
33,0.6569582127642062,93,104,332,rmsprop,True,0.9153395356408766
45,0.7421884778135898,9,93,344,rmsprop,False,0.45083333578251417
14,0.8437124084346501,85,61,273,adam,False,0.16738653293039069
12,0.6336788589243644,37,86,186,rmsprop,False,0.20622711067752242
18,0.44512317149904423,47,109,55,rmsprop,False,0.3622989348832101
41,0.924983442616761,35,87,106,rmsprop,True,0.9109911233943156
22,0.5101736216145116,70,75,694,rmsprop,False,0.1292098691525678
27,0.5338330063618437,68,72,893,adam,False,0.26627876813827484
51,0.802742641917456,28,24,683,rmsprop,False,0.22473865664471426
6,0.46992938402582984,24,9,626,rmsprop,False,0.3183409870062763
62,0.7028084929829672,98,79,796,rmsprop,False,0.1708623028267413
62,0.49102421054834117,79,45,301,rmsprop,False,0.1347849729836354
61,0.347042102271116,98,16,41,rmsprop,False,0.256234116681001
39,0.31173548830950026,67,46,536,rmsprop,False,0.14604643491697586
57,0.41209400839533117,83,112,802,rmsprop,False,0.2682659191939944
54,0.5765392850682463,74,101,835,rmsprop,False,0.2740531351202238
7,0.6196454706333581,11,85,636,rmsprop,False,0.16287238361845455
34,0.6757845060767007,50,95,686,rmsprop,False,0.35494261759486906
31,0.7235235583160998,82,49,50,rmsprop,False,0.17280520798318624
36,0.6508700919421933,92,119,965,rmsprop,False,0.30473476441553443
11,0.7643431759481981,41,81,280,rmsprop,False,0.20620949651308038
56,0.45860368067351875,32,45,640,rmsprop,False,0.1772872363465913
4,0.5553155668744548,39,35,179,rmsprop,False,0.19906804913531956
30,0.5944017674045728,63,13,506,rmsprop,False,0.23917317058448156
59,0.38676286273613375,2,82,65,rmsprop,False,0.9508113447946556
17,0.7856214517966711,3,31,128,rmsprop,False,0.31832775370329003
12,0.5155454418796659,51,115,396,rmsprop,True,0.7552488689146932
32,0.4298634490157061,57,27,252,rmsprop,False,0.21705250408333776
19,0.09040733492023384,95,53,814,rmsprop,False,0.31857791048583567
26,0.3687912244565119,76,52,895,adam,False,0.21094868693102042
15,0.6888720913475823,34,19,391,rmsprop,False,0.22966978785938172
42,0.6384583878849279,72,59,216,rmsprop,False,0.22837907503077765
9,0.17645101217275894,54,77,924,rmsprop,True,0.9309158052548488
24,0.4977123094520375,66,40,630,rmsprop,False,0.125682821270865
2,0.5394616089334462,7,51,203,adam,False,0.15111519788720124
37,0.8844983539892874,84,34,570,rmsprop,False,0.20405813236460246
44,0.6669324978416439,43,105,138,rmsprop,False,0.20361247148828604
62,0.7448920032378864,30,114,682,rmsprop,True,0.7476541862586986
40,0.8257421859976877,61,74,80,rmsprop,False,0.20966732888551487
3,0.6151790726873785,53,14,409,rmsprop,False,0.3052201076617627
20,0.5720562027481079,5,62,136,adam,False,0.25701827634965585
60,0.46849111941562604,19,30,913,rmsprop,False,0.23394539786000132
47,0.7141397232485165,10,23,553,rmsprop,False,0.221624897391311
25,0.9037652151513313,9,92,987,rmsprop,True,0.9746600102433
23,0.5994772160858379,14,80,889,rmsprop,False,0.2843037293992599
6,0.5249556510934061,78,57,703,rmsprop,False,0.34323864143975263
10,0.775544493669267,26,76,779,adam,False,0.12761877138237052
35,0.2741189473842647,4,107,974,rmsprop,False,0.5522934127900658
48,0.8657763149385972,45,47,898,rmsprop,False,0.1677557040636295
5,0.6961651034157994,73,69,469,rmsprop,True,0.7275364404190848
55,0.754033828470337,49,8,791,rmsprop,False,0.24276320819853958
13,0.7995117793423479,35,45,247,rmsprop,False,0.12477039910888184
8,0.5480775963261734,55,98,401,adam,False,0.38706676388398853
11,0.4161277547165383,1,50,995,rmsprop,False,0.14533968724468477
29,0.6355367648791793,56,94,815,rmsprop,False,0.21161741754743196
50,0.8486211965106938,65,46,845,rmsprop,True,1.024901536383472
58,0.0015692979649408745,16,58,996,rmsprop,False,0.2635373006330486
53,0.65962107930955,98,20,634,rmsprop,False,0.21340546764000998
49,0.3511854721875393,52,117,794,adam,False,0.2960131853940081
52,0.723873606426648,87,7,227,rmsprop,False,0.23271994732947307
46,0.5918190427890941,42,68,914,rmsprop,False,0.14321453112263488
21,0.5073604660098938,44,91,617,rmsprop,True,1.370500238282866
28,0.22671546597917636,22,49,527,rmsprop,False,0.1736262420862382
43,0.4848687656740018,23,65,981,rmsprop,False,0.38416856905029695
16,0.15027045239430403,97,111,573,adam,False,0.7106146980701313
