batch_size,dropout,n_epochs,n_input,n_nodes,optimizer,shuffle,loss
54,0.6888987383081921,77,65,956,adam,False,0.3162280090782719
47,0.9448113168842251,1,112,353,rmsprop,False,0.5919278318400163
14,0.24426220056564973,47,33,502,rmsprop,False,0.2737757177348743
2,0.6331851258133514,19,100,97,rmsprop,True,0.6922825723277196
20,0.19929964248673843,15,83,428,rmsprop,False,0.20058373672367386
34,0.0009461650836501967,91,91,286,adam,False,0.26022079381793706
11,0.5500815784886156,48,105,941,rmsprop,False,0.14235966134666364
25,0.5347201551600027,48,60,247,rmsprop,False,0.2884703711169686
33,0.5691292736216205,87,110,109,rmsprop,False,0.16583364734554526
8,0.45714752323752494,12,69,973,rmsprop,False,0.2770029121441727
11,0.4119102968565277,70,105,872,rmsprop,False,0.16966783100807134
21,0.5974509872219185,90,73,747,rmsprop,False,0.3184317925007619
15,0.7914693747620096,41,39,110,rmsprop,False,0.3337087140954148
63,0.6430923373487446,38,79,599,rmsprop,False,0.2597446966546869
11,0.3283828376133851,99,81,338,rmsprop,False,0.3095671199336728
39,0.7311782448779262,66,53,91,rmsprop,False,0.3342674717744293
52,0.6702125398676763,6,38,720,rmsprop,False,0.3666239302326818
58,0.545749821009461,97,24,389,rmsprop,False,0.36357611225450404
57,0.3877838003317136,51,57,51,rmsprop,False,0.3144065062303708
48,0.7012135698298902,44,21,967,rmsprop,True,0.7009401846504564
36,0.8886953195176537,56,77,304,rmsprop,False,0.2660433414287439
18,0.5009289684448576,82,35,47,adam,False,0.3087763796087977
3,0.4454304503204146,46,49,159,rmsprop,False,0.28416231288188654
59,0.6115443390938732,9,94,417,rmsprop,False,0.19461453668603557
31,0.7180116013264191,20,28,103,rmsprop,True,0.49369230881755044
35,0.59093162951541,22,80,625,adam,False,0.19848451648959425
43,0.047711145308603535,32,54,359,rmsprop,False,0.40926502082732874
41,0.1881657965272382,86,95,992,rmsprop,False,0.2132976005615777
53,0.5057626343375851,17,29,80,rmsprop,True,0.5297463318788938
62,0.30868901083718436,95,56,690,adam,False,0.31935442002180736
1,0.11830130209519985,4,8,201,rmsprop,False,0.4594834699319317
29,0.474517275178488,8,20,198,rmsprop,False,0.3830920928005104
26,0.3457404364960646,54,51,258,rmsprop,True,0.45221390078909085
45,0.7725031058012859,2,103,489,rmsprop,False,0.4937577692086272
38,0.8246358726221809,98,50,151,adam,False,0.3296919654768286
51,0.5583823259190892,79,37,194,rmsprop,False,0.33955768143043835
11,0.09167357454731336,80,102,144,rmsprop,False,0.2115958500020656
16,0.6540191120048011,48,105,804,rmsprop,True,0.6757114663664145
10,0.37737178130092547,62,48,249,rmsprop,False,0.365555967763486
56,0.4279767964725553,78,14,148,adam,False,0.29677996130890816
49,0.40578956357995755,52,109,845,rmsprop,False,0.13827081258659124
49,0.24266988572286663,52,75,845,rmsprop,False,0.2821982790286036
49,0.297158634789214,53,109,336,rmsprop,False,0.1941973362045532
9,0.2601178301284998,29,78,62,rmsprop,True,0.9822311985475931
30,0.14971873405479053,33,17,358,adam,False,0.28730415408293863
12,0.1799556448769627,59,109,164,rmsprop,False,0.19893595907183315
40,0.020092846777767664,49,64,964,rmsprop,False,0.4003428133454296
32,0.971379870256851,34,9,851,rmsprop,False,0.3373138535961265
31,0.14563612065769618,5,30,641,rmsprop,True,0.6179598478785375
4,0.32985967556545065,68,63,533,rmsprop,False,0.2761170633019493
24,0.27459944238583156,52,93,610,adam,False,0.21747555128304788
6,0.40286512991730195,60,7,304,rmsprop,False,0.29815931527863476
55,0.08902228971515905,96,19,275,rmsprop,False,0.2858752430756649
27,0.8698459649283157,13,10,593,rmsprop,True,0.6159573029808214
42,0.22206820631607166,24,72,941,rmsprop,False,0.306313599786891
46,0.47159302235501976,11,113,590,adam,False,0.1902252303540733
44,0.36869983218303837,93,74,327,rmsprop,False,0.3333525511607452
22,0.5221054292658441,18,5,900,rmsprop,False,0.28615194753931733
28,0.6808211703404878,65,106,572,rmsprop,True,0.3656362923119297
19,0.748931492711926,36,45,218,rmsprop,False,0.3182296857853227
50,0.13162028972495457,75,6,525,adam,False,0.29959368865374814
60,0.05765359309088238,81,47,870,rmsprop,False,0.45758093337652356
7,0.9228421778286471,55,92,553,rmsprop,False,0.23929250955654607
47,0.577277586252651,3,114,966,rmsprop,True,0.23040473691006014
5,0.6331600277596715,84,34,43,rmsprop,False,0.253670482084721
23,0.8428806171878473,28,96,826,adam,False,0.17425709245989882
49,0.7836770456990607,76,66,984,rmsprop,False,0.31501146882518094
13,0.4421346885812836,43,12,943,rmsprop,False,0.32946796816783935
61,0.8097315405803402,85,18,877,rmsprop,True,0.9160465556267452
37,0.41188531993562005,25,107,989,rmsprop,False,0.1583567242882969
17,0.5114341184786065,50,58,630,adam,False,0.3669127336352937
54,0.5573482946595921,40,88,845,rmsprop,False,0.21237114848056055
20,0.3408828388660421,57,71,504,rmsprop,False,0.30592864721668867
14,0.2064832872445026,48,84,196,rmsprop,False,0.2897166068266738
11,0.16778436348300324,92,13,259,rmsprop,True,1.1862633284317772
58,0.6992556014407683,45,31,782,adam,False,0.3690940070439951
21,0.48843111305393994,35,41,713,rmsprop,False,0.3178596648869669
33,0.5412468747064381,39,111,699,rmsprop,False,0.190253082014741
34,0.005287564389479494,20,90,569,rmsprop,False,0.18813632990044452
2,0.04250434728479957,27,52,974,rmsprop,True,0.8119634770151272
63,0.23943952716460598,37,23,383,adam,False,0.3767432895146178
8,0.6017836688443418,94,109,478,rmsprop,False,0.12988339815462174
52,0.7632305761549547,94,43,640,rmsprop,False,0.34030794624974214
8,0.6064732881879743,69,109,924,rmsprop,False,0.13113684050154992
25,0.7218888922935985,69,27,293,rmsprop,True,0.5789072140580154
8,0.6091603935184047,71,109,236,rmsprop,False,0.16963086045438006
8,0.6582891630218245,83,16,436,adam,False,0.26219116885724436
8,0.5901139403975489,94,109,363,rmsprop,False,0.14746192385787926
8,0.6746663169969721,10,109,516,rmsprop,False,0.14314107490388137
39,0.6481046568635831,69,86,567,rmsprop,False,0.16833521284108496
31,0.46038413257927335,61,15,526,rmsprop,False,0.3013073420482081
48,0.6193804654664734,23,109,340,rmsprop,False,0.20257894261327786
36,0.48601673894499453,67,99,583,rmsprop,False,0.16466493031467694
18,0.7965649099073786,16,67,603,rmsprop,False,0.24742243149312762
41,0.7387171208657322,14,46,924,rmsprop,False,0.3479107259284106
57,0.8715096783282941,52,104,44,rmsprop,False,0.47944820899969953
3,0.5250816232929423,31,11,195,rmsprop,False,0.3328745544986527
15,0.5757882141811043,26,55,189,rmsprop,False,0.34723620926409493
43,0.710643369001731,72,61,800,rmsprop,False,0.302751744188701
29,0.3972496325977427,73,98,308,rmsprop,False,0.17638928725503278
38,0.9565228293304424,1,70,40,rmsprop,False,1.0645300714635995
53,0.43131400557498684,64,119,998,rmsprop,False,0.11918752426799203
53,0.5994021422577707,64,119,652,rmsprop,False,0.1584729536553894
53,0.43107732570302904,64,22,768,rmsprop,False,0.33625976296069454
51,0.31408859694922514,58,40,963,rmsprop,False,0.40571076950914425
59,0.6278575239713794,42,59,926,rmsprop,False,0.34672260912667296
8,0.9080535786318806,15,119,849,rmsprop,True,0.5002982586906435
26,0.541507144767386,7,42,490,rmsprop,False,0.306037210719431
1,0.6863491612119803,30,76,316,adam,False,0.39665163085104416
62,0.8371054624101452,63,108,474,rmsprop,False,0.1611329136694809
45,0.4558809135225619,20,118,636,rmsprop,False,0.2462338598814843
53,0.28542626072480715,88,25,166,rmsprop,False,0.3472484675960587
9,0.5125799524233263,21,32,244,rmsprop,True,0.636915620904558
30,0.3552188562218225,91,101,458,rmsprop,False,0.20684957796554176
10,0.6635294723608839,6,44,621,adam,False,0.3616206514429171
16,0.7550791990805035,51,117,648,rmsprop,False,0.19560483633736955
56,0.07317797607245269,87,91,453,rmsprop,False,0.18960164225693157
32,0.5665173845635743,44,68,285,rmsprop,True,0.9210740034142859
31,0.37767161796988374,19,36,618,rmsprop,False,0.38612873162578676
24,0.9919786268442413,70,62,419,adam,False,0.44287718555067396
46,0.8062841751673934,47,115,523,rmsprop,False,0.25159729357371763
40,0.6381267098278344,56,89,740,rmsprop,False,0.17002515244643837
4,0.8881339598755135,89,26,924,rmsprop,False,0.37038635141272125
8,0.7223582158016348,77,77,615,rmsprop,True,0.6077256963507097
55,0.4766989903315818,90,65,442,rmsprop,False,0.3605764179647297
12,0.7005017133963332,38,100,758,adam,False,0.17192996683414621
27,0.5922277799345868,12,39,770,rmsprop,False,0.3569481519228156
44,0.42194886800798714,46,79,705,rmsprop,False,0.28453428112546825
6,0.25713689177563015,82,97,735,rmsprop,False,0.17950858591764202
42,0.49887899584553413,99,33,998,rmsprop,True,0.6885583229128565
50,0.5508940416996645,97,83,350,rmsprop,False,0.22703645305513825
28,0.6209777572047417,41,85,35,adam,False,0.38875828300503334
60,0.7750882805479428,86,110,972,rmsprop,False,0.15119635497584613
47,0.8545347211636065,2,116,478,rmsprop,False,0.5940848326774788
23,0.9321637171934285,9,53,225,rmsprop,False,0.3798657152357362
17,0.0943824871501791,94,73,163,rmsprop,True,0.6123965692692452
19,0.6677292061651088,95,82,536,rmsprop,False,0.23593074888686782
61,0.7344911784058827,69,28,889,adam,False,0.37374613970642606
22,0.5737361816461984,66,87,478,rmsprop,False,0.2042774158982006
37,0.44299413413630706,32,60,840,rmsprop,False,0.38227797265412133
13,0.33526879064839765,8,69,753,rmsprop,False,0.21206395012207463
35,0.5272489016961868,79,21,732,rmsprop,True,0.8023405889883041
