batch_size,dropout,n_epochs,n_input,n_nodes,optimizer,shuffle,loss
50,0.2940502355237969,89,39,983,adam,False,0.1858921426390701
13,0.46668949136011156,45,33,565,adam,False,0.1500798078924096
37,0.18445319013102918,79,92,760,adam,False,0.15649241138918848
27,0.4226059600402583,1,27,916,rmsprop,False,0.2410068070801798
55,0.690116588641064,3,91,758,adam,False,0.2096482115891079
60,0.3628185539364521,63,6,699,adam,False,0.19542700663141793
8,0.13058314449405262,73,66,127,adam,False,0.11526318038333663
35,0.541301093500933,84,84,719,rmsprop,True,1.1204028156154258
25,0.5025215235060528,64,19,152,adam,False,0.17849542282311356
16,0.033759251757970066,44,20,367,adam,False,0.15264286502336474
12,0.7811085982012664,59,119,778,adam,False,0.2984418023858632
43,0.5975347638609253,92,55,393,rmsprop,True,1.4835830785207296
21,0.8846621970491566,17,38,630,adam,False,0.10718849660172391
38,0.3961939845855068,88,73,839,adam,False,0.2434190870818242
10,0.15609930139915307,76,40,847,adam,False,0.13204702372801722
47,0.5843927513991666,82,25,816,adam,False,0.17292178496054472
41,0.2577710517129451,68,95,775,rmsprop,True,1.1540501191067878
9,0.3044398182086321,21,11,808,adam,False,0.19332352612005416
30,0.643209100823867,18,58,330,adam,False,0.13196318025661422
1,0.08110324877167024,43,88,640,adam,False,0.32144340420317075
26,0.4737553770665554,41,114,952,rmsprop,True,1.0808507198204722
54,0.5057945296015978,52,53,734,adam,False,0.1534963268127408
62,0.6729861975523034,37,7,980,adam,False,0.18691493254445257
52,0.8416551343247074,26,103,155,adam,False,0.3163713789663092
15,0.7220902685729528,33,101,968,adam,False,0.28238254211416464
14,0.32734995427470426,28,54,893,rmsprop,True,1.2323657981091223
22,0.8001399552331493,10,34,173,adam,False,0.19376816864810026
50,0.11442248063303796,38,16,24,adam,False,0.18691630247860613
42,0.27944040124705716,94,79,886,adam,False,0.16382118267352797
53,0.3975666117243609,51,60,450,adam,False,0.13338931481496955
6,0.2088495043924195,90,59,799,adam,True,1.2577105600395497
39,0.6190233859631709,55,45,586,rmsprop,False,0.16847877673040582
63,0.95522831519726,61,99,862,adam,False,0.2238096294683694
7,0.3507477885977385,99,105,632,adam,False,0.19934751146303856
17,0.44199250832098036,15,75,860,adam,False,0.11409674363517423
44,0.5489187572735296,16,98,913,adam,True,0.4524527427580317
3,0.18760399333286534,80,8,756,rmsprop,False,0.5090553408511388
28,0.013542198034671195,14,112,460,adam,False,0.49838876599066834
5,0.3710657704102384,69,116,987,adam,False,0.4787669361725608
19,0.14503628409440678,8,14,989,adam,False,0.14939792706368746
32,0.5235971303772009,65,24,34,adam,True,1.041639492282955
4,0.6719050010048284,86,23,526,rmsprop,False,0.23479250162617346
29,0.41157750692180073,34,22,383,adam,False,0.12567844710287382
18,0.7530087943391628,13,49,305,adam,False,0.14065116172431785
40,0.5836449901491699,24,113,606,adam,False,0.17417265531399365
49,0.23052539286664095,6,117,653,adam,True,0.9245332053065998
31,0.2697121551191516,2,21,541,rmsprop,False,0.23421056346438088
24,0.04932596701252806,50,65,949,adam,False,0.1341762841227084
12,0.8718471971907373,71,71,240,adam,False,0.2242816384487249
33,0.31287972077935705,16,70,895,adam,False,0.09189553880424756
51,0.49259960094250627,53,50,222,adam,True,0.9156567182269006
61,0.45992361080513144,47,74,131,rmsprop,False,0.1428291871341067
48,0.09206223959539114,12,29,73,adam,False,0.1801740465539572
56,0.4337799113211949,20,108,285,adam,False,0.1228631004417831
11,0.17248597513424996,5,94,50,adam,False,0.3417985036854589
36,0.7709390722460826,46,9,377,adam,True,0.70633857787717
52,0.7194776721397225,77,84,306,rmsprop,False,0.21892688488968845
50,0.38335630981949637,78,41,257,adam,False,0.14264114744509693
2,0.5135640984896612,56,85,98,adam,False,0.5220902830498366
55,0.8117709181950985,62,87,91,adam,False,0.26942326241727316
20,0.9621098496247753,29,76,358,adam,False,0.3275933424104226
23,0.5623795878228821,40,26,276,rmsprop,True,0.8742030972685187
45,0.11433109896696325,48,93,217,adam,False,0.14899717489548633
58,0.6357110884113593,32,90,558,adam,False,0.15799496362092855
35,0.3487848996640219,36,98,418,adam,False,0.1409319450513733
34,0.029889243952641475,93,68,995,adam,False,0.13600614565808727
57,0.9248402883430005,83,62,499,rmsprop,True,0.9795284295616051
46,0.4724005833031903,31,80,365,adam,False,0.18221774735798277
59,0.5358228164499137,57,81,514,adam,False,0.1987027814916085
8,0.6558239816939757,85,109,764,adam,False,0.27985769777622815
25,0.20816640882504944,42,37,911,adam,False,0.11078808525583347
38,0.2548065852864245,27,42,542,rmsprop,True,1.3089986531159652
33,0.3214584325333347,16,70,187,adam,False,0.13393366260295098
33,0.41284040434668784,16,63,23,adam,False,0.3629310971132812
37,0.30794466706628565,49,69,841,adam,False,0.1535242937644567
27,0.28369245496385265,16,78,242,adam,False,0.11939420822435827
33,0.06902964842024215,66,10,895,adam,False,0.22289727103826626
21,0.3705973347976505,58,46,389,adam,False,0.11687369822509516
13,0.6023522211747115,19,13,20,adam,False,0.24914645664426843
12,0.4861615903750515,9,32,557,adam,False,0.10435897145733242
60,0.4559737561206763,25,70,179,adam,False,0.1501725755067412
16,0.23312307071966387,28,17,818,adam,False,0.15488527815977926
62,0.13498889174534429,98,57,159,adam,False,0.10427165901261604
10,0.4093430489791387,30,97,123,adam,False,0.09111331817097648
43,0.3968014628562526,96,97,488,adam,False,0.20024313831196117
10,0.5763436691989399,97,97,640,adam,False,0.4112385684979394
41,0.4206851240368247,91,104,53,adam,False,0.16577397182074669
10,0.5081939958396505,30,115,199,adam,False,0.37441199885910237
47,0.3335740891126053,30,100,572,adam,False,0.10264205527755395
30,0.6233982282990178,4,12,996,adam,False,0.16974447139342694
1,0.554305782024105,23,98,747,adam,False,0.317042792269662
26,0.3513941605396009,22,96,751,adam,False,0.09166065499662154
52,0.6951336944491104,70,30,401,adam,False,0.15530840099678805
10,0.29494246580640915,87,118,852,rmsprop,True,3.092498051331272
54,0.44693590992690846,72,43,688,adam,False,0.13697401890127364
15,0.38016802160742624,54,44,470,adam,False,0.29833427009839353
6,0.5932263018667867,60,89,531,adam,False,0.2134575842975126
50,0.5358283937403775,81,82,328,adam,False,0.2445183623281805
5,0.2718913588016816,11,102,442,adam,True,0.9208447017978717
9,0.48411182306117817,84,61,757,rmsprop,False,0.2623688503367557
42,0.4333721468494145,95,67,151,adam,False,0.17829843902451373
53,0.6756366588508849,7,56,575,adam,False,0.1479499732450586
14,0.4075472448299455,75,111,596,adam,False,0.1939852911657913
22,0.19194196487359022,39,31,661,adam,False,0.1291337043359423
63,0.25600894865794843,74,5,625,rmsprop,True,0.5766303419873657
44,0.002136994222904476,45,51,60,adam,False,0.14438303647797804
17,0.35661877877848147,67,15,123,adam,False,0.15969247625127464
7,0.46500665073195097,28,107,605,adam,False,0.38248388946243683
28,0.7407947378936994,89,52,582,adam,False,0.1786774804893298
4,0.5669484791243324,44,48,530,adam,False,0.1885744604118902
29,0.15902831894581865,3,77,182,rmsprop,True,1.1348678449393874
12,0.5147977395137107,35,84,318,adam,False,0.08889848339857599
12,0.8596653784942777,35,84,95,adam,False,0.2881887438128279
12,0.644662082813618,35,110,719,adam,False,0.39427730138017214
19,0.6063446179755664,73,106,165,adam,False,0.17776671253719667
12,0.5223917188750193,1,72,277,adam,False,0.377448221559758
39,0.6195578053193826,68,18,21,rmsprop,True,0.7305305833697402
3,0.7153271452213064,79,84,819,adam,False,0.2670298598616331
11,0.7922963140637314,82,33,404,adam,False,0.19053659413237195
31,0.8337532199674834,59,66,813,adam,False,0.12784398975938463
32,0.6889982442383659,92,28,827,adam,False,0.16217357964688128
24,0.5018809351800253,88,86,288,adam,False,0.35261562080886966
61,0.75091224256874,76,36,318,rmsprop,True,0.8356921394872595
18,0.6542832654760867,64,47,847,adam,False,0.35120020621539394
52,0.5531819728033304,63,98,890,adam,False,0.12537522151298744
40,0.10020103278496596,21,64,687,adam,False,0.10775102713978157
51,0.4779945759099382,69,19,146,adam,False,0.16167589547571332
