"Year","Month","Dekad","Rainfall (mm)","Average (mm)"
2016,1,1,1.278,1.032
2016,1,2,0.008,0.008
2016,1,3,0,0
2016,2,1,0.056,0.008
2016,2,2,0.143,0.063
2016,2,3,0.04,0.016
2016,3,1,0.127,0.111
2016,3,2,0.143,0.151
2016,3,3,0.135,0.127
2016,4,1,0.651,0.389
2016,4,2,0.754,0.516
2016,4,3,0.5,0.198
2016,5,1,0.19,0.024
2016,5,2,0.159,0.016
2016,5,3,0.008,0.016
2016,6,1,0,0
2016,6,2,0,0
2016,6,3,0,0
2016,7,1,0,0
2016,7,2,0,0
2016,7,3,0,0
2016,8,1,0,0
2016,8,2,0.008,0
2016,8,3,0.048,0.032
2016,9,1,0.262,0.175
2016,9,2,0.302,0.19
2016,9,3,0.492,0.421
2016,10,1,0.96,0.865
2016,10,2,0.698,0.77
2016,10,3,1.27,2.111
2016,11,1,3.095,7.452
2016,11,2,4.151,6.651
2016,11,3,3.643,7.714
2016,12,1,6.857,10.317
2016,12,2,8.46,14.159
2016,12,3,12.595,13.667
2017,1,1,1.278,1.032
2017,1,2,0.008,0.008
2017,1,3,0,0
2017,2,1,0.056,0.008
2017,2,2,0.143,0.063
2017,2,3,0.024,0.016
2017,3,1,0.135,0.111
2017,3,2,0.135,0.151
2017,3,3,0.135,0.127
2017,4,1,0.667,0.389
2017,4,2,0.738,0.516
2017,4,3,0.524,0.198
2017,5,1,0.024,0.024
2017,5,2,0.151,0.016
2017,5,3,0.222,0.016
2017,6,1,0,0
2017,6,2,0,0
2017,6,3,0,0
2017,7,1,0,0
2017,7,2,0,0
2017,7,3,0,0
2017,8,1,0,0
2017,8,2,0.008,0
2017,8,3,0.048,0.032
2017,9,1,0.373,0.175
2017,9,2,0.833,0.19
2017,9,3,0.492,0.421
2017,10,1,0.881,0.865
2017,10,2,0.643,0.77
2017,10,3,2.198,2.111
2017,11,1,9.079,7.452
2017,11,2,3.976,6.651
2017,11,3,4.889,7.714
2017,12,1,5.548,10.317
2017,12,2,8.952,14.159
2017,12,3,11.802,13.667
2018,1,1,1.278,1.032
2018,1,2,0.008,0.008
2018,1,3,0,0
2018,2,1,0.056,0.008
2018,2,2,0.143,0.063
2018,2,3,0.024,0.016
2018,3,1,0.127,0.111
2018,3,2,0.143,0.151
2018,3,3,0.23,0.127
2018,4,1,0.698,0.389
2018,4,2,1.683,0.516
2018,4,3,0.563,0.198
2018,5,1,0.048,0.024
2018,5,2,0.349,0.016
2018,5,3,0.603,0.016
2018,6,1,0,0
2018,6,2,0,0
2018,6,3,0,0
2018,7,1,0,0
2018,7,2,0,0
2018,7,3,0,0
2018,8,1,0,0
2018,8,2,0.008,0
2018,8,3,0.048,0.032
2018,9,1,0.262,0.175
2018,9,2,0.302,0.19
2018,9,3,0.508,0.421
2018,10,1,1.746,0.865
2018,10,2,3.365,0.77
2018,10,3,1.897,2.111
2018,11,1,5.77,7.452
2018,11,2,5.008,6.651
2018,11,3,7.889,7.714
2018,12,1,5.579,10.317
2018,12,2,9.151,14.159
2018,12,3,11.103,13.667