SvyDate,Date,Dmgrph,DmgrphCode,Mean_crrnt,Pop,PopNmbr
2019-9-23_2019-10-20,2019-10-20,MOPTI,1931,28.709841917389117,2330137,668978
2019-9-23_2019-10-20,2019-10-20,SEGOU,1932,31.822725758080594,2709545,862251
2019-9-23_2019-10-20,2019-10-20,TOMBOUCTOU/TAOUDENI,1934,19.69486823855756,763824,150434
2019-7-29_2019-10-20,2019-10-20,BAMAKO,1926,7.821025827573656,2781741,217560
2019-7-29_2019-10-20,2019-10-20,KAYES,1928,16.672566371681388,2380144,396831
2019-7-29_2019-10-20,2019-10-20,KOULIKORO,1930,12.261682242990641,4036499,494942
2019-7-29_2019-10-20,2019-10-20,SIKASSO,1933,16.048938467074464,3284796,527174
2019-9-24_2019-10-21,2019-10-21,MOPTI,1931,28.755555555555546,2330137,670043
2019-9-24_2019-10-21,2019-10-21,SEGOU,1932,31.64676304211182,2709545,857483
2019-9-24_2019-10-21,2019-10-21,TOMBOUCTOU/TAOUDENI,1934,25.14484356894554,763824,192062
2019-7-30_2019-10-21,2019-10-21,BAMAKO,1926,7.821025827573656,2781741,217560
2019-7-30_2019-10-21,2019-10-21,KAYES,1928,16.672566371681388,2380144,396831
2019-7-30_2019-10-21,2019-10-21,KOULIKORO,1930,12.261682242990641,4036499,494942
2019-7-30_2019-10-21,2019-10-21,SIKASSO,1933,16.048938467074464,3284796,527174
2019-9-25_2019-10-22,2019-10-22,MOPTI,1931,29.86760124610588,2330137,695955
2019-9-25_2019-10-22,2019-10-22,SEGOU,1932,34.666666666666615,2709545,939309
2019-9-25_2019-10-22,2019-10-22,TOMBOUCTOU/TAOUDENI,1934,23.510292524377036,763824,179577
2019-7-31_2019-10-22,2019-10-22,BAMAKO,1926,7.821025827573656,2781741,217560
2019-7-31_2019-10-22,2019-10-22,KAYES,1928,16.672566371681388,2380144,396831
2019-7-31_2019-10-22,2019-10-22,KOULIKORO,1930,12.261682242990641,4036499,494942
2019-7-31_2019-10-22,2019-10-22,SIKASSO,1933,16.048938467074464,3284796,527174
2019-9-26_2019-10-23,2019-10-23,MOPTI,1931,30.633110499410108,2330137,713793
2019-9-26_2019-10-23,2019-10-23,SEGOU,1932,35.50561797752805,2709545,962040
2019-9-26_2019-10-23,2019-10-23,TOMBOUCTOU/TAOUDENI,1934,24.544480171489823,763824,187476
2019-8-1_2019-10-23,2019-10-23,BAMAKO,1926,7.821025827573656,2781741,217560
2019-8-1_2019-10-23,2019-10-23,KAYES,1928,16.672566371681388,2380144,396831
