"Year","Month","Dekad","NDVI","Average"
2017,1,1,0.1315005,0.1320364
2018,1,1,0.1363525,0.1320364
2018,1,1,0.1334859,0.1320364
2018,1,2,0.1319019,0.1318453
2017,1,2,0.1333347,0.1318453
2019,1,2,0.140972,0.1318453
2019,1,3,0.1397554,0.1313489
2017,1,3,0.1326626,0.1313489
2018,1,3,0.1310219,0.1313489
2018,2,1,0.1305925,0.1310673
2017,2,1,0.132169,0.1310673
2019,2,1,0.1388777,0.1310673
2019,2,2,0.1378734,0.1307754
2017,2,2,0.1316613,0.1307754
2018,2,2,0.1302087,0.1307754
2018,2,3,0.1298502,0.1304925
2017,2,3,0.1312093,0.1304925
2019,2,3,0.1368133,0.1304925
2019,3,1,0.1347977,0.1299934
2017,3,1,0.1306163,0.1299934
2018,3,1,0.1291333,0.1299934
2018,3,2,0.1288489,0.1298074
2017,3,2,0.1305062,0.1298074
2019,3,2,0.1339781,0.1298074
2019,3,3,0.1333714,0.1296627
2017,3,3,0.1305119,0.1296627
2018,3,3,0.1289408,0.1296627
2018,4,1,0.1287149,0.1295483
2017,4,1,0.1305909,0.1295483
2019,4,1,0.1329872,0.1295483
2019,4,2,0.1326846,0.1293459
2017,4,2,0.1306547,0.1293459
2018,4,2,0.1283281,0.1293459
2018,4,3,0.1280491,0.1292367
2017,4,3,0.1305666,0.1292367
2019,4,3,0.1326516,0.1292367
2019,5,1,0.132669,0.1291067
2017,5,1,0.1304102,0.1291067
2018,5,1,0.1277989,0.1291067
2018,5,2,0.1275839,0.1289351
2017,5,2,0.13024,0.1289351
2019,5,2,0.1327316,0.1289351
2019,5,3,0.1327558,0.1284385
2017,5,3,0.1298434,0.1284385
2018,5,3,0.1272602,0.1284385
2018,6,1,0.1271137,0.1281074
2017,6,1,0.1295154,0.1281074
2019,6,1,0.1326669,0.1281074
2019,6,2,0.1325241,0.1277351
2017,6,2,0.1290843,0.1277351
2018,6,2,0.1268866,0.1277351
2018,6,3,0.1265635,0.1273347
2017,6,3,0.1285318,0.1273347
2019,6,3,0.1322913,0.1273347
2019,7,1,0.1314601,0.1264903
2019,7,1,0.1318784,0.1264903
2017,7,1,0.1274565,0.1264903
2018,7,1,0.1258379,0.1264903
2018,7,2,0.1255353,0.1263453
2017,7,2,0.1271138,0.1263453
2019,7,2,0.1314724,0.1263453
2019,7,3,0.1311133,0.1263517
2017,7,3,0.1269899,0.1263517
2018,7,3,0.1251891,0.1263517
2018,8,1,0.1253037,0.1268336
2017,8,1,0.1274219,0.1268336
2019,8,1,0.1307949,0.1268336
2019,8,2,0.1307673,0.1272902
2017,8,2,0.1279037,0.1272902
2018,8,2,0.125725,0.1272902
2018,8,3,0.1261694,0.1278422
2017,8,3,0.1284688,0.1278422
2019,8,3,0.1309607,0.1278422
2019,9,1,0.1311212,0.1284492
2017,9,1,0.1290882,0.1284492
2018,9,1,0.126796,0.1284492
2018,9,2,0.1281568,0.129639
2017,9,2,0.1302692,0.129639
2019,9,2,0.1316909,0.129639
2019,9,3,0.1320592,0.1301522
2017,9,3,0.1307692,0.1301522
2018,9,3,0.1289217,0.1301522
2018,10,1,0.1298265,0.1306025
2017,10,1,0.1312122,0.1306025
2019,10,1,0.1324356,0.1306025
2019,10,2,0.1328795,0.1309868
2017,10,2,0.1315811,0.1309868
2018,10,2,0.130864,0.1309868
2018,10,3,0.1336176,0.1315992
2017,10,3,0.132249,0.1315992
2019,10,3,0.1337824,0.1315992
2019,11,1,0.1341029,0.1318278
2017,11,1,0.1325527,0.1318278
2018,11,1,0.135274,0.1318278
2018,11,2,0.1369116,0.131997
2017,11,2,0.1327944,0.131997
2019,11,2,0.1343802,0.131997
2019,11,3,0.1345775,0.1322184
2017,11,3,0.1330379,0.1322184
2018,11,3,0.1398397,0.1322184
2018,12,1,0.1408806,0.1322764
2017,12,1,0.1330415,0.1322764
2019,12,1,0.1345488,0.1322764
2019,12,2,0.1345459,0.1322886
2017,12,2,0.1329795,0.1322886
2018,12,2,0.1414582,0.1322886
2018,12,3,0.1416771,0.132261
2017,12,3,0.1328537,0.132261
2019,12,3,0.1343917,0.132261