AdminStrata,Al-Hasakeh,Al-Hasakeh,Al-Hasakeh,Aleppo,Aleppo,Aleppo,Ar-Raqqa,Ar-Raqqa,Ar-Raqqa,As-Sweida,As-Sweida,As-Sweida,Damascus,Damascus,Damascus,Dar'a,Dar'a,Dar'a,Deir-ez-Zor,Deir-ez-Zor,Deir-ez-Zor,Hama,Hama,Hama,Homs,Homs,Homs,Lattakia,Lattakia,Lattakia,Quneitra,Quneitra,Quneitra,Rural Damascus,Rural Damascus,Rural Damascus,Tartous,Tartous,Tartous
2016-02-18,281.7669634113961,299.6124203291495,26.801600000000008,232.55657152264826,217.46809665066513,19.410499999999953,269.2642230368866,269.5406143723856,14.523499999999986,277.7172677898925,276.96998714199924,24.83239999999999,268.37173157585653,236.56895859829805,30.440000000000012,278.4517995665144,250.1407067807455,37.83230000000003,267.5175730559746,329.1254573124601,9.019500000000017,246.30809951701775,235.74509286061328,23.83330000000001,275.123265429627,301.714734439946,9.4334,239.7631415261657,200.90877380286372,85.13329999999992,269.1710510332852,233.93397043975378,89.45270000000005,275.3966153288342,283.4559854996857,13.667200000000008,237.76366013510312,221.41420010192832,68.4018
2016-02-19,271.3088689529012,296.68021811969265,26.381100000000007,226.1382926736871,215.60618992390835,18.26679999999995,262.51376813429414,267.357840080766,14.219099999999987,272.1506897050045,274.2678045937878,25.21989999999999,264.47223715465714,235.55060978166713,30.740000000000013,273.48737911260463,248.75638112472424,38.237800000000036,257.71610401604505,324.8472360850101,8.936100000000017,239.3054070647839,233.91769879342027,22.842800000000008,268.0494987868666,297.8840234933968,9.255500000000001,234.6495034567923,199.8711158089865,82.22729999999991,264.8205822039429,233.238541307213,89.99420000000005,270.7051369147656,280.4189541359007,13.785200000000009,230.86333350553826,219.7051712054465,66.85799999999999
2016-02-20,260.8507744944063,293.74801591023584,25.960600000000007,219.72001382472592,213.74428319715156,17.123099999999948,255.76331323170166,265.17506578914634,13.914699999999987,266.58411162011646,271.56562204557633,25.607399999999988,260.57274273345774,234.53226096503622,31.040000000000013,268.52295865869485,247.372055468703,38.64330000000004,247.9146349761155,320.56901485756003,8.852700000000018,232.30271461255006,232.09030472622726,21.852300000000007,260.9757321441062,294.05331254684756,9.077600000000002,229.5358653874189,198.83345781510928,79.32129999999991,260.47011337460054,232.54311217467225,90.53570000000005,266.01365850069703,277.38192277211573,13.903200000000009,223.9630068759734,217.9961423089647,65.31419999999999
2016-02-21,255.8802764681513,293.84976611144066,26.874800000000008,214.29182015515443,212.83374133678643,16.798199999999948,251.6854735054011,265.0153776231968,14.018099999999986,262.33661623211435,270.11190106991984,25.793299999999988,257.33180894987237,234.4311442737255,31.300000000000015,264.3529159151872,247.0118295641727,38.70470000000004,242.56979721667153,318.88103458835946,9.183600000000018,226.09563680388842,230.99801135710453,21.49560000000001,255.56292111119075,291.7367922213596,9.069700000000001,225.09498789950996,198.59182414961572,78.51019999999991,257.4369251572914,232.84366794707543,90.86030000000005,262.09465383602503,275.69872910409,14.028600000000008,217.64350918375865,217.16201721689828,64.7635
2016-02-22,250.90977844189626,293.9515163126455,27.78900000000001,208.86362648558293,211.9231994764213,16.47329999999995,247.60763377910052,264.85568945724725,14.121499999999987,258.08912084411224,268.65818009426334,25.979199999999988,254.090875166287,234.33002758241477,31.560000000000013,260.1828731716796,246.6516036596424,38.76610000000004,237.22495945722756,317.1930543191589,9.514500000000018,219.8885589952268,229.9057179879818,21.138900000000014,250.1501100782753,289.4202718958717,9.0618,220.654110411601,198.35019048412215,77.69909999999992,254.40373693998222,233.14422371947862,91.18490000000006,258.17564917135303,274.0155354360642,14.154000000000007,211.3240114915439,216.32789212483186,64.2128
2016-02-23,245.93928041564124,294.0532665138503,28.70320000000001,203.43543281601143,211.01265761605617,16.14839999999995,243.52979405279993,264.6960012912977,14.224899999999987,253.84162545611014,267.20445911860685,26.16509999999999,250.84994138270162,234.22891089110405,31.82000000000001,256.012830428172,246.2913777551121,38.827500000000036,231.88012169778358,315.5050740499583,9.845400000000017,213.68148118656515,228.81342461885907,20.782200000000017,244.73729904535986,287.10375157038374,9.053899999999999,216.21323292369206,198.10855681862859,76.88799999999992,251.37054872267302,233.4447794918818,91.50950000000006,254.256644506681,272.3323417680385,14.279400000000006,205.00451379932915,215.49376703276545,63.66210000000001
2016-02-24,240.96878238938618,294.1550167150551,29.61740000000001,198.00723914643993,210.10211575569105,15.82349999999995,239.45195432649933,264.53631312534816,14.328299999999988,249.59413006810803,265.75073814295035,26.35099999999999,247.60900759911624,234.12779419979333,32.080000000000005,251.84278768466436,245.9311518505818,38.888900000000035,226.5352839383396,313.8170937807577,10.176300000000017,207.4744033779035,227.72113124973635,20.42550000000002,239.32448801244445,284.7872312448958,9.045999999999998,211.7723554357831,197.86692315313502,76.07689999999992,248.33736050536382,233.745335264285,91.83410000000006,250.33763984200894,270.6491481000127,14.404800000000005,198.6850161071144,214.65964194069903,63.11140000000002
2016-02-25,235.99828436313112,294.25676691625995,30.53160000000001,192.57904547686843,209.19157389532592,15.49859999999995,235.37411460019874,264.3766249593986,14.431699999999989,245.34663468010592,264.29701716729386,26.53689999999999,244.36807381553083,234.0266775084826,32.34,247.67274494115674,245.57092594605152,38.950300000000034,221.19044617889563,312.12911351155714,10.507200000000017,201.26732556924188,226.62883788061362,20.068800000000024,233.91167697952903,282.47071091940785,9.038099999999996,207.33147794787416,197.62528948764145,75.26579999999993,245.30417228805462,234.04589103668818,92.15870000000007,246.41863517733688,268.965954431987,14.530200000000004,192.36551841489964,213.82551684863262,62.560700000000026
2016-02-26,231.02778633687606,294.35851711746477,31.445800000000013,187.15085180729693,208.2810320349608,15.17369999999995,231.29627487389814,264.21693679344907,14.53509999999999,241.09913929210379,262.84329619163736,26.72279999999999,241.12714003194543,233.92556081717188,32.6,243.5027021976491,245.21070004152122,39.01170000000003,215.84560841945165,310.44113324235656,10.838100000000017,195.06024776058024,225.5365445114909,19.712100000000028,228.49886594661362,280.1541905939199,9.030199999999995,202.8906004599652,197.3836558221479,74.45469999999993,242.27098407074544,234.34644680909136,92.48330000000007,242.49963051266485,267.2827607639612,14.655600000000003,186.0460207226849,212.9913917565662,62.01000000000003
2016-02-27,226.057288310621,294.4602673186696,32.360000000000014,181.72265813772543,207.37049017459566,14.848799999999951,227.21843514759755,264.0572486274995,14.63849999999999,236.85164390410165,261.38957521598087,26.90869999999999,237.88620624836003,233.82444412586116,32.86,239.3326594541415,244.85047413699093,39.07310000000003,210.50077066000767,308.753152973156,11.169000000000016,188.8531699519186,224.44425114236816,19.35540000000003,223.0860549136982,277.83767026843196,9.022299999999994,198.44972297205626,197.14202215665432,73.64359999999994,239.23779585343627,234.64700258149455,92.80790000000007,238.58062584799282,265.59956709593547,14.781000000000002,179.72652303047013,212.1572666644998,61.459300000000034
2016-02-28,221.08679028436595,294.5620175198744,33.274200000000015,176.29446446815393,206.45994831423053,14.523899999999951,223.14059542129695,263.89756046155,14.74189999999999,232.6041485160995,259.9358542403244,27.09459999999999,234.64527246477462,233.72332743455044,33.12,235.16261671063387,244.49024823246063,39.13450000000003,205.1559329005637,307.0651727039554,11.499900000000016,182.64609214325696,223.35195777324543,18.998700000000035,217.6732438807828,275.521149942944,9.014399999999993,194.00884548414732,196.90038849116075,72.83249999999994,236.2046076361271,234.94755835389773,93.13250000000008,234.6616211833208,263.9163734279097,14.906400000000001,173.40702533825538,211.32314157243337,60.908600000000035
2016-02-29,216.1162922581109,294.66376772107924,34.188400000000016,170.86627079858243,205.5494064538654,14.198999999999952,219.06275569499635,263.7378722956004,14.845299999999991,228.35665312809738,258.4821332646679,27.28049999999999,231.40433868118922,233.62221074323972,33.379999999999995,230.99257396712625,244.13002232793033,39.19590000000003,199.81109514111972,305.3771924347548,11.830800000000016,176.43901433459533,222.2596644041227,18.64200000000004,212.26043284786738,273.2046296174561,9.006499999999992,189.56796799623837,196.6587548256672,72.02139999999994,233.17141941881792,235.24811412630092,93.45710000000008,230.74261651864876,262.23317975988397,15.0318,167.08752764604063,210.48901648036696,60.357900000000036
2016-03-01,212.336773415395,295.0110836344622,34.58830000000002,167.60979959807548,205.30012098847786,14.678899999999953,216.17502255298675,263.9378228278752,15.268199999999991,224.80377151205593,257.3705836700953,27.09299999999999,229.3638682557309,234.1455510574957,33.43999999999999,227.60448425706485,244.2035938162953,38.827000000000034,196.0386425668063,304.1102029590361,12.272700000000016,171.82927172621606,221.74996665368596,18.965800000000037,208.79486768341096,271.5619610211585,9.588399999999991,186.84538339317658,197.24036074991693,72.40929999999994,230.81742713587522,235.92509751576014,92.22170000000008,228.36794488213798,261.1409603057142,15.432,162.22270538028948,210.29064152289018,61.05790000000004
2016-03-02,208.55725457267908,295.3583995478451,34.98820000000002,164.35332839756853,205.0508355230903,15.158799999999953,213.28728941097714,264.13777336015,15.691099999999992,221.25088989601448,256.2590340755227,26.90549999999999,227.32339783027257,234.66889137175167,33.499999999999986,224.21639454700346,244.27716530466026,38.45810000000004,192.26618999249285,302.84321348331736,12.714600000000017,167.21952911783683,221.24026890324922,19.289600000000036,205.32930251895453,269.9192924248609,10.17029999999999,184.12279879011479,197.82196667416667,72.79719999999995,228.46343485293252,236.60208090521937,90.98630000000009,225.9932732456272,260.04874085154444,15.8322,157.35788311453834,210.0922665654134,61.757900000000035
2016-03-03,211.88410377096443,295.8987886095166,35.62910000000002,164.72353839225252,205.08174652641952,16.104899999999954,214.76104246913292,264.3886709584882,16.081199999999992,222.14198776073718,255.91550168829883,26.84739999999999,229.17624836956378,235.25520228177007,33.41999999999999,225.5972289413531,244.82102781280847,38.19190000000004,194.87706221757443,302.2483927510253,13.090400000000017,167.00794781150887,221.06262915119936,20.022500000000036,206.36604445554715,269.0809139185136,10.85689999999999,184.2780793676968,198.38410768626088,74.40729999999995,230.38166915334307,237.41419267933188,89.86010000000007,227.51586614469173,259.37801390789315,16.2538,157.48471017295046,209.9975382926238,62.974300000000035
2016-03-04,215.21095296924977,296.4391776711881,36.270000000000024,165.0937483869365,205.11265752974873,17.050999999999956,216.2347955272887,264.6395685568264,16.471299999999992,223.03308562545988,255.57196930107494,26.78929999999999,231.029098908855,235.8415131917885,33.33999999999999,226.97806333570276,245.36489032095668,37.92570000000004,197.487934442656,301.6535720187332,13.466200000000017,166.7963665051809,220.8849893991495,20.755400000000037,207.40278639213977,268.2425354121663,11.543499999999991,184.4333599452788,198.94624869835508,76.01739999999995,232.29990345375364,238.22630445344438,88.73390000000006,229.03845904375626,258.70728696424186,16.675399999999996,157.61153723136258,209.9028100198342,64.19070000000002
2016-03-05,218.53780216753512,296.97956673285955,36.91090000000003,165.4639583816205,205.14356853307794,17.997099999999957,217.70854858544448,264.89046615516463,16.861399999999993,223.92418349018257,255.22843691385106,26.73119999999999,232.8819494481462,236.42782410180692,33.25999999999999,228.3588977300524,245.90875282910488,37.659500000000044,200.0988066677376,301.0587512864411,13.842000000000017,166.58478519885296,220.70734964709965,21.488300000000038,208.4395283287324,267.40415690581904,12.230099999999991,184.5886405228608,199.50838971044928,77.62749999999996,234.21813775416422,239.0384162275569,87.60770000000005,230.5610519428208,258.03656002059057,17.096999999999994,157.7383642897747,209.80808174704458,65.40710000000001
2016-03-06,221.86465136582046,297.51995579453103,37.55180000000003,165.8341683763045,205.17447953640715,18.94319999999996,219.18230164360025,265.14136375350284,17.251499999999993,224.81528135490527,254.88490452662717,26.67309999999999,234.7347999874374,237.01413501182535,33.17999999999999,229.73973212440205,246.4526153372531,37.393300000000046,202.70967889281917,300.46393055414904,14.217800000000016,166.373203892525,220.5297098950498,22.22120000000004,209.476270265325,266.56577839947175,12.916699999999992,184.7439211004428,200.07053072254348,79.23759999999996,236.1363720545748,239.8505280016694,86.48150000000004,232.08364484188533,257.3658330769393,17.518599999999992,157.8651913481868,209.71335347425497,66.6235
2016-03-07,225.1915005641058,298.0603448562025,38.19270000000003,166.20437837098848,205.20539053973636,19.88929999999996,220.65605470175603,265.39226135184106,17.641599999999993,225.70637921962796,254.54137213940328,26.61499999999999,236.58765052672862,237.60044592184377,33.099999999999994,231.1205665187517,246.9964778454013,37.12710000000005,205.32055111790075,299.86910982185697,14.593600000000016,166.16162258619704,220.35207014299993,22.95410000000004,210.51301220191763,265.72739989312447,13.603299999999992,184.8992016780248,200.63267173463768,80.84769999999996,238.05460635498537,240.6626397757819,85.35530000000003,233.60623774094987,256.695106133288,17.94019999999999,157.99201840659893,209.61862520146536,67.8399
2016-03-08,228.51834976239115,298.600733917874,38.83360000000003,166.57458836567247,205.23630154306557,20.83539999999996,222.1298077599118,265.64315895017927,18.031699999999994,226.59747708435066,254.1978397521794,26.55689999999999,238.44050106601983,238.1867568318622,33.019999999999996,232.50140091310135,247.5403403535495,36.86090000000005,207.93142334298233,299.2742890895649,14.969400000000016,165.95004127986908,220.17443039095008,23.68700000000004,211.54975413851025,264.8890213867772,14.289899999999992,185.0544822556068,201.19481274673188,82.45779999999996,239.97284065539594,241.47475154989442,84.22910000000002,235.1288306400144,256.0243791896367,18.361799999999988,158.11884546501105,209.52389692867575,69.0563
2016-03-09,231.8451989606765,299.14112297954546,39.474500000000035,166.94479836035646,205.26721254639477,21.781499999999962,223.6035608180676,265.8940565485175,18.421799999999994,227.48857494907335,253.8543073649555,26.498799999999992,240.29335160531105,238.77306774188062,32.94,233.882235307451,248.08420286169772,36.59470000000005,210.5422955680639,298.6794683572728,15.345200000000016,165.73845997354113,219.99679063890022,24.41990000000004,212.58649607510287,264.0506428804299,14.976499999999993,185.20976283318882,201.75695375882609,84.06789999999997,241.89107495580652,242.28686332400693,83.1029,236.65142353907893,255.35365224598542,18.783399999999986,158.24567252342317,209.42916865588614,70.27269999999999
2016-03-10,235.17204815896184,299.68151204121693,40.11540000000004,167.31500835504045,205.29812354972398,22.727599999999963,225.07731387622337,266.1449541468557,18.811899999999994,228.37967281379605,253.51077497773161,26.440699999999993,242.14620214460226,239.35937865189905,32.86,235.26306970180065,248.62806536984593,36.328500000000055,213.15316779314549,298.08464762498073,15.721000000000014,165.52687866721317,219.81915088685037,25.152800000000042,213.6232380116955,263.2122643740826,15.663099999999993,185.36504341077082,202.3190947709203,85.67799999999997,243.8093092562171,243.09897509811944,81.9767,238.17401643814347,254.68292530233413,19.204999999999984,158.37249958183529,209.33444038309653,71.48909999999998
2016-03-11,240.0125498898249,300.9041309920314,40.99050000000003,169.80196496370104,205.85350694907083,23.333899999999964,227.47697983733738,266.78173898430316,19.056099999999997,230.83046991867977,254.03337288593104,26.891899999999993,244.8592017054279,240.55513905315345,32.92,237.10774952552828,249.82313028776744,36.13190000000005,216.93517124128667,297.51046344316114,16.121100000000013,167.64976329589675,220.23682879832526,26.156900000000043,216.52048852280885,262.96950861090966,16.541299999999993,188.2008545865757,203.8708792892932,87.76379999999997,245.7922626632809,244.50543859957241,80.99819999999998,240.7850198728463,254.58213976056715,19.727499999999985,160.50544684958084,209.9079388277391,73.00279999999998
2016-03-12,244.85305162068795,302.1267499428459,41.86560000000003,172.28892157236163,206.40889034841769,23.940199999999965,229.8766457984514,267.4185238217506,19.3003,233.2812670235635,254.55597079413047,27.343099999999993,247.57220126625353,241.75089945440786,32.980000000000004,238.9524293492559,251.01819520568895,35.93530000000005,220.71717468942785,296.93627926134155,16.52120000000001,169.77264792458033,220.65450670980016,27.161000000000044,219.4177390339222,262.7267528477367,17.419499999999992,191.03666576238058,205.42266380766614,89.84959999999998,247.7752160703447,245.9119021010254,80.01969999999997,243.39602330754911,254.48135421880016,20.249999999999986,162.63839411732638,210.48143727238164,74.51649999999998
2016-03-13,250.3055423019348,304.007182851946,42.71490000000003,176.90529893564323,207.45221574319444,24.558799999999966,233.1455596688528,268.4765588371351,19.541400000000003,235.85901325241895,255.82488029584937,27.545899999999993,250.35148870586707,243.38423533780113,32.82,240.72583025776592,252.3505175556446,35.48290000000004,224.94732373379597,297.78914718226446,16.85550000000001,173.68966486055757,221.6448777866933,28.169600000000045,223.42611401858133,263.990598470491,18.245699999999992,195.8425445261802,207.25873418232732,91.88589999999999,249.6740629459458,247.3047390027763,78.53509999999997,246.38968028387617,255.8150220943366,20.657499999999988,166.12716215666723,211.66018750197486,75.85079999999999
2016-03-14,255.7580329831816,305.88761576104616,43.56420000000003,181.52167629892483,208.4955411379712,25.177399999999967,236.4144735392542,269.53459385251955,19.782500000000006,238.4367594812744,257.09378979756826,27.748699999999992,253.1307761454806,245.0175712211944,32.66,242.49923116627593,253.68283990560022,35.03050000000004,229.1774727781641,298.64201510318736,17.18980000000001,177.60668179653482,222.63524886358647,29.178200000000047,227.43448900324046,265.25444409324535,19.071899999999992,200.64842328997983,209.0948045569885,93.9222,251.57290982154686,248.69757590452724,77.05049999999997,249.38333726020326,257.14868996987303,21.06499999999999,169.61593019600807,212.83893773156808,77.1851
2016-03-15,261.2105236644285,307.7680486701463,44.41350000000003,186.13805366220643,209.53886653274796,25.795999999999967,239.6833874096556,270.592628867904,20.02360000000001,241.01450571012987,258.36269929928716,27.951499999999992,255.91006358509415,246.65090710458767,32.49999999999999,244.27263207478595,255.01516225555585,34.578100000000035,233.4076218225322,299.49488302411027,17.524100000000008,181.52369873251206,223.62561994047962,30.186800000000048,231.44286398789959,266.5182897159997,19.898099999999992,205.45430205377946,210.93087493164967,95.95850000000002,253.47175669714792,250.09041280627815,75.56589999999997,252.37699423653035,258.48235784540947,21.472499999999993,173.1046982353489,214.0176879611613,78.51940000000002
2016-03-16,266.6630143456753,309.64848157924644,45.26280000000003,190.75443102548803,210.58219192752472,26.414599999999968,242.95230128005701,271.6506638832885,20.264700000000012,243.59225193898533,259.63160880100605,28.154299999999992,258.68935102470766,248.28424298798095,32.33999999999999,246.04603298329596,256.3474846055115,34.12570000000003,237.63777086690033,300.34775094503317,17.858400000000007,185.4407156684893,224.61599101737278,31.19540000000005,235.4512389725587,267.782135338754,20.724299999999992,210.26018081757908,212.76694530631084,97.99480000000003,255.370603572749,251.48324970802906,74.08129999999997,255.37065121285744,259.8160257209459,21.879999999999995,176.59346627468975,215.19643819075452,79.85370000000003
2016-03-17,272.11550502692216,311.5289144883466,46.11210000000003,195.37080838876963,211.62551732230148,27.03319999999997,246.22121515045842,272.70869889867294,20.505800000000015,246.1699981678408,260.90051830272495,28.357099999999992,261.46863846432115,249.91757887137422,32.179999999999986,247.81943389180597,257.67980695546714,33.673300000000026,241.86791991126844,301.2006188659561,18.192700000000006,189.35773260446655,225.60636209426593,32.20400000000005,239.45961395721784,269.04598096150835,21.550499999999992,215.0660595813787,214.60301568097202,100.03110000000004,257.26945044835,252.87608660977997,72.59669999999997,258.36430818918456,261.14969359648234,22.287499999999998,180.0822343140306,216.37518842034774,81.18800000000005
2016-03-18,277.567995708169,313.4093473974467,46.961400000000026,199.98718575205123,212.66884271707823,27.65179999999997,249.49012902085983,273.7667339140574,20.746900000000018,248.74774439669625,262.16942780444384,28.559899999999992,264.24792590393463,251.5509147547675,32.01999999999998,249.59283480031596,259.0121293054228,33.22090000000002,246.09806895563656,302.053486786879,18.527000000000005,193.2747495404438,226.5967331711591,33.21260000000005,243.46798894187697,270.3098265842627,22.376699999999992,219.87193834517834,216.4390860556332,102.06740000000005,259.1682973239511,254.2689235115309,71.11209999999997,261.35796516551164,262.48336147201877,22.695,183.57100235337143,217.55393864994096,82.52230000000006
2016-03-19,283.02048638941585,315.28978030654685,47.810700000000026,204.60356311533283,213.712168111855,28.27039999999997,252.75904289126123,274.82476892944186,20.98800000000002,251.32549062555168,263.43833730616274,28.76269999999999,267.0272133435481,253.18425063816076,31.85999999999998,251.36623570882594,260.3444516553784,32.76850000000002,250.32821800000468,302.9063547078019,18.861300000000004,197.19176647642104,227.58710424805224,34.22120000000005,247.4763639265361,271.573672207017,23.202899999999993,224.67781710897796,218.27515643029437,104.10370000000006,261.06714419955216,255.6617604132818,69.62749999999997,264.35162214183873,263.8170293475552,23.102500000000003,187.05977039271227,218.73268887953418,83.85660000000007
