AdminStrata,Al-Hasakeh,Al-Hasakeh,Aleppo,Aleppo,Ar-Raqqa,Ar-Raqqa,As-Sweida,As-Sweida,Damascus,Damascus,Dar'a,Dar'a,Deir-ez-Zor,Deir-ez-Zor,Hama,Hama,Homs,Homs,Lattakia,Lattakia,Rural Damascus,Rural Damascus,Tartous,Tartous
Indicator,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly,NDVI,NDVI Anomaly
2018-02-09,0.1414077330645161,82.32032463080967,0.1991691112903226,82.53919771424991,0.1323159064516129,87.04413696900835,0.14854444758064514,96.12511890839228,0.17348725806451606,92.45960191784644,0.19441462419354838,89.03984542603135,0.1103029241935484,87.87630587956707,0.2453230274193549,94.35605235616286,0.1356740733870968,94.73874133303453,0.5701263483870967,107.92938499979391,0.1242058516129032,96.68258802997853,0.5473757725806451,109.85870727164652
2018-02-10,0.14100488629032257,81.75921429429187,0.19991764354838715,82.39180220024791,0.13232259677419356,86.81694333531006,0.14871194274193547,96.02779864983296,0.17405016129032252,92.49576661917224,0.19622562419354836,89.2729140894943,0.11012555645161291,87.63352283127566,0.24748977903225813,94.66018896519543,0.13574239758064519,94.6479856686295,0.5718496774193549,108.24134382250593,0.12408032903225805,96.55574434813278,0.5494579209677419,110.2042488211685
2018-02-11,0.14075505612903225,81.25799794923567,0.200806795483871,82.28518502965247,0.1324274051612903,86.63319643021785,0.1489316387096774,95.95426859351853,0.17463154838709669,92.53554196898152,0.19815822709677416,89.53838683507554,0.10999775967741937,87.41850123038093,0.24965641612903233,94.95843748037605,0.13584220322580645,94.57436101683422,0.5733418987096774,108.51264757627553,0.12397447645161287,96.44013797628375,0.5513216158064516,110.50786619450967
2018-02-12,0.14065824258064516,80.81667559564106,0.20183656709677422,82.2193462024636,0.13263033161290322,86.49289625373169,0.14920353548387094,95.90452873944902,0.17523141935483863,92.57892796727428,0.20021243290322577,89.83626366277515,0.10991953387096777,87.23124107688285,0.2518229387096775,95.25079790170473,0.13597349032258066,94.51786737764868,0.5746030122580646,108.74329626110274,0.1238882938709677,96.33576891443144,0.5529668570967742,110.76955939167007
2018-02-13,0.14071444564516128,80.43524723350805,0.20300695838709681,82.19428571868133,0.13293137612903225,86.39604280585162,0.14952763306451614,95.87857908762439,0.17584977419354827,92.62592461405049,0.2023882416129032,90.1665445725931,0.1098908790322581,87.07174237078146,0.25398934677419366,95.53727022918149,0.13613625887096775,94.47850475107292,0.5756330180645162,108.93328987698754,0.12382178129032255,96.24263716257589,0.5543936448387098,110.98932841264966
2018-02-14,0.14092366532258063,80.11371286283664,0.20431796935483876,82.21000357830562,0.13333053870967743,86.3426360865776,0.1499039314516129,95.87641963804465,0.1764866129032257,92.67653190931016,0.20468565322580642,90.52922956452939,0.10991179516129036,86.94000511207672,0.25615564032258076,95.81785446280631,0.13633050887096776,94.45627313710692,0.5764319161290323,109.08262842392993,0.1237749387096774,96.16074272071704,0.555601979032258,111.16717325744847
2018-02-15,0.1412859016129032,79.8520724836268,0.20576960000000005,82.26649978133648,0.1338278193548387,86.33267609590968,0.15033243064516127,95.8980503907098,0.17714193548387086,92.73074985305328,0.20710466774193545,90.92431863858401,0.10998228225806456,86.83602930076866,0.25832181935483883,96.09255060257921,0.13655624032258065,94.45117253575066,0.576999706451613,109.19131190192991,0.12374776612903222,96.09008558885493,0.5565918596774194,111.30309392606647
2018-02-16,0.141801154516129,79.65032609587857,0.2073618503225807,82.36377432777392,0.1344232180645161,86.3661628338478,0.1508131306451613,95.94347134561984,0.17781574193548375,92.7885784452799,0.20964528516129027,91.351811794757,0.11010234032258069,86.75981493685728,0.26048788387096783,96.36135864850017,0.13681345322580643,94.46320294700415,0.5773363890322581,109.25934031098748,0.12374026354838706,96.03066576698954,0.5573632867741937,111.39709041850367
2018-02-17,0.14246942403225807,79.50847369959195,0.2090947203225807,82.50182721761794,0.13511673483870967,86.44309630039199,0.1513460314516129,96.01268250277477,0.1785080322580644,92.85001768598995,0.21230750548387092,91.81170903304832,0.11027196935483875,86.71136202034258,0.26265383387096786,96.6242786005692,0.13710214758064515,94.4923643708674,0.5774419638709678,109.28671365110263,0.12375243096774191,95.9824832551209,0.5579162603225808,111.44916273476008
2018-02-18,0.1432907101612903,79.4265152947669,0.21096821000000004,82.68065845086855,0.13590836967741934,86.56347649554223,0.15193113306451614,96.10568386217459,0.17921880645161276,92.91506757518349,0.2150913287096774,92.30401035345797,0.11049116935483876,86.69067055122454,0.26481966935483886,96.8813104587863,0.13742232338709676,94.5386568073404,0.577316430967742,109.27343192227538,0.12378426838709675,95.94553805324898,0.5582507803225807,111.45931087483571
2018-02-19,0.1442650129032258,79.40445088140346,0.21298231935483874,82.90026802752573,0.13679812258064514,86.72730341929856,0.15256843548387097,96.22247542381932,0.1799480645161289,92.98372811286048,0.21799675483870967,92.82871575598595,0.11075994032258069,86.69774052950318,0.26698539032258084,97.13245422315147,0.1377739806451613,94.60208025642316,0.5769597903225807,109.21949512450571,0.12383577580645158,95.9198301613738,0.5583668467741937,111.42753483873052
2018-02-20,0.1453923322580645,79.4422804595016,0.2151370483870968,83.16065594758948,0.13778599354838708,86.93457707166095,0.15325793870967744,96.36305718770895,0.18069580645161282,93.05599929902095,0.22102378387096772,93.38582524063229,0.11107828225806456,86.73257195517849,0.2691509967741937,97.37770989366471,0.1381571193548387,94.6826347181157,0.576372041935484,109.12490325779365,0.12390695322580642,95.90535957949534,0.5582644596774196,111.35383462644455
