alpha,bxcx,stationary,loss
0.22624263272452358,False,False,14.747929117726992
0.1516727144514372,False,True,10.495051614425513
0.46763364973812205,False,True,47.31598607672755
0.7032282100797546,False,True,66.51715269621768
0.33980154384115835,False,False,14.159474156813717
0.6938148751114349,False,True,66.18564581076919
0.2099193127304137,False,True,13.175577453013725
0.6142922440216414,True,False,11.945703660002737
0.22624189956684743,False,False,14.747931250170089
0.33531693439843935,True,False,14.30781501496842
0.13579606990375276,False,True,10.164442833354594
0.4855544763233919,True,False,13.052024559133784
0.09389240593997349,False,False,14.56838048638875
0.8864342153428847,True,False,10.443026554508274
0.011019758047625419,True,False,12.753277702141302
0.9739471591474723,True,False,10.24896458951016
0.7876453476411946,False,False,10.808668640727461
0.9683311916220712,False,False,10.256342082080359
0.007654189129087718,True,True,13.16283633124002
0.35506559580524416,False,False,14.048844635979918
0.9677242585604413,True,True,127.49843878964464
0.39814412224249657,False,False,13.71008429679106
0.0759107417722539,True,True,9.66055853174985
0.052591992070822116,False,True,9.784755874236604
0.06171399431826305,True,True,9.647727652251417
0.27503682778457395,True,True,30.466870573987276
0.1269983995277793,True,True,10.013704549292063
0.1958412988559639,True,True,14.396156610952291
0.07568760578579295,True,True,9.66048277278104
0.2825059354855219,True,True,32.840138221842686
0.0038531122403880694,True,True,22.334295594665885
0.16516629957737777,True,True,11.629181559241509
0.2677174270905923,True,True,28.30797208420913
0.03471746951697571,True,True,9.736545725645087
0.10738410861640417,True,True,9.73634594048076
0.18059311114748605,True,True,12.829674012925588
0.3164425099883103,True,True,46.080719470876545
0.2330067372133071,True,True,20.084550808452885
0.06816722637721416,True,True,9.655844426536365
0.23338510665221296,False,True,14.964990174432089
0.15711755371967012,True,True,11.140620971238887
0.5132172438986513,False,False,12.714915896569126
0.3725545465916912,True,True,81.08769135193118
0.31535211330764223,True,True,45.585057427524305
0.045114466787326446,False,False,14.618718582807801
0.9055294922300084,True,True,150.38357933811656
0.7982274827212739,False,False,10.760354138416345
0.1344837185716997,True,True,10.202562994852688
0.10261599823567484,True,False,14.723553573079641
0.19323397926768002,False,True,12.15505179130912
0.007120344300885054,True,True,13.648757451611472
0.4512192799414686,True,False,13.360036236299996
0.08699517234695242,True,True,9.66475339844313
0.06459274702124226,True,True,9.651803134536786
0.04199998104377502,True,True,9.651640095978903
0.03600297733111733,True,True,9.714061788533781
0.21921030148474435,True,True,17.635383774304625
0.12298146017442263,True,True,9.933273237169624
0.2519724198580829,True,True,24.185975803913053
0.3049680024664177,True,True,41.114664865733204
0.17376007544092958,True,True,12.253016734654395
0.3580833274745732,True,True,69.72798884990009
0.02644456907788166,True,True,10.00536742943644
0.06654384498939318,True,True,9.654163475773144
0.29699338521021124,False,True,21.787234787879978
0.14221455361364174,True,True,10.4567052498402
0.11066252870882767,True,True,9.76445258406199
0.0017278054434231652,True,False,129.2082780124275
0.2569120334286038,True,True,25.405467037015427
0.20082817432050848,False,True,12.59362616734955
0.9334253815603888,True,True,133.3790011265627
0.3848061142688084,True,False,13.93123434716899
0.33277923083481276,True,True,54.16905129625968
0.05871040871108871,False,True,9.801156594155929
0.1559645180830445,True,True,11.07780221977467
0.018902708055280007,True,False,13.691073258424263
0.42014099742089606,False,True,40.16771477755871
0.09270211933392852,True,True,9.67188654177458
0.18136708398316737,True,False,14.936968935147982
0.24514607222547438,True,True,22.606250261828155
0.2727177118007426,False,True,18.865337032036564
0.21160135630198051,True,True,16.461057097755653
0.3377905374477297,True,True,56.924012547302794
0.04737857811832413,True,False,14.736702325702561
0.12589209909718946,False,True,10.029995703423436
0.09007780547612215,True,True,9.667829114666391
0.2883798668923101,True,False,14.601794251201992
0.11504340559672632,True,True,9.81224139316915
0.9982732401123822,True,True,128.97114380458228
0.7358536679791082,False,True,67.67674782186653
0.1587004507783087,True,True,11.229724575113467
0.473017284430836,True,False,13.164770063343008
0.02244471264139352,False,True,10.472605192745524
0.07769833599922549,True,True,9.661095220175184
0.0022210527457721396,True,True,38.95135845969788
0.3905089910472537,True,False,13.884505054422704
0.23097141451073697,False,True,14.761923750174908
0.14221307170734637,True,True,10.45665034825934
0.3599165030907856,True,True,71.04197361186667
0.043892191994798144,True,False,14.788356045552275
0.1895363865889091,True,True,13.699699056703713
0.1711642145735735,False,True,11.121914467009162
0.07679276935865059,True,True,9.660837076252887
0.05889246063138028,True,False,14.614520181389059
0.3162392400263393,True,True,45.9879259013636
0.6385944361181937,False,True,63.891301405628724
0.2510673284872296,True,True,23.96956819270265
0.022191014679269823,True,False,14.210820385292116
0.21339291398541874,True,True,16.726746066861676
0.27262759175387485,True,True,29.738442934525953
0.10298991317364817,False,True,9.881813842252383
0.1448554329527417,True,True,10.558486436458283
0.6845491985872127,True,False,11.429979168114508
0.12266474253070386,False,True,9.996660163578456
0.0021198550166889873,True,True,40.69095358209025
0.19509031048941172,True,True,14.30946485866709
0.0362614180901734,True,False,14.87680583764417
0.16501767986575772,False,True,10.896343558754369
0.3350435234714241,True,True,55.39651031108912
0.29181381303061704,True,True,36.05273263770606
0.05805943800779234,True,True,9.641954721433466
0.007216717170241582,True,True,13.552160609197088
0.06409574034844563,True,True,9.651146047625048
0.10262667340137605,True,True,9.705711283525211
0.05201923030955499,True,True,9.6339447357881
0.08307418781632353,True,True,9.662626162368653
0.22945867519716096,True,True,19.413758430804837
0.13338115099723613,True,True,10.171366392887771
0.02654761694622803,True,True,10.000330761525442
0.05841987940114711,True,True,9.642531205795857
0.17792350449529945,True,True,12.595573582688822
0.21192479458606323,True,True,16.508538528726632
0.0020917691315292322,True,True,41.19543678539217
0.15328340153832629,True,True,10.938410318910504
0.11557936860857149,True,True,9.818958006430163
0.059835812776067906,True,True,9.644798477735792
0.0939339565250959,True,True,9.674356892439397
0.04257482207053954,True,True,9.648455392363246
0.2568459277570567,True,False,14.75497635627812
0.0606323522575543,True,True,9.646058082834587
0.19499172170314144,False,True,12.252730191539904
0.08158629748451202,True,True,9.662131147981755
0.0009236107173677469,True,True,73.98346872353534
0.8887222633484976,True,False,10.436188151114951
0.13395808285354688,True,True,10.187539406849206
0.22859304490936733,True,True,19.254491538417074
0.821859173382355,False,True,72.39497117516198
0.3082489144351253,True,True,42.47955379412986
0.020103093677282913,True,True,10.425940019081278
0.15427804921844684,True,False,14.919799960292286
0.11726366309879216,True,True,9.84137444062466
0.04634352168740585,True,True,9.635700013750581
0.9333653964463062,False,True,87.82346038787252
0.2680676591412633,True,True,28.407638493914245
0.17101958052192986,True,False,14.936678516457057
0.043780241221832925,True,True,9.642952813748794
0.3669026587261199,False,True,31.814375296935964
0.0990267745685485,True,True,9.689377090893917
0.018462293192506668,True,True,10.575003157064883
0.21356504442862106,True,False,14.895347624316253
0.13830025196431892,True,True,10.320101338631078
0.18729562029756924,False,True,11.842031188075147
0.000588699499635692,True,True,89.67836977874482
0.23811221036643646,True,True,21.101575453181447
0.34872249608037803,True,True,63.45854469240488
0.07425796251625244,True,False,14.589860205329984
0.11248418995005262,True,True,9.78282894236816
0.03340380165867039,False,True,9.925752784445372
0.279442322326826,True,True,31.845313065527154
0.32013343618151613,True,True,47.79752454175281
0.08936069797197817,True,False,14.650366538716384
0.15318938673440574,True,True,10.933689686953576
0.052592959705777396,True,True,9.634450068034509
0.17363639231748895,False,True,11.220124049323653
0.20781152664284053,True,True,15.920414827601382
0.046603889184216186,True,True,9.635247709233342
0.0014923599599123635,True,False,150.55731587178184
0.5062674516746167,False,True,52.50217163578262
0.29639461334167716,True,True,37.7434991362715
0.25674267353274727,True,False,14.755411926627199
0.123021855557776,True,True,9.934014298596274
0.022705846355649928,True,True,10.225291602941093
0.08097601514002653,False,True,9.850847818781897
0.03759193466975318,True,True,9.69135947317507
0.1060146452307926,True,True,9.726365018855093
0.3816721754619502,True,True,89.8809176796716
0.14041408438293101,True,False,14.888817193114484
0.24014688480079993,True,True,21.52431148525603
0.04846745598049092,False,True,9.780067145486871
0.1994501064574591,True,True,14.827176207595256
0.17222408792764793,True,True,12.133418402893659
0.47775218526840674,True,False,13.122199976557075
0.013636545379908376,True,True,11.148417716003133
0.10517192300722117,False,True,9.888507013684558
0.06754130813636083,True,True,9.655227456198533
0.15359437499759437,True,False,14.918647483537775
0.21993221031316335,True,True,17.75312891385013
0.3396326624207179,False,True,27.68333659774053
0.12569256367538023,True,True,9.986038083342946
0.07993666869700915,True,True,9.661677101663182
0.982674002114133,True,True,127.56120331800486
0.001891237356308105,True,False,116.58202296635692
0.1850417028181975,True,True,13.245625310795846
0.033514637597884395,False,True,9.922900179594945
0.13792220711173148,True,True,10.307782624478312
0.26745268837713365,True,False,14.707867551920252
0.3237148210888137,True,True,49.52280733723484
0.5265775993968159,False,True,54.91742986820454
0.28591440093741494,True,True,33.982824523341286
0.09177906348788603,True,True,9.670283684554388
0.2460787331877626,True,True,22.815025249606737
0.8413489947449365,True,False,10.597477570076501
0.05044757385876218,True,True,9.633048247389924
0.19948786195321466,True,True,14.831813145200826
0.0023334192368243342,False,True,57.90776762974233
0.17077072215079028,True,True,12.023551246569324
0.06065733340568873,True,True,9.6460972401421
0.021782887111367166,True,False,14.155305575240085
0.305350443445201,True,True,41.27157396836488
