alpha,bxcx,stationary,loss
0.5280853377496002,True,True,135657.15427161826
0.7326810360553249,False,True,163236.58180886152
0.4420340803529309,False,False,29.90282479933626
0.1688728543404193,False,True,167522.05715024166
0.3058441548615616,False,True,170666.55852018515
0.8126586922976434,True,False,35.947036655282695
0.7140495915833042,True,True,132699.89660815455
0.10339769323877446,False,False,35.758920496253246
0.5145910385746502,False,True,167411.65472922908
0.49658097181533584,True,True,136152.87904499486
0.17177712257467578,True,True,136145.01361954067
0.6779579953516324,False,True,164288.82779668912
0.6315168876807009,False,True,165179.15625016505
0.43025848107739656,True,True,137167.32672661394
0.724506642736721,False,True,163394.04730745943
0.2448218736315245,True,True,138444.5696007468
0.16783962442240952,True,False,27.48327700757032
0.8981832769054544,False,True,160020.11513470009
0.5164870572762872,True,True,135840.15447148244
0.6591397920430072,True,True,133575.77273488985
0.013760353945173692,True,False,90.56750230519562
0.3550813014108727,False,False,28.212926983381497
0.3463954783576247,False,False,28.04341275850281
0.040433581273476515,True,False,70.23357162480418
0.25373256490433144,False,False,26.534271885136036
0.23304979323073463,True,False,26.382256305300263
0.25864764275831986,False,False,26.584829306388645
0.2298829405557955,True,False,26.373537036842762
0.058069420949236644,True,False,56.11277871275107
0.11079908747817677,True,False,33.958493150825426
0.6061727632388352,True,False,32.7490428772307
0.41100737832356515,True,False,29.305601202364187
0.20473925995440073,True,False,26.473414854583694
0.3404800672556531,True,False,27.92420564933057
0.10584744185825706,True,False,35.08264375473979
0.38682184268960923,True,False,28.833148566120258
0.2813465470904179,True,False,26.874412654347736
0.46621970359799336,True,False,30.349954705522034
0.5788599381240255,True,False,32.30448769166191
0.19079434653089836,True,False,26.70125573107808
0.7874198523182518,True,False,35.56271721553285
0.5636700499494095,True,False,32.05312265577485
0.0010558726157734177,True,False,140.82820112976353
0.9969003237813299,True,False,38.75449402651764
0.3090919027826711,True,False,27.336224006847782
0.4708335704548119,True,False,30.43460613629415
0.11520260729937333,True,False,33.06660926559052
0.13854754562470345,False,False,29.71608135078
0.22020739900927122,True,True,138030.00607909707
0.0664820964664167,True,False,50.67755171462942
0.15489436094676495,False,True,166356.6968301355
0.299573871981469,True,False,27.169344027046233
0.37199234861824626,True,True,137966.55877455627
0.539346274645458,False,False,31.64676209807294
0.4292308854117102,True,False,29.65635171679088
0.32496314218383976,True,True,138452.51451483558
0.019294603174442065,False,False,88.44133822370925
0.7596084478836586,True,False,35.13862659229002
0.08305988166211434,True,True,125220.50276108837
0.8946002873449777,False,False,37.19589044391495
0.2206877836909047,True,False,26.372339000454435
0.684447103247645,True,True,133172.4644870495
0.2716412632314733,True,False,26.735110072592462
0.39948569751723434,False,False,29.08501250136723
0.4677086664042015,True,False,30.377319090273684
0.18063842129184107,True,False,26.974142211154515
