alpha,bxcx,stationary,loss
0.8790179109929604,True,True,686.1952897719376
0.883372241473347,False,False,75.24791709087943
0.31434375729506486,False,True,119.41993807342517
0.6018037419326748,True,True,394.6842209540928
0.1374263826781386,False,False,86.73157232951364
0.6499227716304116,False,True,218.23992867913978
0.4207389440086469,True,False,80.19268236009486
0.6329595267465287,True,False,77.51663806897123
0.14936377327298953,False,False,86.47648165671546
0.8617084835970497,False,True,280.26569275335754
0.2582899498233419,True,True,154.47717745195646
0.1788156827192438,True,True,141.31598433527205
0.770235009000719,True,False,76.14991082849876
0.8527026639280049,True,True,672.924290395777
0.9857081963189149,True,False,74.52640448847943
0.08225401432464977,False,True,98.61186057927479
0.8971001366862422,True,False,75.13930221479654
0.6781364673419173,True,True,491.11389433489745
0.9974908267157481,True,False,74.44765601572465
0.1700286712797267,True,False,85.82961010229182
0.9898779909061266,True,False,74.498498540769
0.9647762895641895,True,False,74.66732414905648
0.49317498386722924,True,False,79.21132429056136
0.7354719342063436,True,False,76.4666863803664
0.9764013639854282,True,False,74.58887059256908
0.7743494558633329,True,False,76.11367917343206
0.5255888580208032,True,False,78.79442053673988
0.01503981366774415,True,False,50.48125223981748
0.050219475528600725,True,False,72.5004836040637
0.03605663909702102,True,False,64.16513809179482
0.004818604608288063,True,False,57.94183697049399
0.31960161910167184,False,False,81.87645626361002
0.008744438894652696,True,False,52.281573287524026
0.25046694247784446,False,False,83.32659829022231
0.3807717948451105,True,False,80.77209492516882
0.07766786763128986,True,False,82.52369601183786
0.22100703358947538,False,False,84.13813130100253
0.10378012477719267,True,False,86.21850657174058
0.3220691158284593,False,True,120.61396371797413
0.4160957700816525,True,False,80.25828268953451
0.5327743149213393,True,False,78.70382756942381
0.015794887456789423,False,True,86.0173060567464
0.1216920276994286,True,False,86.8726436374185
0.22434385363271514,True,True,148.39033339015745
0.36330274730784734,False,False,81.1507398157972
0.4701248301499686,True,False,79.51587500603337
0.590489880332568,True,True,381.0455240858441
0.2860644871956518,True,False,82.40471487006775
0.1935688648739432,False,True,106.87868526849435
0.0009484909553495926,True,False,61.850355314069304
0.12597934637782102,True,False,86.89601614112492
0.14983686940613872,True,False,86.50141048582769
0.0680076864187032,False,True,97.78254384503373
0.5885699841364382,True,False,78.02435693987701
0.29006780755176376,True,False,82.32238947667446
0.43370981365715144,True,True,229.71350674463122
0.3572882023034618,True,False,81.13269197899824
0.6940978768589257,True,False,76.86940620365607
0.8152652698766137,False,False,75.7853031286454
0.19817738374695298,True,False,84.81291702760717
0.9151663734850841,True,True,695.6251274392275
0.03715299740715442,True,False,64.88298846306533
0.15888459035998895,False,False,86.20019126246768
0.10751770739408262,True,False,86.44618598692689
0.2463285177724386,True,False,83.33357416582732
0.02335048944853317,True,False,55.317175346165605
0.002180061583350275,True,False,56.99004337733666
0.05702097246627441,True,False,75.72348821498063
0.0874382957883476,True,False,84.4182788335636
0.1736499611126263,True,False,85.69843108206014
0.028824682264329493,True,False,59.198672586993894
0.1427377144966333,True,False,86.68651594768978
0.2879232705831497,True,False,82.36627493461062
0.20678361084102642,True,False,84.51786349182231
0.08934626891806115,True,False,84.70823984705955
0.0017722979809973727,True,False,57.11971955877194
0.05648633847624872,True,False,75.48882075761874
0.23882273671935683,True,True,150.80736984697265
0.5563052606618686,False,False,78.4865561706036
0.3406033839578879,True,False,81.40195338215057
0.3998005599688597,True,False,80.49179860804881
0.6284961460151021,True,True,427.76358044298837
0.024336503514615415,False,False,56.18860995163343
0.27304326957309094,True,False,82.68525609439838
0.13447467394933166,True,False,86.8395841192649
0.10300576280424191,True,True,122.10950848966824
0.44652598192754495,False,False,79.93392172901467
0.17554504674582644,True,False,85.62936488009343
0.22581501321668057,True,False,83.91176990781132
0.046103159842636764,True,False,70.29857362251317
0.3132616812636566,True,True,168.79029402847084
0.11976857481623443,False,False,86.75774524605595
0.07207957725066313,True,False,81.09101383478638
0.71775602595477,True,False,76.63565091837093
0.5105772586496211,True,False,78.9858388570875
0.9391212372697255,True,True,695.9734294253308
0.47355040539121357,False,False,79.56371076816673
0.2676501298919905,True,False,82.80772052505036
0.1971992903706442,True,False,84.84717259247361
0.1584604507641582,True,False,86.23271570398475
0.008570687807540098,True,True,77.16023384209238
0.8505110663370807,False,False,75.49987540532226
0.023255808853787408,True,False,55.250995552694384
0.10660832894908,True,False,86.39596997770718
0.3798305949051769,True,False,80.78620665343622
0.7916769314417536,True,True,624.1668435990691
0.6568537298356785,False,False,77.30683467765698
0.30660854034443696,True,False,81.99917452216765
0.08316450081305767,True,False,83.67790663821096
0.3455695032511667,True,False,81.3204694975208
0.05804177826705795,True,True,105.19404905491685
0.22202284394558058,False,False,84.1077269930313
0.1358643685076725,True,False,86.81965723327995
0.5516561906946533,True,False,78.46903606422228
0.17684425940220896,True,False,85.58191826400343
0.03932639361960596,True,True,98.31034302139972
0.00025355431856368717,False,False,75.80863035955035
0.41094438957614016,True,False,80.33153002222113
0.09150776981116092,True,False,85.00846536076735
0.7510959961003545,True,False,76.32192607650317
0.2461051226762045,True,True,152.1151284443421
0.15848357530985915,False,False,86.2126894934093
0.20933759307292038,True,False,84.43268020851738
0.02755567879177106,True,False,58.298247086997186
0.07173169210813757,True,False,80.99254605480586
0.43766838244578365,True,True,232.5260169751442
0.18281138421424667,True,False,85.36383123025013
0.11646887471606009,False,False,86.69077485332805
0.37631854520572344,True,False,80.83909283428304
0.33316879336639754,True,False,81.52633070246561
0.47781315220523396,True,False,79.41354213313967
0.26341717588414787,True,True,155.54483519804
0.6169279808293122,False,False,77.75643099167353
0.01478154139727454,True,False,50.400567913596696
0.3015002236458577,True,False,82.096280527221
0.13420069007178564,True,False,86.84319828594771
0.04231539716032425,True,True,99.4626334428151
0.003642965324170971,False,False,61.80982180119148
0.83408494104301,True,False,75.6156144756003
0.09476978560767857,True,False,85.40813242416552
0.6842673915146353,True,False,76.9692858146024
0.5717707979056604,True,True,359.10118097837244
0.0624886938403774,False,False,77.90224111912768
0.2795272204491505,True,False,82.54300969443752
0.19529253108311942,True,False,84.91433526174187
0.15287643037945392,True,False,86.41116538987728
0.017328041332129722,True,False,51.478133104396086
0.0028392640879759037,True,False,57.631384941298826
