"Year","Month","Dekad","NDVI Anomaly"
2016,1,1,103.491413624474
2016,1,2,104.024560856883
2016,1,3,103.25537373482
2016,2,1,101.758078260373
2016,2,2,101.193578956202
2016,2,3,101.558250946044
2016,3,1,101.671072134599
2016,3,2,102.287410534418
2016,3,3,102.70099460294
2016,4,1,102.735728356721
2016,4,2,103.230093629944
2016,4,3,102.725149468814
2016,5,1,102.205160719177
2016,5,2,102.271179321207
2016,5,3,103.352926310974
2016,6,1,102.819760163969
2016,6,2,102.182619741807
2016,6,3,101.163096472596
2016,7,1,101.472039075221
2016,7,2,103.183585610512
2016,7,3,105.895646738149
2016,8,1,108.647855513765
2016,8,2,108.322365332111
2016,8,3,107.258005864813
2016,9,1,105.924394087792
2016,9,2,105.291179864333
2016,9,3,105.465446902901
2016,10,1,104.597973637489
2016,10,2,103.51140096713
2016,10,3,102.441660763839
2016,11,1,102.261729551334
2016,11,2,102.514704000312
2016,11,3,103.775698029896
2016,12,1,104.236678977652
2016,12,2,104.814337498921
2016,12,3,105.044109366651
2017,1,1,103.198887134031
2017,1,2,102.922875501996
2017,1,3,103.207891690206
2017,2,1,102.914908802984
2017,2,2,102.491173418532
2017,2,3,101.974131410901
2017,3,1,102.077268300726
2017,3,2,102.637849595508
2017,3,3,102.912291063625
2017,4,1,102.740121782204
2017,4,2,103.40014590044
2017,4,3,102.753920832229
2017,5,1,102.417318377987
2017,5,2,102.359289343015
2017,5,3,104.405653033668
2017,6,1,106.185220647205
2017,6,2,107.327711343375
2017,6,3,108.721238892149
2017,7,1,108.233777052836
2017,7,2,107.016600090232
2017,7,3,106.46886985136
2017,8,1,105.987086557787
2017,8,2,104.348676483216
2017,8,3,101.927494081171
2017,9,1,99.3958383918852
2017,9,2,97.3174656800579
2017,9,3,97.7060734401798
2017,10,1,98.2141475123
2017,10,2,98.0733612300697
2017,10,3,95.1935873000483
2017,11,1,94.536491937482
2017,11,2,94.8397727530223
2017,11,3,95.1054513448848
2017,12,1,94.7486744868236
2017,12,2,94.2825182105627
2017,12,3,93.8218859067421
2018,1,1,N/A,
2018,1,2,92.7331972934249
2018,1,3,93.4323374919096
2018,2,1,94.3849079741766
2018,2,2,96.0351712407973
2018,2,3,97.1592671079803
2018,3,1,98.6355072127729
2018,3,2,98.9052752202707
2018,3,3,98.8325661495236
2018,4,1,98.3640924891507
2018,4,2,98.1613126362194
2018,4,3,98.4854158094351
2018,5,1,98.4656438835283
2018,5,2,98.5979845857576
2018,5,3,98.2907256011628
2018,6,1,99.1768680818532
2018,6,2,100.377825698681
2018,6,3,101.007346370996
2018,7,1,99.9834689274876
2018,7,2,98.0196160438858
2018,7,3,96.6821321220756
2018,8,1,95.2340455164431
2018,8,2,96.0964377304599
2018,8,3,97.3647413144025
2018,9,1,98.956164976542
2018,9,2,102.228722472365
2018,9,3,103.77849231382
2018,10,1,104.477950033876
2018,10,2,104.663447979991
2018,10,3,104.397000376165
2018,11,1,104.604883348695
2018,11,2,105.030205873558
2018,11,3,104.978042970937
2018,12,1,104.642017312965
2018,12,2,104.542275234687
2018,12,3,104.455996455584