AdminStrata,Boucle-Du-Mouhoun,Cascades,Centre,Centre-Est,Centre-Nord,Centre-Ouest,Centre-Sud,Est,Hauts-Bassins,Nord,Plateau-Central,Sahel,Sud-Ouest
Indicator,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG,FCG
2019-09-08,30.9217,22.7324,22.0938,44.1861,61.9488,37.8526,45.0209,51.9179,15.6957,44.6056,44.7766,36.4286,36.2381
2019-09-09,31.1039,23.8346,21.5678,43.9068,62.2596,37.5657,44.0722,53.0548,17.3667,44.7804,44.8415,36.7095,35.8286
2019-09-10,32.0303,23.6232,18.6306,41.9307,61.3852,38.0587,44.5312,52.1926,16.5002,44.047,44.1149,36.3359,36.2542
2019-09-11,32.1673,23.3747,20.0258,41.5734,61.2088,36.3636,43.0363,52.2727,16.548,43.0455,44.9198,35.131,35.8838
2019-09-12,31.7701,23.6539,19.9844,41.3994,59.3332,35.9159,46.0679,52.8391,14.8432,42.181999999999995,44.8154,35.3756,34.995
2019-09-13,31.1735,23.7125,19.7213,41.9295,58.5204,35.4078,48.0679,52.806000000000004,13.7726,42.8971,46.3927,36.001999999999995,35.5263
2019-09-14,30.6011,22.7256,19.04,41.1651,57.8097,36.424,48.2497,52.016000000000005,12.9944,43.0229,47.6815,36.6618,36.5538
2019-09-15,30.1271,22.2998,19.04,41.4332,57.855,36.2029,48.0547,51.9885,13.1692,43.3246,47.8652,36.2361,40.1381
2019-09-16,30.1409,22.4981,21.2262,41.9005,57.593999999999994,35.1787,48.0346,52.458999999999996,12.921,44.8479,48.3491,36.611999999999995,39.902
2019-09-17,29.2208,23.2009,21.465999999999998,43.225,56.913999999999994,35.8817,48.1465,52.1688,12.8497,44.968999999999994,48.3042,36.3951,39.097
2019-09-18,29.2622,23.6567,21.0861,43.3951,58.4873,36.6074,48.4079,51.9794,12.3044,44.2818,47.2817,36.0726,39.5097
2019-09-19,28.4876,24.9727,21.3622,42.401,58.5669,37.1932,48.7997,52.99100000000001,11.8845,42.516999999999996,48.1697,36.9105,40.5997
2019-09-20,29.0924,25.9155,21.226999999999997,42.5545,58.2684,38.728,47.9608,52.5677,11.5745,42.516999999999996,49.8579,36.6986,40.5997
2019-09-21,29.6456,25.4684,21.226999999999997,41.9833,57.0652,39.27,46.0613,52.306000000000004,11.5745,42.516999999999996,48.9745,38.906,41.1711
2019-09-22,29.6456,25.5237,21.226999999999997,41.9833,57.0652,38.9783,47.518,52.8515,11.5745,42.516999999999996,49.4311,39.3223,38.3737
2019-09-23,30.0844,25.8345,23.5356,42.0645,57.0865,38.5635,47.9015,52.313,12.1599,42.0407,49.0234,39.5338,38.6385
