"SvyDate","Date","Dmgrph","DmgrphCode","Mean_crrnt","Pop","PopNmbr"
"2020-1-5_2020-2-4",2020-02-04,Adamawa,2211,22.194199243379575,0,0
"2020-1-5_2020-2-4",2020-02-04,Borno,2216,36.76778596040808,0,0
"2020-1-5_2020-2-4",2020-02-04,Yobe,2240,26.262158406669776,0,0
"2020-1-6_2020-2-5",2020-02-05,Adamawa,2211,22.2799451088022,0,0
"2020-1-6_2020-2-5",2020-02-05,Borno,2216,35.23365118009062,0,0
"2020-1-6_2020-2-5",2020-02-05,Yobe,2240,25.825168838580815,0,0
"2020-1-7_2020-2-6",2020-02-06,Adamawa,2211,22.297964829085167,0,0
"2020-1-7_2020-2-6",2020-02-06,Borno,2216,35.64683663833804,0,0
"2020-1-7_2020-2-6",2020-02-06,Yobe,2240,26.671761559037083,0,0
"2020-1-8_2020-2-7",2020-02-07,Adamawa,2211,21.616907766492265,0,0
"2020-1-8_2020-2-7",2020-02-07,Borno,2216,35.74607147823668,0,0
"2020-1-8_2020-2-7",2020-02-07,Yobe,2240,26.816196903533157,0,0
"2020-1-9_2020-2-8",2020-02-08,Adamawa,2211,21.54871469374803,0,0
"2020-1-9_2020-2-8",2020-02-08,Borno,2216,35.97324126025032,0,0
"2020-1-9_2020-2-8",2020-02-08,Yobe,2240,26.87519292108243,0,0
"2020-1-10_2020-2-9",2020-02-09,Adamawa,2211,21.526567944250875,0,0
"2020-1-10_2020-2-9",2020-02-09,Borno,2216,36.28817076786243,0,0
"2020-1-10_2020-2-9",2020-02-09,Yobe,2240,26.3872679045093,0,0
"2020-1-11_2020-2-10",2020-02-10,Adamawa,2211,21.564458370635638,0,0
"2020-1-11_2020-2-10",2020-02-10,Borno,2216,36.5161191044087,0,0
"2020-1-11_2020-2-10",2020-02-10,Yobe,2240,27.04031465093414,0,0
"2020-1-12_2020-2-11",2020-02-11,Adamawa,2211,21.3855718938123,0,0
"2020-1-12_2020-2-11",2020-02-11,Borno,2216,34.771036647785415,0,0
"2020-1-12_2020-2-11",2020-02-11,Yobe,2240,25.750242013552775,0,0
"2020-1-13_2020-2-12",2020-02-12,Adamawa,2211,20.18522206731727,0,0
"2020-1-13_2020-2-12",2020-02-12,Borno,2216,32.714743808419165,0,0
"2020-1-13_2020-2-12",2020-02-12,Yobe,2240,25.940613212109508,0,0
"2020-1-14_2020-2-13",2020-02-13,Adamawa,2211,19.872454227525203,0,0
"2020-1-14_2020-2-13",2020-02-13,Borno,2216,32.833816356824755,0,0
"2020-1-14_2020-2-13",2020-02-13,Yobe,2240,26.172888800159733,0,0
"2020-1-15_2020-2-14",2020-02-14,Adamawa,2211,20.16806722689076,0,0
"2020-1-15_2020-2-14",2020-02-14,Borno,2216,33.85056625974407,0,0
"2020-1-15_2020-2-14",2020-02-14,Yobe,2240,26.538620404791438,0,0
"2020-1-16_2020-2-15",2020-02-15,Adamawa,2211,19.54153427144803,0,0
"2020-1-16_2020-2-15",2020-02-15,Borno,2216,33.584210122110434,0,0
"2020-1-16_2020-2-15",2020-02-15,Yobe,2240,26.472165611927508,0,0
"2020-1-17_2020-2-16",2020-02-16,Adamawa,2211,22.240767786355107,0,0
"2020-1-17_2020-2-16",2020-02-16,Borno,2216,31.831662194605272,0,0
"2020-1-17_2020-2-16",2020-02-16,Yobe,2240,26.416765053128717,0,0
"2020-1-18_2020-2-17",2020-02-17,Adamawa,2211,24.06405769434723,0,0
"2020-1-18_2020-2-17",2020-02-17,Borno,2216,31.503647567108146,0,0
"2020-1-18_2020-2-17",2020-02-17,Yobe,2240,27.455007824726163,0,0
"2020-1-19_2020-2-18",2020-02-18,Adamawa,2211,24.734865223155104,0,0
"2020-1-19_2020-2-18",2020-02-18,Borno,2216,32.09053618517434,0,0
"2020-1-19_2020-2-18",2020-02-18,Yobe,2240,28.019175846593253,0,0
"2020-1-20_2020-2-19",2020-02-19,Adamawa,2211,23.915119363395224,0,0
"2020-1-20_2020-2-19",2020-02-19,Borno,2216,31.611071682044,0,0
"2020-1-20_2020-2-19",2020-02-19,Yobe,2240,28.644424406372128,0,0
"2020-1-21_2020-2-20",2020-02-20,Adamawa,2211,25.332356327855123,0,0
"2020-1-21_2020-2-20",2020-02-20,Borno,2216,32.04511170174556,0,0
"2020-1-21_2020-2-20",2020-02-20,Yobe,2240,29.6701072657357,0,0
