AdminStrata,Abyan,Aden,Al Bayda,Al Dhale'e,Al Hudaydah,Al Jawf,Al Maharah,Al Mahwit,Amanat Al Asimah,Amran,Dhamar,Hadramaut,Hajjah,Ibb,Lahj,Marib,Raymah,Sa'ada,Sana'a,Shabwah,Taizz
Indicator,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS,FCS
2020-01-03,46.6303990216937,27.369553389256296,51.56430917313469,50.07621669374224,23.61864293227568,49.497064271036066,28.687489880331704,32.823773479821995,33.5403239097424,37.824361879958325,43.067080545636685,27.89527772130343,24.771626046980366,40.20847280164569,41.34775616357763,38.14897006437549,65.05179639375558,26.441629960491767,33.59915133645546,44.94081646815172,33.77890745218102
2020-01-04,46.90898124493284,27.13926837830272,51.57956328668795,49.35921504038618,22.721636045148568,49.577788287054624,27.731613548801555,32.72829757698928,32.55815451211072,37.52329986863197,42.950292391886606,27.30226450150656,24.388549785991984,40.02709903355335,41.03406080470436,37.366104085578144,66.8398985699206,25.826194162923684,33.66820613094997,45.92692894365425,33.84303502427374
2020-01-05,47.01925519583944,27.034617977581767,51.594370538993495,50.66879847726382,22.636237684315724,49.703618027992334,27.3402283532308,32.73820753963972,33.70976543608671,39.125120977637515,43.61175374081543,26.162800807785242,24.2915287723292,39.28183590417231,40.61396401777602,37.33304327847886,66.56757228540003,25.792033521268177,33.730888040449464,46.483393047540474,35.99057635311332
2020-01-06,45.373232773867386,27.395446901887194,51.60872896306347,49.227529095930954,22.640979865886024,49.83439169096092,26.92285791829338,31.88356356595352,34.91824397288814,39.988292622619774,44.07551465120126,26.399213382615212,24.2001661183198,40.30919160306721,41.12112507717288,37.146917484908876,66.97602352955911,26.302364626233427,33.7919127300496,46.32767560848784,36.71286344020308
2020-01-07,43.88119313195748,27.342392821053817,51.6226520842127,49.34520216159979,22.548259647493552,49.95189234969659,25.807615620508813,32.53074260665095,35.1942815362439,39.82133468799873,44.51112279914575,26.446431532712154,24.949441067696693,40.41513641128824,42.36878051606719,37.000628063139786,66.05496743016626,26.002363277193044,33.85102971939997,47.972495136743355,37.10994721002428
2020-01-08,45.331861203721814,27.193208935392697,51.63615307841418,48.91120489740577,24.06113389521413,50.087890993061905,24.818874247828564,33.298529044452756,34.819570183263664,40.2423165506518,44.57387559004627,26.36486436746295,25.764585474071957,41.14798752404188,42.59816693561385,36.882125403325475,66.82462628405571,26.179048548951922,33.908318209471375,49.632463719452616,39.07535644906012
2020-01-09,43.74700131000389,27.39901879850937,51.6492447242954,49.44335385604022,23.808765860976266,50.129083526963385,24.794755659429228,32.708381599720006,36.10559834432681,39.58936701771381,45.21121449446962,26.857442300952876,26.608360977871683,40.961536727044134,43.29499119307208,37.52717214860188,69.01096719677126,26.519554027677344,33.96383344902323,50.947628718488744,38.262479836395016
2020-01-10,43.858590752180746,26.69669009253622,51.66193941482963,49.4706183024598,24.74834098287215,50.10715224848527,24.28757646081956,31.574551067337616,34.27460720149706,39.177768519608186,45.27874896161183,28.236781014792754,27.027345553622425,41.340356147269475,43.00240929042778,37.61796104933778,70.39565402664407,25.483805026981972,34.01763041276856,50.18021270236699,38.24996106571784
2020-01-11,42.79488212693558,27.180973641677912,51.67424916890267,51.02254001284504,24.926677290269385,50.111357175261126,24.441739737684827,31.849488304622707,33.33293332198191,37.84855814674949,44.52714623400878,28.081553640973414,26.802670715054965,40.93395400048557,42.79518123470574,38.8882470572201,72.22574910586908,25.987433021757532,34.06976227796306,49.38112635368036,39.31225872819881
2020-01-12,42.72687833523119,27.08321928564174,51.686185642537836,52.02820986936309,25.895873424372283,50.1199540508202,24.645471636876003,31.808702543906893,33.430969410723904,38.53695268239189,43.84274131285941,27.281392136676388,27.632263728802158,39.89849905730776,42.347207559753954,39.144341750681875,73.89383574957935,25.44362588402331,34.120280582350446,48.70305598677379,38.183237067539125
2020-01-13,38.94952814368622,26.530574258725615,51.69776013978842,51.41179910285924,26.765613405986812,50.125191203286036,24.797246612475924,32.822687913353434,33.463881932094125,38.64896785392223,44.064351317169404,26.755088083994465,28.535290044316003,40.204226909322045,43.439713488332316,38.60647494939041,75.63139443602401,25.784958193813548,34.16923526807481,49.054921489633145,39.30464324783866
2020-01-14,39.41588505004973,27.626532644409277,51.708983623306565,51.09639885009409,26.367026886932056,50.121075725395066,25.22193146920596,33.424144730641565,34.04497919777787,37.413780253239146,43.52462576894738,26.717540195177286,28.83056188489683,39.36377624473717,43.78963979625476,39.099211751974124,79.06120415562744,26.268563965703148,34.21667473152317,48.81272404536576,39.37992170173626
2020-01-15,38.48143616781614,27.320904480531343,51.71986672459873,50.63740175215193,27.51325904326967,50.105732144099555,24.700447140089427,31.835880822356987,33.29834751595699,36.84606818899403,43.72013749866028,27.430709904605322,30.101584336608532,39.10949303742855,43.57872291689653,39.07315621868795,78.83012495337935,26.483798777863736,34.26264587113858,47.51487653994059,41.540876024089805
2020-01-16,37.12131863110366,27.975076568787728,51.73041975397642,50.61161422205883,27.08767843449896,50.08050892302447,24.08823764798759,29.770702628537567,33.36839863473281,36.46846608161594,44.122440684099516,26.072140679170694,30.518667927584346,39.14983466969875,42.25029731104333,38.64606512210371,78.97452289332365,25.50606423542575,34.30719413378577,46.59077497802026,42.338354065183225
2020-01-17,35.26617732599718,28.018493360066692,51.74065271021085,50.471791253957484,27.708189428258784,50.05473919128582,24.703038560287474,29.748851236804345,33.770726240924354,34.92275220592757,44.30455593523797,26.20169059910972,32.21142792333336,39.730233530109835,42.282263645942294,38.50534913310239,79.1931930071743,25.931142915481733,34.350363559679614,46.36793823511495,42.484936307783265
2020-01-18,36.93362529711101,28.337846223966764,51.75057528990074,51.92101483199316,27.96672149326684,50.03196061547938,24.810439198748043,30.09557085820725,32.83378883291865,34.336863833950886,44.07066256887775,26.808556554432997,34.10717212255006,39.61235487283991,44.11325979556828,37.51752898160604,79.41643067110638,26.287259217049353,34.392196825923094,46.62951418238044,41.66598311742899
2020-01-19,35.63222849097749,28.128335842232126,51.76019689656077,53.020242093658396,27.59214882842126,50.00843738609265,24.570739637534395,30.066917862265225,33.77069477535909,34.83490308614328,43.95114962955368,28.325255078559763,35.62218383340445,40.02740717635151,44.499113510110824,38.760313016859975,79.70452514900919,26.483647041007366,34.43273528869768,46.740014217920326,42.47743968513469
2020-01-20,34.64171531885348,28.50387402934105,51.769526649439676,53.58657039788453,27.777997187177306,49.98296283124133,24.741569499986245,30.954632975133883,34.69408057112813,35.19003397794193,44.170675035192275,29.57013346118227,35.583135271090256,40.91856546802011,44.74981545299583,39.14594006982736,81.13086329258651,26.084452242307023,34.472019024147876,46.73882924127782,41.830360486792536
2020-01-21,32.79375103794856,28.823861404047996,51.77857339207537,54.33428253314786,27.350827586760108,49.95552223390372,24.488168059010825,30.11309106397096,34.919076444236836,35.332053131256686,43.51856211226418,29.04278140755264,34.950964602587085,40.66721158546589,44.38618132740133,40.618983472192625,81.99944036399498,25.176876544366436,34.510086868000315,46.71642358265289,42.75210571277919
2020-01-22,32.12456904947729,28.57482406169626,51.78734570059488,53.427882473612335,28.40969107057104,49.927095114254996,23.830893114484923,28.464943346358137,35.49887848458668,34.51064260362266,42.82598240217911,30.9827517873191,35.15326486538633,41.04969213450062,44.403876832853925,40.33267794991609,83.34141335133594,24.634323279907363,34.546976453956596,48.1856600224943,42.68533423388441
2020-01-23,33.15290984420546,28.97042530926508,51.79585189176643,52.11702213457944,28.842348488056984,49.898826016946416,23.62272603866164,28.33046600804443,34.58806911147282,34.82019572565585,42.993921999223105,31.521658192984262,34.78545622420679,41.27123485893022,43.9327401118306,39.97265089799741,83.57518498513623,24.36606315427306,34.582724250897776,49.84676426731977,43.546199550181065
2020-01-24,31.670284716014542,28.28031291707729,51.80410003081164,50.75236307805954,28.43675466428243,49.87133473604901,23.114039425909,28.658752662698735,33.689502301088254,34.05976231285871,43.000184501349814,32.20283219290555,36.80712127331886,42.05251177003244,43.80105916366426,39.06486051477819,83.03470525483088,25.63808132273414,34.61736559893738,50.10487290335293,45.47323697072633
2020-01-25,32.342960281366274,28.4400055820287,51.812097938983605,49.62098260902738,28.739781838441942,49.844333761527785,21.97470587188195,28.196784461298304,33.333708848480676,35.50793737411689,42.43512792236102,29.927806690582923,37.75673984586746,42.90326891450401,43.11317011282627,39.591839931062054,82.38619451965216,25.552361821808592,34.65093474435843,50.86298904032089,45.16539165778823
2020-01-26,32.69433692225851,28.364724335729456,51.81985320091924,49.651529399960225,28.358686606186353,49.817416128205316,21.82635305803787,27.746712583414162,33.19592012242191,37.12482921415888,42.56240514629599,29.62658262100249,37.75659135012816,42.29672144200198,44.18248251950107,39.271322320624,81.4807388323275,26.265708290906385,34.683464873469205,51.029892254458424,45.57746023488619
2020-01-27,31.040324986242478,28.271553824608286,51.82737317177085,49.78692972414761,28.27755255431578,49.79063581806301,21.336634492581624,27.014781240094425,33.35864611516682,37.919979171501176,42.82502294522973,29.98905173685788,38.27287859025541,42.143623890068206,44.373671175596286,38.61247892245506,83.51622381346196,25.412768989934403,34.71498814541106,51.22896216268334,45.88391214180857
2020-01-28,29.885104697773638,28.509282463550655,51.834664984125325,51.40376464369363,28.220978885103396,49.764210453406754,20.6816488508313,27.72378402052069,34.76087561048508,37.89330607782371,42.989087759141405,30.457166784586303,39.33976279271453,42.307098307105726,44.66960687031787,38.310918569421894,83.50392062192445,25.81137969019561,34.745535723950844,53.096475941403334,44.66676878098127
2020-01-29,28.83111482959193,28.083061612615587,51.84173555471546,51.592538870213886,29.06710147290065,49.73834872427088,20.602583294086035,27.89741352066417,34.019197094531776,36.147838542381855,42.40619570517288,30.721759384429152,40.095790962377464,43.81757845943439,44.77872255499978,38.1495734615586,82.00985832295574,25.574743058984485,34.77513780828921,52.80532290074205,44.64588490723075
2020-01-30,30.330235573242113,27.492627600228186,51.84859159093062,52.639740391731024,29.55926465986965,49.71312982149558,20.314007350715862,27.412945905105396,32.380508136235804,35.54195907918707,42.312046309381344,29.63340560847827,39.28654344033297,43.590921708698176,45.7339181861708,38.523246038090605,81.52766765171073,24.868855533937055,34.803823662915434,52.31075076674591,42.32226943158167
2020-01-31,30.757888462172197,27.45346991145813,51.855239597132275,53.22115716764436,30.468810507515816,49.68851474613331,20.186583054271757,27.947878141773206,33.49146405855692,36.05009031455048,42.81700264576858,31.0903747939037,39.756249041156934,43.59139309192891,46.16077175940988,38.28131806779915,81.77272256791557,25.70691776262209,34.83162164653819,52.573652380610156,40.57283667921119
2020-02-01,31.90425495832014,27.91336811423408,51.86168588078028,52.641498322020205,29.76046047060198,49.66443785716937,20.53517088034329,27.631169756259553,31.83684101809973,35.61013937871996,42.91960048704795,31.113931605608023,39.54336403826154,43.26307342874392,46.735941957264075,38.213113734505164,81.76831148453594,26.631811351513456,34.85855924012078,52.43773545959913,39.377240193070584
