Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3,Split 4,Split 4,Split 5,Split 5
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,Prediction horizon,,,,,,,,,,
Burkina Faso,1,0.9392332542465371,0.5251494969230773,1.1662325358017769,1.0892749853846164,0.2478115380407631,0.29842749153846176,13.540361579608172,13.582405000769226,1.0893670135356133,0.7725643592307685
Burkina Faso,2,0.6834282559597449,0.7057626792307654,1.0310236622561297,1.0018424523076936,0.8276044890915676,0.4950651523076954,19.372385571140107,20.054478970769228,1.4015379124735676,0.792991087692309
Burkina Faso,3,1.1824264348870217,1.2196271653846158,1.6914469853958922,1.5732243553846172,3.3363279516212776,2.1228751053846175,29.831547580159437,30.782067710769226,1.9878538525907683,0.8850359184615366
Burkina Faso,4,1.034221579409133,1.3303452092307693,2.6746078384586034,2.6481662169230753,4.524366367988625,2.756280497692314,26.264586332107033,27.002522327692304,6.324301310255972,3.033985349999997
Burkina Faso,5,0.958287166719636,1.8482031515384625,4.240028778406555,4.135514947692318,6.566117663869353,4.5325876276923145,27.69303638219456,28.29050513384616,9.497803178340861,4.455623696153847
Burkina Faso,6,1.4759119609289777,2.306871314615385,6.305131514934355,6.035153701538463,8.87236121024396,7.083303196923082,34.68032282950035,34.73126945307693,12.468448368628815,5.3435318361538435
Burkina Faso,7,1.5887795818696353,2.1705447207692306,6.7994394305620585,6.888656765384619,9.286398381389466,7.726112800769238,33.7878548852008,32.92538692692308,12.342075132131614,4.3792383753846105
Burkina Faso,8,2.9215183261352804,4.056832899230773,9.60245622488325,9.891178039230782,9.621159499453567,8.123783337692304,37.21883637765279,35.803725243076926,13.451845149985484,4.5844272076923085
Burkina Faso,9,4.871146847851315,5.556114250000016,9.223486542325961,9.58941813153846,10.490404614488865,8.20789450538462,32.92597033933262,31.55250554769232,13.779215681507724,5.159445296923076
Burkina Faso,10,6.043596337460589,7.4816456607692325,10.864873086982051,10.736694279230772,11.852660639942743,9.525582062307693,7.654969901926846,6.977990778461537,17.46916677023748,5.896801978461535
Burkina Faso,11,8.855654379651773,11.012607553846161,14.171459888012297,13.87106331153847,9.740845418148949,7.411788251538463,9.358580861672085,8.280603786923077,21.506314101069545,7.7918081230769225
Burkina Faso,12,11.975561652750024,13.141066711538468,18.559206568500528,18.57491037076925,9.62393337959273,5.958353103076921,9.808334501646694,8.894175589230777,25.000607862699383,9.539948576153842
Burkina Faso,13,12.319551475239878,13.118799018461543,20.742634157089974,21.31623450538463,10.382374304902775,6.556882066153853,10.833602443699224,9.791470434615384,36.26508883134874,12.116166155384612
Burkina Faso,14,13.15055220840327,14.363199678461543,21.43782752651429,23.01516586230773,12.52608438476514,7.444622355384622,15.326226583076146,13.64735624769231,42.576556055301076,14.513375493076918
Burkina Faso,15,14.841592373621742,15.96448982384616,20.05264393876846,22.723194174615404,13.884297289934686,7.733274386153847,14.068542510307934,11.880973661538473,43.38341387969771,15.250302496923082
Burkina Faso,16,13.789011537547005,15.517711206923103,20.80766501031764,23.910343107692334,14.645201373412476,7.221756638461536,13.265006469559292,10.872358743076925,46.83345060842193,17.675987416923082
Burkina Faso,17,14.929549084077271,16.874006544615384,18.996543737688846,24.43607536307695,17.193731277193756,6.382403943076922,15.253706808369177,10.753117684615383,48.22978972647736,17.344184287692308
Burkina Faso,18,14.222824104003728,17.542488892307723,19.572110528180986,24.49304608384617,20.405916655584896,5.601352130769234,17.244675456294523,10.807091492307697,43.970008118801665,14.407019454615384
Burkina Faso,19,13.77331267031892,17.208688026153848,22.844565818001605,29.544725035384637,17.452334012804616,5.2481719400000015,19.179600893248047,12.413643191538467,43.085216612972886,14.844633760000004
Burkina Faso,20,14.934633157239606,18.034900675384613,22.00839610089673,28.25955468538464,21.74914449392744,5.697383441538464,20.533471458933345,13.91379207307693,43.55453577938668,15.099892674615385
Burkina Faso,21,16.996432949931794,19.3297500123077,24.601564579505325,29.542621922307724,25.173059314923325,6.909424647692301,22.465010053053586,15.90958191153847,50.81490938928242,17.61477215384616
Burkina Faso,22,14.8669848989105,17.397943573076926,28.588245637562036,34.18135209846155,27.41351579324514,7.749509009999998,22.817878910770972,15.66600238000001,49.06525303924809,18.56352430384616
Burkina Faso,23,14.017245107707092,15.614420770769225,29.389552501741683,34.057950730769264,30.27325750762187,7.465905838461533,30.526111114607986,17.80495293461539,47.26958692373966,18.21823575461539
Burkina Faso,24,17.534675498066882,20.140848484615375,33.42181922619146,39.483944824615406,34.836412213066126,8.530343853076932,38.97899069646206,22.213454327692304,48.69774275347143,19.220787346153834
Burkina Faso,25,18.704273476166076,22.428643703076904,35.37597145649083,40.80903720384618,33.93969942746212,6.572893151538462,39.80267182221241,21.278654069999998,46.99216025668652,17.361216870769233
Burkina Faso,26,18.784959064651922,22.191275244615376,42.597470842198696,50.26729952923078,33.882648196713156,6.756267025384615,43.769165902817434,21.479340203846146,41.1154675536903,16.729650749999998
Burkina Faso,27,19.076512776166567,22.515555019999983,41.89082897947999,50.733152895384606,35.52912205544481,8.125272608461533,44.868892642743134,20.533819519230764,41.0287114213373,16.72324981384616
Burkina Faso,28,18.93840494692117,25.00629651307691,40.61301794319012,50.11032573230772,34.5893305241804,6.691628606153846,42.849465943792616,20.175703159999994,45.92565945595709,18.714843626153844
Burkina Faso,29,17.61542238810119,25.380957159999976,45.863221480787466,57.73647908384617,36.121553626261985,7.112947657692311,49.482677247824725,27.074801197692302,46.21185704907721,18.375987931538468
Burkina Faso,30,20.82594401446735,27.213863054615345,48.33613348248162,60.812086648461566,39.70945301505241,7.273949489999998,51.60208347109439,30.452512323846154,52.907013025465595,20.33240786615384
