"Year","Month","Dekad","NDVI Anomaly"
2016,1,1,99.2078405749755
2016,1,2,99.2062528079909
2016,1,3,99.2381008259829
2016,2,1,99.3048720191934
2016,2,2,99.4203453569338
2016,2,3,99.5943063511344
2016,3,1,99.7521836252219
2016,3,2,99.6979184725298
2016,3,3,99.6196030861948
2016,4,1,99.4914720514995
2016,4,2,99.4664377951317
2016,4,3,99.5362838308703
2016,5,1,99.4941825766881
2016,5,2,99.4164072012211
2016,5,3,99.5001291808361
2016,6,1,99.5901760430913
2016,6,2,99.6423232233624
2016,6,3,99.6947497348866
2016,7,1,100.132275914936
2016,7,2,100.522527858194
2016,7,3,101.040935925324
2016,8,1,101.882019905082
2016,8,2,101.817492010212
2016,8,3,101.385139145786
2016,9,1,100.805363331138
2016,9,2,99.8707843637004
2016,9,3,99.7774194063453
2016,10,1,99.9226533746962
2016,10,2,100.15799135246
2016,10,3,100.576060932826
2016,11,1,100.723269291963
2016,11,2,100.867948651813
2016,11,3,101.108582508886
2016,12,1,101.181774970431
2016,12,2,101.213688740076
2016,12,3,101.249049515425
2017,1,1,101.330088206468
2017,1,2,101.385057831552
2017,1,3,101.347388733515
2017,2,1,101.147407389554
2017,2,2,100.975643432936
2017,2,3,100.821938328573
2017,3,1,100.614295283995
2017,3,2,100.477529957233
2017,3,3,100.327730583038
2017,4,1,100.189654846434
2017,4,2,100.057109104497
2017,4,3,100.009339635519
2017,5,1,99.9413649226272
2017,5,2,99.827277467626
2017,5,3,99.6202608010261
2017,6,1,99.5398836446626
2017,6,2,99.5185853269066
2017,6,3,99.6144103370902
2017,7,1,100.287167592664
2017,7,2,100.743213474101
2017,7,3,101.204097981074
2017,8,1,101.654998013639
2017,8,2,101.452630360553
2017,8,3,100.971231332662
2017,9,1,100.334668408382
2017,9,2,99.448624867241
2017,9,3,99.4423669546057
2017,10,1,99.6845748087695
2017,10,2,100.028743316372
2017,10,3,100.676800011454
2017,11,1,100.929647520331
2017,11,2,101.081866781766
2017,11,3,101.036015039118
2017,12,1,100.882653504886
2017,12,2,100.720797310907
2017,12,3,100.561823831975
2018,1,1,N/A,
2018,1,2,100.037744621718
2018,1,3,99.7279536875868
2018,2,1,99.6802189806223
2018,2,2,99.7957531504881
2018,2,3,99.9646345077326
2018,3,1,100.172748148708
2018,3,2,100.208817521902
2018,3,3,100.30420020506
2018,4,1,100.200151384859
2018,4,2,100.079756943651
2018,4,3,100.088040759998
2018,5,1,100.104850238691
2018,5,2,100.096829298452
2018,5,3,99.9376390989079
2018,6,1,99.8641579995444
2018,6,2,99.7966834563812
2018,6,3,99.7103311074543
2018,7,1,100.00486501874
2018,7,2,100.3921913668
2018,7,3,100.868734783386
2018,8,1,101.905026691112
2018,8,2,102.266592073873
2018,8,3,102.418855559257
2018,9,1,102.600760910222
2018,9,2,103.168102996239
2018,9,3,103.351801880918
2018,10,1,103.265839194824
2018,10,2,102.945705490167
2018,10,3,102.365350963106
2018,11,1,102.30595882086
2018,11,2,102.330506122721
2018,11,3,102.427872184497
2018,12,1,102.471364431941
2018,12,2,102.562093725885
2018,12,3,102.598263596261