Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3,Split 4,Split 4
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,AdminStrata,,,,,,,,
Nigeria,Adamawa,121.87587049261235,91.82389473726052,501.72415910788305,132.2306129598496,12.48182363714102,25.424682879466356,48.48593814554776,7.708405870200027
Nigeria,Borno,99.42418580794295,191.96463558971485,474.3855107091373,234.08002315985132,70.63989976301626,3.7757156909101792,37.04517404957928,37.475429100214406
Nigeria,Yobe,171.2497050670485,81.37214816746538,131.24156804511287,44.7270852000976,356.439448149805,271.3169107890634,35.232739661039346,102.66410109789594
