AdminStrata,Agadez,Agadez,Diffa,Diffa,Dosso,Dosso,Maradi,Maradi,Niamey,Niamey,Tahoua,Tahoua,Tillaberi,Tillaberi,Zinder,Zinder
Indicator,Lat,Lon,Lat,Lon,Lat,Lon,Lat,Lon,Lat,Lon,Lat,Lon,Lat,Lon,Lat,Lon
2018-01-01,19.49438998086358,10.523129973762938,15.865876830098081,13.217074555052463,13.195701407046213,3.5428567400014135,14.112154687379766,7.307244514577588,13.52834035677645,2.1060504265393947,15.77085293821082,5.2475524756137055,14.18701717470973,2.1916183554430124,14.993623038774478,10.039600500601786
2018-01-02,19.49438998086358,10.523129973762938,15.865876830098081,13.217074555052463,13.195701407046213,3.5428567400014135,14.112154687379766,7.307244514577588,13.52834035677645,2.1060504265393947,15.77085293821082,5.2475524756137055,14.18701717470973,2.1916183554430124,14.993623038774478,10.039600500601786
2018-01-03,19.49438998086358,10.523129973762938,15.865876830098081,13.217074555052463,13.195701407046213,3.5428567400014135,14.112154687379766,7.307244514577588,13.52834035677645,2.1060504265393947,15.77085293821082,5.2475524756137055,14.18701717470973,2.1916183554430124,14.993623038774478,10.039600500601786
2018-01-04,19.49438998086358,10.523129973762938,15.865876830098081,13.217074555052463,13.195701407046213,3.5428567400014135,14.112154687379766,7.307244514577588,13.52834035677645,2.1060504265393947,15.77085293821082,5.2475524756137055,14.18701717470973,2.1916183554430124,14.993623038774478,10.039600500601786
2018-01-05,19.49438998086358,10.523129973762938,15.865876830098081,13.217074555052463,13.195701407046213,3.5428567400014135,14.112154687379766,7.307244514577588,13.52834035677645,2.1060504265393947,15.77085293821082,5.2475524756137055,14.18701717470973,2.1916183554430124,14.993623038774478,10.039600500601786
2018-01-06,19.49438998086358,10.523129973762938,15.865876830098081,13.217074555052463,13.195701407046213,3.5428567400014135,14.112154687379766,7.307244514577588,13.52834035677645,2.1060504265393947,15.77085293821082,5.2475524756137055,14.18701717470973,2.1916183554430124,14.993623038774478,10.039600500601786
2018-01-07,19.49438998086358,10.523129973762938,15.865876830098081,13.217074555052463,13.195701407046213,3.5428567400014135,14.112154687379766,7.307244514577588,13.52834035677645,2.1060504265393947,15.77085293821082,5.2475524756137055,14.18701717470973,2.1916183554430124,14.993623038774478,10.039600500601786
2018-01-08,19.49438998086358,10.523129973762938,15.865876830098081,13.217074555052463,13.195701407046213,3.5428567400014135,14.112154687379766,7.307244514577588,13.52834035677645,2.1060504265393947,15.77085293821082,5.2475524756137055,14.18701717470973,2.1916183554430124,14.993623038774478,10.039600500601786
2018-01-09,19.49438998086358,10.523129973762938,15.865876830098081,13.217074555052463,13.195701407046213,3.5428567400014135,14.112154687379766,7.307244514577588,13.52834035677645,2.1060504265393947,15.77085293821082,5.2475524756137055,14.18701717470973,2.1916183554430124,14.993623038774478,10.039600500601786
