"Year","Month","Dekad","NDVI","Average"
2020,1,1,0.1790832,0.1772178
2020,1,2,0.1777893,0.1751643
2020,1,3,0.172555,0.1716648
2020,2,1,0.1693244,0.1698931
2020,2,2,0.166654,0.1675186
2020,2,3,0.165198,0.1651373
2020,3,1,0.1615954,0.160292
2020,3,2,0.1598867,0.1583014
2020,3,3,0.1589031,0.1565883
2020,4,1,0.1579683,0.1551497
2020,4,2,0.1550202,0.1533576
2020,4,3,0.1531271,0.153134
2020,5,1,0.1525897,0.1527098
2020,5,2,0.1519612,0.1521775
2020,5,3,0.1536381,0.1516945
2020,6,1,0.1538495,0.1530747
2020,6,2,0.1576146,0.1566518
2020,6,3,0.1643578,0.1633724
2020,7,1,0.1820859,0.1894631
2020,7,2,0.200875,0.2099392
2020,7,3,0.2290824,0.2355026
2020,8,1,0.307524,0.2962792
2020,8,2,0.3549036,0.3251822
2020,8,3,0.4007618,0.3469081
2020,9,1,0.4364105,0.3575391
2020,9,2,0.4418008,0.3448804
2020,9,3,0.4138626,0.3253226
2020,10,1,0.3796103,0.3012018
2020,10,2,0.3437889,0.2760366
2020,10,3,0.280573,0.2335543
2020,11,1,0.2580655,0.2184113
2020,11,2,0.2413758,0.2067156
2020,11,3,0.2211086,0.1923699
2020,12,1,0.2151186,0.188445
2020,12,2,0.2087389,0.1849867
2020,12,3,0.2042614,0.1823069
2021,1,1,0.195345,0.1772178
2021,1,2,0.1911119,0.1751643
2021,1,3,0.1847581,0.1716648
2021,2,1,0.1827865,0.1698931
2021,2,2,0.180495,0.1675186
2021,2,3,0.1779909,0.1651373
2021,3,1,0.1722207,0.160292
2021,3,2,0.1686489,0.1583014
2021,3,3,0.166169,0.1565883
2021,4,1,0.16472,0.1551497
2021,4,2,0.1644611,0.1533576
2021,4,3,0.1653812,0.153134
2021,5,1,0.1663495,0.1527098
2021,5,2,0.1669168,0.1521775
2021,5,3,0.169068,0.1516945
2021,6,1,0.168934,0.1530747
2021,6,2,0.1707916,0.1566518
2021,6,3,0.1787529,0.1633724
2021,7,1,0.2160771,0.1894631
2021,7,2,0.2450993,0.2099392
2021,7,3,0.2806114,0.2355026
2021,8,1,0.3567678,0.2962792
2021,8,2,0.3855774,0.3251822
2021,8,3,0.4003642,0.3469081
2021,9,1,0.3973294,0.3575391
2021,9,2,0.3593441,0.3448804
2021,9,3,0.3327671,0.3253226
2021,10,1,0.3024905,0.3012018
2021,10,2,0.2740851,0.2760366
2021,10,3,0.2295677,0.2335543
2021,11,1,0.2145494,0.2184113
2021,11,2,0.2035708,0.2067156
2021,11,3,0.1928895,0.1923699
2021,12,1,0.190508,0.188445
2021,12,2,0.187586,0.1849867
2021,12,3,0.1855813,0.1823069
2022,1,1,0.1796534,0.1772178
2022,1,2,0.1766154,0.1751643
2022,1,3,0.1722112,0.1716648
2022,2,1,0.1707486,0.1698931
2022,2,2,0.169384,0.1675186
2022,2,3,0.1682715,0.1651373
2022,3,1,0.1627974,0.160292
2022,3,2,0.1599027,0.1583014
2022,3,3,0.1567331,0.1565883
2022,4,1,0.1546588,0.1551497
2022,4,2,N/A,0.1533576
2022,4,3,N/A,0.153134
2022,5,1,N/A,0.1527098
2022,5,2,N/A,0.1521775
2022,5,3,N/A,0.1516945
2022,6,1,N/A,0.1530747
2022,6,2,N/A,0.1566518
2022,6,3,N/A,0.1633724
2022,7,1,N/A,0.1894631
2022,7,2,N/A,0.2099392
2022,7,3,N/A,0.2355026
2022,8,1,N/A,0.2962792
2022,8,2,N/A,0.3251822
2022,8,3,N/A,0.3469081
2022,9,1,N/A,0.3575391
2022,9,2,N/A,0.3448804
2022,9,3,N/A,0.3253226
2022,10,1,N/A,0.3012018
2022,10,2,N/A,0.2760366
2022,10,3,N/A,0.2335543
2022,11,1,N/A,0.2184113
2022,11,2,N/A,0.2067156
2022,11,3,N/A,0.1923699
2022,12,1,N/A,0.188445
2022,12,2,N/A,0.1849867
2022,12,3,N/A,0.1823069