Split,,Split 1,Split 1,Split 2,Split 2,Split 3,Split 3
Type,,mse_model,mse_naive,mse_model,mse_naive,mse_model,mse_naive
Country,Prediction horizon,,,,,,
Mali,1,3.0677205413828936,2.7398359557142986,2.5024079001409625,1.2245370644285731,2.397941460847219,0.42562875587142546
Mali,2,7.297767447554927,5.7115157106285706,8.490709278883717,2.415724168914291,1.7738592019250028,0.9162662043999907
Mali,3,8.769626791016583,7.855695119971428,17.42741297424184,3.5700341898714165,0.5646538347506053,0.34658148348571
Mali,4,14.329677700396259,12.771798840999992,28.433373822359208,6.8397162118856745,0.8384436257051476,0.7910787572428465
Mali,5,14.474748387933754,12.003042385114288,28.302473739054555,7.093919967328587,2.093242015188326,2.1124613014999913
Mali,6,24.661385941775936,17.902548104800026,26.85623339324058,10.389373284071443,4.828947729970006,3.6953971865143123
Mali,7,47.43776202861068,33.99007289129998,21.230803119759397,9.599852540157144,11.387779900158307,12.118768499942874
Mali,8,84.09740737528554,61.568548787171494,24.81264828275955,14.590648074471392,10.67001121114356,13.382130350414299
Mali,9,111.75282162496056,76.96356136007155,31.05269695746153,17.930693503785733,9.097556365860495,17.26742780944287
Mali,10,115.18281643512829,81.50276096375731,34.34637596825716,16.536074361857168,11.597003541624982,26.013309892314307
Mali,11,125.08556355156199,90.58322080061444,40.14730947550138,18.353364202014177,8.62736497433632,31.785940775257124
Mali,12,138.0422253968274,102.85250911878572,57.674570028864586,26.676487302399995,7.39924401517387,35.585726116214296
Mali,13,153.9033815370472,123.55823370034283,80.26534797735312,30.65444013570001,8.8087730244587,42.77755447471435
Mali,14,158.0254416253425,135.48531552777152,98.21826720708735,29.545741345585753,9.09460581527035,37.73984122335724
Mali,15,152.4036311072533,133.49074839217155,126.11047207110792,38.53817064721421,15.554614951929057,47.80232002177146
Mali,16,160.15746807719734,139.20086252512854,169.04761763779965,41.479686944957216,27.158828912841123,54.34741970302855
Mali,17,189.09329223918138,161.80633723525716,187.74807349723454,47.473010762285654,28.893427127224136,61.57571759535726
Mali,18,236.06292669336247,193.71712134888585,179.52185680380268,45.95039464050003,31.517728141426808,70.15827200005712
Mali,19,255.37817441675634,192.26509811482865,192.74350838200013,46.5563586856429,33.28511580899084,84.5180846921143
Mali,20,278.37624153852784,189.2785726650715,219.32223322610847,44.65852522715711,63.15092818304868,96.32793260232852
Mali,21,290.00837057299225,183.95712013208578,198.5001998170569,44.56308896502865,52.38095916826291,128.5701085645
Mali,22,294.76350804523133,180.67015037661434,214.96629230796003,44.055227998342914,53.07374670956093,133.7426065524286
Mali,23,298.75156640897694,179.53595442624297,234.7160592922081,51.25593476307144,48.86818790930111,136.84251297114278
Mali,24,323.78561843309933,201.40203906764282,220.3758472576275,59.320221822485685,44.407463765501255,151.0344904531999
Mali,25,309.0378855505645,190.23869968811428,222.5886412638751,58.407377485714385,37.5005507026798,163.96193369364286
Mali,26,295.2695447514383,200.06425043838576,208.34730808026026,53.48592982121427,41.05409836209071,170.97675876508563
Mali,27,285.9280096037059,205.6545183892144,185.22226175966142,42.057923585185826,39.02718023315462,216.73294928142852
Mali,28,270.1943765293443,201.89116595545718,170.76981859199395,43.55651151237156,28.930470502658554,230.25751428285722
Mali,29,257.5008288473253,198.46487612194292,150.91736579111355,43.230112442057155,17.460941545393673,246.60831668271436
Mali,30,251.198523528484,214.6358688350858,146.5972717392229,39.67445758947143,10.074869779454787,259.5458315482286
