"Year","Month","Dekad","NDVI","Average"
2016,1,1,0.2920664,0.2790885
2016,1,1,0.2803337,0.2790885
2017,1,1,0.2740432,0.2790885
2018,1,1,0.3021457,0.2790885
2018,1,1,0.279415,0.2790885
2018,1,2,0.252167,0.2714022
2017,1,2,0.2735778,0.2714022
2016,1,2,0.2934109,0.2714022
2016,1,3,0.2738696,0.2576645
2017,1,3,0.2621086,0.2576645
2018,1,3,0.2439361,0.2576645
2018,2,1,0.2403667,0.2513409
2017,2,1,0.2549993,0.2513409
2016,2,1,0.264192,0.2513409
2016,2,2,0.256419,0.2453223
2017,2,2,0.24768,0.2453223
2018,2,2,0.2386103,0.2453223
2018,2,3,0.2388156,0.2401261
2017,2,3,0.2412785,0.2401261
2016,2,3,0.2498873,0.2401261
2016,3,1,0.2418473,0.233627
2017,3,1,0.2327354,0.233627
2018,3,1,0.2421077,0.233627
2018,3,2,0.2417931,0.232722
2017,3,2,0.2309104,0.232722
2016,3,2,0.2411467,0.232722
2016,3,3,0.2424336,0.2334103
2017,3,3,0.2311116,0.2334103
2018,3,3,0.2408112,0.2334103
2018,4,1,0.239496,0.2352072
2017,4,1,0.2332592,0.2352072
2016,4,1,0.2456169,0.2352072
2016,4,2,0.2548609,0.2417649
2017,4,2,0.2470139,0.2417649
2018,4,2,0.23859,0.2417649
2018,4,3,0.2380365,0.2460288
2017,4,3,0.2568712,0.2460288
2016,4,3,0.2568721,0.2460288
2016,5,1,0.2584933,0.2502814
2017,5,1,0.2675731,0.2502814
2018,5,1,0.2372427,0.2502814
2018,5,2,0.2381206,0.2548511
2017,5,2,0.2798574,0.2548511
2016,5,2,0.2614763,0.2548511
2016,5,3,0.272335,0.2683602
2017,5,3,0.3112009,0.2683602
2018,5,3,0.2501862,0.2683602
2018,6,1,0.2644482,0.2797967
2017,6,1,0.3290627,0.2797967
2016,6,1,0.2801751,0.2797967
2016,6,2,0.2937473,0.2959372
2017,6,2,0.3501028,0.2959372
2018,6,2,0.2840562,0.2959372
2018,6,3,0.3104298,0.3179618
2017,6,3,0.3750955,0.3179618
2016,6,3,0.3157759,0.3179618
2016,7,1,0.3848391,0.3842799
2017,7,1,0.4311683,0.3842799
2018,7,1,0.3801702,0.3842799
2018,7,2,0.4222103,0.4223234
2017,7,2,0.4632175,0.4223234
2016,7,2,0.4266958,0.4223234
2016,7,3,0.4713314,0.4633893
2017,7,3,0.4981695,0.4633893
2018,7,3,0.4702575,0.4633893
2018,8,1,0.5508644,0.5436864
2017,8,1,0.5629916,0.5436864
2016,8,1,0.5557726,0.5436864
2016,8,2,0.5894645,0.5766551
2017,8,2,0.5840197,0.5766551
2018,8,2,0.5793131,0.5766551
2018,8,3,0.5989207,0.6011343
2017,8,3,0.5951604,0.6011343
2016,8,3,0.6153665,0.6011343
2016,9,1,0.631516,0.6158808
2017,9,1,0.5980274,0.6158808
2018,9,1,0.6102407,0.6158808
2018,9,2,0.6167498,0.6141571
2017,9,2,0.5813427,0.6141571
2016,9,2,0.6344104,0.6141571
2016,9,3,0.6181883,0.5981733
2017,9,3,0.56485,0.5981733
2018,9,3,0.6109332,0.5981733
2018,10,1,0.5973697,0.5733363
2017,10,1,0.5418889,0.5733363
2016,10,1,0.5859696,0.5733363
2016,10,2,0.5439713,0.541303
2017,10,2,0.5090693,0.541303
2018,10,2,0.5734332,0.541303
2018,10,3,0.5041455,0.4665762
2017,10,3,0.4216605,0.4665762
2016,10,3,0.4544335,0.4665762
2016,11,1,0.4145848,0.4299868
2017,11,1,0.3828195,0.4299868
2018,11,1,0.4653822,0.4299868
2018,11,2,0.4284259,0.3967391
2017,11,2,0.3528899,0.3967391
2016,11,2,0.3797233,0.3967391
2016,11,3,0.3317005,0.3444016
2017,11,3,0.315082,0.3444016
2018,11,3,0.3679029,0.3444016
2018,12,1,0.3468299,0.3254736
2017,12,1,0.3011287,0.3254736
2016,12,1,0.3171946,0.3254736
2016,12,2,0.3059142,0.310233
2017,12,2,0.2877392,0.310233
2018,12,2,0.3299997,0.310233
2018,12,3,0.3160099,0.2980332
2017,12,3,0.2760115,0.2980332
2016,12,3,0.2958256,0.2980332