AdminStrata,Al-Hasakeh,Al-Hasakeh,Aleppo,Aleppo,Ar-Raqqa,Ar-Raqqa,As-Sweida,As-Sweida,Damascus,Damascus,Dar'a,Dar'a,Deir-ez-Zor,Hama,Hama,Homs,Homs,Idleb,Idleb,Lattakia,Lattakia,Quneitra,Quneitra,Rural Damascus,Rural Damascus,Tartous,Tartous
2018-02-09,0.038855353571773533,0.01728479853479853,0.11819121308395145,0.019013278388278376,0.08315001532210041,0.018444749694749685,0.04700048908194102,0.022832722832722835,0.10469706621001441,0.019940476190476175,0.12586014776584767,0.016350732600732602,0.0997047734133299,0.1085639530329635,0.01843711843711843,0.10644656548798939,0.01819291819291819,0.07063451225359423,0.019078144078144066,0.11157130082794679,0.01967338217338216,0.1036990895634396,0.019240944240944247,0.5282150713255538,0.01942155067155067,0.0951120834150632,0.019810744810744796
2018-02-10,0.0387619213862976,0.017353479853479847,0.11772760884939452,0.019024725274725263,0.08262390616023796,0.018452380952380942,0.04680646663430181,0.022710622710622713,0.10560093012385673,0.019948107448107433,0.12627756645878263,0.016685999185999185,0.09971246813548086,0.10862397770341835,0.01839641839641839,0.10684370003311543,0.01817256817256817,0.07070158134734168,0.019108669108669096,0.11121971293884007,0.019627594627594613,0.1035140597770005,0.019210419210419216,0.5254980284435781,0.019490231990231987,0.09501787477471298,0.019780219780219765
2018-02-11,0.03866848920082168,0.017422161172161166,0.11726400461483762,0.01903617216117215,0.08209779699837551,0.0184600122100122,0.046612444186662605,0.02258852258852259,0.10650479403769907,0.01995573870573869,0.12669498515171757,0.01702126577126577,0.0997201628576318,0.10868400237387317,0.01835571835571835,0.10724083457824146,0.01815221815221815,0.07076865044108914,0.019139194139194127,0.11086812504973338,0.019581807081807068,0.1033290299905614,0.019179894179894186,0.5227809855616025,0.019558913308913305,0.09492366613436273,0.019749694749694735
2018-02-12,0.038575057015345755,0.017490842490842484,0.1168004003802807,0.019047619047619035,0.08157168783651307,0.018467643467643458,0.04641842173902339,0.02246642246642247,0.10740865795154135,0.019963369963369948,0.12711240384465253,0.017356532356532353,0.09972785757978275,0.10874402704432798,0.01831501831501831,0.1076379691233675,0.01813186813186813,0.0708357195348366,0.019169719169719157,0.11051653716062666,0.019536019536019522,0.1031440002041223,0.019149369149369155,0.5200639426796267,0.019627594627594624,0.09482945749401252,0.019719169719169705
2018-02-13,0.03848162482986983,0.017559523809523803,0.11633679614572379,0.019059065934065922,0.0810455786746506,0.018475274725274715,0.04622439929138417,0.022344322344322348,0.10831252186538369,0.019971001221001206,0.1275298225375875,0.01769179894179894,0.0997355523019337,0.10880405171478283,0.01827431827431827,0.10803510366849356,0.01811151811151811,0.07090278862858407,0.019200244200244188,0.11016494927151994,0.019490231990231976,0.10295897041768322,0.019118844118844125,0.5173468997976511,0.019696275946275946,0.09473524885366227,0.019688644688644674
2018-02-14,0.03838819264439391,0.01762820512820512,0.11587319191116686,0.01907051282051281,0.08051946951278818,0.018482905982905973,0.04603037684374497,0.022222222222222227,0.109216385779226,0.019978632478632463,0.12794724123052245,0.018027065527065525,0.09974324702408466,0.10886407638523765,0.01823361823361823,0.1084322382136196,0.01809116809116809,0.07096985772233154,0.019230769230769218,0.10981336138241322,0.01944444444444443,0.10277394063124413,0.019088319088319095,0.5146298569156755,0.019764957264957264,0.09464104021331204,0.019658119658119644
2018-02-15,0.038294760458917984,0.01769688644688644,0.11540958767660994,0.019081959706959695,0.07999336035092573,0.01849053724053723,0.04583635439610575,0.022100122100122105,0.11012024969306834,0.01998626373626372,0.12836465992345739,0.01836233211233211,0.09975094174623561,0.10892410105569249,0.018192918192918187,0.10882937275874564,0.018070818070818073,0.071036926816079,0.01926129426129425,0.1094617734933065,0.019398656898656885,0.10258891084480504,0.019057794057794064,0.5119128140336998,0.019833638583638583,0.0945468315729618,0.019627594627594613
2018-02-16,0.03820132827344206,0.017765567765567758,0.11494598344205305,0.01909340659340658,0.0794672511890633,0.018498168498168488,0.045642331948466536,0.021978021978021983,0.11102411360691065,0.01999389499389498,0.12878207861639232,0.018697598697598697,0.09975863646838656,0.10898412572614731,0.01815221815221815,0.10922650730387168,0.018050468050468053,0.07110399590982645,0.01929181929181928,0.10911018560419979,0.01935286935286934,0.10240388105836593,0.019027269027269034,0.5091957711517243,0.019902319902319904,0.09445262293261159,0.019597069597069583
2018-02-17,0.03810789608796613,0.017834249084249076,0.11448237920749611,0.019104853479853467,0.07894114202720084,0.018505799755799746,0.045448309500827316,0.02185592185592186,0.11192797752075298,0.020001526251526236,0.1291994973093273,0.01903286528286528,0.09976633119053752,0.10904415039660213,0.018111518111518107,0.10962364184899773,0.018030118030118034,0.07117106500357392,0.01932234432234431,0.10875859771509307,0.019307081807081794,0.10221885127192684,0.018996743996744003,0.5064787282697485,0.019971001221001223,0.09435841429226134,0.019566544566544553
2018-02-18,0.038014463902490206,0.017902930402930395,0.11401877497293919,0.019116300366300354,0.0784150328653384,0.018513431013431003,0.045254287053188104,0.02173382173382174,0.1128318414345953,0.020009157509157494,0.12961691600226224,0.019368131868131865,0.09977402591268847,0.10910417506705697,0.01807081807081807,0.11002077639412375,0.01800976800976801,0.07123813409732138,0.01935286935286934,0.10840700982598635,0.01926129426129425,0.10203382148548774,0.018966218966218973,0.503761685387773,0.02003968253968254,0.09426420565191113,0.019536019536019522
2018-02-19,0.03792103171701428,0.017971611721611713,0.11355517073838227,0.01912774725274724,0.07788892370347596,0.01852106227106226,0.04506026460554889,0.021611721611721618,0.1137357053484376,0.02001678876678875,0.1300343346951972,0.01970339845339845,0.09978172063483942,0.10916419973751179,0.018030118030118027,0.11041791093924978,0.017989417989417993,0.07130520319106885,0.01938339438339437,0.10805542193687963,0.019215506715506703,0.10184879169904865,0.018935693935693942,0.5010446425057973,0.02010836385836386,0.09416999701156087,0.01950549450549449
2018-02-20,0.03782759953153836,0.01804029304029303,0.11309156650382536,0.019139194139194127,0.07736281454161352,0.01852869352869352,0.044866242157909686,0.021489621489621497,0.11463956926227992,0.02002442002442001,0.13045175338813217,0.020038665038665034,0.09978941535699037,0.10922422440796663,0.01798941798941799,0.11081504548437585,0.017969067969067973,0.07137227228481631,0.0194139194139194,0.10770383404777291,0.019169719169719157,0.10166376191260956,0.018905168905168912,0.49832759962382167,0.02017704517704518,0.09407578837121065,0.01947496947496946
2018-02-21,0.037734167346062435,0.01810897435897435,0.11262796226926843,0.019150641025641013,0.07683670537975108,0.018536324786324776,0.04467221971027047,0.021367521367521375,0.11554343317612224,0.020032051282051266,0.13086917208106713,0.02037393162393162,0.09979711007914133,0.10928424907842146,0.017948717948717947,0.1112121800295019,0.017948717948717954,0.07143934137856378,0.01944444444444443,0.1073522461586662,0.01912393162393161,0.10147873212617048,0.01887464387464388,0.4956105567418459,0.0202457264957265,0.09398157973086044,0.01944444444444443
2018-02-22,0.03764073516058651,0.01817765567765567,0.11216435803471152,0.0191620879120879,0.07631059621788862,0.018543956043956034,0.044478197262631254,0.021245421245421253,0.11644729708996457,0.020039682539682524,0.1312865907740021,0.020709198209198205,0.09980480480129227,0.10934427374887627,0.017908017908017906,0.11160931457462792,0.017928367928367935,0.07150641047231125,0.01947496947496946,0.10700065826955948,0.019078144078144066,0.10129370233973137,0.01884411884411885,0.4928935138598703,0.02031440781440782,0.0938873710905102,0.0194139194139194
2018-02-23,0.03754730297511059,0.018246336996336987,0.11170075380015462,0.019173534798534786,0.07578448705602618,0.01855158730158729,0.04428417481499204,0.02112332112332113,0.11735116100380691,0.02004731379731378,0.13170400946693703,0.02104446479446479,0.09981249952344323,0.10940429841933111,0.017867317867317867,0.11200644911975395,0.017908017908017916,0.07157347956605871,0.01950549450549449,0.10664907038045277,0.01903235653235652,0.10110867255329228,0.01881359381359382,0.49017647097789463,0.02038308913308914,0.09379316245015995,0.01938339438339437
2018-02-24,0.037453870789634656,0.018315018315018305,0.11123714956559769,0.019184981684981672,0.07525837789416374,0.01855921855921855,0.044090152367352836,0.02100122100122101,0.1182550249176492,0.02005494505494504,0.132121428159872,0.021379731379731374,0.09982019424559418,0.10946432308978594,0.017826617826617826,0.11240358366488001,0.017887667887667897,0.07164054865980617,0.019536019536019522,0.10629748249134605,0.018986568986568975,0.10092364276685317,0.01878306878306879,0.487459428095919,0.02045177045177046,0.09369895380980972,0.01935286935286934
2018-02-25,0.03736043860415873,0.018383699633699624,0.11077354533104078,0.01919642857142856,0.0747322687323013,0.018566849816849806,0.04389612991971362,0.020879120879120888,0.11915888883149152,0.020062576312576297,0.13253884685280695,0.02171499796499796,0.09982788896774514,0.10952434776024078,0.017785917785917787,0.11280071821000602,0.017867317867317874,0.07170761775355362,0.019566544566544553,0.10594589460223933,0.01894078144078143,0.10073861298041409,0.01875254375254376,0.4847423852139434,0.020520451770451777,0.0936047451694595,0.01932234432234431
2018-02-26,0.03726700641868281,0.018452380952380942,0.11030994109648384,0.019207875457875445,0.07420615957043886,0.018574481074481064,0.0437021074720744,0.020757020757020767,0.12006275274533386,0.020070207570207554,0.13295626554574186,0.022050264550264542,0.09983558368989608,0.1095843724306956,0.017745217745217746,0.11319785275513208,0.017846967846967855,0.0717746868473011,0.019597069597069583,0.10559430671313261,0.018894993894993883,0.100553583193975,0.01872201872201873,0.48202534233196775,0.020589133089133096,0.09351053652910926,0.01929181929181928
2018-02-27,0.037173574233206885,0.01852106227106226,0.10984633686192694,0.01921932234432233,0.07368005040857639,0.01858211233211232,0.043508085024435185,0.020634920634920645,0.12096661665917617,0.020077838827838812,0.13337368423867685,0.022385531135531128,0.09984327841204703,0.10964439710115041,0.017704517704517708,0.11359498730025812,0.017826617826617836,0.07184175594104857,0.019627594627594613,0.10524271882402589,0.018849206349206338,0.10036855340753591,0.0186914936914937,0.47930829944999204,0.020657814407814418,0.09341632788875903,0.01926129426129425
2018-02-28,0.03708014204773096,0.01858974358974358,0.10938273262737004,0.019230769230769218,0.07315394124671395,0.01858974358974358,0.04331406257679597,0.020512820512820523,0.1218704805730185,0.02008547008547007,0.1337911029316118,0.022720797720797714,0.099850973134198,0.10970442177160526,0.017663817663817666,0.11399212184538417,0.017806267806267817,0.07190882503479602,0.019658119658119644,0.10489113093491917,0.018803418803418792,0.10018352362109681,0.01866096866096867,0.4765912565680164,0.020726495726495736,0.09332211924840879,0.019230769230769218
2018-03-01,0.03716442600739115,0.018582850840915346,0.10906712482414335,0.01921698373311275,0.073133354685185,0.01858974358974358,0.04328889092692177,0.020485249517507593,0.12187691653047275,0.02010614833195477,0.13334570199350818,0.022589835493061292,0.10030858164737749,0.10948684053610154,0.017695983825016085,0.1137114085713104,0.01782464846980977,0.0711794077236217,0.019465122690929128,0.10498675211848123,0.018803418803418792,0.10002655627053403,0.018637992831541227,0.47510834815411385,0.020719602977667503,0.09338594730594503,0.01921698373311275
2018-03-02,0.03724870996705134,0.018575958092087112,0.10875151702091665,0.019203198235456288,0.07311276812365605,0.01858974358974358,0.04326371927704757,0.02045767852219466,0.12188335248792702,0.020126826578439467,0.13290030105540457,0.022458873265324874,0.10076619016055703,0.10926925930059779,0.017728149986214504,0.11343069529723665,0.017843029133351722,0.07044999041244739,0.019272125723738615,0.1050823733020433,0.018803418803418792,0.09986958891997125,0.018615017002113782,0.47362543974021126,0.02071271022883927,0.09344977536348126,0.019203198235456288
2018-03-03,0.03733299392671153,0.018569065343258882,0.10843590921768996,0.01918941273779982,0.07309218156212709,0.01858974358974358,0.043238547627173364,0.02043010752688173,0.12188978844538127,0.020147504824924167,0.13245490011730093,0.022327911037588452,0.10122379867373653,0.10905167806509405,0.017760316147412924,0.11314998202316288,0.017861409796893678,0.06972057310127307,0.0190791287565481,0.10517799448560537,0.018803418803418792,0.09971262156940847,0.01859204117268634,0.47214253132630873,0.02070581748001104,0.0935136034210175,0.01918941273779982
2018-03-04,0.03741727788637172,0.01856217259443065,0.10812030141446324,0.019175627240143357,0.07307159500059814,0.01858974358974358,0.04321337597729916,0.0204025365315688,0.12189622440283557,0.020168183071408864,0.13200949917919733,0.02219694880985203,0.10168140718691603,0.1088340968295903,0.017792482308611343,0.11286926874908912,0.01787979046043563,0.06899115579009875,0.018886131789357583,0.10527361566916747,0.018803418803418792,0.09955565421884567,0.018569065343258896,0.4706596229124061,0.020698924731182806,0.09357743147855374,0.019175627240143357
2018-03-05,0.037501561846031914,0.018555279845602415,0.10780469361123658,0.01916184174248689,0.07305100843906918,0.01858974358974358,0.043188204327424956,0.020374965536255864,0.12190266036028982,0.020188861317893565,0.1315640982410937,0.02206598658211561,0.10213901570009555,0.10861651559408655,0.017824648469809763,0.11258855547501535,0.017898171123977583,0.06826173847892442,0.01869313482216707,0.10536923685272954,0.018803418803418792,0.0993986868682829,0.018546089513831455,0.46917671449850357,0.020692031982354572,0.09364125953608995,0.01916184174248689
2018-03-06,0.037585845805692096,0.018548387096774182,0.1074890858080099,0.019148056244830427,0.0730304218775402,0.01858974358974358,0.043163032677550756,0.020347394540942934,0.12190909631774408,0.02020953956437826,0.1311186973029901,0.02193502435437919,0.10259662421327505,0.10839893435858282,0.017856814631008182,0.11230784220094159,0.017916551787519535,0.0675323211677501,0.018500137854976555,0.1054648580362916,0.018803418803418792,0.09924171951772012,0.01852311368440401,0.4676938060846009,0.02068513923352634,0.0937050875936262,0.019148056244830427
2018-03-07,0.037670129765352285,0.018541494347945952,0.10717347800478319,0.01913427074717396,0.07300983531601125,0.01858974358974358,0.043137861027676555,0.020319823545630004,0.12191553227519836,0.020230217810862962,0.13067329636488648,0.021804062126642768,0.10305423272645457,0.10818135312307907,0.0178889807922066,0.11202712892686782,0.01793493245106149,0.06680290385657578,0.01830714088778604,0.10556047921985368,0.018803418803418792,0.09908475216715734,0.01850013785497657,0.4662108976706984,0.02067824648469811,0.09376891565116241,0.01913427074717396
2018-03-08,0.037754413725012474,0.01853460159911772,0.10685787020155653,0.019120485249517497,0.0729892487544823,0.01858974358974358,0.04311268937780235,0.02029225255031707,0.12192196823265262,0.020250896057347662,0.13022789542678287,0.021673099898906346,0.10351184123963408,0.10796377188757533,0.01792114695340502,0.11174641565279406,0.017953313114603443,0.06607348654540146,0.018114143920595526,0.10565610040341576,0.018803418803418792,0.09892778481659456,0.018477162025549127,0.46472798925679576,0.020671353735869875,0.09383274370869865,0.019120485249517497
2018-03-09,0.03783869768467266,0.018527708850289485,0.10654226239832984,0.01910669975186103,0.07296866219295335,0.01858974358974358,0.04308751772792814,0.02026468155500414,0.12192840419010688,0.02027157430383236,0.12978249448867923,0.021542137671169928,0.1039694497528136,0.10774619065207158,0.01795331311460344,0.11146570237872032,0.017971693778145396,0.06534406923422714,0.01792114695340501,0.10575172158697785,0.018803418803418792,0.0987708174660318,0.018454186196121682,0.46324508084289323,0.020664460987041642,0.0938965717662349,0.01910669975186103
2018-03-10,0.03792298164433285,0.01852081610146125,0.10622665459510314,0.019092914254204566,0.07294807563142437,0.01858974358974358,0.04306234607805394,0.020237110559691206,0.12193484014756116,0.02029225255031706,0.12933709355057563,0.021411175443433506,0.10442705826599313,0.10752860941656785,0.01798547927580186,0.11118498910464653,0.017990074441687348,0.06461465192305281,0.017728149986214494,0.1058473427705399,0.018803418803418792,0.098613850115469,0.01843121036669424,0.46176217242899065,0.02065756823821341,0.0939603998237711,0.019092914254204566
2018-03-11,0.03800726560399305,0.018513923352633018,0.10591104679187645,0.0190791287565481,0.07292748906989543,0.01858974358974358,0.04303717442817974,0.020209539564378275,0.1219412761050154,0.020312930796801756,0.12889169261247202,0.021280213215697084,0.10488466677917263,0.10731102818106411,0.01801764543700028,0.11090427583057277,0.0180084551052293,0.06388523461187849,0.01753515301902398,0.10594296395410198,0.018803418803418792,0.0984568827649062,0.018408234537266796,0.4602792640150881,0.020650675489385175,0.09402422788130735,0.0190791287565481
2018-03-12,0.03809154956365324,0.018507030603804788,0.10559543898864977,0.019065343258891632,0.07290690250836648,0.01858974358974358,0.04301200277830553,0.020181968569065345,0.12194771206246968,0.020333609043286457,0.1284462916743684,0.021149250987960666,0.10534227529235214,0.10709344694556036,0.018049811598198698,0.110623562556499,0.018026835768771256,0.06315581730070417,0.017342156051833466,0.10603858513766405,0.018803418803418792,0.09829991541434344,0.018385258707839355,0.4587963556011855,0.020643782740556945,0.09408805593884359,0.019065343258891632
2018-03-13,0.03817583352331342,0.018500137854976555,0.10527983118542308,0.01905155776123517,0.07288631594683752,0.01858974358974358,0.042986831128431324,0.02015439757375241,0.12195414801992396,0.020354287289771157,0.12800089073626478,0.021018288760224244,0.10579988380553167,0.10687586571005663,0.018081977759397117,0.11034284928242524,0.01804521643231321,0.06242639998952986,0.01714915908464295,0.10613420632122614,0.018803418803418792,0.09814294806378067,0.018362282878411913,0.45731344718728295,0.02063688999172871,0.0941518839963798,0.01905155776123517
2018-03-14,0.03826011748297362,0.01849324510614832,0.10496422338219638,0.019037772263578702,0.07286572938530857,0.01858974358974358,0.04296165947855712,0.02012682657843948,0.12196058397737822,0.020374965536255854,0.12755548979816117,0.020887326532487822,0.10625749231871118,0.10665828447455288,0.018114143920595537,0.11006213600835149,0.01806359709585516,0.06169698267835554,0.016956162117452434,0.10622982750478822,0.018803418803418792,0.09798598071321787,0.01833930704898447,0.4558305387733804,0.020629997242900478,0.09421571205391605,0.019037772263578702
2018-03-15,0.0383444014426338,0.018486352357320088,0.10464861557896969,0.01902398676592224,0.07284514282377962,0.01858974358974358,0.04293648782868292,0.02009925558312655,0.12196701993483249,0.020395643782740554,0.12711008886005754,0.0207563643047514,0.10671510083189067,0.10644070323904915,0.01814631008179396,0.10978142273427773,0.018081977759397114,0.060967565367181224,0.01676316515026192,0.10632544868835028,0.018803418803418792,0.09782901336265508,0.018316331219557027,0.4543476303594778,0.020623104494072245,0.09427954011145229,0.01902398676592224
2018-03-16,0.038428685402293994,0.018479459608491858,0.10433300777574303,0.01901020126826577,0.07282455626225064,0.01858974358974358,0.042911316178808716,0.020071684587813617,0.12197345589228674,0.02041632202922525,0.12666468792195393,0.020625402077014982,0.10717270934507021,0.10622312200354542,0.01817847624299238,0.10950070946020396,0.01810035842293907,0.06023814805600689,0.016570168183071405,0.10642106987191235,0.018803418803418792,0.09767204601209231,0.018293355390129582,0.45286472194557525,0.020616211745244015,0.09434336816898851,0.01901020126826577
2018-03-17,0.03851296936195418,0.018472566859663624,0.10401739997251633,0.018996415770609308,0.07280396970072169,0.01858974358974358,0.04288614452893451,0.020044113592500686,0.121979891849741,0.02043700027570995,0.12621928698385032,0.02049443984927856,0.10763031785824971,0.10600554076804167,0.018210642404190798,0.1092199961861302,0.018118739086481022,0.05950873074483257,0.016377171215880892,0.10651669105547443,0.018803418803418792,0.09751507866152953,0.01827037956070214,0.4513818135316726,0.02060931899641578,0.09440719622652476,0.018996415770609308
2018-03-18,0.03859725332161438,0.01846567411083539,0.10370179216928964,0.01898263027295284,0.07278338313919273,0.01858974358974358,0.0428609728790603,0.020016542597187756,0.12198632780719527,0.02045767852219465,0.1257738860457467,0.02036347762154214,0.10808792637142921,0.10578795953253792,0.018242808565389217,0.10893928291205644,0.018137119750022974,0.058779313433658255,0.016184174248690376,0.10661231223903651,0.018803418803418792,0.09735811131096676,0.018247403731274696,0.44989890511777,0.020602426247587548,0.09447102428406097,0.01898263027295284
2018-03-19,0.03868153728127456,0.018458781362007157,0.10338618436606294,0.018968844775296378,0.07276279657766375,0.01858974358974358,0.0428358012291861,0.019988971601874822,0.12199276376464953,0.02047835676867935,0.12532848510764308,0.020232515393805717,0.10854553488460873,0.10557037829703418,0.018274974726587637,0.10865856963798265,0.018155500413564927,0.058049896122483936,0.01599117728149986,0.10670793342259859,0.018803418803418792,0.09720114396040397,0.018224427901847255,0.44841599670386745,0.020595533498759314,0.09453485234159721,0.018968844775296378
2018-03-20,0.03876582124093475,0.018451888613178927,0.10307057656283626,0.01895505927763991,0.0727422100161348,0.01858974358974358,0.0428106295793119,0.01996140060656189,0.12199919972210381,0.02049903501516405,0.12488308416953946,0.0201015531660693,0.10900314339778826,0.10535279706153043,0.018307140887786056,0.1083778563639089,0.018173881077106883,0.05732047881130961,0.015798180314309344,0.10680355460616066,0.018803418803418792,0.09704417660984117,0.018201452072419813,0.4469330882899649,0.020588640749931084,0.09459868039913343,0.01895505927763991
2018-03-21,0.03885010520059494,0.018444995864350694,0.10275496875960957,0.018941273779983444,0.07272162345460587,0.01858974358974358,0.04278545792943769,0.01993382961124896,0.12200563567955809,0.020519713261648746,0.12443768323143586,0.019970590938332877,0.10946075191096775,0.10513521582602668,0.018339307048984475,0.10809714308983515,0.018192261740648835,0.0565910615001353,0.015605183347118832,0.10689917578972273,0.018803418803418792,0.09688720925927839,0.018178476242992368,0.44545017987606234,0.02058174800110285,0.0946625084566697,0.018941273779983444
2018-03-22,0.038934389160255135,0.01843810311552246,0.10243936095638288,0.01892748828232698,0.07270103689307691,0.01858974358974358,0.04276028627956349,0.019906258615936027,0.12201207163701235,0.020540391508133447,0.12399228229333224,0.019839628710596455,0.10991836042414728,0.10491763459052296,0.018371473210182895,0.10781642981576137,0.018210642404190788,0.055861644188960974,0.015412186379928316,0.1069947969732848,0.018803418803418792,0.09673024190871564,0.018155500413564927,0.4439672714621598,0.020574855252274617,0.09472633651420591,0.01892748828232698
2018-03-23,0.03901867311991532,0.018431210366694227,0.10212375315315618,0.018913702784670514,0.07268045033154795,0.01858974358974358,0.04273511462968929,0.019878687620623097,0.12201850759446661,0.020561069754618144,0.12354688135522862,0.019708666482860036,0.11037596893732678,0.10470005335501921,0.018403639371381314,0.10753571654168763,0.01822902306773274,0.055132226877786655,0.0152191894127378,0.1070904181568469,0.018803418803418792,0.09657327455815284,0.018132524584137482,0.44248436304825717,0.020567962503446384,0.09479016457174215,0.018913702784670514
2018-03-24,0.03910295707957551,0.018424317617865994,0.10180814534992952,0.01889991728701405,0.072659863770019,0.01858974358974358,0.04270994297981509,0.019851116625310167,0.12202494355192087,0.020581748001102844,0.123101480417125,0.019577704255123615,0.1108335774505063,0.10448247211951547,0.018435805532579733,0.10725500326761385,0.018247403731274692,0.054402809566612344,0.015026192445547287,0.10718603934040896,0.018803418803418792,0.09641630720759006,0.01810954875471004,0.44100145463435464,0.02056106975461815,0.09485399262927836,0.01889991728701405
